ENSCPGP00000015188	ENSCPGG00000010712	Calidris_pygmaea
ENSPPAP00000002116	ENSPPAG00000009376	Pan_paniscus
ENSPTRP00000088376	ENSPTRG00000047858	Pan_troglodytes
ENSGGOP00000035937	ENSGGOG00000039014	Gorilla_gorilla
ENSNLEP00000040238	ENSNLEG00000031574	Nomascus_leucogenys
ENSNLEP00000042998	ENSNLEG00000031470	Nomascus_leucogenys
ENSNLEP00000044748	ENSNLEG00000028100	Nomascus_leucogenys
ENSMLEP00000014486	ENSMLEG00000031401	Mandrillus_leucophaeus
ENSCATP00000025033	ENSCATG00000036012	Cercocebus_atys
ENSCANP00000040027	ENSCANG00000043688	Colobus_angolensis_palliatus
ENSCJAP00000045972	ENSCJAG00000015550	Callithrix_jacchus
ENSSBOP00000022671	ENSSBOG00000027861	Saimiri_boliviensis_boliviensis
ENSCCAP00000037513	ENSCCAG00000036608	Cebus_capucinus_imitator
ENSSBOP00000014299	ENSSBOG00000023908	Saimiri_boliviensis_boliviensis
ENSANAP00000010548	ENSANAG00000023258	Aotus_nancymaae
ENSTSYP00000002546	ENSTSYG00000002779	Carlito_syrichta
ENSPCOP00000008328	ENSPCOG00000015439	Propithecus_coquereli
ENSMICP00000036605	ENSMICG00000028235	Microcebus_murinus
ENSPSMP00000024385	ENSPSMG00000017197	Prolemur_simus
ENSOGAP00000005696	ENSOGAG00000006376	Otolemur_garnettii
ENSHGLP00000021280	ENSHGLG00000015206	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100019194	ENSHGLG00100014150	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000010097	ENSFDAG00000017945	Fukomys_damarensis
ENSCLAP00000021680	ENSCLAG00000014838	Chinchilla_lanigera
ENSHGLP00000022392	ENSHGLG00000015969	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100000440	ENSHGLG00100000371	Heterocephalus_glaber_HetGla_1.0
ENSCPOP00000029911	ENSCPOG00000003340	Cavia_porcellus
ENSODEP00000007378	ENSODEG00000005503	Octodon_degus
ENSEEUP00000003826	ENSEEUG00000004209	Erinaceus_europaeus
ENSSARP00000003646	ENSSARG00000004009	Sorex_araneus
ENSDORP00000015418	ENSDORG00000016387	Dipodomys_ordii
ENSCCNP00000000145	ENSCCNG00000000209	Castor_canadensis
ENSJJAP00000000804	ENSJJAG00000000658	Jaculus_jaculus
ENSJJAP00000018995	ENSJJAG00000020095	Jaculus_jaculus
ENSJJAP00000015171	ENSJJAG00000017411	Jaculus_jaculus
ENSJJAP00000005570	ENSJJAG00000010488	Jaculus_jaculus
ENSTTRP00000015314	ENSTTRG00000016157	Tursiops_truncatus
ENSTTRP00000011914	ENSTTRG00000012561	Tursiops_truncatus
ENSBIXP00000032494	ENSBIXG00000001934	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005016836	ENSBIXG00005006597	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000015780	ENSBTAG00000011895	Bos_taurus
ENSBMUP00000007913	ENSBMUG00000006221	Bos_mutus
ENSBBBP00000016256	ENSBBBG00000008986	Bison_bison_bison
ENSOARP00000002900	ENSOARG00000002732	Ovis_aries
ENSCHIP00000017351	ENSCHIG00000017246	Capra_hircus
ENSSSCP00000044681	ENSSSCG00000017014	Sus_scrofa_strain_reference
ENSECAP00000018534	ENSECAG00000020948	Equus_caballus
ENSEASP00005018550	ENSEASG00005012785	Equus_asinus_asinus
ENSUMAP00000034372	ENSUMAG00000024718	Ursus_maritimus
ENSUAMP00000030355	ENSUAMG00000023298	Ursus_americanus
ENSAMEP00000007505	ENSAMEG00000007107	Ailuropoda_melanoleuca
ENSMPUP00000012939	ENSMPUG00000013038	Mustela_putorius_furo
ENSNVIP00000008033	ENSNVIG00000006386	Neovison_vison
ENSCAFP00020004275	ENSCAFG00020003517	Canis_lupus_dingo
ENSCAFP00000030562	ENSCAFG00000017049	Canis_lupus_familiaris
ENSVVUP00000003900	ENSVVUG00000003060	Vulpes_vulpes
ENSPPRP00000017529	ENSPPRG00000009464	Panthera_pardus
ENSPTIP00000019928	ENSPTIG00000017570	Panthera_tigris_altaica
ENSFCAP00000020779	ENSFCAG00000024142	Felis_catus
ENSPVAP00000011279	ENSPVAG00000011969	Pteropus_vampyrus
ENSMLUP00000017889	ENSMLUG00000003127	Myotis_lucifugus
ENSVPAP00000006039	ENSVPAG00000006504	Vicugna_pacos
ENSOCUP00000030046	ENSOCUG00000011991	Oryctolagus_cuniculus
ENSPCOP00000010431	ENSPCOG00000016679	Propithecus_coquereli
ENSCHOP00000010275	ENSCHOG00000011633	Choloepus_hoffmanni
ENSDNOP00000010117	ENSDNOG00000013038	Dasypus_novemcinctus
ENSPCAP00000008233	ENSPCAG00000008846	Procavia_capensis
ENSLAFP00000019261	ENSLAFG00000016337	Loxodonta_africana
ENSETEP00000013191	ENSETEG00000016269	Echinops_telfairi
ENSPCIP00000011501	ENSPCIG00000009219	Phascolarctos_cinereus
ENSVURP00010002744	ENSVURG00010002249	Vombatus_ursinus
ENSMEUP00000013628	ENSMEUG00000014939	Notamacropus_eugenii
ENSSHAP00000019036	ENSSHAG00000016160	Sarcophilus_harrisii
ENSMODP00000008902	ENSMODG00000007182	Monodelphis_domestica
ENSOANP00000012441	ENSOANG00000007809	Ornithorhynchus_anatinus
ENSXETP00000030368	ENSXETG00000006983	Xenopus_tropicalis
ENSLACP00000018704	ENSLACG00000016465	Latimeria_chalumnae
ENSPKIP00000006121	ENSPKIG00000022523	Paramormyrops_kingsleyae
ENSSFOP00015001550	ENSSFOG00015001070	Scleropages_formosus
ENSLOCP00000014587	ENSLOCG00000011861	Lepisosteus_oculatus
ENSECRP00000033053	ENSECRG00000022378	Erpetoichthys_calabaricus
ENSCMIP00000015295	ENSCMIG00000007478	Callorhinchus_milii
