ENSGAGP00000032199	ENSGAGG00000023048	Gopherus_agassizii
ENSANAP00000027168	ENSANAG00000031405	Aotus_nancymaae
ENSTSYP00000015512	ENSTSYG00000030220	Carlito_syrichta
ENSPCOP00000011488	ENSPCOG00000017266	Propithecus_coquereli
ENSMICP00000013703	ENSMICG00000046438	Microcebus_murinus
ENSPSMP00000014333	ENSPSMG00000010278	Prolemur_simus
ENSOGAP00000020592	ENSOGAG00000031464	Otolemur_garnettii
ENSOARP00000021061	ENSOARG00000019612	Ovis_aries
ENSCHIP00000031460	ENSCHIG00000025803	Capra_hircus
ENSBIXP00000019068	ENSBIXG00000004443	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005039372	ENSBIXG00005003668	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000023569	ENSBMUG00000017662	Bos_mutus
ENSBTAP00000066691	ENSBTAG00000013249	Bos_taurus
ENSBBBP00000005819	ENSBBBG00000003348	Bison_bison_bison
ENSTTRP00000012179	ENSTTRG00000012842	Tursiops_truncatus
ENSSSCP00000035672	ENSSSCG00000022705	Sus_scrofa_strain_reference
ENSUMAP00000006326	ENSUMAG00000004963	Ursus_maritimus
ENSUAMP00000037104	ENSUAMG00000028082	Ursus_americanus
ENSAMEP00000006550	ENSAMEG00000006226	Ailuropoda_melanoleuca
ENSNVIP00000019634	ENSNVIG00000015420	Neovison_vison
ENSMPUP00000000196	ENSMPUG00000000199	Mustela_putorius_furo
ENSPPRP00000011827	ENSPPRG00000005572	Panthera_pardus
ENSPTIP00000021163	ENSPTIG00000018399	Panthera_tigris_altaica
ENSFCAP00000044944	ENSFCAG00000044786	Felis_catus
ENSECAP00000021923	ENSECAG00000024449	Equus_caballus
ENSEASP00005016683	ENSEASG00005011556	Equus_asinus_asinus
ENSPVAP00000000254	ENSPVAG00000000277	Pteropus_vampyrus
ENSMLUP00000008376	ENSMLUG00000009185	Myotis_lucifugus
ENSPCIP00000054565	ENSPCIG00000034742	Phascolarctos_cinereus
ENSVURP00010026471	ENSVURG00010020245	Vombatus_ursinus
ENSMEUP00000000475	ENSMEUG00000000526	Notamacropus_eugenii
ENSSHAP00000010685	ENSSHAG00000009219	Sarcophilus_harrisii
ENSMODP00000047210	ENSMODG00000006068	Monodelphis_domestica
ENSCAFP00020019222	ENSCAFG00020015273	Canis_lupus_dingo
ENSCAFP00000042422	ENSCAFG00000005676	Canis_lupus_familiaris
