ENSVURP00010027278	ENSVURG00010020878	Vombatus_ursinus
ENSUAMP00000007107	ENSUAMG00000006199	Ursus_americanus
ENSAMEP00000019227	ENSAMEG00000018191	Ailuropoda_melanoleuca
ENSMPUP00000008169	ENSMPUG00000008229	Mustela_putorius_furo
ENSNVIP00000010753	ENSNVIG00000008526	Neovison_vison
ENSCAFP00000054499	ENSCAFG00000045924	Canis_lupus_familiaris
ENSVVUP00000003996	ENSVVUG00000003140	Vulpes_vulpes
ENSFCAP00000057408	ENSFCAG00000027577	Felis_catus
ENSEASP00005000306	ENSEASG00005000320	Equus_asinus_asinus
ENSECAP00000033692	ENSECAG00000039591	Equus_caballus
ENSMLUP00000021549	ENSMLUG00000028788	Myotis_lucifugus
ENSLAFP00000024310	ENSLAFG00000030575	Loxodonta_africana
ENSDNOP00000020238	ENSDNOG00000033981	Dasypus_novemcinctus
ENSOANP00000025920	ENSOANG00000004903	Ornithorhynchus_anatinus
ENSCPUP00000013693	ENSCPUG00000009703	Calidris_pugnax
ENSCPGP00000006996	ENSCPGG00000005014	Calidris_pygmaea
ENSMUNP00000006914	ENSMUNG00000005564	Melopsittacus_undulatus
ENSCCEP00000005903	ENSCCEG00000006428	Cyanistes_caeruleus
ENSPMJP00000018490	ENSPMJG00000013879	Parus_major
ENSZALP00000012713	ENSZALG00000010627	Zonotrichia_albicollis
ENSFALP00000006776	ENSFALG00000006496	Ficedula_albicollis
ENSABRP00000025696	ENSABRG00000021527	Anser_brachyrhynchus
ENSAPLP00000019620	ENSAPLG00000022085	Anas_platyrhynchos_platyrhynchos
ENSGALP00000064947	ENSGALG00000047024	Gallus_gallus
ENSCJPP00005018329	ENSCJPG00005014935	Coturnix_japonica
ENSMGAP00000007743	ENSMGAG00000007612	Meleagris_gallopavo
ENSNMEP00000000904	ENSNMEG00000001316	Numida_meleagris
ENSDNVP00000009237	ENSDNVG00000006534	Dromaius_novaehollandiae
ENSCPRP00005009699	ENSCPRG00005006907	Crocodylus_porosus
ENSCPBP00000033625	ENSCPBG00000023504	Chrysemys_picta_bellii
ENSACAP00000018426	ENSACAG00000022953	Anolis_carolinensis
ENSPVIP00000015737	ENSPVIG00000012131	Pogona_vitticeps
ENSSMRP00000008461	ENSSMRG00000006779	Salvator_merianae
ENSXETP00000046120	ENSXETG00000020820	Xenopus_tropicalis
ENSLACP00000020701	ENSLACG00000018189	Latimeria_chalumnae
ENSEEEP00000046378	ENSEEEG00000021832	Electrophorus_electricus
ENSIPUP00000006206	ENSIPUG00000004306	Ictalurus_punctatus
ENSPNAP00000037185	ENSPNAG00000006076	Pygocentrus_nattereri
ENSAMXP00000034302	ENSAMXG00000041046	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSDCDP00000051214	ENSDCDG00000031164	Denticeps_clupeoides
ENSHHUP00000091799	ENSHHUG00000052928	Hucho_hucho
ENSELUP00000001614	ENSELUG00000003066	Esox_lucius
ENSLCRP00005054162	ENSLCRG00005020259	Larimichthys_crocea
ENSTRUP00000049127	ENSTRUG00000020823	Takifugu_rubripes
ENSLBEP00000034833	ENSLBEG00000026165	Labrus_bergylta
ENSXCOP00000027472	ENSXCOG00000020510	Xiphophorus_couchianus
ENSXMAP00000031851	ENSXMAG00000027737	Xiphophorus_maculatus
ENSGAFP00000032316	ENSGAFG00000021767	Gambusia_affinis
ENSPFOP00000015544	ENSPFOG00000015491	Poecilia_formosa
ENSPLAP00000023757	ENSPLAG00000009377	Poecilia_latipinna
ENSPMEP00000032002	ENSPMEG00000000422	Poecilia_mexicana
ENSPREP00000027070	ENSPREG00000018300	Poecilia_reticulata
ENSFHEP00000026336	ENSFHEG00000009118	Fundulus_heteroclitus
ENSKMAP00000005162	ENSKMAG00000003923	Kryptolebias_marmoratus
ENSORLP00000032481	ENSORLG00000027211	Oryzias_latipes_ASM223467v1
ENSORLP00015010596	ENSORLG00015011410	Oryzias_latipes_ASM223469v1
ENSORLP00020019935	ENSORLG00020020918	Oryzias_latipes_ASM223471v1
ENSOMEP00000010024	ENSOMEG00000011285	Oryzias_melastigma
ENSPRNP00000021211	ENSPRNG00000010992	Parambassis_ranga
ENSACLP00000040865	ENSACLG00000027520	Astatotilapia_calliptera
ENSACLP00000041107	ENSACLG00000027682	Astatotilapia_calliptera
ENSMZEP00005023913	ENSMZEG00005017892	Maylandia_zebra
ENSPNYP00000018326	ENSPNYG00000013862	Pundamilia_nyererei
ENSHBUP00000029017	ENSHBUG00000013153	Haplochromis_burtoni
ENSNBRP00000005635	ENSNBRG00000004454	Neolamprologus_brichardi
ENSACIP00000000128	ENSACIG00000000098	Amphilophus_citrinellus
ENSAOCP00000012923	ENSAOCG00000002681	Amphiprion_ocellaris
ENSAPEP00000010714	ENSAPEG00000007692	Amphiprion_percula
ENSAPOP00000029124	ENSAPOG00000014803	Acanthochromis_polyacanthus
ENSSPAP00000009930	ENSSPAG00000007559	Stegastes_partitus
ENSGWIP00000053006	ENSGWIG00000025523	Gouania_willdenowi
ENSMALP00000015315	ENSMALG00000010760	Monopterus_albus
ENSMAMP00000008222	ENSMAMG00000005585	Mastacembelus_armatus
ENSATEP00000030816	ENSATEG00000021286	Anabas_testudineus
ENSBSLP00000023190	ENSBSLG00000011638	Betta_splendens
ENSSMAP00000012031	ENSSMAG00000007409	Scophthalmus_maximus
ENSCSEP00000022429	ENSCSEG00000014293	Cynoglossus_semilaevis
ENSLCAP00010035736	ENSLCAG00010016760	Lates_calcarifer
ENSSLDP00000028663	ENSSLDG00000022157	Seriola_lalandi_dorsalis
ENSSDUP00000024458	ENSSDUG00000017761	Seriola_dumerili
ENSHCOP00000008725	ENSHCOG00000011064	Hippocampus_comes
ENSPMGP00000016776	ENSPMGG00000013759	Periophthalmus_magnuspinnatus
ENSSFOP00015022857	ENSSFOG00015014705	Scleropages_formosus
ENSPKIP00000035762	ENSPKIG00000014591	Paramormyrops_kingsleyae
ENSLOCP00000021694	ENSLOCG00000017589	Lepisosteus_oculatus
ENSECRP00000010642	ENSECRG00000007083	Erpetoichthys_calabaricus
ENSCMIP00000036355	ENSCMIG00000015363	Callorhinchus_milii
