ENSDCDP00000053237	ENSDCDG00000031971	Denticeps_clupeoides
ENSAOCP00000003860	ENSAOCG00000007207	Amphiprion_ocellaris
ENSAPEP00000022293	ENSAPEG00000015869	Amphiprion_percula
ENSAPOP00000029265	ENSAPOG00000014982	Acanthochromis_polyacanthus
ENSSPAP00000003552	ENSSPAG00000002733	Stegastes_partitus
ENSLCRP00005065323	ENSLCRG00005023827	Larimichthys_crocea
ENSCSEP00000005255	ENSCSEG00000003390	Cynoglossus_semilaevis
ENSPRNP00000042934	ENSPRNG00000020988	Parambassis_ranga
ENSMAMP00000003149	ENSMAMG00000002158	Mastacembelus_armatus
ENSMALP00000021315	ENSMALG00000014904	Monopterus_albus
ENSATEP00000002241	ENSATEG00000001575	Anabas_testudineus
ENSCGOP00000010351	ENSCGOG00000005257	Cottoperca_gobio
ENSGACP00000000910	ENSGACG00000000703	Gasterosteus_aculeatus
ENSMMOP00000028961	ENSMMOG00000021851	Mola_mola
ENSLBEP00000025800	ENSLBEG00000019687	Labrus_bergylta
ENSHCOP00000018542	ENSHCOG00000003171	Hippocampus_comes
ENSPMGP00000009896	ENSPMGG00000008196	Periophthalmus_magnuspinnatus
ENSGMOP00000016095	ENSGMOG00000015026	Gadus_morhua
ENSHHUP00000014767	ENSHHUG00000009121	Hucho_hucho
ENSHHUP00000081185	ENSHHUG00000047227	Hucho_hucho
ENSELUP00000015589	ENSELUG00000015545	Esox_lucius
ENSHHUP00000004603	ENSHHUG00000002867	Hucho_hucho
ENSHHUP00000074593	ENSHHUG00000043764	Hucho_hucho
ENSPNAP00000027943	ENSPNAG00000013499	Pygocentrus_nattereri
ENSAMXP00005046643	ENSAMXG00005021472	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSECRP00000027150	ENSECRG00000018381	Erpetoichthys_calabaricus
ENSPVIP00000008513	ENSPVIG00000006862	Pogona_vitticeps	ENSPVIT00000010907
ENSACAP00000007461	ENSACAG00000007594	Anolis_carolinensis	ENSACAT00000007618
ENSSMRP00000002807	ENSSMRG00000002394	Salvator_merianae
ENSNSUP00000003603	ENSNSUG00000002748	Notechis_scutatus
ENSSPUP00000013468	ENSSPUG00000010212	Sphenodon_punctatus
ENSGAGP00000002264	ENSGAGG00000001845	Gopherus_agassizii
ENSCABP00000006076	ENSCABG00000004280	Chelonoidis_abingdonii
ENSCPBP00000031789	ENSCPBG00000022312	Chrysemys_picta_bellii
ENSGALP00000062919	ENSGALG00000046448	Gallus_gallus
ENSNMEP00000003675	ENSNMEG00000004226	Numida_meleagris
ENSPCIP00000008079	ENSPCIG00000006724	Phascolarctos_cinereus
ENSVURP00010010589	ENSVURG00010008127	Vombatus_ursinus
ENSMEUP00000009718	ENSMEUG00000010656	Notamacropus_eugenii
ENSSHAP00000012734	ENSSHAG00000010898	Sarcophilus_harrisii
ENSNVIP00000003434	ENSNVIG00000002661	Neovison_vison
ENSMPUP00000005669	ENSMPUG00000005716	Mustela_putorius_furo
ENSUAMP00000028423	ENSUAMG00000021970	Ursus_americanus
ENSCAFP00020026209	ENSCAFG00020020566	Canis_lupus_dingo
ENSCAFP00000039897	ENSCAFG00000029158	Canis_lupus_familiaris
ENSFCAP00000009428	ENSFCAG00000010154	Felis_catus
ENSPPRP00000014482	ENSPPRG00000007378	Panthera_pardus
ENSMLUP00000011771	ENSMLUG00000012937	Myotis_lucifugus
ENSPVAP00000000302	ENSPVAG00000000328	Pteropus_vampyrus
ENSBIXP00000019402	ENSBIXG00000004520	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005032488	ENSBIXG00005013048	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000027737	ENSBMUG00000020775	Bos_mutus
ENSBTAP00000065776	ENSBTAG00000015604	Bos_taurus
ENSBBBP00000010445	ENSBBBG00000018617	Bison_bison_bison
ENSCHIP00000016069	ENSCHIG00000016468	Capra_hircus
ENSOARP00000017390	ENSOARG00000016195	Ovis_aries
ENSSSCP00000055090	ENSSSCG00000000292	Sus_scrofa_strain_reference
ENSAMEP00000000801	ENSAMEG00000000767	Ailuropoda_melanoleuca
ENSVVUP00000033761	ENSVVUG00000024384	Vulpes_vulpes
ENSPTIP00000021755	ENSPTIG00000018804	Panthera_tigris_altaica
ENSMMUP00000080564	ENSMMUG00000016669	Macaca_mulatta
ENSOPRP00000014322	ENSOPRG00000015687	Ochotona_princeps
ENSNVIP00000017697	ENSNVIG00000013867	Neovison_vison
ENSUMAP00000014312	ENSUMAG00000010548	Ursus_maritimus
ENSTTRP00000001554	ENSTTRG00000001650	Tursiops_truncatus
ENSEASP00005014686	ENSEASG00005010244	Equus_asinus_asinus
ENSECAP00000040652	ENSECAG00000024939	Equus_caballus
ENSTSYP00000013798	ENSTSYG00000029148	Carlito_syrichta
ENSOCUP00000009254	ENSOCUG00000010747	Oryctolagus_cuniculus
ENSPCOP00000006973	ENSPCOG00000014689	Propithecus_coquereli
ENSMICP00000028101	ENSMICG00000037401	Microcebus_murinus
ENSPSMP00000023981	ENSPSMG00000016918	Prolemur_simus
ENSOGAP00000008491	ENSOGAG00000009483	Otolemur_garnettii
ENSP00000338927	ENSG00000161642	Homo_sapiens
ENSGGOP00000049781	ENSGGOG00000002658	Gorilla_gorilla
ENSPPAP00000024581	ENSPPAG00000035416	Pan_paniscus
ENSPTRP00000082536	ENSPTRG00000005039	Pan_troglodytes
ENSPPYP00000005251	ENSPPYG00000004603	Pongo_abelii
ENSNLEP00000023634	ENSNLEG00000017645	Nomascus_leucogenys
ENSPTEP00000038095	ENSPTEG00000035488	Piliocolobus_tephrosceles
ENSCANP00000007350	ENSCANG00000023978	Colobus_angolensis_palliatus
ENSRBIP00000033598	ENSRBIG00000040535	Rhinopithecus_bieti
ENSRROP00000007320	ENSRROG00000027319	Rhinopithecus_roxellana
ENSMLEP00000006412	ENSMLEG00000026475	Mandrillus_leucophaeus
ENSCSAP00000001716	ENSCSAG00000005407	Chlorocebus_sabaeus
ENSTGEP00000013080	ENSTGEG00000010622	Theropithecus_gelada
ENSPANP00000027506	ENSPANG00000020165	Papio_anubis
ENSCATP00000023357	ENSCATG00000035239	Cercocebus_atys
ENSMFAP00000030071	ENSMFAG00000042192	Macaca_fascicularis
ENSMNEP00000031706	ENSMNEG00000039249	Macaca_nemestrina
ENSCCAP00000030625	ENSCCAG00000033332	Cebus_capucinus_imitator
ENSCJAP00000035123	ENSCJAG00000018897	Callithrix_jacchus
ENSSBOP00000028048	ENSSBOG00000030395	Saimiri_boliviensis_boliviensis
ENSANAP00000000362	ENSANAG00000001893	Aotus_nancymaae
ENSHGLP00000002125	ENSHGLG00000001612	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100010756	ENSHGLG00100007989	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000015224	ENSFDAG00000002958	Fukomys_damarensis
ENSCPOP00000021116	ENSCPOG00000023870	Cavia_porcellus
ENSODEP00000018947	ENSODEG00000013971	Octodon_degus
ENSCLAP00000018139	ENSCLAG00000012440	Chinchilla_lanigera
ENSSTOP00000015166	ENSSTOG00000023730	Ictidomys_tridecemlineatus
ENSUPAP00010025861	ENSUPAG00010020449	Urocitellus_parryii
ENSMMMP00000004144	ENSMMMG00000003744	Marmota_marmota_marmota
ENSSDAP00000021586	ENSSDAG00000019610	Spermophilus_dauricus
ENSCGRP00015038388	ENSCGRG00015028694	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001014731	ENSCGRG00001015539	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000013484	ENSCGRG00000009785	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000016606	ENSMAUG00000015687	Mesocricetus_auratus
ENSPEMP00000020589	ENSPEMG00000018499	Peromyscus_maniculatus_bairdii
ENSMOCP00000007193	ENSMOCG00000006959	Microtus_ochrogaster
ENSMUSP00000130176	ENSMUSG00000000552	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000012492	ENSMSIG00000010850	Mus_spicilegus
MGP_SPRETEiJ_P0041920	MGP_SPRETEiJ_G0021270	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0040082	MGP_CAROLIEiJ_G0020377	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0043430	MGP_PahariEiJ_G0020376	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000059042	ENSRNOG00000036833	Rattus_norvegicus
ENSMUGP00000008049	ENSMUGG00000007303	Meriones_unguiculatus
ENSNGAP00000005573	ENSNGAG00000007963	Nannospalax_galili
ENSJJAP00000021376	ENSJJAG00000021761	Jaculus_jaculus
ENSCCNP00000025687	ENSCCNG00000024996	Castor_canadensis
ENSDORP00000025837	ENSDORG00000027646	Dipodomys_ordii
ENSLAFP00000001321	ENSLAFG00000001583	Loxodonta_africana
ENSPCAP00000000828	ENSPCAG00000000899	Procavia_capensis
ENSDNOP00000023852	ENSDNOG00000048978	Dasypus_novemcinctus
ENSXETP00000024553	ENSXETG00000004347	Xenopus_tropicalis
ENSLACP00000003471	ENSLACG00000003097	Latimeria_chalumnae
