ENSACAP00000003683	ENSACAG00000003767	Anolis_carolinensis
ENSAMXP00005024898	ENSAMXG00005012549	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000032005	ENSPNAG00000019704	Pygocentrus_nattereri
ENSEEEP00000028248	ENSEEEG00000013570	Electrophorus_electricus
ENSIPUP00000011851	ENSIPUG00000008056	Ictalurus_punctatus
ENSDARP00000099785	ENSDARG00000075933	Danio_rerio
ENSMMOP00000013885	ENSMMOG00000010631	Mola_mola
ENSLBEP00000021082	ENSLBEG00000016198	Labrus_bergylta
ENSCGOP00000025995	ENSCGOG00000012179	Cottoperca_gobio
ENSGACP00000009808	ENSGACG00000007381	Gasterosteus_aculeatus
ENSLCRP00005000821	ENSLCRG00005000306	Larimichthys_crocea
ENSAOCP00000014501	ENSAOCG00000019196	Amphiprion_ocellaris
ENSAPEP00000021286	ENSAPEG00000015197	Amphiprion_percula
ENSAPOP00000017629	ENSAPOG00000020881	Acanthochromis_polyacanthus
ENSSPAP00000003792	ENSSPAG00000002944	Stegastes_partitus
ENSPRNP00000004327	ENSPRNG00000002458	Parambassis_ranga
ENSFHEP00000023005	ENSFHEG00000003750	Fundulus_heteroclitus
ENSCVAP00000002051	ENSCVAG00000003119	Cyprinodon_variegatus
ENSXMAP00000013469	ENSXMAG00000013440	Xiphophorus_maculatus
ENSXCOP00000016098	ENSXCOG00000012156	Xiphophorus_couchianus
ENSGAFP00000013670	ENSGAFG00000009226	Gambusia_affinis
ENSPFOP00000014211	ENSPFOG00000014173	Poecilia_formosa
ENSPMEP00000014009	ENSPMEG00000016379	Poecilia_mexicana
ENSPLAP00000022205	ENSPLAG00000006546	Poecilia_latipinna
ENSPREP00000030264	ENSPREG00000020424	Poecilia_reticulata
ENSKMAP00000028363	ENSKMAG00000021015	Kryptolebias_marmoratus
ENSORLP00015006450	ENSORLG00015007287	Oryzias_latipes_ASM223469v1
ENSORLP00020022407	ENSORLG00020002698	Oryzias_latipes_ASM223471v1
ENSORLP00000010418	ENSORLG00000008304	Oryzias_latipes_ASM223467v1
ENSOMEP00000023035	ENSOMEG00000002912	Oryzias_melastigma
ENSMZEP00005003681	ENSMZEG00005001138	Maylandia_zebra
ENSMZEP00005001010	ENSMZEG00005000858	Maylandia_zebra
ENSPNYP00000011873	ENSPNYG00000009012	Pundamilia_nyererei
ENSHBUP00000021518	ENSHBUG00000001276	Haplochromis_burtoni
ENSACLP00000011836	ENSACLG00000008079	Astatotilapia_calliptera
ENSNBRP00000012007	ENSNBRG00000009349	Neolamprologus_brichardi
ENSONIP00000011928	ENSONIG00000009492	Oreochromis_niloticus
ENSACIP00000029012	ENSACIG00000022369	Amphilophus_citrinellus
ENSMALP00000024402	ENSMALG00000017002	Monopterus_albus
ENSMAMP00000003512	ENSMAMG00000002386	Mastacembelus_armatus
ENSATEP00000000255	ENSATEG00000000233	Anabas_testudineus
ENSBSLP00000035803	ENSBSLG00000017325	Betta_splendens
ENSSDUP00000031663	ENSSDUG00000022758	Seriola_dumerili
ENSSLDP00000003088	ENSSLDG00000002425	Seriola_lalandi_dorsalis
ENSLCAP00010009696	ENSLCAG00010004645	Lates_calcarifer
ENSSMAP00000005828	ENSSMAG00000003608	Scophthalmus_maximus
ENSGWIP00000030464	ENSGWIG00000015849	Gouania_willdenowi
ENSHCOP00000027306	ENSHCOG00000019028	Hippocampus_comes
ENSTNIP00000019614	ENSTNIG00000016514	Tetraodon_nigroviridis
ENSTRUP00000053084	ENSTRUG00000024846	Takifugu_rubripes
ENSCSEP00000012917	ENSCSEG00000008347	Cynoglossus_semilaevis
ENSPMGP00000025267	ENSPMGG00000020391	Periophthalmus_magnuspinnatus
ENSGMOP00000019509	ENSGMOG00000018132	Gadus_morhua
ENSHHUP00000045626	ENSHHUG00000027779	Hucho_hucho
ENSELUP00000033407	ENSELUG00000011645	Esox_lucius
ENSPKIP00000024794	ENSPKIG00000007901	Paramormyrops_kingsleyae
ENSSFOP00015024080	ENSSFOG00015015485	Scleropages_formosus
ENSLOCP00000015706	ENSLOCG00000012765	Lepisosteus_oculatus
ENSECRP00000003199	ENSECRG00000002187	Erpetoichthys_calabaricus
ENSLACP00000000430	ENSLACG00000000385	Latimeria_chalumnae
ENSZALP00000007896	ENSZALG00000006954	Zonotrichia_albicollis
ENSCMIP00000025103	ENSCMIG00000011044	Callorhinchus_milii
ENSAPLP00000016564	ENSAPLG00000007569	Anas_platyrhynchos_platyrhynchos
ENSAPLP00000021308	ENSAPLG00000018782	Anas_platyrhynchos_platyrhynchos
ENSEBUP00000023108	ENSEBUG00000014240	Eptatretus_burgeri
ENSCINP00000001332	ENSCING00000000724	Ciona_intestinalis
FBpp0072117	FBgn0034938	Drosophila_melanogaster	FBtr0072208
T06D8.5.1	WBGene00011526	Caenorhabditis_elegans_strain_N2	T06D8.5.1
YER141W_mRNA	YER141W	Saccharomyces_cerevisiae_strain_S288C
