ENSAOWP00000001335	ENSAOWG00000000980	Apteryx_owenii
MGP_PahariEiJ_P0021480	MGP_PahariEiJ_G0014351	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000029992	ENSRNOG00000016112	Rattus_norvegicus
ENSMUGP00000019099	ENSMUGG00000016179	Meriones_unguiculatus
ENSNGAP00000012022	ENSNGAG00000014014	Nannospalax_galili
ENSCLAP00000009149	ENSCLAG00000006370	Chinchilla_lanigera
ENSODEP00000005705	ENSODEG00000004298	Octodon_degus
ENSCAPP00000008926	ENSCAPG00000010519	Cavia_aperea
ENSCPOP00000027182	ENSCPOG00000004371	Cavia_porcellus
ENSHGLP00100002580	ENSHGLG00100002013	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000023539	ENSHGLG00000016786	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000001987	ENSFDAG00000011815	Fukomys_damarensis
ENSOCUP00000031803	ENSOCUG00000008117	Oryctolagus_cuniculus
ENSOPRP00000011553	ENSOPRG00000012659	Ochotona_princeps
ENSTBEP00000007523	ENSTBEG00000008696	Tupaia_belangeri
ENSPTRP00000035504	ENSPTRG00000020755	Pan_troglodytes
ENSPPAP00000022990	ENSPPAG00000034663	Pan_paniscus
ENSP00000370989	ENSG00000120217	Homo_sapiens
ENSGGOP00000048457	ENSGGOG00000008540	Gorilla_gorilla
ENSPPYP00000021543	ENSPPYG00000019237	Pongo_abelii
ENSNLEP00000010990	ENSNLEG00000009009	Nomascus_leucogenys
ENSRROP00000016536	ENSRROG00000032408	Rhinopithecus_roxellana
ENSRBIP00000006284	ENSRBIG00000026347	Rhinopithecus_bieti
ENSCANP00000026949	ENSCANG00000036885	Colobus_angolensis_palliatus
ENSMFAP00000025768	ENSMFAG00000044358	Macaca_fascicularis
ENSMMUP00000039207	ENSMMUG00000012235	Macaca_mulatta
ENSMLEP00000014319	ENSMLEG00000031295	Mandrillus_leucophaeus
ENSTGEP00000025718	ENSTGEG00000020710	Theropithecus_gelada
ENSCATP00000043521	ENSCATG00000044292	Cercocebus_atys
ENSMNEP00000042703	ENSMNEG00000044065	Macaca_nemestrina
ENSCSAP00000005140	ENSCSAG00000008879	Chlorocebus_sabaeus
ENSPANP00000019234	ENSPANG00000025169	Papio_anubis
ENSPTEP00000002289	ENSPTEG00000002694	Piliocolobus_tephrosceles
ENSSBOP00000007854	ENSSBOG00000020848	Saimiri_boliviensis_boliviensis
ENSCCAP00000001778	ENSCCAG00000011218	Cebus_capucinus_imitator
ENSCJAP00000020977	ENSCJAG00000011388	Callithrix_jacchus
ENSANAP00000021654	ENSANAG00000028618	Aotus_nancymaae
ENSTSYP00000009278	ENSTSYG00000010129	Carlito_syrichta
ENSPSMP00000036035	ENSPSMG00000024783	Prolemur_simus
ENSPCOP00000008342	ENSPCOG00000015449	Propithecus_coquereli
ENSMICP00000024725	ENSMICG00000035171	Microcebus_murinus
ENSOGAP00000002929	ENSOGAG00000003282	Otolemur_garnettii
ENSNVIP00000008520	ENSNVIG00000006775	Neovison_vison
ENSMPUP00000004915	ENSMPUG00000004954	Mustela_putorius_furo
ENSUMAP00000022876	ENSUMAG00000016708	Ursus_maritimus
ENSUAMP00000004413	ENSUAMG00000004047	Ursus_americanus
ENSAMEP00000010322	ENSAMEG00000009800	Ailuropoda_melanoleuca
ENSCAFP00000003106	ENSCAFG00000002120	Canis_lupus_familiaris
ENSCAFP00020006218	ENSCAFG00020005055	Canis_lupus_dingo
ENSVVUP00000009927	ENSVVUG00000007347	Vulpes_vulpes
ENSPPRP00000003305	ENSPPRG00000022858	Panthera_pardus
ENSPTIP00000015265	ENSPTIG00000014398	Panthera_tigris_altaica
ENSFCAP00000008385	ENSFCAG00000009047	Felis_catus
ENSSARP00000006471	ENSSARG00000007143	Sorex_araneus
ENSCHIP00000017515	ENSCHIG00000017335	Capra_hircus
ENSOARP00000014478	ENSOARG00000013509	Ovis_aries
ENSBIXP00005015828	ENSBIXG00005003188	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000016978	ENSBIXG00000002990	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000006449	ENSBMUG00000005088	Bos_mutus
ENSBBBP00000007774	ENSBBBG00000015809	Bison_bison_bison
ENSTTRP00000010990	ENSTTRG00000011592	Tursiops_truncatus
ENSSSCP00000005602	ENSSSCG00000005211	Sus_scrofa_strain_reference
ENSVPAP00000007947	ENSVPAG00000008543	Vicugna_pacos
ENSPVAP00000000235	ENSPVAG00000000257	Pteropus_vampyrus
ENSMLUP00000008745	ENSMLUG00000009607	Myotis_lucifugus
ENSECAP00000041395	ENSECAG00000016312	Equus_caballus
ENSEASP00005015277	ENSEASG00005010663	Equus_asinus_asinus
ENSCHOP00000007298	ENSCHOG00000008257	Choloepus_hoffmanni
ENSDNOP00000014482	ENSDNOG00000018655	Dasypus_novemcinctus
ENSLAFP00000003552	ENSLAFG00000004260	Loxodonta_africana
ENSPCAP00000008597	ENSPCAG00000009245	Procavia_capensis
ENSVURP00010008760	ENSVURG00010006794	Vombatus_ursinus
ENSPCIP00000000402	ENSPCIG00000000288	Phascolarctos_cinereus
ENSMEUP00000006376	ENSMEUG00000006998	Notamacropus_eugenii
ENSSHAP00000003024	ENSSHAG00000002682	Sarcophilus_harrisii
ENSMODP00000046291	ENSMODG00000015352	Monodelphis_domestica
ENSOANP00000015996	ENSOANG00000010091	Ornithorhynchus_anatinus
ENSLOCP00000012367	ENSLOCG00000010112	Lepisosteus_oculatus
