ENSCHAP00000042710	ENSCHAG00000019857	Clupea_harengus
ENSACAP00000003801	ENSACAG00000003917	Anolis_carolinensis	ENSACAT00000003893
ENSPVIP00000019424	ENSPVIG00000014823	Pogona_vitticeps	ENSPVIT00000024136
ENSNSUP00000005707	ENSNSUG00000004600	Notechis_scutatus	ENSNSUT00000006147
ENSSMRP00000030784	ENSSMRG00000023604	Salvator_merianae
ENSSPUP00000018772	ENSSPUG00000014476	Sphenodon_punctatus	ENSSPUT00000019999
ENSMEUP00000011946	ENSMEUG00000013100	Notamacropus_eugenii
ENSPCIP00000035598	ENSPCIG00000026316	Phascolarctos_cinereus
ENSPCIP00000049733	ENSPCIG00000007920	Phascolarctos_cinereus
ENSVURP00010015638	ENSVURG00010011974	Vombatus_ursinus
ENSVURP00010025688	ENSVURG00010019675	Vombatus_ursinus
ENSSHAP00000022058	ENSSHAG00000018671	Sarcophilus_harrisii
ENSMODP00000026619	ENSMODG00000021293	Monodelphis_domestica
ENSCGRP00001000066	ENSCGRG00001000090	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015035610	ENSCGRG00015026731	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000000255	ENSCGRG00000000247	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000010386	ENSMAUG00000011285	Mesocricetus_auratus
ENSMOCP00000005366	ENSMOCG00000004841	Microtus_ochrogaster
ENSPEMP00000004568	ENSPEMG00000006887	Peromyscus_maniculatus_bairdii
ENSMUGP00000011802	ENSMUGG00000010321	Meriones_unguiculatus
ENSJJAP00000012808	ENSJJAG00000015744	Jaculus_jaculus
ENSCCNP00000022893	ENSCCNG00000022527	Castor_canadensis
ENSOCUP00000012070	ENSOCUG00000014043	Oryctolagus_cuniculus
ENSCLAP00000016342	ENSCLAG00000011246	Chinchilla_lanigera
ENSCLAP00000003944	ENSCLAG00000002806	Chinchilla_lanigera
ENSCAPP00000001425	ENSCAPG00000002765	Cavia_aperea
ENSDORP00000005488	ENSDORG00000005862	Dipodomys_ordii
ENSDORP00000022121	ENSDORG00000030096	Dipodomys_ordii
ENSUPAP00010019397	ENSUPAG00010015363	Urocitellus_parryii
ENSUPAP00010028521	ENSUPAG00010022530	Urocitellus_parryii
ENSSDAP00000015888	ENSSDAG00000014357	Spermophilus_dauricus
ENSMMMP00000003420	ENSMMMG00000003137	Marmota_marmota_marmota
ENSMICP00000043326	ENSMICG00000027041	Microcebus_murinus
ENSMLUP00000009400	ENSMLUG00000010324	Myotis_lucifugus
ENSMLUP00000006267	ENSMLUG00000006865	Myotis_lucifugus
ENSPVAP00000002669	ENSPVAG00000002826	Pteropus_vampyrus
ENSPPRP00000007471	ENSPPRG00000002612	Panthera_pardus
ENSPTIP00000022940	ENSPTIG00000019574	Panthera_tigris_altaica
ENSFCAP00000048291	ENSFCAG00000035560	Felis_catus
ENSUMAP00000009333	ENSUMAG00000007051	Ursus_maritimus
ENSAMEP00000012901	ENSAMEG00000012255	Ailuropoda_melanoleuca
ENSNVIP00000021199	ENSNVIG00000016582	Neovison_vison
ENSNVIP00000012372	ENSNVIG00000009819	Neovison_vison
ENSMPUP00000002312	ENSMPUG00000002336	Mustela_putorius_furo
ENSCAFP00020030182	ENSCAFG00020023532	Canis_lupus_dingo
ENSCAFP00000040918	ENSCAFG00000032714	Canis_lupus_familiaris
ENSCHIP00000026790	ENSCHIG00000022989	Capra_hircus
ENSOARP00000022214	ENSOARG00000020670	Ovis_aries
ENSOARP00000004282	ENSOARG00000004009	Ovis_aries
ENSOARP00000004271	ENSOARG00000004001	Ovis_aries
ENSBTAP00000032039	ENSBTAG00000023513	Bos_taurus
ENSBMUP00000023420	ENSBMUG00000017548	Bos_mutus
ENSBIXP00005037223	ENSBIXG00005003104	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000020929	ENSBIXG00000024159	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBBBP00000022091	ENSBBBG00000015808	Bison_bison_bison
ENSSSCP00000063764	ENSSSCG00000011770	Sus_scrofa_strain_reference
ENSVPAP00000003130	ENSVPAG00000003387	Vicugna_pacos
ENSEASP00005024727	ENSEASG00005016812	Equus_asinus_asinus
ENSECAP00000007245	ENSECAG00000009331	Equus_caballus
ENSOGAP00000007850	ENSOGAG00000008754	Otolemur_garnettii
ENSOGAP00000014953	ENSOGAG00000016710	Otolemur_garnettii
ENSTSYP00000001498	ENSTSYG00000001611	Carlito_syrichta
ENSTBEP00000013098	ENSTBEG00000015089	Tupaia_belangeri
ENSTBEP00000000808	ENSTBEG00000000949	Tupaia_belangeri
ENSEEUP00000006322	ENSEEUG00000006955	Erinaceus_europaeus
ENSRROP00000036498	ENSRROG00000041714	Rhinopithecus_roxellana
ENSRBIP00000028393	ENSRBIG00000038080	Rhinopithecus_bieti
ENSPTEP00000029695	ENSPTEG00000029064	Piliocolobus_tephrosceles
ENSCANP00000038064	ENSCANG00000042730	Colobus_angolensis_palliatus
ENSRROP00000019559	ENSRROG00000033780	Rhinopithecus_roxellana
ENSPTEP00000032878	ENSPTEG00000031504	Piliocolobus_tephrosceles
ENSMLEP00000023209	ENSMLEG00000035811	Mandrillus_leucophaeus
ENSCATP00000041481	ENSCATG00000043413	Cercocebus_atys
ENSMFAP00000001573	ENSMFAG00000034041	Macaca_fascicularis
ENSRBIP00000035043	ENSRBIG00000041203	Rhinopithecus_bieti
ENSCANP00000036689	ENSCANG00000042025	Colobus_angolensis_palliatus
ENSPTEP00000029104	ENSPTEG00000028584	Piliocolobus_tephrosceles
ENSMMUP00000015872	ENSMMUG00000012104	Macaca_mulatta
ENSMNEP00000027433	ENSMNEG00000037111	Macaca_nemestrina
ENSTGEP00000031065	ENSTGEG00000024889	Theropithecus_gelada
ENSCATP00000023861	ENSCATG00000035477	Cercocebus_atys
ENSPANP00000039146	ENSPANG00000034438	Papio_anubis
ENSCSAP00000009357	ENSCSAG00000013183	Chlorocebus_sabaeus
ENSMLEP00000033069	ENSMLEG00000040727	Mandrillus_leucophaeus
ENSP00000372005	ENSG00000205981	Homo_sapiens
ENSGGOP00000008908	ENSGGOG00000009120	Gorilla_gorilla
ENSPTRP00000050931	ENSPTRG00000030046	Pan_troglodytes
ENSPPYP00000016025	ENSPPYG00000014328	Pongo_abelii
ENSPPYP00000022309	ENSPPYG00000019918	Pongo_abelii
ENSPPAP00000004796	ENSPPAG00000019978	Pan_paniscus
ENSNLEP00000042069	ENSNLEG00000033702	Nomascus_leucogenys
ENSANAP00000011926	ENSANAG00000023901	Aotus_nancymaae
ENSANAP00000004072	ENSANAG00000020128	Aotus_nancymaae
ENSCJAP00000004668	ENSCJAG00000002569	Callithrix_jacchus
ENSSBOP00000001648	ENSSBOG00000008418	Saimiri_boliviensis_boliviensis
ENSSBOP00000003627	ENSSBOG00000017297	Saimiri_boliviensis_boliviensis
ENSCCAP00000026675	ENSCCAG00000031123	Cebus_capucinus_imitator
ENSCCAP00000004838	ENSCCAG00000020041	Cebus_capucinus_imitator
ENSSBOP00000015475	ENSSBOG00000024464	Saimiri_boliviensis_boliviensis
ENSSBOP00000020689	ENSSBOG00000026921	Saimiri_boliviensis_boliviensis
ENSSBOP00000005769	ENSSBOG00000019791	Saimiri_boliviensis_boliviensis
ENSSBOP00000003080	ENSSBOG00000015462	Saimiri_boliviensis_boliviensis
ENSCCAP00000000767	ENSCCAG00000004782	Cebus_capucinus_imitator
ENSCJAP00000062287	ENSCJAG00000045608	Callithrix_jacchus
ENSCJAP00000043277	ENSCJAG00000040148	Callithrix_jacchus
ENSCJAP00000058255	ENSCJAG00000012795	Callithrix_jacchus
ENSANAP00000000843	ENSANAG00000007246	Aotus_nancymaae
ENSFDAP00000022752	ENSFDAG00000021069	Fukomys_damarensis
ENSHGLP00100005611	ENSHGLG00100004255	Heterocephalus_glaber_HetGla_1.0
ENSODEP00000012037	ENSODEG00000008928	Octodon_degus
ENSODEP00000013738	ENSODEG00000010147	Octodon_degus
ENSPSMP00000016961	ENSPSMG00000012084	Prolemur_simus
ENSJJAP00000003930	ENSJJAG00000007939	Jaculus_jaculus
ENSBMUP00000005809	ENSBMUG00000004571	Bos_mutus
ENSBBBP00000019092	ENSBBBG00000007400	Bison_bison_bison
ENSBTAP00000047563	ENSBTAG00000011758	Bos_taurus
ENSCHIP00000002165	ENSCHIG00000004940	Capra_hircus
ENSMICP00000029867	ENSMICG00000033884	Microcebus_murinus
ENSMICP00000019512	ENSMICG00000031850	Microcebus_murinus
ENSTTRP00000013939	ENSTTRG00000014700	Tursiops_truncatus
ENSUMAP00000000607	ENSUMAG00000000710	Ursus_maritimus
ENSSARP00000010821	ENSSARG00000011992	Sorex_araneus
ENSMMMP00000009532	ENSMMMG00000008502	Marmota_marmota_marmota
ENSNGAP00000010061	ENSNGAG00000012574	Nannospalax_galili
ENSNGAP00000020949	ENSNGAG00000020279	Nannospalax_galili
ENSMICP00000051665	ENSMICG00000049008	Microcebus_murinus
ENSPSMP00000016407	ENSPSMG00000011691	Prolemur_simus
ENSPCOP00000021262	ENSPCOG00000022644	Propithecus_coquereli
ENSODEP00000025670	ENSODEG00000018957	Octodon_degus
ENSUAMP00000007974	ENSUAMG00000006832	Ursus_americanus
ENSETEP00000005591	ENSETEG00000006897	Echinops_telfairi
ENSPCAP00000013936	ENSPCAG00000014950	Procavia_capensis
ENSLAFP00000027619	ENSLAFG00000029981	Loxodonta_africana
ENSCPOP00000019779	ENSCPOG00000021198	Cavia_porcellus
ENSCAPP00000001834	ENSCAPG00000003888	Cavia_aperea
ENSODEP00000001153	ENSODEG00000000914	Octodon_degus
ENSHGLP00000020092	ENSHGLG00000014387	Heterocephalus_glaber_HetGla_female_1.0
MGP_SPRETEiJ_P0059570	MGP_SPRETEiJ_G0025862	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000011029	ENSMUSG00000027679	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000014063	ENSMSIG00000012005	Mus_spicilegus
MGP_PahariEiJ_P0068298	MGP_PahariEiJ_G0026372	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000065070	ENSRNOG00000049819	Rattus_norvegicus
ENSSTOP00000010329	ENSSTOG00000011508	Ictidomys_tridecemlineatus
ENSLAFP00000020186	ENSLAFG00000001910	Loxodonta_africana
ENSFCAP00000052196	ENSFCAG00000010591	Felis_catus
MGP_CAROLIEiJ_P0057314	MGP_CAROLIEiJ_G0024928	Mus_caroli_strain_CAROLI_EIJ
ENSPEMP00000036581	ENSPEMG00000026716	Peromyscus_maniculatus_bairdii
ENSTSYP00000015862	ENSTSYG00000030005	Carlito_syrichta
ENSVVUP00000008954	ENSVVUG00000006684	Vulpes_vulpes
ENSCAFP00020032232	ENSCAFG00020025096	Canis_lupus_dingo
ENSANAP00000017833	ENSANAG00000026775	Aotus_nancymaae
ENSCCAP00000014406	ENSCCAG00000025018	Cebus_capucinus_imitator
ENSANAP00000013754	ENSANAG00000024789	Aotus_nancymaae
ENSSBOP00000003693	ENSSBOG00000017440	Saimiri_boliviensis_boliviensis
ENSCCNP00000025333	ENSCCNG00000024713	Castor_canadensis
ENSCCNP00000028276	ENSCCNG00000027247	Castor_canadensis
ENSANAP00000025597	ENSANAG00000030515	Aotus_nancymaae
ENSMUGP00000012017	ENSMUGG00000010506	Meriones_unguiculatus
ENSBIXP00000031598	ENSBIXG00000001483	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005017421	ENSBIXG00005020908	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSMNEP00000030409	ENSMNEG00000038663	Macaca_nemestrina
ENSMFAP00000028065	ENSMFAG00000045407	Macaca_fascicularis
ENSPTEP00000039047	ENSPTEG00000036209	Piliocolobus_tephrosceles
ENSPPAP00000001631	ENSPPAG00000007417	Pan_paniscus
ENSGGOP00000030332	ENSGGOG00000042674	Gorilla_gorilla
ENSEEUP00000009972	ENSEEUG00000010965	Erinaceus_europaeus
ENSNVIP00000010454	ENSNVIG00000008275	Neovison_vison
ENSOPRP00000008454	ENSOPRG00000009256	Ochotona_princeps
ENSDNOP00000030239	ENSDNOG00000033350	Dasypus_novemcinctus
ENSDNOP00000034616	ENSDNOG00000038972	Dasypus_novemcinctus
ENSDNOP00000017125	ENSDNOG00000042357	Dasypus_novemcinctus
ENSDNOP00000020052	ENSDNOG00000048999	Dasypus_novemcinctus
ENSDNOP00000021756	ENSDNOG00000033690	Dasypus_novemcinctus
ENSDNOP00000017558	ENSDNOG00000046002	Dasypus_novemcinctus
ENSOANP00000025424	ENSOANG00000011044	Ornithorhynchus_anatinus
ENSXETP00000020692	ENSXETG00000012278	Xenopus_tropicalis
ENSLACP00000012693	ENSLACG00000011183	Latimeria_chalumnae
ENSCMIP00000032927	ENSCMIG00000014072	Callorhinchus_milii
ENSEBUP00000006364	ENSEBUG00000004215	Eptatretus_burgeri
