ENSSFOP00015007147	ENSSFOG00015004727	Scleropages_formosus
ENSSPAP00000020456	ENSSPAG00000015439	Stegastes_partitus
ENSPRNP00000051354	ENSPRNG00000024338	Parambassis_ranga
ENSACLP00000000954	ENSACLG00000000693	Astatotilapia_calliptera
ENSMZEP00005026300	ENSMZEG00005019616	Maylandia_zebra
ENSHBUP00000035186	ENSHBUG00000023192	Haplochromis_burtoni
ENSPNYP00000011793	ENSPNYG00000008945	Pundamilia_nyererei
ENSNBRP00000023042	ENSNBRG00000017642	Neolamprologus_brichardi
ENSONIP00000012666	ENSONIG00000010071	Oreochromis_niloticus
ENSACIP00000006441	ENSACIG00000005050	Amphilophus_citrinellus
ENSXMAP00000015070	ENSXMAG00000015049	Xiphophorus_maculatus
ENSXCOP00000002132	ENSXCOG00000001705	Xiphophorus_couchianus
ENSGAFP00000013618	ENSGAFG00000009192	Gambusia_affinis
ENSPFOP00000005827	ENSPFOG00000005946	Poecilia_formosa
ENSPMEP00000022922	ENSPMEG00000004141	Poecilia_mexicana
ENSPLAP00000001138	ENSPLAG00000002117	Poecilia_latipinna
ENSPREP00000024191	ENSPREG00000016346	Poecilia_reticulata
ENSFHEP00000033206	ENSFHEG00000020186	Fundulus_heteroclitus
ENSCVAP00000031323	ENSCVAG00000020494	Cyprinodon_variegatus
ENSKMAP00000006421	ENSKMAG00000004868	Kryptolebias_marmoratus
ENSORLP00000019769	ENSORLG00000015786	Oryzias_latipes_ASM223467v1
ENSORLP00020014648	ENSORLG00020015664	Oryzias_latipes_ASM223471v1
ENSORLP00015031452	ENSORLG00015015710	Oryzias_latipes_ASM223469v1
ENSOMEP00000035417	ENSOMEG00000022677	Oryzias_melastigma
ENSPMGP00000018049	ENSPMGG00000014759	Periophthalmus_magnuspinnatus
ENSGMOP00000012807	ENSGMOG00000011973	Gadus_morhua
ENSHHUP00000021358	ENSHHUG00000013369	Hucho_hucho
ENSLOCP00000007171	ENSLOCG00000005939	Lepisosteus_oculatus
ENSECRP00000007858	ENSECRG00000005244	Erpetoichthys_calabaricus
ENSPMJP00000001820	ENSPMJG00000001503	Parus_major
ENSLCOP00000022206	ENSLCOG00000015671	Lepidothrix_coronata
ENSLSDP00000000354	ENSLSDG00000000305	Lonchura_striata_domestica
ENSJHYP00000014276	ENSJHYG00000011060	Junco_hyemalis
ENSFALP00000008364	ENSFALG00000008024	Ficedula_albicollis
ENSCPUP00000019032	ENSCPUG00000013110	Calidris_pugnax
ENSCPGP00000021609	ENSCPGG00000015065	Calidris_pygmaea
ENSGALP00000041398	ENSGALG00000026332	Gallus_gallus
ENSCJPP00005016756	ENSCJPG00005013748	Coturnix_japonica
ENSNMEP00000022751	ENSNMEG00000019451	Numida_meleagris
ENSARWP00000006504	ENSARWG00000004592	Apteryx_rowi
ENSAHAP00000001150	ENSAHAG00000000987	Apteryx_haastii
ENSAOWP00000026127	ENSAOWG00000017626	Apteryx_owenii
ENSDNVP00000002644	ENSDNVG00000001893	Dromaius_novaehollandiae
ENSNPEP00000004102	ENSNPEG00000003146	Nothoprocta_perdicaria
ENSCPRP00005016538	ENSCPRG00005011532	Crocodylus_porosus
ENSPVIP00000004142	ENSPVIG00000003369	Pogona_vitticeps
ENSNSUP00000006285	ENSNSUG00000005009	Notechis_scutatus
ENSSMRP00000030735	ENSSMRG00000023559	Salvator_merianae
ENSSPUP00000017864	ENSSPUG00000013790	Sphenodon_punctatus
ENSCABP00000017334	ENSCABG00000012874	Chelonoidis_abingdonii
ENSGAGP00000022506	ENSGAGG00000016505	Gopherus_agassizii
ENSCPBP00000021679	ENSCPBG00000015575	Chrysemys_picta_bellii
ENSPSIP00000017727	ENSPSIG00000015771	Pelodiscus_sinensis
ENSMUSP00000111184	ENSMUSG00000115219	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000015051	ENSMSIG00000012938	Mus_spicilegus
ENSRNOP00000002334	ENSRNOG00000029529	Rattus_norvegicus
ENSMUGP00000003997	ENSMUGG00000003703	Meriones_unguiculatus
ENSCGRP00015002573	ENSCGRG00015002074	Cricetulus_griseus_CriGri-PICR
ENSPEMP00000035763	ENSPEMG00000031228	Peromyscus_maniculatus_bairdii
ENSCCNP00000013988	ENSCCNG00000014498	Castor_canadensis
ENSSDAP00000019487	ENSSDAG00000017762	Spermophilus_dauricus
ENSMMMP00000007423	ENSMMMG00000006671	Marmota_marmota_marmota
ENSUPAP00010004076	ENSUPAG00010003328	Urocitellus_parryii
ENSMICP00000051768	ENSMICG00000049030	Microcebus_murinus
ENSOGAP00000017966	ENSOGAG00000026060	Otolemur_garnettii
ENSP00000314295	ENSG00000284753	Homo_sapiens
ENSPPYP00000016049	ENSPPYG00000014351	Pongo_abelii
ENSCSAP00000009836	ENSCSAG00000013680	Chlorocebus_sabaeus
ENSTGEP00000029240	ENSTGEG00000023529	Theropithecus_gelada
ENSPTEP00000026813	ENSPTEG00000026780	Piliocolobus_tephrosceles
ENSCANP00000013336	ENSCANG00000030100	Colobus_angolensis_palliatus
ENSCJAP00000027961	ENSCJAG00000065303	Callithrix_jacchus
ENSOCUP00000035538	ENSOCUG00000037277	Oryctolagus_cuniculus
ENSBMUP00000026472	ENSBMUG00000019885	Bos_mutus
ENSBTAP00000055807	ENSBTAG00000051586	Bos_taurus
ENSBBBP00000006903	ENSBBBG00000015133	Bison_bison_bison
ENSSSCP00000050784	ENSSSCG00000045512	Sus_scrofa_strain_reference
ENSEASP00005020562	ENSEASG00005014150	Equus_asinus_asinus
ENSUMAP00000007089	ENSUMAG00000005509	Ursus_maritimus
ENSUAMP00000001621	ENSUAMG00000001522	Ursus_americanus
ENSNVIP00000019531	ENSNVIG00000015318	Neovison_vison
ENSCAFP00020002928	ENSCAFG00020002462	Canis_lupus_dingo
ENSCAFP00000018453	ENSCAFG00000046132	Canis_lupus_familiaris
ENSVVUP00000009953	ENSVVUG00000007363	Vulpes_vulpes
ENSPTIP00000007104	ENSPTIG00000008844	Panthera_tigris_altaica
ENSPPRP00000029484	ENSPPRG00000022119	Panthera_pardus
ENSFCAP00000031461	ENSFCAG00000037700	Felis_catus
ENSPCIP00000034660	ENSPCIG00000025640	Phascolarctos_cinereus
ENSVURP00010030254	ENSVURG00010023133	Vombatus_ursinus
ENSXETP00000020779	ENSXETG00000012254	Xenopus_tropicalis
ENSPTEP00000016075	ENSPTEG00000017693	Piliocolobus_tephrosceles
ENSCSAVP00000013285	ENSCSAVG00000007796	Ciona_savignyi
ENSCINP00000003536	ENSCING00000001749	Ciona_intestinalis
C17E4.11.1	WBGene00044236	Caenorhabditis_elegans_strain_N2
