ENSLACP00000019646	ENSLACG00000017275	Latimeria_chalumnae
ENSLBEP00000007783	ENSLBEG00000006009	Labrus_bergylta
ENSSPAP00000012513	ENSSPAG00000009501	Stegastes_partitus
ENSATEP00000002188	ENSATEG00000001530	Anabas_testudineus
ENSMALP00000024963	ENSMALG00000017375	Monopterus_albus
ENSNBRP00000007286	ENSNBRG00000005695	Neolamprologus_brichardi
ENSONIP00000001502	ENSONIG00000001188	Oreochromis_niloticus
ENSACIP00000001553	ENSACIG00000001291	Amphilophus_citrinellus
ENSMAMP00000028788	ENSMAMG00000019363	Mastacembelus_armatus
ENSMMOP00000012213	ENSMMOG00000009389	Mola_mola
ENSSMAP00000016498	ENSSMAG00000010118	Scophthalmus_maximus
ENSSMAP00000016475	ENSSMAG00000010098	Scophthalmus_maximus
ENSSDUP00000009454	ENSSDUG00000006933	Seriola_dumerili
ENSSLDP00000001121	ENSSLDG00000000941	Seriola_lalandi_dorsalis
ENSLCAP00010042311	ENSLCAG00010019785	Lates_calcarifer
ENSCVAP00000014841	ENSCVAG00000017557	Cyprinodon_variegatus
ENSPMGP00000022294	ENSPMGG00000018040	Periophthalmus_magnuspinnatus
ENSGACP00000005809	ENSGACG00000004403	Gasterosteus_aculeatus
ENSGWIP00000013810	ENSGWIG00000007831	Gouania_willdenowi
ENSDCDP00000026742	ENSDCDG00000019733	Denticeps_clupeoides
ENSSFOP00015038012	ENSSFOG00015024193	Scleropages_formosus
ENSGALP00000073511	ENSGALG00000052927	Gallus_gallus
ENSAMXP00000028191	ENSAMXG00000034507	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005014640	ENSAMXG00005007777	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000021596	ENSPNAG00000028729	Pygocentrus_nattereri
ENSIPUP00000018478	ENSIPUG00000012568	Ictalurus_punctatus
ENSEEEP00000023207	ENSEEEG00000011237	Electrophorus_electricus
ENSDARP00000036436	ENSDARG00000027957	Danio_rerio
ENSCHAP00000034603	ENSCHAG00000016416	Clupea_harengus
ENSPFOP00000004597	ENSPFOG00000004697	Poecilia_formosa
ENSPLAP00000024285	ENSPLAG00000010364	Poecilia_latipinna
ENSPMEP00000007164	ENSPMEG00000008787	Poecilia_mexicana
ENSPREP00000025795	ENSPREG00000017423	Poecilia_reticulata
ENSXCOP00000002520	ENSXCOG00000002012	Xiphophorus_couchianus
ENSXMAP00000015681	ENSXMAG00000015648	Xiphophorus_maculatus
ENSGAFP00000014646	ENSGAFG00000009898	Gambusia_affinis
ENSFHEP00000016832	ENSFHEG00000018537	Fundulus_heteroclitus
ENSCVAP00000006995	ENSCVAG00000008602	Cyprinodon_variegatus
ENSKMAP00000028322	ENSKMAG00000020991	Kryptolebias_marmoratus
ENSCSEP00000025230	ENSCSEG00000016103	Cynoglossus_semilaevis
ENSTNIP00000018331	ENSTNIG00000015272	Tetraodon_nigroviridis
ENSTRUP00000022255	ENSTRUG00000008855	Takifugu_rubripes
ENSMMOP00000015334	ENSMMOG00000011700	Mola_mola
ENSBSLP00000013265	ENSBSLG00000006982	Betta_splendens
ENSLCAP00010032112	ENSLCAG00010015070	Lates_calcarifer
ENSSLDP00000017437	ENSSLDG00000013749	Seriola_lalandi_dorsalis
ENSSMAP00000001061	ENSSMAG00000000674	Scophthalmus_maximus
ENSGACP00000018370	ENSGACG00000013900	Gasterosteus_aculeatus
ENSCGOP00000042631	ENSCGOG00000019257	Cottoperca_gobio
ENSLCRP00005005473	ENSLCRG00005002800	Larimichthys_crocea
ENSMAMP00000017195	ENSMAMG00000011646	Mastacembelus_armatus
ENSMALP00000020405	ENSMALG00000014262	Monopterus_albus
ENSATEP00000018421	ENSATEG00000012816	Anabas_testudineus
ENSNBRP00000021855	ENSNBRG00000016757	Neolamprologus_brichardi
ENSONIP00000012545	ENSONIG00000009975	Oreochromis_niloticus
ENSMZEP00005034145	ENSMZEG00005025520	Maylandia_zebra
ENSACLP00000040182	ENSACLG00000027076	Astatotilapia_calliptera
ENSPNYP00000013233	ENSPNYG00000010034	Pundamilia_nyererei
ENSHBUP00000001465	ENSHBUG00000002641	Haplochromis_burtoni
ENSACIP00000016731	ENSACIG00000013033	Amphilophus_citrinellus
ENSAOCP00000014299	ENSAOCG00000018967	Amphiprion_ocellaris
ENSAPEP00000012197	ENSAPEG00000008696	Amphiprion_percula
ENSSPAP00000018946	ENSSPAG00000014293	Stegastes_partitus
ENSAPOP00000022879	ENSAPOG00000004345	Acanthochromis_polyacanthus
ENSSDUP00000025623	ENSSDUG00000018495	Seriola_dumerili
ENSORLP00015030648	ENSORLG00015014441	Oryzias_latipes_ASM223469v1
ENSORLP00020013436	ENSORLG00020014391	Oryzias_latipes_ASM223471v1
ENSORLP00000020041	ENSORLG00000016010	Oryzias_latipes_ASM223467v1
ENSOMEP00000015025	ENSOMEG00000016587	Oryzias_melastigma
ENSPRNP00000048967	ENSPRNG00000023376	Parambassis_ranga
ENSGWIP00000011035	ENSGWIG00000006476	Gouania_willdenowi
ENSHCOP00000027877	ENSHCOG00000020070	Hippocampus_comes
ENSPMGP00000018420	ENSPMGG00000015029	Periophthalmus_magnuspinnatus
ENSLBEP00000028867	ENSLBEG00000021839	Labrus_bergylta
ENSGMOP00000010514	ENSGMOG00000009837	Gadus_morhua
ENSGMOP00000015504	ENSGMOG00000014500	Gadus_morhua
ENSHHUP00000052683	ENSHHUG00000031607	Hucho_hucho
ENSHHUP00000054609	ENSHHUG00000032745	Hucho_hucho
ENSELUP00000036333	ENSELUG00000015622	Esox_lucius
ENSPKIP00000032953	ENSPKIG00000012832	Paramormyrops_kingsleyae
ENSSFOP00015038011	ENSSFOG00015024192	Scleropages_formosus
ENSLOCP00000011428	ENSLOCG00000009371	Lepisosteus_oculatus
ENSVURP00010030687	ENSVURG00010023463	Vombatus_ursinus
ENSPCIP00000014346	ENSPCIG00000011186	Phascolarctos_cinereus
ENSMEUP00000002896	ENSMEUG00000003180	Notamacropus_eugenii
ENSMODP00000018895	ENSMODG00000015116	Monodelphis_domestica
ENSSHAP00000009629	ENSSHAG00000008331	Sarcophilus_harrisii
ENSOANP00000007041	ENSOANG00000004446	Ornithorhynchus_anatinus
ENSDNOP00000006867	ENSDNOG00000008869	Dasypus_novemcinctus
ENSCHOP00000008797	ENSCHOG00000009938	Choloepus_hoffmanni
ENSPEMP00000011547	ENSPEMG00000012162	Peromyscus_maniculatus_bairdii
ENSMOCP00000012387	ENSMOCG00000012507	Microtus_ochrogaster
ENSCGRP00001011211	ENSCGRG00001012908	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000023323	ENSCGRG00000016889	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015031946	ENSCGRG00015024096	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000008457	ENSMAUG00000009873	Mesocricetus_auratus
MGP_CAROLIEiJ_P0041144	MGP_CAROLIEiJ_G0020635	Mus_caroli_strain_CAROLI_EIJ
ENSMUSP00000097601	ENSMUSG00000022523	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0043014	MGP_SPRETEiJ_G0021531	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000008514	ENSMSIG00000007454	Mus_spicilegus
MGP_PahariEiJ_P0028529	MGP_PahariEiJ_G0016340	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000002650	ENSRNOG00000001931	Rattus_norvegicus
ENSNGAP00000016534	ENSNGAG00000017241	Nannospalax_galili
ENSJJAP00000006061	ENSJJAG00000010829	Jaculus_jaculus
ENSDORP00000004262	ENSDORG00000004553	Dipodomys_ordii
ENSSDAP00000019340	ENSSDAG00000017625	Spermophilus_dauricus
ENSSTOP00000009241	ENSSTOG00000010301	Ictidomys_tridecemlineatus
ENSMMMP00000011551	ENSMMMG00000010336	Marmota_marmota_marmota
ENSMMMP00000011543	ENSMMMG00000010324	Marmota_marmota_marmota
ENSUPAP00010023111	ENSUPAG00010018301	Urocitellus_parryii
ENSCAPP00000009367	ENSCAPG00000010854	Cavia_aperea
ENSCAPP00000018299	ENSCAPG00000017748	Cavia_aperea
ENSCPOP00000028666	ENSCPOG00000038518	Cavia_porcellus
ENSODEP00000001135	ENSODEG00000000898	Octodon_degus
ENSCLAP00000016606	ENSCLAG00000011409	Chinchilla_lanigera
ENSHGLP00000024010	ENSHGLG00000017112	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000019593	ENSFDAG00000009036	Fukomys_damarensis
ENSOCUP00000006554	ENSOCUG00000007581	Oryctolagus_cuniculus
ENSOPRP00000002542	ENSOPRG00000002768	Ochotona_princeps
ENSCCAP00000027105	ENSCCAG00000031350	Cebus_capucinus_imitator
ENSSBOP00000033728	ENSSBOG00000033018	Saimiri_boliviensis_boliviensis
ENSCJAP00000071073	ENSCJAG00000040892	Callithrix_jacchus
ENSANAP00000003727	ENSANAG00000019853	Aotus_nancymaae
ENSPPAP00000024274	ENSPPAG00000035279	Pan_paniscus
ENSPTRP00000090011	ENSPTRG00000046123	Pan_troglodytes
ENSP00000413496	ENSG00000114279	Homo_sapiens
ENSGGOP00000037639	ENSGGOG00000036293	Gorilla_gorilla
ENSPPYP00000016121	ENSPPYG00000014412	Pongo_abelii
ENSNLEP00000030310	ENSNLEG00000006781	Nomascus_leucogenys
ENSRROP00000013366	ENSRROG00000030928	Rhinopithecus_roxellana
ENSRBIP00000037515	ENSRBIG00000042333	Rhinopithecus_bieti
ENSCANP00000020625	ENSCANG00000033748	Colobus_angolensis_palliatus
ENSPTEP00000007517	ENSPTEG00000008534	Piliocolobus_tephrosceles
ENSMFAP00000000711	ENSMFAG00000036517	Macaca_fascicularis
ENSMMUP00000076725	ENSMMUG00000000949	Macaca_mulatta
ENSMNEP00000024360	ENSMNEG00000035711	Macaca_nemestrina
ENSPANP00000026113	ENSPANG00000004654	Papio_anubis
ENSTGEP00000030870	ENSTGEG00000024744	Theropithecus_gelada
ENSMLEP00000031512	ENSMLEG00000039970	Mandrillus_leucophaeus
ENSCATP00000003986	ENSCATG00000014779	Cercocebus_atys
ENSTSYP00000003674	ENSTSYG00000004014	Carlito_syrichta
ENSPCOP00000014677	ENSPCOG00000019039	Propithecus_coquereli
ENSMICP00000050983	ENSMICG00000049216	Microcebus_murinus
ENSPSMP00000028139	ENSPSMG00000019586	Prolemur_simus
ENSOGAP00000008969	ENSOGAG00000010039	Otolemur_garnettii
ENSAMEP00000009303	ENSAMEG00000008849	Ailuropoda_melanoleuca
ENSUMAP00000004350	ENSUMAG00000003529	Ursus_maritimus
ENSMPUP00000003529	ENSMPUG00000003559	Mustela_putorius_furo
ENSNVIP00000013409	ENSNVIG00000010540	Neovison_vison
ENSCAFP00000039774	ENSCAFG00000031187	Canis_lupus_familiaris
ENSCAFP00020025610	ENSCAFG00020020175	Canis_lupus_dingo
ENSVVUP00000030827	ENSVVUG00000022493	Vulpes_vulpes
ENSPPRP00000008298	ENSPPRG00000003163	Panthera_pardus
ENSPTIP00000018190	ENSPTIG00000016372	Panthera_tigris_altaica
ENSFCAP00000022761	ENSFCAG00000025224	Felis_catus
ENSPVAP00000011131	ENSPVAG00000011808	Pteropus_vampyrus
ENSEASP00005000325	ENSEASG00005000333	Equus_asinus_asinus
ENSECAP00000030827	ENSECAG00000024399	Equus_caballus
ENSBIXP00000019865	ENSBIXG00000002683	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005023338	ENSBIXG00005026154	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000016471	ENSBTAG00000012413	Bos_taurus
ENSBMUP00000002399	ENSBMUG00000001901	Bos_mutus
ENSCHIP00000014304	ENSCHIG00000015401	Capra_hircus
ENSTTRP00000000333	ENSTTRG00000000355	Tursiops_truncatus
ENSMUGP00000025664	ENSMUGG00000021416	Meriones_unguiculatus
ENSCCNP00000029808	ENSCCNG00000028588	Castor_canadensis
ENSCSAP00000005200	ENSCSAG00000008940	Chlorocebus_sabaeus
ENSHGLP00100001669	ENSHGLG00100001307	Heterocephalus_glaber_HetGla_1.0
ENSBTAP00000055376	ENSBTAG00000046077	Bos_taurus
ENSSARP00000002832	ENSSARG00000003146	Sorex_araneus
ENSEEUP00000003326	ENSEEUG00000003675	Erinaceus_europaeus
ENSUAMP00000019817	ENSUAMG00000015680	Ursus_americanus
ENSETEP00000006186	ENSETEG00000007617	Echinops_telfairi
ENSMLUP00000009529	ENSMLUG00000010464	Myotis_lucifugus
ENSTBEP00000005784	ENSTBEG00000006718	Tupaia_belangeri
ENSLAFP00000011064	ENSLAFG00000013222	Loxodonta_africana
ENSPCAP00000009849	ENSPCAG00000010594	Procavia_capensis
ENSVPAP00000005935	ENSVPAG00000006395	Vicugna_pacos
ENSSSCP00000050747	ENSSSCG00000038584	Sus_scrofa_strain_reference
ENSBBBP00000022461	ENSBBBG00000016379	Bison_bison_bison
ENSOARP00000021957	ENSOARG00000020443	Ovis_aries
ENSUAMP00000019816	ENSUAMG00000015679	Ursus_americanus
ENSCJAP00000026059	ENSCJAG00000032076	Callithrix_jacchus
ENSAOWP00000000243	ENSAOWG00000000200	Apteryx_owenii
ENSSHAP00000005334	ENSSHAG00000004660	Sarcophilus_harrisii
ENSHGLP00100001689	ENSHGLG00100001323	Heterocephalus_glaber_HetGla_1.0
ENSMUGP00000031182	ENSMUGG00000025927	Meriones_unguiculatus
ENSCCNP00000006333	ENSCCNG00000006698	Castor_canadensis
ENSOANP00000030717	ENSOANG00000028618	Ornithorhynchus_anatinus
ENSCCEP00000015350	ENSCCEG00000014551	Cyanistes_caeruleus
ENSGAGP00000016655	ENSGAGG00000012453	Gopherus_agassizii
ENSCABP00000007347	ENSCABG00000005552	Chelonoidis_abingdonii
ENSCPBP00000023721	ENSCPBG00000016928	Chrysemys_picta_bellii
ENSCPRP00005018251	ENSCPRG00005012723	Crocodylus_porosus
ENSSMRP00000020959	ENSSMRG00000016313	Salvator_merianae
ENSNSUP00000011229	ENSNSUG00000008477	Notechis_scutatus
ENSSPUP00000013816	ENSSPUG00000010637	Sphenodon_punctatus
ENSARWP00000010743	ENSARWG00000007447	Apteryx_rowi
ENSAHAP00000009555	ENSAHAG00000006944	Apteryx_haastii
ENSDNVP00000008660	ENSDNVG00000006157	Dromaius_novaehollandiae
ENSNPEP00000010960	ENSNPEG00000008226	Nothoprocta_perdicaria
ENSGALP00000051076	ENSGALG00000036971	Gallus_gallus
ENSCJPP00005016514	ENSCJPG00005013559	Coturnix_japonica
ENSNMEP00000005551	ENSNMEG00000005761	Numida_meleagris
ENSABRP00000009669	ENSABRG00000008667	Anser_brachyrhynchus
ENSJHYP00000001625	ENSJHYG00000001378	Junco_hyemalis
ENSSCAP00000020892	ENSSCAG00000015044	Serinus_canaria
ENSLSDP00000013997	ENSLSDG00000010108	Lonchura_striata_domestica
ENSFALP00000007633	ENSFALG00000007307	Ficedula_albicollis
ENSLCOP00000000967	ENSLCOG00000000801	Lepidothrix_coronata
ENSCPGP00000026577	ENSCPGG00000018315	Calidris_pygmaea
ENSCPUP00000025381	ENSCPUG00000017168	Calidris_pugnax
ENSPMJP00000026805	ENSPMJG00000019552	Parus_major
ENSZALP00000007458	ENSZALG00000006625	Zonotrichia_albicollis
ENSTGUP00000009539	ENSTGUG00000009253	Taeniopygia_guttata
ENSMVIP00005004732	ENSMVIG00005003646	Manacus_vitellinus
ENSMUNP00000014791	ENSMUNG00000011488	Melopsittacus_undulatus
ENSMGAP00000007460	ENSMGAG00000007348	Meleagris_gallopavo
ENSXETP00000041538	ENSXETG00000002366	Xenopus_tropicalis
ENSACAP00000014724	ENSACAG00000014969	Anolis_carolinensis	ENSACAT00000015025
ENSPVIP00000012816	ENSPVIG00000009996	Pogona_vitticeps	ENSPVIT00000016123
ENSCMIP00000032349	ENSCMIG00000013826	Callorhinchus_milii
