ENSPVIP00000015196	ENSPVIG00000011720	Pogona_vitticeps	ENSPVIT00000019011
ENSACAP00000008266	ENSACAG00000008414	Anolis_carolinensis	ENSACAT00000008443
ENSNSUP00000014204	ENSNSUG00000010511	Notechis_scutatus
ENSCABP00000013017	ENSCABG00000009751	Chelonoidis_abingdonii
ENSPSIP00000013368	ENSPSIG00000012019	Pelodiscus_sinensis
ENSPCIP00000002664	ENSPCIG00000002194	Phascolarctos_cinereus
ENSPCIP00000037027	ENSPCIG00000027312	Phascolarctos_cinereus
ENSVURP00010021510	ENSVURG00010016454	Vombatus_ursinus
ENSMEUP00000002167	ENSMEUG00000002370	Notamacropus_eugenii
ENSMODP00000003605	ENSMODG00000002967	Monodelphis_domestica
ENSLAFP00000015954	ENSLAFG00000020937	Loxodonta_africana
ENSPCAP00000014774	ENSPCAG00000015773	Procavia_capensis
ENSETEP00000008488	ENSETEG00000010450	Echinops_telfairi
ENSDNOP00000029623	ENSDNOG00000025636	Dasypus_novemcinctus
ENSCHOP00000000525	ENSCHOG00000000588	Choloepus_hoffmanni
ENSPCOP00000017014	ENSPCOG00000020302	Propithecus_coquereli
ENSPSMP00000010132	ENSPSMG00000007381	Prolemur_simus
ENSMICP00000040185	ENSMICG00000031448	Microcebus_murinus
ENSOGAP00000006278	ENSOGAG00000007012	Otolemur_garnettii
ENSPTRP00000029112	ENSPTRG00000016998	Pan_troglodytes
ENSPPAP00000033186	ENSPPAG00000039465	Pan_paniscus
ENSP00000471417	ENSG00000189045	Homo_sapiens
ENSGGOP00000014737	ENSGGOG00000015099	Gorilla_gorilla
ENSPPYP00000017399	ENSPPYG00000015563	Pongo_abelii
ENSNLEP00000006370	ENSNLEG00000005267	Nomascus_leucogenys
ENSRROP00000033189	ENSRROG00000040202	Rhinopithecus_roxellana
ENSRBIP00000035958	ENSRBIG00000041604	Rhinopithecus_bieti
ENSCANP00000024605	ENSCANG00000035703	Colobus_angolensis_palliatus
ENSPTEP00000000002	ENSPTEG00000000002	Piliocolobus_tephrosceles
ENSMFAP00000024031	ENSMFAG00000043627	Macaca_fascicularis
ENSMMUP00000034463	ENSMMUG00000061069	Macaca_mulatta
ENSMNEP00000033607	ENSMNEG00000040050	Macaca_nemestrina
ENSCATP00000034342	ENSCATG00000040088	Cercocebus_atys
ENSMLEP00000011348	ENSMLEG00000029848	Mandrillus_leucophaeus
ENSTGEP00000027940	ENSTGEG00000022513	Theropithecus_gelada
ENSPANP00000011257	ENSPANG00000009551	Papio_anubis
ENSCJAP00000031493	ENSCJAG00000017129	Callithrix_jacchus
ENSCCAP00000005174	ENSCCAG00000020279	Cebus_capucinus_imitator
ENSSBOP00000021817	ENSSBOG00000027462	Saimiri_boliviensis_boliviensis
ENSMSIP00000001450	ENSMSIG00000001389	Mus_spicilegus
MGP_SPRETEiJ_P0036861	MGP_SPRETEiJ_G0019687	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0035185	MGP_CAROLIEiJ_G0018804	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0026848	MGP_PahariEiJ_G0015881	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000068543	ENSRNOG00000025377	Rattus_norvegicus
ENSMUGP00000028138	ENSMUGG00000023347	Meriones_unguiculatus
ENSMUGP00000028187	ENSMUGG00000023384	Meriones_unguiculatus
ENSMOCP00000004064	ENSMOCG00000003243	Microtus_ochrogaster
ENSPEMP00000003581	ENSPEMG00000005192	Peromyscus_maniculatus_bairdii
ENSCGRP00001016017	ENSCGRG00001016471	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000005734	ENSCGRG00000004198	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015013346	ENSCGRG00015010221	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000021142	ENSMAUG00000018964	Mesocricetus_auratus
ENSNGAP00000003068	ENSNGAG00000003264	Nannospalax_galili
ENSJJAP00000009350	ENSJJAG00000013237	Jaculus_jaculus
ENSDORP00000007355	ENSDORG00000007845	Dipodomys_ordii
ENSHGLP00000002998	ENSHGLG00000002239	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000002234	ENSFDAG00000012002	Fukomys_damarensis
ENSODEP00000003949	ENSODEG00000003019	Octodon_degus
ENSCLAP00000015242	ENSCLAG00000010494	Chinchilla_lanigera
ENSCPOP00000004887	ENSCPOG00000005430	Cavia_porcellus
ENSSDAP00000017209	ENSSDAG00000015567	Spermophilus_dauricus
ENSUPAP00010007411	ENSUPAG00010005945	Urocitellus_parryii
ENSSTOP00000008813	ENSSTOG00000009832	Ictidomys_tridecemlineatus
ENSMMMP00000001238	ENSMMMG00000001142	Marmota_marmota_marmota
ENSOPRP00000002819	ENSOPRG00000003068	Ochotona_princeps
ENSOCUP00000002551	ENSOCUG00000002937	Oryctolagus_cuniculus
ENSTBEP00000010660	ENSTBEG00000012319	Tupaia_belangeri
ENSBBBP00000014078	ENSBBBG00000008030	Bison_bison_bison
ENSOARP00000018039	ENSOARG00000016796	Ovis_aries
ENSVPAP00000008728	ENSVPAG00000009380	Vicugna_pacos
ENSSSCP00000014976	ENSSSCG00000014083	Sus_scrofa_strain_reference
ENSTTRP00000016418	ENSTTRG00000017323	Tursiops_truncatus
ENSECAP00000029653	ENSECAG00000014521	Equus_caballus
ENSEASP00005027086	ENSEASG00005018448	Equus_asinus_asinus
ENSPVAP00000007514	ENSPVAG00000007962	Pteropus_vampyrus
ENSMLUP00000017380	ENSMLUG00000015695	Myotis_lucifugus
ENSUAMP00000009968	ENSUAMG00000008238	Ursus_americanus
ENSUMAP00000009537	ENSUMAG00000007210	Ursus_maritimus
ENSAMEP00000000824	ENSAMEG00000000782	Ailuropoda_melanoleuca
ENSMPUP00000005585	ENSMPUG00000005630	Mustela_putorius_furo
ENSNVIP00000016897	ENSNVIG00000013231	Neovison_vison
ENSPPRP00000023243	ENSPPRG00000013528	Panthera_pardus
ENSPTIP00000013849	ENSPTIG00000013441	Panthera_tigris_altaica
ENSFCAP00000008959	ENSFCAG00000009659	Felis_catus
ENSXETP00000015265	ENSXETG00000000316	Xenopus_tropicalis
ENSLACP00000004157	ENSLACG00000003696	Latimeria_chalumnae
ENSCHAP00000055232	ENSCHAG00000025028	Clupea_harengus
ENSDCDP00000031465	ENSDCDG00000021873	Denticeps_clupeoides
ENSAMXP00000034818	ENSAMXG00000031396	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005047456	ENSAMXG00005021788	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000007896	ENSPNAG00000005016	Pygocentrus_nattereri
ENSEEEP00000007983	ENSEEEG00000004166	Electrophorus_electricus
ENSIPUP00000019138	ENSIPUG00000012979	Ictalurus_punctatus
ENSDARP00000033575	ENSDARG00000025866	Danio_rerio
ENSATEP00000006592	ENSATEG00000004652	Anabas_testudineus
ENSBSLP00000004238	ENSBSLG00000002159	Betta_splendens
ENSMAMP00000018213	ENSMAMG00000012272	Mastacembelus_armatus
ENSSMAP00000015960	ENSSMAG00000009792	Scophthalmus_maximus
ENSLBEP00000028687	ENSLBEG00000021702	Labrus_bergylta
ENSGACP00000013243	ENSGACG00000010026	Gasterosteus_aculeatus
ENSXMAP00000007025	ENSXMAG00000007009	Xiphophorus_maculatus
ENSXCOP00000022453	ENSXCOG00000016778	Xiphophorus_couchianus
ENSGAFP00000013700	ENSGAFG00000009243	Gambusia_affinis
ENSPFOP00000018149	ENSPFOG00000018049	Poecilia_formosa
ENSPMEP00000031869	ENSPMEG00000019389	Poecilia_mexicana
ENSPLAP00000029702	ENSPLAG00000020192	Poecilia_latipinna
ENSFHEP00000024810	ENSFHEG00000006646	Fundulus_heteroclitus
ENSCVAP00000009013	ENSCVAG00000010933	Cyprinodon_variegatus
ENSKMAP00000016034	ENSKMAG00000011967	Kryptolebias_marmoratus
ENSORLP00015000232	ENSORLG00015023073	Oryzias_latipes_ASM223469v1
ENSORLP00000011766	ENSORLG00000009384	Oryzias_latipes_ASM223467v1
ENSORLP00020009467	ENSORLG00020000905	Oryzias_latipes_ASM223471v1
ENSGWIP00000055545	ENSGWIG00000026419	Gouania_willdenowi
ENSAOCP00000002295	ENSAOCG00000002068	Amphiprion_ocellaris
ENSAPEP00000027216	ENSAPEG00000019318	Amphiprion_percula
ENSAPOP00000020590	ENSAPOG00000024183	Acanthochromis_polyacanthus
ENSSPAP00000028227	ENSSPAG00000021243	Stegastes_partitus
ENSACLP00000006540	ENSACLG00000004393	Astatotilapia_calliptera
ENSMZEP00005020117	ENSMZEG00005015079	Maylandia_zebra
ENSPNYP00000026000	ENSPNYG00000019592	Pundamilia_nyererei
ENSHBUP00000007600	ENSHBUG00000009119	Haplochromis_burtoni
ENSNBRP00000003698	ENSNBRG00000002921	Neolamprologus_brichardi
ENSONIP00000020313	ENSONIG00000016127	Oreochromis_niloticus
ENSACIP00000027842	ENSACIG00000021551	Amphilophus_citrinellus
ENSLCRP00005037713	ENSLCRG00005014667	Larimichthys_crocea
ENSCGOP00000006792	ENSCGOG00000003504	Cottoperca_gobio
ENSPRNP00000049203	ENSPRNG00000023473	Parambassis_ranga
ENSMALP00000014398	ENSMALG00000010111	Monopterus_albus
ENSSDUP00000021920	ENSSDUG00000015937	Seriola_dumerili
ENSSLDP00000004765	ENSSLDG00000003792	Seriola_lalandi_dorsalis
ENSLCAP00010060301	ENSLCAG00010028053	Lates_calcarifer
ENSHCOP00000025038	ENSHCOG00000014915	Hippocampus_comes
ENSTNIP00000018491	ENSTNIG00000015422	Tetraodon_nigroviridis
ENSTRUP00000017762	ENSTRUG00000007215	Takifugu_rubripes
ENSMMOP00000024005	ENSMMOG00000018267	Mola_mola
ENSCSEP00000018546	ENSCSEG00000011882	Cynoglossus_semilaevis
ENSPMGP00000027448	ENSPMGG00000022149	Periophthalmus_magnuspinnatus
ENSGMOP00000011681	ENSGMOG00000010928	Gadus_morhua
ENSHHUP00000018840	ENSHHUG00000011737	Hucho_hucho
ENSHHUP00000064923	ENSHHUG00000038357	Hucho_hucho
ENSELUP00000009585	ENSELUG00000010168	Esox_lucius
ENSSFOP00015036729	ENSSFOG00015023354	Scleropages_formosus
ENSPKIP00000037303	ENSPKIG00000015545	Paramormyrops_kingsleyae
ENSLOCP00000006634	ENSLOCG00000005494	Lepisosteus_oculatus
ENSECRP00000024506	ENSECRG00000016596	Erpetoichthys_calabaricus
ENSCMIP00000001099	ENSCMIG00000000736	Callorhinchus_milii
ENSCINP00000030431	ENSCING00000022813	Ciona_intestinalis
ENSPVIP00000006197	ENSPVIG00000005154	Pogona_vitticeps
ENSACAP00000018411	ENSACAG00000004699	Anolis_carolinensis
ENSSMRP00000028086	ENSSMRG00000021606	Salvator_merianae
ENSSPUP00000013222	ENSSPUG00000010169	Sphenodon_punctatus
ENSGALP00000011722	ENSGALG00000007252	Gallus_gallus
ENSMGAP00000009785	ENSMGAG00000009477	Meleagris_gallopavo
ENSABRP00000010519	ENSABRG00000009479	Anser_brachyrhynchus
ENSAPLP00000014232	ENSAPLG00000014397	Anas_platyrhynchos_platyrhynchos
ENSTGUP00000009296	ENSTGUG00000009014	Taeniopygia_guttata
ENSLSDP00000015912	ENSLSDG00000011474	Lonchura_striata_domestica
ENSSCAP00000013591	ENSSCAG00000010071	Serinus_canaria
ENSJHYP00000017527	ENSJHYG00000013384	Junco_hyemalis
ENSZALP00000006446	ENSZALG00000005871	Zonotrichia_albicollis
ENSFALP00000010610	ENSFALG00000010172	Ficedula_albicollis
ENSCCEP00000008667	ENSCCEG00000008906	Cyanistes_caeruleus
ENSPMJP00000012779	ENSPMJG00000009785	Parus_major
ENSMVIP00005014478	ENSMVIG00005010464	Manacus_vitellinus
ENSCPUP00000025520	ENSCPUG00000017263	Calidris_pugnax
ENSAHAP00000003276	ENSAHAG00000002617	Apteryx_haastii
ENSAOWP00000000337	ENSAOWG00000000274	Apteryx_owenii
ENSARWP00000005823	ENSARWG00000004146	Apteryx_rowi
ENSDNVP00000015935	ENSDNVG00000011215	Dromaius_novaehollandiae
ENSCPRP00005026664	ENSCPRG00005018498	Crocodylus_porosus
ENSCPBP00000027823	ENSCPBG00000019650	Chrysemys_picta_bellii
ENSGAGP00000011805	ENSGAGG00000009100	Gopherus_agassizii
ENSPSIP00000015327	ENSPSIG00000013712	Pelodiscus_sinensis
ENSPCIP00000046460	ENSPCIG00000032384	Phascolarctos_cinereus
ENSVURP00010021643	ENSVURG00010016514	Vombatus_ursinus
ENSMEUP00000002154	ENSMEUG00000002355	Notamacropus_eugenii
ENSSHAP00000011162	ENSSHAG00000009607	Sarcophilus_harrisii
ENSMODP00000013104	ENSMODG00000010452	Monodelphis_domestica
ENSAMEP00000002867	ENSAMEG00000002723	Ailuropoda_melanoleuca
ENSUAMP00000021589	ENSUAMG00000016951	Ursus_americanus
ENSNVIP00000022997	ENSNVIG00000017875	Neovison_vison
ENSMPUP00000000538	ENSMPUG00000000544	Mustela_putorius_furo
ENSCAFP00020010953	ENSCAFG00020008860	Canis_lupus_dingo
ENSCAFP00000048831	ENSCAFG00000017109	Canis_lupus_familiaris
ENSVVUP00000018787	ENSVVUG00000013820	Vulpes_vulpes
ENSPTIP00000024909	ENSPTIG00000020864	Panthera_tigris_altaica
ENSPPRP00000028963	ENSPPRG00000021337	Panthera_pardus
ENSFCAP00000010639	ENSFCAG00000011452	Felis_catus
ENSPVAP00000015408	ENSPVAG00000016330	Pteropus_vampyrus
ENSMLUP00000014943	ENSMLUG00000016394	Myotis_lucifugus
ENSECAP00000033848	ENSECAG00000017284	Equus_caballus
ENSEASP00005009092	ENSEASG00005006509	Equus_asinus_asinus
ENSTTRP00000011255	ENSTTRG00000011862	Tursiops_truncatus
ENSOARP00000018991	ENSOARG00000017693	Ovis_aries
ENSVPAP00000010964	ENSVPAG00000011782	Vicugna_pacos
ENSSSCP00000048466	ENSSSCG00000004545	Sus_scrofa_strain_reference
ENSSARP00000008307	ENSSARG00000009190	Sorex_araneus
ENSCHOP00000006588	ENSCHOG00000007446	Choloepus_hoffmanni
ENSDNOP00000030122	ENSDNOG00000033713	Dasypus_novemcinctus
ENSLAFP00000002205	ENSLAFG00000002637	Loxodonta_africana
ENSPCAP00000011055	ENSPCAG00000011822	Procavia_capensis
ENSMSIP00000006516	ENSMSIG00000005779	Mus_spicilegus
MGP_SPRETEiJ_P0091984	MGP_SPRETEiJ_G0033503	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000150130	ENSMUSG00000066510	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0088363	MGP_CAROLIEiJ_G0032364	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0024006	MGP_PahariEiJ_G0015229	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000063997	ENSRNOG00000015554	Rattus_norvegicus
ENSMUGP00000008859	ENSMUGG00000007929	Meriones_unguiculatus
ENSCGRP00001013076	ENSCGRG00001014311	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000016713	ENSCGRG00000012140	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015029076	ENSCGRG00015021938	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000007676	ENSMAUG00000009278	Mesocricetus_auratus
ENSMOCP00000010669	ENSMOCG00000010903	Microtus_ochrogaster
ENSPEMP00000024122	ENSPEMG00000020958	Peromyscus_maniculatus_bairdii
ENSNGAP00000006304	ENSNGAG00000009321	Nannospalax_galili
ENSCCNP00000027055	ENSCCNG00000026186	Castor_canadensis
ENSSTOP00000009053	ENSSTOG00000010088	Ictidomys_tridecemlineatus
ENSSDAP00000026274	ENSSDAG00000023823	Spermophilus_dauricus
ENSUPAP00010000693	ENSUPAG00010000557	Urocitellus_parryii
ENSMMMP00000008157	ENSMMMG00000007304	Marmota_marmota_marmota
ENSHGLP00000025624	ENSHGLG00000018246	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100025837	ENSHGLG00100018950	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000003279	ENSFDAG00000012777	Fukomys_damarensis
ENSCLAP00000011296	ENSCLAG00000007792	Chinchilla_lanigera
ENSODEP00000022455	ENSODEG00000016476	Octodon_degus
ENSDORP00000007749	ENSDORG00000008259	Dipodomys_ordii
ENSGGOP00000003125	ENSGGOG00000003179	Gorilla_gorilla
ENSP00000325895	ENSG00000166839	Homo_sapiens
ENSPTRP00000063220	ENSPTRG00000007169	Pan_troglodytes
ENSPPAP00000023978	ENSPPAG00000035127	Pan_paniscus
ENSPPYP00000007437	ENSPPYG00000006556	Pongo_abelii
ENSNLEP00000037877	ENSNLEG00000012524	Nomascus_leucogenys
ENSMLEP00000007543	ENSMLEG00000027812	Mandrillus_leucophaeus
ENSCATP00000022783	ENSCATG00000035001	Cercocebus_atys
ENSTGEP00000028476	ENSTGEG00000022904	Theropithecus_gelada
ENSPANP00000014134	ENSPANG00000016757	Papio_anubis
ENSMFAP00000041711	ENSMFAG00000041562	Macaca_fascicularis
ENSMMUP00000033488	ENSMMUG00000010948	Macaca_mulatta
ENSMNEP00000028212	ENSMNEG00000037506	Macaca_nemestrina
ENSCSAP00000008813	ENSCSAG00000012637	Chlorocebus_sabaeus
ENSPTEP00000038395	ENSPTEG00000035704	Piliocolobus_tephrosceles
ENSCANP00000019747	ENSCANG00000033304	Colobus_angolensis_palliatus
ENSRBIP00000004041	ENSRBIG00000018797	Rhinopithecus_bieti
ENSRROP00000034065	ENSRROG00000040585	Rhinopithecus_roxellana
ENSCCAP00000029715	ENSCCAG00000032885	Cebus_capucinus_imitator
ENSCJAP00000009601	ENSCJAG00000031989	Callithrix_jacchus
ENSSBOP00000001353	ENSSBOG00000006335	Saimiri_boliviensis_boliviensis
ENSANAP00000012535	ENSANAG00000024207	Aotus_nancymaae
ENSTSYP00000023318	ENSTSYG00000009597	Carlito_syrichta
ENSPSMP00000001257	ENSPSMG00000000929	Prolemur_simus
ENSMICP00000020513	ENSMICG00000002854	Microcebus_murinus
ENSPCOP00000018127	ENSPCOG00000020935	Propithecus_coquereli
ENSOCUP00000044951	ENSOCUG00000005353	Oryctolagus_cuniculus
ENSOPRP00000012515	ENSOPRG00000013723	Ochotona_princeps
ENSJJAP00000010822	ENSJJAG00000014309	Jaculus_jaculus
ENSTBEP00000008134	ENSTBEG00000009393	Tupaia_belangeri
ENSEEUP00000002910	ENSEEUG00000003179	Erinaceus_europaeus
ENSXETP00000020892	ENSXETG00000012177	Xenopus_tropicalis
ENSLACP00000001997	ENSLACG00000001786	Latimeria_chalumnae
ENSSFOP00015027008	ENSSFOG00015017337	Scleropages_formosus
ENSPKIP00000039930	ENSPKIG00000017082	Paramormyrops_kingsleyae
ENSDCDP00000039779	ENSDCDG00000026335	Denticeps_clupeoides
ENSCHAP00000020178	ENSCHAG00000010156	Clupea_harengus
ENSAMXP00000002938	ENSAMXG00000002868	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005055685	ENSAMXG00005024786	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000027560	ENSPNAG00000013077	Pygocentrus_nattereri
ENSIPUP00000034260	ENSIPUG00000023010	Ictalurus_punctatus
ENSEEEP00000032288	ENSEEEG00000015397	Electrophorus_electricus
ENSDARP00000130914	ENSDARG00000098647	Danio_rerio
ENSCSEP00000011067	ENSCSEG00000007096	Cynoglossus_semilaevis
ENSPMGP00000003260	ENSPMGG00000002832	Periophthalmus_magnuspinnatus
ENSKMAP00000016695	ENSKMAG00000012457	Kryptolebias_marmoratus
ENSSDUP00000017490	ENSSDUG00000012769	Seriola_dumerili
ENSSLDP00000018001	ENSSLDG00000014159	Seriola_lalandi_dorsalis
ENSBSLP00000005094	ENSBSLG00000002787	Betta_splendens
ENSMAMP00000030820	ENSMAMG00000020768	Mastacembelus_armatus
ENSMALP00000018458	ENSMALG00000012849	Monopterus_albus
ENSATEP00000014367	ENSATEG00000010017	Anabas_testudineus
ENSLCAP00010039647	ENSLCAG00010018517	Lates_calcarifer
ENSLBEP00000021200	ENSLBEG00000016266	Labrus_bergylta
ENSLBEP00000018005	ENSLBEG00000013842	Labrus_bergylta
ENSLCRP00005013871	ENSLCRG00005005993	Larimichthys_crocea
ENSCGOP00000023419	ENSCGOG00000011163	Cottoperca_gobio
ENSGACP00000019111	ENSGACG00000014482	Gasterosteus_aculeatus
ENSAPEP00000003664	ENSAPEG00000002592	Amphiprion_percula
ENSAOCP00000030328	ENSAOCG00000021241	Amphiprion_ocellaris
ENSAPOP00000024814	ENSAPOG00000000205	Acanthochromis_polyacanthus
ENSSPAP00000019235	ENSSPAG00000014490	Stegastes_partitus
ENSPRNP00000026218	ENSPRNG00000013188	Parambassis_ranga
ENSACLP00000000774	ENSACLG00000000553	Astatotilapia_calliptera
ENSMZEP00005022883	ENSMZEG00005017129	Maylandia_zebra
ENSHBUP00000016161	ENSHBUG00000018152	Haplochromis_burtoni
ENSPNYP00000003772	ENSPNYG00000002920	Pundamilia_nyererei
ENSONIP00000018926	ENSONIG00000015036	Oreochromis_niloticus
ENSACIP00000002384	ENSACIG00000001912	Amphilophus_citrinellus
ENSSMAP00000026350	ENSSMAG00000016115	Scophthalmus_maximus
ENSGMOP00000004689	ENSGMOG00000004409	Gadus_morhua
ENSHHUP00000003656	ENSHHUG00000002303	Hucho_hucho
ENSHHUP00000060254	ENSHHUG00000035730	Hucho_hucho
ENSELUP00000026668	ENSELUG00000002638	Esox_lucius
ENSLOCP00000017375	ENSLOCG00000014104	Lepisosteus_oculatus
ENSECRP00000030391	ENSECRG00000020618	Erpetoichthys_calabaricus
ENSCMIP00000011717	ENSCMIG00000006069	Callorhinchus_milii
ENSLOCP00000010459	ENSLOCG00000008599	Lepisosteus_oculatus
ENSPMAP00000008774	ENSPMAG00000007969	Petromyzon_marinus
ENSEBUP00000015702	ENSEBUG00000009887	Eptatretus_burgeri
ENSCSAVP00000001709	ENSCSAVG00000000988	Ciona_savignyi
ENSCINP00000034858	ENSCING00000024189	Ciona_intestinalis
