ENSEBUP00000018912	ENSEBUG00000011790	Eptatretus_burgeri	ENSEBUT00000019486
ENSPMAP00000007123	ENSPMAG00000006469	Petromyzon_marinus	ENSPMAT00000007153
ENSGAGP00000035336	ENSGAGG00000025122	Gopherus_agassizii
MGP_CAROLIEiJ_P0059140	MGP_CAROLIEiJ_G0025338	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0070107	MGP_PahariEiJ_G0026782	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000028677	ENSRNOG00000021120	Rattus_norvegicus
ENSMUGP00000004498	ENSMUGG00000004185	Meriones_unguiculatus
ENSCGRP00000010945	ENSCGRG00000007972	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001012419	ENSCGRG00001013833	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015029794	ENSCGRG00015022449	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000000936	ENSMAUG00000000710	Mesocricetus_auratus
ENSMOCP00000007880	ENSMOCG00000007764	Microtus_ochrogaster
ENSPEMP00000035896	ENSPEMG00000028397	Peromyscus_maniculatus_bairdii
ENSNGAP00000020455	ENSNGAG00000019947	Nannospalax_galili
ENSJJAP00000000475	ENSJJAG00000000407	Jaculus_jaculus
ENSCLAP00000000174	ENSCLAG00000000177	Chinchilla_lanigera
ENSODEP00000014628	ENSODEG00000010818	Octodon_degus
ENSCPOP00000001480	ENSCPOG00000001641	Cavia_porcellus
ENSCAPP00000005149	ENSCAPG00000007529	Cavia_aperea
ENSHGLP00000013801	ENSHGLG00000009857	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100014750	ENSHGLG00100010919	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000004886	ENSFDAG00000014011	Fukomys_damarensis
ENSUPAP00010004729	ENSUPAG00010003831	Urocitellus_parryii
ENSSTOP00000006157	ENSSTOG00000006879	Ictidomys_tridecemlineatus
ENSSDAP00000024973	ENSSDAG00000022720	Spermophilus_dauricus
ENSMMMP00000021697	ENSMMMG00000019091	Marmota_marmota_marmota
ENSOCUP00000004056	ENSOCUG00000004699	Oryctolagus_cuniculus
ENSOPRP00000012783	ENSOPRG00000013996	Ochotona_princeps
ENSPTRP00000080966	ENSPTRG00000050821	Pan_troglodytes
ENSPPAP00000019614	ENSPPAG00000033014	Pan_paniscus
ENSP00000271620	ENSG00000143363	Homo_sapiens
ENSGGOP00000033888	ENSGGOG00000039222	Gorilla_gorilla
ENSPPYP00000001031	ENSPPYG00000000883	Pongo_abelii
ENSNLEP00000012270	ENSNLEG00000010057	Nomascus_leucogenys
ENSMLEP00000030654	ENSMLEG00000039523	Mandrillus_leucophaeus
ENSCATP00000044986	ENSCATG00000044946	Cercocebus_atys
ENSMFAP00000005775	ENSMFAG00000002545	Macaca_fascicularis
ENSMMUP00000013166	ENSMMUG00000010068	Macaca_mulatta
ENSMNEP00000013443	ENSMNEG00000030962	Macaca_nemestrina
ENSPANP00000017505	ENSPANG00000011008	Papio_anubis
ENSTGEP00000018457	ENSTGEG00000014877	Theropithecus_gelada
ENSCSAP00000014038	ENSCSAG00000018020	Chlorocebus_sabaeus
ENSPTEP00000031057	ENSPTEG00000030113	Piliocolobus_tephrosceles
ENSCANP00000030556	ENSCANG00000038936	Colobus_angolensis_palliatus
ENSRBIP00000034678	ENSRBIG00000041012	Rhinopithecus_bieti
ENSRROP00000027591	ENSRROG00000037584	Rhinopithecus_roxellana
ENSCJAP00000056548	ENSCJAG00000007107	Callithrix_jacchus
ENSSBOP00000002784	ENSSBOG00000014294	Saimiri_boliviensis_boliviensis
ENSCCAP00000029595	ENSCCAG00000032830	Cebus_capucinus_imitator
ENSANAP00000010061	ENSANAG00000023005	Aotus_nancymaae
ENSTSYP00000032539	ENSTSYG00000005735	Carlito_syrichta
ENSPCOP00000031098	ENSPCOG00000028302	Propithecus_coquereli
ENSMICP00000047954	ENSMICG00000000451	Microcebus_murinus
ENSPSMP00000031881	ENSPSMG00000022096	Prolemur_simus
ENSOGAP00000018507	ENSOGAG00000010345	Otolemur_garnettii
ENSTBEP00000003855	ENSTBEG00000004483	Tupaia_belangeri
ENSMLUP00000009640	ENSMLUG00000010581	Myotis_lucifugus
ENSPVAP00000010983	ENSPVAG00000011655	Pteropus_vampyrus
ENSUMAP00000003717	ENSUMAG00000003066	Ursus_maritimus
ENSUAMP00000036206	ENSUAMG00000027441	Ursus_americanus
ENSAMEP00000001109	ENSAMEG00000001056	Ailuropoda_melanoleuca
ENSMPUP00000004171	ENSMPUG00000004205	Mustela_putorius_furo
ENSNVIP00000020311	ENSNVIG00000015904	Neovison_vison
ENSCAFP00000018199	ENSCAFG00000012349	Canis_lupus_familiaris
ENSCAFP00020016884	ENSCAFG00020013525	Canis_lupus_dingo
ENSVVUP00000015930	ENSVVUG00000011711	Vulpes_vulpes
ENSPTIP00000001274	ENSPTIG00000003242	Panthera_tigris_altaica
ENSPPRP00000007034	ENSPPRG00000002301	Panthera_pardus
ENSFCAP00000044277	ENSFCAG00000044569	Felis_catus
ENSECAP00000000901	ENSECAG00000000743	Equus_caballus
ENSEASP00005002665	ENSEASG00005002076	Equus_asinus_asinus
ENSBIXP00005025036	ENSBIXG00005027606	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000021911	ENSBIXG00000005072	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000062223	ENSBTAG00000015336	Bos_taurus
ENSBBBP00000016448	ENSBBBG00000000262	Bison_bison_bison
ENSBMUP00000032213	ENSBMUG00000024019	Bos_mutus
ENSOARP00000022475	ENSOARG00000020913	Ovis_aries
ENSCHIP00000008421	ENSCHIG00000011605	Capra_hircus
ENSTTRP00000006610	ENSTTRG00000006991	Tursiops_truncatus
ENSSSCP00000063099	ENSSSCG00000006641	Sus_scrofa_strain_reference
ENSVPAP00000010816	ENSVPAG00000011624	Vicugna_pacos
ENSEEUP00000000709	ENSEEUG00000000798	Erinaceus_europaeus
ENSSARP00000011691	ENSSARG00000012937	Sorex_araneus
ENSLAFP00000003352	ENSLAFG00000004016	Loxodonta_africana
ENSPCAP00000002596	ENSPCAG00000002774	Procavia_capensis
ENSETEP00000016228	ENSETEG00000019977	Echinops_telfairi
ENSCHOP00000000316	ENSCHOG00000000356	Choloepus_hoffmanni
ENSDNOP00000012688	ENSDNOG00000016363	Dasypus_novemcinctus
ENSXETP00000025060	ENSXETG00000003989	Xenopus_tropicalis
ENSLACP00000010722	ENSLACG00000009440	Latimeria_chalumnae
ENSXMAP00000022031	ENSXMAG00000024549	Xiphophorus_maculatus
ENSXCOP00000027671	ENSXCOG00000020632	Xiphophorus_couchianus
ENSPFOP00000001206	ENSPFOG00000001332	Poecilia_formosa
ENSPLAP00000012101	ENSPLAG00000015330	Poecilia_latipinna
ENSPMEP00000007935	ENSPMEG00000009635	Poecilia_mexicana
ENSPREP00000022949	ENSPREG00000015505	Poecilia_reticulata
ENSGAFP00000015450	ENSGAFG00000010436	Gambusia_affinis
ENSFHEP00000012238	ENSFHEG00000013673	Fundulus_heteroclitus
ENSCVAP00000010333	ENSCVAG00000012716	Cyprinodon_variegatus
ENSKMAP00000021290	ENSKMAG00000015808	Kryptolebias_marmoratus
ENSORLP00015013129	ENSORLG00015014032	Oryzias_latipes_ASM223469v1
ENSORLP00000042943	ENSORLG00000028213	Oryzias_latipes_ASM223467v1
ENSOMEP00000006885	ENSOMEG00000007957	Oryzias_melastigma
ENSGWIP00000026271	ENSGWIG00000013789	Gouania_willdenowi
ENSTRUP00000015151	ENSTRUG00000006221	Takifugu_rubripes
ENSTNIP00000005505	ENSTNIG00000002937	Tetraodon_nigroviridis
ENSGACP00000004216	ENSGACG00000003223	Gasterosteus_aculeatus
ENSLCRP00005047313	ENSLCRG00005017936	Larimichthys_crocea
ENSLBEP00000016232	ENSLBEG00000012535	Labrus_bergylta
ENSCSEP00000000930	ENSCSEG00000000655	Cynoglossus_semilaevis
ENSMAMP00000025419	ENSMAMG00000017074	Mastacembelus_armatus
ENSMALP00000022239	ENSMALG00000015511	Monopterus_albus
ENSATEP00000025553	ENSATEG00000017741	Anabas_testudineus
ENSBSLP00000036253	ENSBSLG00000017712	Betta_splendens
ENSSDUP00000019794	ENSSDUG00000014414	Seriola_dumerili
ENSSLDP00000001011	ENSSLDG00000000845	Seriola_lalandi_dorsalis
ENSLCAP00010025064	ENSLCAG00010011743	Lates_calcarifer
ENSAPEP00000017764	ENSAPEG00000012719	Amphiprion_percula
ENSAOCP00000031790	ENSAOCG00000002039	Amphiprion_ocellaris
ENSAPOP00000024008	ENSAPOG00000006139	Acanthochromis_polyacanthus
ENSSPAP00000014016	ENSSPAG00000010608	Stegastes_partitus
ENSPRNP00000031276	ENSPRNG00000015694	Parambassis_ranga
ENSPNYP00000019076	ENSPNYG00000014424	Pundamilia_nyererei
ENSACLP00000023522	ENSACLG00000015998	Astatotilapia_calliptera
ENSMZEP00005013488	ENSMZEG00005010137	Maylandia_zebra
ENSHBUP00000008185	ENSHBUG00000009792	Haplochromis_burtoni
ENSONIP00000001862	ENSONIG00000001484	Oreochromis_niloticus
ENSACIP00000012085	ENSACIG00000009420	Amphilophus_citrinellus
ENSMMOP00000015306	ENSMMOG00000011676	Mola_mola
ENSHCOP00000008791	ENSHCOG00000011112	Hippocampus_comes
ENSPMGP00000013266	ENSPMGG00000010937	Periophthalmus_magnuspinnatus
ENSGMOP00000005219	ENSGMOG00000004945	Gadus_morhua
ENSSLDP00000007161	ENSSLDG00000005637	Seriola_lalandi_dorsalis
ENSSLDP00000031312	ENSSLDG00000024055	Seriola_lalandi_dorsalis
ENSSDUP00000002234	ENSSDUG00000001708	Seriola_dumerili
ENSLCAP00010027194	ENSLCAG00010012759	Lates_calcarifer
ENSAOCP00000015242	ENSAOCG00000019973	Amphiprion_ocellaris
ENSAPEP00000005102	ENSAPEG00000003632	Amphiprion_percula
ENSAPOP00000012657	ENSAPOG00000015349	Acanthochromis_polyacanthus
ENSSPAP00000017388	ENSSPAG00000013121	Stegastes_partitus
ENSHHUP00000010107	ENSHHUG00000006160	Hucho_hucho
ENSELUP00000002656	ENSELUG00000003990	Esox_lucius
ENSCHAP00000037583	ENSCHAG00000017644	Clupea_harengus
ENSDCDP00000046997	ENSDCDG00000029318	Denticeps_clupeoides
ENSAMXP00000047882	ENSAMXG00000034359	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005016103	ENSAMXG00005008432	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000018604	ENSPNAG00000025015	Pygocentrus_nattereri
ENSEEEP00000049151	ENSEEEG00000023092	Electrophorus_electricus
ENSIPUP00000036285	ENSIPUG00000024312	Ictalurus_punctatus
ENSDARP00000097509	ENSDARG00000076246	Danio_rerio
ENSHHUP00000082966	ENSHHUG00000048184	Hucho_hucho
ENSHHUP00000072893	ENSHHUG00000042791	Hucho_hucho
ENSELUP00000017405	ENSELUG00000017098	Esox_lucius
ENSSFOP00015007349	ENSSFOG00015004859	Scleropages_formosus
ENSPKIP00000012375	ENSPKIG00000000191	Paramormyrops_kingsleyae
ENSLOCP00000009314	ENSLOCG00000007674	Lepisosteus_oculatus
ENSECRP00000008762	ENSECRG00000005882	Erpetoichthys_calabaricus
ENSCINP00000006122	ENSCING00000003006	Ciona_intestinalis
ENSCSAVP00000001375	ENSCSAVG00000000766	Ciona_savignyi
FBpp0070373	FBgn0003116	Drosophila_melanogaster
YHR201C_mRNA	YHR201C	Saccharomyces_cerevisiae_strain_S288C
