ENSCABP00000005473	ENSCABG00000004120	Chelonoidis_abingdonii
ENSMLEP00000000102	ENSMLEG00000000201	Mandrillus_leucophaeus
ENSCSAP00000017603	ENSCSAG00000000399	Chlorocebus_sabaeus
ENSRROP00000005339	ENSRROG00000022032	Rhinopithecus_roxellana
ENSRBIP00000004978	ENSRBIG00000022653	Rhinopithecus_bieti
ENSCANP00000001966	ENSCANG00000007396	Colobus_angolensis_palliatus
ENSPTEP00000032881	ENSPTEG00000031505	Piliocolobus_tephrosceles
ENSCCAP00000005038	ENSCCAG00000020190	Cebus_capucinus_imitator
ENSSBOP00000005334	ENSSBOG00000019499	Saimiri_boliviensis_boliviensis
ENSCJAP00000006818	ENSCJAG00000003772	Callithrix_jacchus
ENSANAP00000001333	ENSANAG00000011779	Aotus_nancymaae
ENSOGAP00000020171	ENSOGAG00000029479	Otolemur_garnettii
ENSUPAP00010018091	ENSUPAG00010014395	Urocitellus_parryii
ENSSTOP00000021115	ENSSTOG00000011758	Ictidomys_tridecemlineatus
ENSMMMP00000012545	ENSMMMG00000011232	Marmota_marmota_marmota
ENSCCNP00000015395	ENSCCNG00000015800	Castor_canadensis
ENSOCUP00000023570	ENSOCUG00000007063	Oryctolagus_cuniculus
ENSCHIP00000003055	ENSCHIG00000006855	Capra_hircus
ENSOARP00000000282	ENSOARG00000000293	Ovis_aries	ENSOART00000000308
ENSBIXP00005023829	ENSBIXG00005026506	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000025652	ENSBIXG00000027726	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000020291	ENSBTAG00000015259	Bos_taurus
ENSBMUP00000028419	ENSBMUG00000021302	Bos_mutus
ENSBBBP00000028539	ENSBBBG00000008258	Bison_bison_bison
ENSSSCP00000045329	ENSSSCG00000033479	Sus_scrofa_strain_reference
ENSUAMP00000004205	ENSUAMG00000003864	Ursus_americanus
ENSAMEP00000016469	ENSAMEG00000015618	Ailuropoda_melanoleuca
ENSCAFP00000035115	ENSCAFG00000025325	Canis_lupus_familiaris
ENSCAFP00020021770	ENSCAFG00020017205	Canis_lupus_dingo
ENSVVUP00000002765	ENSVVUG00000002181	Vulpes_vulpes
ENSMPUP00000019055	ENSMPUG00000019178	Mustela_putorius_furo
ENSNVIP00000018061	ENSNVIG00000014139	Neovison_vison
ENSFCAP00000009947	ENSFCAG00000010711	Felis_catus
ENSPPRP00000029355	ENSPPRG00000021914	Panthera_pardus
ENSEASP00005007660	ENSEASG00005005584	Equus_asinus_asinus
ENSECAP00000040528	ENSECAG00000035491	Equus_caballus
ENSDNOP00000023425	ENSDNOG00000010840	Dasypus_novemcinctus
ENSCHOP00000000453	ENSCHOG00000000513	Choloepus_hoffmanni
ENSTSYP00000001721	ENSTSYG00000001849	Carlito_syrichta
ENSVURP00010007093	ENSVURG00010005498	Vombatus_ursinus
ENSPCIP00000027120	ENSPCIG00000020272	Phascolarctos_cinereus
ENSMODP00000007078	ENSMODG00000005712	Monodelphis_domestica
ENSSHAP00000007717	ENSSHAG00000006703	Sarcophilus_harrisii
ENSLACP00000002942	ENSLACG00000002633	Latimeria_chalumnae
ENSPREP00000003149	ENSPREG00000002262	Poecilia_reticulata	ENSPRET00000003203
