ENSPCIP00000031406	ENSPCIG00000023269	Phascolarctos_cinereus
ENSCLAP00000009384	ENSCLAG00000006516	Chinchilla_lanigera
ENSCLAP00000003914	ENSCLAG00000002784	Chinchilla_lanigera
ENSODEP00000008726	ENSODEG00000006523	Octodon_degus
ENSCAPP00000017362	ENSCAPG00000017041	Cavia_aperea
ENSCPOP00000005013	ENSCPOG00000005566	Cavia_porcellus
ENSFDAP00000004943	ENSFDAG00000014119	Fukomys_damarensis
ENSFDAP00000022438	ENSFDAG00000020837	Fukomys_damarensis
ENSHGLP00000012210	ENSHGLG00000008730	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100000101	ENSHGLG00100000098	Heterocephalus_glaber_HetGla_1.0
ENSTBEP00000008143	ENSTBEG00000009404	Tupaia_belangeri
ENSOCUP00000005382	ENSOCUG00000006214	Oryctolagus_cuniculus
ENSOPRP00000013297	ENSOPRG00000014569	Ochotona_princeps
ENSDORP00000026138	ENSDORG00000030220	Dipodomys_ordii
ENSSARP00000009389	ENSSARG00000010389	Sorex_araneus
ENSPPYP00000012416	ENSPPYG00000011111	Pongo_abelii
ENSP00000360922	ENSG00000124214	Homo_sapiens
ENSNLEP00000008482	ENSNLEG00000006955	Nomascus_leucogenys
ENSCCAP00000032666	ENSCCAG00000034339	Cebus_capucinus_imitator
ENSSBOP00000036685	ENSSBOG00000034448	Saimiri_boliviensis_boliviensis
ENSCJAP00000029982	ENSCJAG00000016233	Callithrix_jacchus
ENSANAP00000030064	ENSANAG00000032714	Aotus_nancymaae
ENSPANP00000014669	ENSPANG00000020560	Papio_anubis
ENSCATP00000009346	ENSCATG00000028474	Cercocebus_atys
ENSMFAP00000001402	ENSMFAG00000040931	Macaca_fascicularis
ENSMMUP00000003079	ENSMMUG00000002302	Macaca_mulatta
ENSMNEP00000020156	ENSMNEG00000033821	Macaca_nemestrina
ENSTGEP00000019904	ENSTGEG00000016016	Theropithecus_gelada
ENSCSAP00000011088	ENSCSAG00000014986	Chlorocebus_sabaeus
ENSRBIP00000026962	ENSRBIG00000037345	Rhinopithecus_bieti
ENSRROP00000030549	ENSRROG00000039008	Rhinopithecus_roxellana
ENSMLEP00000014465	ENSMLEG00000031383	Mandrillus_leucophaeus
ENSCANP00000031153	ENSCANG00000039220	Colobus_angolensis_palliatus
ENSPTRP00000093560	ENSPTRG00000023130	Pan_troglodytes
ENSPPAP00000017945	ENSPPAG00000032023	Pan_paniscus
ENSGGOP00000025411	ENSGGOG00000025351	Gorilla_gorilla
ENSPTEP00000017752	ENSPTEG00000019266	Piliocolobus_tephrosceles
ENSTSYP00000031233	ENSTSYG00000036179	Carlito_syrichta
ENSTSYP00000009288	ENSTSYG00000010131	Carlito_syrichta
ENSPCOP00000030079	ENSPCOG00000027746	Propithecus_coquereli
ENSMICP00000031144	ENSMICG00000001995	Microcebus_murinus
ENSPSMP00000017251	ENSPSMG00000012281	Prolemur_simus
ENSOGAP00000001904	ENSOGAG00000002127	Otolemur_garnettii
ENSOANP00000010207	ENSOANG00000006394	Ornithorhynchus_anatinus
ENSPVIP00000033490	ENSPVIG00000024475	Pogona_vitticeps
ENSACAP00000015664	ENSACAG00000015909	Anolis_carolinensis
ENSNSUP00000019689	ENSNSUG00000014384	Notechis_scutatus
ENSSMRP00000006660	ENSSMRG00000005410	Salvator_merianae
ENSPVIP00000017057	ENSPVIG00000013159	Pogona_vitticeps
ENSPVIP00000015205	ENSPVIG00000011726	Pogona_vitticeps
ENSSPUP00000023436	ENSSPUG00000017983	Sphenodon_punctatus
ENSCPGP00000009466	ENSCPGG00000006724	Calidris_pygmaea
ENSCPUP00000007366	ENSCPUG00000005318	Calidris_pugnax
ENSLSDP00000020749	ENSLSDG00000014695	Lonchura_striata_domestica
ENSTGUP00000009082	ENSTGUG00000008784	Taeniopygia_guttata
ENSSCAP00000021712	ENSSCAG00000015612	Serinus_canaria
ENSZALP00000018786	ENSZALG00000015009	Zonotrichia_albicollis
ENSJHYP00000009284	ENSJHYG00000007326	Junco_hyemalis
ENSFALP00000013506	ENSFALG00000012940	Ficedula_albicollis
ENSPMJP00000011936	ENSPMJG00000009215	Parus_major
ENSCCEP00000009315	ENSCCEG00000009456	Cyanistes_caeruleus
ENSLCOP00000011369	ENSLCOG00000008245	Lepidothrix_coronata
ENSMVIP00005004749	ENSMVIG00005003655	Manacus_vitellinus
ENSMUNP00000005983	ENSMUNG00000004860	Melopsittacus_undulatus
ENSABRP00000025121	ENSABRG00000020968	Anser_brachyrhynchus
ENSAPLP00000010350	ENSAPLG00000010527	Anas_platyrhynchos_platyrhynchos
ENSMGAP00000004579	ENSMGAG00000004719	Meleagris_gallopavo
ENSCJPP00005002250	ENSCJPG00005002450	Coturnix_japonica
ENSGALP00000007529	ENSGALG00000004736	Gallus_gallus
ENSNMEP00000018346	ENSNMEG00000015964	Numida_meleagris
ENSAHAP00000016447	ENSAHAG00000011557	Apteryx_haastii
ENSAOWP00000002262	ENSAOWG00000001553	Apteryx_owenii
ENSARWP00000009431	ENSARWG00000006584	Apteryx_rowi
ENSDNVP00000016369	ENSDNVG00000011475	Dromaius_novaehollandiae
ENSNPEP00000014337	ENSNPEG00000010736	Nothoprocta_perdicaria
ENSCPRP00005012137	ENSCPRG00005008650	Crocodylus_porosus
ENSGAGP00000012796	ENSGAGG00000009825	Gopherus_agassizii
ENSCABP00000026778	ENSCABG00000019669	Chelonoidis_abingdonii
ENSCPBP00000038706	ENSCPBG00000026741	Chrysemys_picta_bellii
ENSPSIP00000011885	ENSPSIG00000010731	Pelodiscus_sinensis
ENSXETP00000007206	ENSXETG00000008049	Xenopus_tropicalis
ENSLACP00000018345	ENSLACG00000016157	Latimeria_chalumnae
ENSHCOP00000014935	ENSHCOG00000018461	Hippocampus_comes
ENSGWIP00000031274	ENSGWIG00000016196	Gouania_willdenowi
ENSTRUP00000014228	ENSTRUG00000005837	Takifugu_rubripes
ENSTNIP00000017768	ENSTNIG00000014732	Tetraodon_nigroviridis
ENSCSEP00000001143	ENSCSEG00000000792	Cynoglossus_semilaevis
ENSSMAP00000028497	ENSSMAG00000017410	Scophthalmus_maximus
ENSGACP00000001761	ENSGACG00000001352	Gasterosteus_aculeatus
ENSMALP00000000016	ENSMALG00000000045	Monopterus_albus
ENSMAMP00000026181	ENSMAMG00000017586	Mastacembelus_armatus
ENSATEP00000035804	ENSATEG00000024600	Anabas_testudineus
ENSBSLP00000018293	ENSBSLG00000009518	Betta_splendens
ENSSDUP00000026812	ENSSDUG00000019439	Seriola_dumerili
ENSSLDP00000032645	ENSSLDG00000025040	Seriola_lalandi_dorsalis
ENSLCAP00010020589	ENSLCAG00010009716	Lates_calcarifer
ENSAPEP00000017244	ENSAPEG00000012308	Amphiprion_percula
ENSAOCP00000008244	ENSAOCG00000012224	Amphiprion_ocellaris
ENSAPOP00000030555	ENSAPOG00000017260	Acanthochromis_polyacanthus
ENSSPAP00000025502	ENSSPAG00000019275	Stegastes_partitus
ENSPRNP00000027177	ENSPRNG00000013583	Parambassis_ranga
ENSACLP00000018034	ENSACLG00000012270	Astatotilapia_calliptera
ENSMZEP00005020811	ENSMZEG00005015605	Maylandia_zebra
ENSPNYP00000019113	ENSPNYG00000014436	Pundamilia_nyererei
ENSHBUP00000035459	ENSHBUG00000023668	Haplochromis_burtoni
ENSNBRP00000022993	ENSNBRG00000017596	Neolamprologus_brichardi
ENSONIP00000005230	ENSONIG00000004152	Oreochromis_niloticus
ENSACIP00000020515	ENSACIG00000015918	Amphilophus_citrinellus
ENSCGOP00000013306	ENSCGOG00000006396	Cottoperca_gobio
ENSLBEP00000026532	ENSLBEG00000020172	Labrus_bergylta
ENSLCRP00005030926	ENSLCRG00005012188	Larimichthys_crocea
ENSMMOP00000020449	ENSMMOG00000015455	Mola_mola
ENSFHEP00000012034	ENSFHEG00000013517	Fundulus_heteroclitus
ENSCVAP00000022907	ENSCVAG00000005906	Cyprinodon_variegatus
ENSGAFP00000015452	ENSGAFG00000010437	Gambusia_affinis
ENSXMAP00000016217	ENSXMAG00000016175	Xiphophorus_maculatus
ENSPFOP00000017357	ENSPFOG00000017253	Poecilia_formosa
ENSPMEP00000024883	ENSPMEG00000007495	Poecilia_mexicana
ENSPREP00000004951	ENSPREG00000003477	Poecilia_reticulata
ENSXCOP00000011660	ENSXCOG00000008804	Xiphophorus_couchianus
ENSPLAP00000026752	ENSPLAG00000014829	Poecilia_latipinna
ENSKMAP00000009540	ENSKMAG00000007135	Kryptolebias_marmoratus
ENSOMEP00000001491	ENSOMEG00000002388	Oryzias_melastigma
ENSPMGP00000022929	ENSPMGG00000018553	Periophthalmus_magnuspinnatus
ENSGMOP00000018105	ENSGMOG00000016850	Gadus_morhua
ENSHHUP00000018593	ENSHHUG00000011585	Hucho_hucho
ENSHHUP00000029250	ENSHHUG00000018653	Hucho_hucho
ENSELUP00000000974	ENSELUG00000002529	Esox_lucius
ENSDCDP00000048019	ENSDCDG00000029716	Denticeps_clupeoides
ENSCHAP00000055709	ENSCHAG00000025191	Clupea_harengus
ENSEEEP00000044686	ENSEEEG00000021091	Electrophorus_electricus
ENSIPUP00000035392	ENSIPUG00000023725	Ictalurus_punctatus
ENSAMXP00005015786	ENSAMXG00005008013	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000017307	ENSAMXG00000016812	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000004838	ENSPNAG00000011323	Pygocentrus_nattereri
ENSDARP00000148866	ENSDARG00000044182	Danio_rerio
ENSPKIP00000009511	ENSPKIG00000024588	Paramormyrops_kingsleyae
ENSSFOP00015033697	ENSSFOG00015021497	Scleropages_formosus
ENSLOCP00000003701	ENSLOCG00000003134	Lepisosteus_oculatus
ENSECRP00000012926	ENSECRG00000008635	Erpetoichthys_calabaricus
ENSCMIP00000029184	ENSCMIG00000012618	Callorhinchus_milii
