ENSCPBP00000032169	ENSCPBG00000022567	Chrysemys_picta_bellii
ENSORLP00000009993	ENSORLG00000007968	Oryzias_latipes_ASM223467v1
ENSANAP00000003452	ENSANAG00000019655	Aotus_nancymaae
ENSCAFP00020019383	ENSCAFG00020015425	Canis_lupus_dingo
ENSFCAP00000016487	ENSFCAG00000029368	Felis_catus
ENSSARP00000009230	ENSSARG00000010214	Sorex_araneus
ENSTGEP00000008170	ENSTGEG00000006679	Theropithecus_gelada
ENSAOCP00000028934	ENSAOCG00000018900	Amphiprion_ocellaris
ENSGAFP00000003009	ENSGAFG00000002066	Gambusia_affinis
ENSABRP00000014448	ENSABRG00000012768	Anser_brachyrhynchus
ENSECRP00000002818	ENSECRG00000001927	Erpetoichthys_calabaricus
ENSUMAP00000015250	ENSUMAG00000011217	Ursus_maritimus
ENSPFOP00000003921	ENSPFOG00000004055	Poecilia_formosa
ENSBIXP00000028685	ENSBIXG00000006611	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSCAFP00000018798	ENSCAFG00000012776	Canis_lupus_familiaris
ENSMODP00000010380	ENSMODG00000008349	Monodelphis_domestica
ENSCPOP00000014275	ENSCPOG00000007931	Cavia_porcellus
ENSPANP00000005263	ENSPANG00000011235	Papio_anubis
ENSSFOP00015037374	ENSSFOG00015023787	Scleropages_formosus
ENSSBOP00000004500	ENSSBOG00000018845	Saimiri_boliviensis_boliviensis
ENSCSEP00000000575	ENSCSEG00000000407	Cynoglossus_semilaevis
ENSSMAP00000007506	ENSSMAG00000004639	Scophthalmus_maximus
ENSMMUP00000021033	ENSMMUG00000015992	Macaca_mulatta
ENSTBEP00000004472	ENSTBEG00000005192	Tupaia_belangeri
MGP_CAROLIEiJ_P0047560	MGP_CAROLIEiJ_G0022529	Mus_caroli_strain_CAROLI_EIJ
ENSBMUP00000027396	ENSBMUG00000020541	Bos_mutus
ENSAMXP00005001357	ENSAMXG00005000804	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSNBRP00000004442	ENSNBRG00000003545	Neolamprologus_brichardi
ENSBIXP00005036336	ENSBIXG00005017852	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSELUP00000028116	ENSELUG00000004568	Esox_lucius
ENSMICP00000013938	ENSMICG00000015298	Microcebus_murinus
ENSPSIP00000003242	ENSPSIG00000003111	Pelodiscus_sinensis
ENSDARP00000103038	ENSDARG00000077583	Danio_rerio
ENSCINP00000031165	ENSCING00000018683	Ciona_intestinalis	ENSCINT00000036800
ENSCAPP00000006403	ENSCAPG00000008587	Cavia_aperea
ENSSDUP00000010775	ENSSDUG00000007878	Seriola_dumerili
ENSCINP00000034660	ENSCING00000023356	Ciona_intestinalis
ENSORLP00015023097	ENSORLG00015002851	Oryzias_latipes_ASM223469v1
ENSMAUP00000016552	ENSMAUG00000015660	Mesocricetus_auratus
ENSPVIP00000012899	ENSPVIG00000010066	Pogona_vitticeps	ENSPVIT00000016230
ENSSTOP00000020547	ENSSTOG00000021799	Ictidomys_tridecemlineatus
ENSPSMP00000037732	ENSPSMG00000025908	Prolemur_simus
ENSSDAP00000012943	ENSSDAG00000011659	Spermophilus_dauricus
ENSCJPP00005001814	ENSCJPG00005001852	Coturnix_japonica
ENSAPOP00000033329	ENSAPOG00000021830	Acanthochromis_polyacanthus
ENSDCDP00000015956	ENSDCDG00000012963	Denticeps_clupeoides
ENSTSYP00000032509	ENSTSYG00000031205	Carlito_syrichta
ENSODEP00000024173	ENSODEG00000017693	Octodon_degus
ENSCGRP00015022234	ENSCGRG00015016942	Cricetulus_griseus_CriGri-PICR
ENSPEMP00000016887	ENSPEMG00000015986	Peromyscus_maniculatus_bairdii
ENSHCOP00000009648	ENSHCOG00000012128	Hippocampus_comes
ENSGACP00000025167	ENSGACG00000019040	Gasterosteus_aculeatus
ENSTNIP00000003286	ENSTNIG00000000945	Tetraodon_nigroviridis
ENSACAP00000002548	ENSACAG00000002644	Anolis_carolinensis
ENSLCAP00010028226	ENSLCAG00010013260	Lates_calcarifer
ENSRROP00000014469	ENSRROG00000031436	Rhinopithecus_roxellana
ENSTRUP00000054003	ENSTRUG00000024415	Takifugu_rubripes
ENSATEP00000004106	ENSATEG00000002878	Anabas_testudineus
ENSPMAP00000002117	ENSPMAG00000001931	Petromyzon_marinus
ENSMUGP00000005435	ENSMUGG00000005008	Meriones_unguiculatus
MGP_SPRETEiJ_P0049522	MGP_SPRETEiJ_G0023443	Mus_spretus_strain_SPRET/EiJ
ENSPNAP00000005902	ENSPNAG00000011995	Pygocentrus_nattereri
ENSPKIP00000039067	ENSPKIG00000016586	Paramormyrops_kingsleyae
ENSSSCP00000013759	ENSSSCG00000012940	Sus_scrofa_strain_reference
ENSNLEP00000033949	ENSNLEG00000033868	Nomascus_leucogenys
ENSRNOP00000027233	ENSRNOG00000020110	Rattus_norvegicus
ENSCLAP00000024031	ENSCLAG00000016499	Chinchilla_lanigera
ENSNSUP00000007011	ENSNSUG00000005544	Notechis_scutatus	ENSNSUT00000007520
ENSSDAP00000012950	ENSSDAG00000011665	Spermophilus_dauricus
ENSCPGP00000025873	ENSCPGG00000017839	Calidris_pygmaea
ENSGGOP00000010266	ENSGGOG00000010525	Gorilla_gorilla
ENSPPYP00000004686	ENSPPYG00000004108	Pongo_abelii
ENSSHAP00000011556	ENSSHAG00000009932	Sarcophilus_harrisii
ENSOARP00000004781	ENSOARG00000004470	Ovis_aries
ENSPNYP00000031323	ENSPNYG00000023618	Pundamilia_nyererei
ENSOMEP00000015269	ENSOMEG00000016819	Oryzias_melastigma
ENSCCAP00000033817	ENSCCAG00000034915	Cebus_capucinus_imitator
ENSCGRP00001022391	ENSCGRG00001020948	Cricetulus_griseus_CHOK1GS_HDv1
ENSBTAP00000030011	ENSBTAG00000022238	Bos_taurus
ENSLCRP00005036401	ENSLCRG00005014180	Larimichthys_crocea
ENSNGAP00000000772	ENSNGAG00000000583	Nannospalax_galili
ENSPMEP00000010765	ENSPMEG00000012735	Poecilia_mexicana
ENSEBUP00000017155	ENSEBUG00000010729	Eptatretus_burgeri
ENSKMAP00000000791	ENSKMAG00000000653	Kryptolebias_marmoratus
ENSPREP00000004385	ENSPREG00000003096	Poecilia_reticulata
ENSCSAP00000004454	ENSCSAG00000008196	Chlorocebus_sabaeus
ENSGAGP00000018656	ENSGAGG00000013809	Gopherus_agassizii	ENSGAGT00000021270
ENSCJAP00000002692	ENSCJAG00000001508	Callithrix_jacchus
ENSECAP00000008867	ENSECAG00000011001	Equus_caballus
ENSP00000309096	ENSG00000174684	Homo_sapiens
ENSIPUP00000012826	ENSIPUG00000008741	Ictalurus_punctatus
ENSBSLP00000026726	ENSBSLG00000013412	Betta_splendens
ENSGWIP00000049724	ENSGWIG00000024252	Gouania_willdenowi
ENSEASP00005006743	ENSEASG00005004977	Equus_asinus_asinus
ENSVURP00010001086	ENSVURG00010000935	Vombatus_ursinus
ENSHBUP00000031134	ENSHBUG00000001052	Haplochromis_burtoni
ENSMUSP00000062016	ENSMUSG00000047379	Mus_musculus_strain_reference_(CL57BL6)
ENSMALP00000022331	ENSMALG00000015583	Monopterus_albus
ENSTGUP00000000008	ENSTGUG00000000011	Taeniopygia_guttata
ENSNMEP00000001646	ENSNMEG00000002107	Numida_meleagris
F01D4.9.1	WBGene00008491	Caenorhabditis_elegans_strain_N2
ENSVPAP00000002398	ENSVPAG00000002596	Vicugna_pacos
ENSPLAP00000003164	ENSPLAG00000004576	Poecilia_latipinna
ENSAMEP00000018058	ENSAMEG00000017097	Ailuropoda_melanoleuca
ENSHGLP00100021872	ENSHGLG00100016106	Heterocephalus_glaber_HetGla_1.0
ENSNVIP00000018515	ENSNVIG00000014500	Neovison_vison
ENSPTRP00000006755	ENSPTRG00000003921	Pan_troglodytes
ENSDORP00000007240	ENSDORG00000007726	Dipodomys_ordii
ENSVVUP00000037813	ENSVVUG00000027014	Vulpes_vulpes
ENSCGOP00000037179	ENSCGOG00000017150	Cottoperca_gobio
ENSPCAP00000014836	ENSPCAG00000015911	Procavia_capensis
ENSMMMP00000024675	ENSMMMG00000021602	Marmota_marmota_marmota
ENSMMOP00000016936	ENSMMOG00000012902	Mola_mola
ENSMAMP00000021609	ENSMAMG00000014519	Mastacembelus_armatus
ENSPFOP00000001340	ENSPFOG00000001429	Poecilia_formosa
ENSAPEP00000004705	ENSAPEG00000003401	Amphiprion_percula
ENSCSAVP00000011396	ENSCSAVG00000006665	Ciona_savignyi	ENSCSAVT00000011529
ENSCABP00000023643	ENSCABG00000017423	Chelonoidis_abingdonii	ENSCABT00000025909
ENSCATP00000011616	ENSCATG00000030016	Cercocebus_atys
ENSMLEP00000000227	ENSMLEG00000000483	Mandrillus_leucophaeus
ENSLBEP00000037500	ENSLBEG00000027994	Labrus_bergylta
ENSPPAP00000033100	ENSPPAG00000039411	Pan_paniscus
ENSPTIP00000007388	ENSPTIG00000009053	Panthera_tigris_altaica
ENSCHIP00000011476	ENSCHIG00000013619	Capra_hircus
ENSOANP00000005802	ENSOANG00000003657	Ornithorhynchus_anatinus
ENSFHEP00000033973	ENSFHEG00000021432	Fundulus_heteroclitus
ENSACLP00000020876	ENSACLG00000014208	Astatotilapia_calliptera
ENSETEP00000000366	ENSETEG00000000462	Echinops_telfairi
ENSMFAP00000002724	ENSMFAG00000040976	Macaca_fascicularis
ENSSLDP00000007950	ENSSLDG00000006316	Seriola_lalandi_dorsalis
ENSEEEP00000033111	ENSEEEG00000015755	Electrophorus_electricus
ENSCINP00000033205	ENSCING00000020827	Ciona_intestinalis
ENSPTEP00000030964	ENSPTEG00000030048	Piliocolobus_tephrosceles
ENSPVAP00000012132	ENSPVAG00000012866	Pteropus_vampyrus
ENSPRNP00000009964	ENSPRNG00000005785	Parambassis_ranga
ENSORLP00020004840	ENSORLG00020005633	Oryzias_latipes_ASM223471v1
ENSFDAP00000002255	ENSFDAG00000012013	Fukomys_damarensis
ENSLSDP00000009856	ENSLSDG00000007293	Lonchura_striata_domestica
ENSCPUP00000018962	ENSCPUG00000013050	Calidris_pugnax
ENSUPAP00010010858	ENSUPAG00010008776	Urocitellus_parryii
ENSTTRP00000013682	ENSTTRG00000014429	Tursiops_truncatus
ENSPPRP00000014472	ENSPPRG00000007357	Panthera_pardus
