ENSCPGP00000002376	ENSCPGG00000001763	Calidris_pygmaea
ENSNGAP00000008172	ENSNGAG00000011229	Nannospalax_galili
ENSNGAP00000015075	ENSNGAG00000016206	Nannospalax_galili
ENSNGAP00000002469	ENSNGAG00000002214	Nannospalax_galili
ENSCGRP00000004718	ENSCGRG00000003461	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015017875	ENSCGRG00015013735	Cricetulus_griseus_CriGri-PICR
ENSCGRP00015017882	ENSCGRG00015013756	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001003203	ENSCGRG00001003804	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00001003744	ENSCGRG00001004595	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015017852	ENSCGRG00015013698	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000004790	ENSCGRG00000003522	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001011139	ENSCGRG00001012853	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015017792	ENSCGRG00015013679	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000013418	ENSCGRG00000009739	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000016371	ENSMAUG00000015526	Mesocricetus_auratus
ENSPEMP00000005185	ENSPEMG00000025925	Peromyscus_maniculatus_bairdii
ENSPEMP00000027498	ENSPEMG00000030561	Peromyscus_maniculatus_bairdii
ENSPEMP00000027875	ENSPEMG00000028681	Peromyscus_maniculatus_bairdii
ENSMOCP00000013057	ENSMOCG00000012974	Microtus_ochrogaster
ENSMOCP00000006240	ENSMOCG00000005851	Microtus_ochrogaster
ENSMOCP00000002648	ENSMOCG00000002100	Microtus_ochrogaster
ENSMOCP00000026097	ENSMOCG00000022015	Microtus_ochrogaster
ENSMOCP00000025727	ENSMOCG00000021748	Microtus_ochrogaster
ENSMOCP00000011704	ENSMOCG00000011965	Microtus_ochrogaster
ENSMUGP00000021310	ENSMUGG00000017948	Meriones_unguiculatus
ENSMUGP00000021394	ENSMUGG00000017967	Meriones_unguiculatus
ENSMUSP00000034902	ENSMUSG00000057933	Mus_musculus_strain_reference_(CL57BL6)
ENSMUSP00000113211	ENSMUSG00000074179	Mus_musculus_strain_reference_(CL57BL6)
ENSMUSP00000096139	ENSMUSG00000074183	Mus_musculus_strain_reference_(CL57BL6)
ENSMUSP00000150224	ENSMUSG00000111709	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0088811	MGP_CAROLIEiJ_G0032464	Mus_caroli_strain_CAROLI_EIJ
ENSMSIP00000035539	ENSMSIG00000029564	Mus_spicilegus
MGP_SPRETEiJ_P0092448	MGP_SPRETEiJ_G0033604	Mus_spretus_strain_SPRET/EiJ
MGP_SPRETEiJ_P0092447	MGP_SPRETEiJ_G0033603	Mus_spretus_strain_SPRET/EiJ
MGP_PahariEiJ_P0024442	MGP_PahariEiJ_G0015329	Mus_pahari_strain_PAHARI_EIJ
MGP_PahariEiJ_P0024443	MGP_PahariEiJ_G0015330	Mus_pahari_strain_PAHARI_EIJ
MGP_PahariEiJ_P0024444	MGP_PahariEiJ_G0015331	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000043510	ENSRNOG00000000201	Rattus_norvegicus
ENSRNOP00000037786	ENSRNOG00000029861	Rattus_norvegicus
ENSJJAP00000012326	ENSJJAG00000015392	Jaculus_jaculus
ENSHGLP00100020158	ENSHGLG00100014858	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000011484	ENSHGLG00000008236	Heterocephalus_glaber_HetGla_female_1.0
ENSCLAP00000016684	ENSCLAG00000011460	Chinchilla_lanigera
ENSCLAP00000022711	ENSCLAG00000015569	Chinchilla_lanigera
ENSFDAP00000001041	ENSFDAG00000011132	Fukomys_damarensis
ENSCPOP00000021161	ENSCPOG00000004186	Cavia_porcellus
ENSCAPP00000014586	ENSCAPG00000014914	Cavia_aperea
ENSCPOP00000026519	ENSCPOG00000040324	Cavia_porcellus
ENSCAPP00000002053	ENSCAPG00000004468	Cavia_aperea
ENSODEP00000013073	ENSODEG00000009677	Octodon_degus
ENSCLAP00000016324	ENSCLAG00000011232	Chinchilla_lanigera
ENSHGLP00000010103	ENSHGLG00000007246	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100018849	ENSHGLG00100013908	Heterocephalus_glaber_HetGla_1.0
ENSSTOP00000003223	ENSSTOG00000003609	Ictidomys_tridecemlineatus
ENSSDAP00000022403	ENSSDAG00000020344	Spermophilus_dauricus
ENSMMMP00000000259	ENSMMMG00000000204	Marmota_marmota_marmota
ENSPVAP00000014499	ENSPVAG00000015378	Pteropus_vampyrus
ENSSARP00000004818	ENSSARG00000005311	Sorex_araneus
ENSVPAP00000002317	ENSVPAG00000002515	Vicugna_pacos
ENSBMUP00000034459	ENSBMUG00000025647	Bos_mutus
ENSUAMP00000009040	ENSUAMG00000007560	Ursus_americanus
ENSBTAP00000068850	ENSBTAG00000021516	Bos_taurus
ENSBIXP00000005390	ENSBIXG00000011595	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005021658	ENSBIXG00005024698	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000034453	ENSBMUG00000025642	Bos_mutus
ENSMPUP00000008853	ENSMPUG00000008923	Mustela_putorius_furo
ENSEASP00005028951	ENSEASG00005019702	Equus_asinus_asinus
ENSEASP00005028960	ENSEASG00005019708	Equus_asinus_asinus
ENSEASP00005028940	ENSEASG00005019699	Equus_asinus_asinus
ENSECAP00000032679	ENSECAG00000030691	Equus_caballus
ENSEASP00005005879	ENSEASG00005004299	Equus_asinus_asinus
ENSECAP00000051271	ENSECAG00000039093	Equus_caballus
ENSEASP00005019197	ENSEASG00005013201	Equus_asinus_asinus
ENSEASP00005005767	ENSEASG00005004254	Equus_asinus_asinus
ENSMLUP00000009268	ENSMLUG00000010177	Myotis_lucifugus
ENSMLUP00000016804	ENSMLUG00000026306	Myotis_lucifugus
ENSMLUP00000020763	ENSMLUG00000025719	Myotis_lucifugus
ENSMLUP00000016927	ENSMLUG00000029046	Myotis_lucifugus
ENSUMAP00000005385	ENSUMAG00000004271	Ursus_maritimus
ENSAMEP00000002477	ENSAMEG00000002320	Ailuropoda_melanoleuca
ENSUMAP00000005359	ENSUMAG00000004238	Ursus_maritimus
ENSUAMP00000009042	ENSUAMG00000007562	Ursus_americanus
ENSCAFP00020016568	ENSCAFG00020013267	Canis_lupus_dingo
ENSPPRP00000022249	ENSPPRG00000012829	Panthera_pardus
ENSPPRP00000021681	ENSPPRG00000012459	Panthera_pardus
ENSPTIP00000022700	ENSPTIG00000019425	Panthera_tigris_altaica
ENSFCAP00000004855	ENSFCAG00000005236	Felis_catus
ENSEEUP00000003168	ENSEEUG00000003486	Erinaceus_europaeus
ENSEEUP00000012047	ENSEEUG00000013233	Erinaceus_europaeus
ENSCHIP00000004404	ENSCHIG00000008585	Capra_hircus
ENSOARP00000015830	ENSOARG00000014759	Ovis_aries
ENSBTAP00000043661	ENSBTAG00000006546	Bos_taurus
ENSBBBP00000012879	ENSBBBG00000020535	Bison_bison_bison
ENSCHIP00000002568	ENSCHIG00000006022	Capra_hircus
ENSOARP00000015985	ENSOARG00000014902	Ovis_aries
ENSBTAP00000028674	ENSBTAG00000037949	Bos_taurus
ENSBIXP00000005401	ENSBIXG00000011603	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBBBP00000009942	ENSBBBG00000018137	Bison_bison_bison
ENSOARP00000018866	ENSOARG00000017584	Ovis_aries
ENSCHIP00000032005	ENSCHIG00000026143	Capra_hircus
ENSBTAP00000035695	ENSBTAG00000025485	Bos_taurus
ENSBBBP00000025383	ENSBBBG00000005545	Bison_bison_bison
ENSBMUP00000002769	ENSBMUG00000002181	Bos_mutus
ENSCHIP00000010950	ENSCHIG00000013282	Capra_hircus
ENSSSCP00000002835	ENSSSCG00000002623	Sus_scrofa_strain_reference
ENSSDAP00000022448	ENSSDAG00000020395	Spermophilus_dauricus
ENSDNOP00000022900	ENSDNOG00000042467	Dasypus_novemcinctus
ENSMSIP00000036924	ENSMSIG00000030749	Mus_spicilegus
ENSOANP00000020730	ENSOANG00000013119	Ornithorhynchus_anatinus
ENSOANP00000026314	ENSOANG00000020684	Ornithorhynchus_anatinus
ENSIPUP00000025084	ENSIPUG00000016941	Ictalurus_punctatus
ENSAMXP00000051725	ENSAMXG00000036318	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSDARP00000141361	ENSDARG00000113274	Danio_rerio
ENSDARP00000058259	ENSDARG00000090228	Danio_rerio
ENSDARP00000032422	ENSDARG00000039832	Danio_rerio
ENSDCDP00000030591	ENSDCDG00000021471	Denticeps_clupeoides
ENSDCDP00000030596	ENSDCDG00000021473	Denticeps_clupeoides
ENSPRNP00000008824	ENSPRNG00000005235	Parambassis_ranga
ENSCVAP00000030715	ENSCVAG00000019462	Cyprinodon_variegatus
ENSACIP00000023565	ENSACIG00000018113	Amphilophus_citrinellus
ENSACLP00000008768	ENSACLG00000005973	Astatotilapia_calliptera
ENSBSLP00000053117	ENSBSLG00000025048	Betta_splendens
ENSLCRP00005038982	ENSLCRG00005015110	Larimichthys_crocea
ENSPMGP00000028708	ENSPMGG00000023107	Periophthalmus_magnuspinnatus
ENSLOCP00000020861	ENSLOCG00000016877	Lepisosteus_oculatus
ENSCMIP00000039310	ENSCMIG00000016472	Callorhinchus_milii
ENSCSAVP00000004079	ENSCSAVG00000002407	Ciona_savignyi
