ENSCABP00000006015	ENSCABG00000004524	Chelonoidis_abingdonii
ENSFDAP00000000677	ENSFDAG00000010867	Fukomys_damarensis
ENSOPRP00000006389	ENSOPRG00000006971	Ochotona_princeps
ENSTBEP00000005815	ENSTBEG00000006722	Tupaia_belangeri
ENSGGOP00000011177	ENSGGOG00000011457	Gorilla_gorilla
ENSP00000245960	ENSG00000101224	Homo_sapiens
ENSPPAP00000029269	ENSPPAG00000037626	Pan_paniscus
ENSPTRP00000041347	ENSPTRG00000013206	Pan_troglodytes
ENSPPYP00000012075	ENSPPYG00000010811	Pongo_abelii
ENSNLEP00000027924	ENSNLEG00000030204	Nomascus_leucogenys
ENSNLEP00000035486	ENSNLEG00000027664	Nomascus_leucogenys
ENSMFAP00000004025	ENSMFAG00000001545	Macaca_fascicularis
ENSMMUP00000042435	ENSMMUG00000018922	Macaca_mulatta
ENSMNEP00000042271	ENSMNEG00000043818	Macaca_nemestrina
ENSPANP00000021318	ENSPANG00000014237	Papio_anubis
ENSTGEP00000016484	ENSTGEG00000013322	Theropithecus_gelada
ENSCATP00000019793	ENSCATG00000033571	Cercocebus_atys
ENSMLEP00000004361	ENSMLEG00000019675	Mandrillus_leucophaeus
ENSCSAP00000009139	ENSCSAG00000012961	Chlorocebus_sabaeus
ENSCANP00000006262	ENSCANG00000020961	Colobus_angolensis_palliatus
ENSPTEP00000032691	ENSPTEG00000031358	Piliocolobus_tephrosceles
ENSRBIP00000021093	ENSRBIG00000034530	Rhinopithecus_bieti
ENSRROP00000024421	ENSRROG00000035997	Rhinopithecus_roxellana
ENSSBOP00000038380	ENSSBOG00000035252	Saimiri_boliviensis_boliviensis
ENSCCAP00000037999	ENSCCAG00000036819	Cebus_capucinus_imitator
ENSCJAP00000039482	ENSCJAG00000021199	Callithrix_jacchus
ENSANAP00000013570	ENSANAG00000024669	Aotus_nancymaae
ENSTSYP00000023836	ENSTSYG00000011634	Carlito_syrichta
ENSMICP00000021155	ENSMICG00000002554	Microcebus_murinus
ENSPCOP00000023484	ENSPCOG00000023884	Propithecus_coquereli
ENSPSMP00000017953	ENSPSMG00000012501	Prolemur_simus
ENSOGAP00000007545	ENSOGAG00000008425	Otolemur_garnettii
ENSLAFP00000017237	ENSLAFG00000021528	Loxodonta_africana
ENSPCAP00000008142	ENSPCAG00000008692	Procavia_capensis
ENSSARP00000004445	ENSSARG00000004885	Sorex_araneus
ENSOCUP00000011753	ENSOCUG00000013659	Oryctolagus_cuniculus
ENSDNOP00000018288	ENSDNOG00000045623	Dasypus_novemcinctus
ENSETEP00000006481	ENSETEG00000007980	Echinops_telfairi
ENSOANP00000017615	ENSOANG00000011118	Ornithorhynchus_anatinus
ENSXETP00000026437	ENSXETG00000009886	Xenopus_tropicalis
ENSXETP00000022619	ENSXETG00000005597	Xenopus_tropicalis
ENSACAP00000017436	ENSACAG00000017714	Anolis_carolinensis
ENSSFOP00015029577	ENSSFOG00015019012	Scleropages_formosus
ENSPKIP00000019766	ENSPKIG00000004805	Paramormyrops_kingsleyae
ENSSFOP00015015626	ENSSFOG00015010070	Scleropages_formosus
ENSFHEP00000007184	ENSFHEG00000008261	Fundulus_heteroclitus
ENSCVAP00000011888	ENSCVAG00000014237	Cyprinodon_variegatus
ENSGAFP00000026012	ENSGAFG00000017549	Gambusia_affinis
ENSXMAP00000005773	ENSXMAG00000005736	Xiphophorus_maculatus
ENSPMEP00000012929	ENSPMEG00000015187	Poecilia_mexicana
ENSPFOP00000010038	ENSPFOG00000009958	Poecilia_formosa
ENSPLAP00000026004	ENSPLAG00000013479	Poecilia_latipinna
ENSPREP00000010131	ENSPREG00000006892	Poecilia_reticulata
ENSGWIP00000029533	ENSGWIG00000015430	Gouania_willdenowi
ENSACLP00000019949	ENSACLG00000013544	Astatotilapia_calliptera
ENSHBUP00000027315	ENSHBUG00000010407	Haplochromis_burtoni
ENSMZEP00005019730	ENSMZEG00005014814	Maylandia_zebra
ENSONIP00000015484	ENSONIG00000012295	Oreochromis_niloticus
ENSNBRP00000031715	ENSNBRG00000024099	Neolamprologus_brichardi
ENSACIP00000006467	ENSACIG00000005052	Amphilophus_citrinellus
ENSPRNP00000048003	ENSPRNG00000023015	Parambassis_ranga
ENSMMOP00000028251	ENSMMOG00000021352	Mola_mola
ENSMALP00000003742	ENSMALG00000002745	Monopterus_albus
ENSMAMP00000000138	ENSMAMG00000000099	Mastacembelus_armatus
ENSATEP00000026873	ENSATEG00000018533	Anabas_testudineus
ENSBSLP00000056127	ENSBSLG00000026193	Betta_splendens
ENSLCAP00010028000	ENSLCAG00010013171	Lates_calcarifer
ENSCSEP00000024495	ENSCSEG00000015640	Cynoglossus_semilaevis
ENSSLDP00000011371	ENSSLDG00000009029	Seriola_lalandi_dorsalis
ENSSDUP00000003781	ENSSDUG00000002868	Seriola_dumerili
ENSLCRP00005037082	ENSLCRG00005014443	Larimichthys_crocea
ENSLBEP00000018802	ENSLBEG00000014438	Labrus_bergylta
ENSCGOP00000051067	ENSCGOG00000022621	Cottoperca_gobio
ENSGACP00000006407	ENSGACG00000004851	Gasterosteus_aculeatus
ENSSMAP00000012522	ENSSMAG00000007692	Scophthalmus_maximus
ENSAOCP00000003125	ENSAOCG00000006391	Amphiprion_ocellaris
ENSAPEP00000007254	ENSAPEG00000005167	Amphiprion_percula
ENSAPOP00000023594	ENSAPOG00000005494	Acanthochromis_polyacanthus
ENSSPAP00000019631	ENSSPAG00000014809	Stegastes_partitus
ENSORLP00020007662	ENSORLG00020008541	Oryzias_latipes_ASM223471v1
ENSORLP00015005036	ENSORLG00015005814	Oryzias_latipes_ASM223469v1
ENSORLP00000022792	ENSORLG00000018198	Oryzias_latipes_ASM223467v1
ENSOMEP00000007985	ENSOMEG00000009142	Oryzias_melastigma
ENSTNIP00000013464	ENSTNIG00000010552	Tetraodon_nigroviridis
ENSHCOP00000023062	ENSHCOG00000011279	Hippocampus_comes
ENSGMOP00000000244	ENSGMOG00000000236	Gadus_morhua
ENSHHUP00000022335	ENSHHUG00000013991	Hucho_hucho
ENSHHUP00000034880	ENSHHUG00000021961	Hucho_hucho
ENSELUP00000026179	ENSELUG00000001971	Esox_lucius
ENSDCDP00000050198	ENSDCDG00000030657	Denticeps_clupeoides
ENSDCDP00000029346	ENSDCDG00000020869	Denticeps_clupeoides
ENSCHAP00000027708	ENSCHAG00000013411	Clupea_harengus
ENSAMXP00005000861	ENSAMXG00005000540	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000012348	ENSAMXG00000012006	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000011253	ENSPNAG00000016935	Pygocentrus_nattereri
ENSIPUP00000009221	ENSIPUG00000006277	Ictalurus_punctatus
ENSEEEP00000000097	ENSEEEG00000000068	Electrophorus_electricus
ENSLOCP00000001211	ENSLOCG00000001061	Lepisosteus_oculatus
ENSECRP00000005937	ENSECRG00000003968	Erpetoichthys_calabaricus
ENSLACP00000007077	ENSLACG00000006279	Latimeria_chalumnae
ENSCMIP00000030474	ENSCMIG00000013113	Callorhinchus_milii
ENSCSAVP00000002620	ENSCSAVG00000001553	Ciona_savignyi
