ENSVURP00010001946	ENSVURG00010001621	Vombatus_ursinus
ENSMICP00000030907	ENSMICG00000006636	Microcebus_murinus
ENSMLUP00000012533	ENSMLUG00000013771	Myotis_lucifugus
ENSPVAP00000010785	ENSPVAG00000011440	Pteropus_vampyrus
ENSMPUP00000016733	ENSMPUG00000016838	Mustela_putorius_furo
ENSOCUP00000003247	ENSOCUG00000003747	Oryctolagus_cuniculus	ENSOCUT00000003748
ENSOPRP00000003330	ENSOPRG00000003626	Ochotona_princeps	ENSOPRT00000003623
ENSECAP00000032403	ENSECAG00000009490	Equus_caballus
ENSEASP00005023744	ENSEASG00005016142	Equus_asinus_asinus
ENSBTAP00000066878	ENSBTAG00000017072	Bos_taurus
ENSBIXP00005037829	ENSBIXG00005019825	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000031665	ENSBIXG00000014061	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000011960	ENSBMUG00000009149	Bos_mutus
ENSBBBP00000019685	ENSBBBG00000013145	Bison_bison_bison
ENSCHIP00000009355	ENSCHIG00000012248	Capra_hircus
ENSTTRP00000011147	ENSTTRG00000011754	Tursiops_truncatus
ENSUMAP00000006466	ENSUMAG00000005073	Ursus_maritimus
ENSUAMP00000029762	ENSUAMG00000022892	Ursus_americanus
ENSAMEP00000014889	ENSAMEG00000014121	Ailuropoda_melanoleuca
ENSSTOP00000025886	ENSSTOG00000009902	Ictidomys_tridecemlineatus
ENSUPAP00010015744	ENSUPAG00010012380	Urocitellus_parryii	ENSUPAT00010017980
ENSSDAP00000018081	ENSSDAG00000016031	Spermophilus_dauricus
ENSSSCP00000062389	ENSSSCG00000000702	Sus_scrofa_strain_reference
ENSCLAP00000022682	ENSCLAG00000015550	Chinchilla_lanigera
ENSODEP00000003362	ENSODEG00000002585	Octodon_degus
ENSCAPP00000011563	ENSCAPG00000012608	Cavia_aperea
ENSCPOP00000027245	ENSCPOG00000012313	Cavia_porcellus
ENSHGLP00000004862	ENSHGLG00000003572	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100012767	ENSHGLG00100009452	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000021686	ENSFDAG00000007530	Fukomys_damarensis
ENSMSIP00000006643	ENSMSIG00000005490	Mus_spicilegus
ENSMUSP00000108046	ENSMUSG00000038346	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0076077	MGP_CAROLIEiJ_G0028865	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0052405	MGP_PahariEiJ_G0022625	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000023192	ENSRNOG00000017066	Rattus_norvegicus
ENSMUGP00000014514	ENSMUGG00000012243	Meriones_unguiculatus
ENSCGRP00000021958	ENSCGRG00000015919	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015003854	ENSCGRG00015002956	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001011427	ENSCGRG00001013065	Cricetulus_griseus_CHOK1GS_HDv1
ENSMOCP00000027195	ENSMOCG00000022768	Microtus_ochrogaster
ENSPEMP00000017355	ENSPEMG00000016282	Peromyscus_maniculatus_bairdii
ENSNGAP00000008305	ENSNGAG00000011316	Nannospalax_galili
ENSDNOP00000030152	ENSDNOG00000003936	Dasypus_novemcinctus
ENSTBEP00000005983	ENSTBEG00000006933	Tupaia_belangeri	ENSTBET00000006930
ENSEEUP00000011795	ENSEEUG00000012950	Erinaceus_europaeus
ENSLAFP00000007030	ENSLAFG00000008381	Loxodonta_africana
ENSPCAP00000012086	ENSPCAG00000012951	Procavia_capensis
ENSANAP00000028697	ENSANAG00000032088	Aotus_nancymaae
ENSTSYP00000017508	ENSTSYG00000003178	Carlito_syrichta	ENSTSYT00000028760
MGP_SPRETEiJ_P0079297	MGP_SPRETEiJ_G0029907	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000021753	ENSMSIG00000018464	Mus_spicilegus
ENSMAUP00000016511	ENSMAUG00000015613	Mesocricetus_auratus
ENSSDAP00000008709	ENSSDAG00000007940	Spermophilus_dauricus
ENSCCNP00000026048	ENSCCNG00000025336	Castor_canadensis
ENSOARP00000007545	ENSOARG00000007041	Ovis_aries
ENSOARP00000009471	ENSOARG00000008826	Ovis_aries
ENSVPAP00000006073	ENSVPAG00000006540	Vicugna_pacos
ENSJJAP00000002330	ENSJJAG00000003875	Jaculus_jaculus
ENSDORP00000024519	ENSDORG00000015720	Dipodomys_ordii
ENSMMMP00000019684	ENSMMMG00000017132	Marmota_marmota_marmota
ENSOGAP00000008980	ENSOGAG00000010052	Otolemur_garnettii
ENSCAFP00020003481	ENSCAFG00020002932	Canis_lupus_dingo
ENSCHOP00000005933	ENSCHOG00000006697	Choloepus_hoffmanni
ENSETEP00000007979	ENSETEG00000009823	Echinops_telfairi
ENSPVIP00000016038	ENSPVIG00000012403	Pogona_vitticeps
ENSACAP00000005993	ENSACAG00000006099	Anolis_carolinensis
ENSNSUP00000026022	ENSNSUG00000018710	Notechis_scutatus
ENSSMRP00000024711	ENSSMRG00000019107	Salvator_merianae
ENSPSIP00000017035	ENSPSIG00000015173	Pelodiscus_sinensis
ENSCPUP00000008248	ENSCPUG00000005937	Calidris_pugnax
ENSCPGP00000007983	ENSCPGG00000005685	Calidris_pygmaea
ENSMUNP00000002225	ENSMUNG00000001977	Melopsittacus_undulatus
ENSTGUP00000013713	ENSTGUG00000013319	Taeniopygia_guttata
ENSLSDP00000016619	ENSLSDG00000011963	Lonchura_striata_domestica
ENSZALP00000022378	ENSZALG00000017383	Zonotrichia_albicollis
ENSJHYP00000012893	ENSJHYG00000010015	Junco_hyemalis
ENSPMJP00000009102	ENSPMJG00000007327	Parus_major
ENSSCAP00000015980	ENSSCAG00000011700	Serinus_canaria
ENSCCEP00000000956	ENSCCEG00000001207	Cyanistes_caeruleus
ENSFALP00000004930	ENSFALG00000004741	Ficedula_albicollis
ENSMVIP00005018787	ENSMVIG00005013328	Manacus_vitellinus
ENSLCOP00000007528	ENSLCOG00000005537	Lepidothrix_coronata
ENSABRP00000014207	ENSABRG00000012587	Anser_brachyrhynchus
ENSAPLP00000029240	ENSAPLG00000015889	Anas_platyrhynchos_platyrhynchos
ENSGALP00000046121	ENSGALG00000032599	Gallus_gallus
ENSMGAP00000018182	ENSMGAG00000014101	Meleagris_gallopavo
ENSCJPP00005020850	ENSCJPG00005016731	Coturnix_japonica
ENSNMEP00000019595	ENSNMEG00000016896	Numida_meleagris
ENSDNVP00000024706	ENSDNVG00000017180	Dromaius_novaehollandiae
ENSNPEP00000009492	ENSNPEG00000007129	Nothoprocta_perdicaria
ENSAOWP00000016213	ENSAOWG00000011052	Apteryx_owenii
ENSAHAP00000018156	ENSAHAG00000012852	Apteryx_haastii
ENSARWP00000006662	ENSARWG00000004696	Apteryx_rowi
ENSCPRP00005008132	ENSCPRG00005005809	Crocodylus_porosus
ENSTGUP00000015178	ENSTGUG00000014828	Taeniopygia_guttata
ENSGAGP00000029689	ENSGAGG00000021431	Gopherus_agassizii
ENSCABP00000015777	ENSCABG00000011769	Chelonoidis_abingdonii
ENSCPBP00000040292	ENSCPBG00000027704	Chrysemys_picta_bellii
ENSSPUP00000019388	ENSSPUG00000014935	Sphenodon_punctatus
ENSXETP00000017329	ENSXETG00000002688	Xenopus_tropicalis
ENSLACP00000011528	ENSLACG00000010143	Latimeria_chalumnae
ENSAMXP00000035289	ENSAMXG00000035967	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005047226	ENSAMXG00005021710	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000025464	ENSPNAG00000010552	Pygocentrus_nattereri
ENSEEEP00000047913	ENSEEEG00000022558	Electrophorus_electricus
ENSDARP00000138912	ENSDARG00000001015	Danio_rerio
ENSDCDP00000018481	ENSDCDG00000014899	Denticeps_clupeoides
ENSDCDP00000018486	ENSDCDG00000014901	Denticeps_clupeoides
ENSHHUP00000015353	ENSHHUG00000009561	Hucho_hucho
ENSHHUP00000064579	ENSHHUG00000038137	Hucho_hucho
ENSELUP00000021346	ENSELUG00000020479	Esox_lucius
ENSCSEP00000029869	ENSCSEG00000019134	Cynoglossus_semilaevis
ENSGWIP00000031520	ENSGWIG00000016290	Gouania_willdenowi
ENSMMOP00000017788	ENSMMOG00000013506	Mola_mola
ENSTRUP00000057397	ENSTRUG00000004550	Takifugu_rubripes
ENSCGOP00000027726	ENSCGOG00000013052	Cottoperca_gobio
ENSBSLP00000021468	ENSBSLG00000011079	Betta_splendens
ENSPRNP00000017566	ENSPRNG00000009294	Parambassis_ranga
ENSLCRP00005016920	ENSLCRG00005007021	Larimichthys_crocea
ENSKMAP00000029117	ENSKMAG00000021584	Kryptolebias_marmoratus
ENSMALP00000013042	ENSMALG00000009233	Monopterus_albus
ENSMAMP00000020905	ENSMAMG00000014051	Mastacembelus_armatus
ENSATEP00000000162	ENSATEG00000000165	Anabas_testudineus
ENSAOCP00000005280	ENSAOCG00000008769	Amphiprion_ocellaris
ENSAPEP00000020644	ENSAPEG00000014757	Amphiprion_percula
ENSAPOP00000003624	ENSAPOG00000005130	Acanthochromis_polyacanthus
ENSAPOP00000033902	ENSAPOG00000022749	Acanthochromis_polyacanthus
ENSAPOP00000021343	ENSAPOG00000001844	Acanthochromis_polyacanthus
ENSSPAP00000012195	ENSSPAG00000009256	Stegastes_partitus
ENSLCAP00010044993	ENSLCAG00010020905	Lates_calcarifer
ENSACLP00000009890	ENSACLG00000006757	Astatotilapia_calliptera
ENSACLP00000030150	ENSACLG00000020430	Astatotilapia_calliptera
ENSPNYP00000025528	ENSPNYG00000019270	Pundamilia_nyererei
ENSHBUP00000007833	ENSHBUG00000009319	Haplochromis_burtoni
ENSMZEP00005034746	ENSMZEG00005025974	Maylandia_zebra
ENSONIP00000006223	ENSONIG00000004947	Oreochromis_niloticus
ENSNBRP00000024782	ENSNBRG00000018927	Neolamprologus_brichardi
ENSACIP00000030389	ENSACIG00000023513	Amphilophus_citrinellus
ENSLBEP00000018305	ENSLBEG00000014070	Labrus_bergylta
ENSSDUP00000014071	ENSSDUG00000010249	Seriola_dumerili
ENSSLDP00000021996	ENSSLDG00000017138	Seriola_lalandi_dorsalis
ENSTNIP00000002415	ENSTNIG00000000726	Tetraodon_nigroviridis
ENSTNIP00000021352	ENSTNIG00000005314	Tetraodon_nigroviridis
ENSGACP00000002435	ENSGACG00000001879	Gasterosteus_aculeatus
ENSSMAP00000028623	ENSSMAG00000017501	Scophthalmus_maximus
ENSFHEP00000009458	ENSFHEG00000010742	Fundulus_heteroclitus
ENSPLAP00000007165	ENSPLAG00000009475	Poecilia_latipinna
ENSPMEP00000031731	ENSPMEG00000019030	Poecilia_mexicana
ENSPFOP00000001460	ENSPFOG00000001513	Poecilia_formosa
ENSPREP00000011555	ENSPREG00000007875	Poecilia_reticulata
ENSXMAP00000016829	ENSXMAG00000016787	Xiphophorus_maculatus
ENSXCOP00000017922	ENSXCOG00000013504	Xiphophorus_couchianus
ENSGAFP00000028672	ENSGAFG00000019375	Gambusia_affinis
ENSCVAP00000032916	ENSCVAG00000000607	Cyprinodon_variegatus
ENSORLP00015021579	ENSORLG00015000861	Oryzias_latipes_ASM223469v1
ENSORLP00020027745	ENSORLG00020010866	Oryzias_latipes_ASM223471v1
ENSORLP00000039524	ENSORLG00000006888	Oryzias_latipes_ASM223467v1
ENSOMEP00000000185	ENSOMEG00000001063	Oryzias_melastigma
ENSPMGP00000003358	ENSPMGG00000002902	Periophthalmus_magnuspinnatus
ENSHCOP00000000782	ENSHCOG00000001659	Hippocampus_comes
ENSPKIP00000031819	ENSPKIG00000012153	Paramormyrops_kingsleyae
ENSSFOP00015037453	ENSSFOG00015023839	Scleropages_formosus
ENSCHAP00000025336	ENSCHAG00000012394	Clupea_harengus
ENSDCDP00000031310	ENSDCDG00000021761	Denticeps_clupeoides
ENSAMXP00000032831	ENSAMXG00000032718	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005012623	ENSAMXG00005006817	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000015245	ENSPNAG00000021298	Pygocentrus_nattereri
ENSIPUP00000006967	ENSIPUG00000004803	Ictalurus_punctatus
ENSEEEP00000025414	ENSEEEG00000012331	Electrophorus_electricus
ENSDARP00000109830	ENSDARG00000089032	Danio_rerio
ENSMAMP00000005247	ENSMAMG00000003540	Mastacembelus_armatus
ENSMALP00000032743	ENSMALG00000022522	Monopterus_albus
ENSATEP00000029927	ENSATEG00000020665	Anabas_testudineus
ENSBSLP00000022083	ENSBSLG00000011262	Betta_splendens
ENSSDUP00000018915	ENSSDUG00000013798	Seriola_dumerili
ENSSLDP00000031957	ENSSLDG00000024533	Seriola_lalandi_dorsalis
ENSLCAP00010009526	ENSLCAG00010004579	Lates_calcarifer
ENSSMAP00000016598	ENSSMAG00000010183	Scophthalmus_maximus
ENSAOCP00000004897	ENSAOCG00000008335	Amphiprion_ocellaris
ENSAPEP00000015844	ENSAPEG00000011296	Amphiprion_percula
ENSAPOP00000004662	ENSAPOG00000006288	Acanthochromis_polyacanthus
ENSSPAP00000023259	ENSSPAG00000017553	Stegastes_partitus
ENSPRNP00000048555	ENSPRNG00000023251	Parambassis_ranga
ENSXMAP00000028162	ENSXMAG00000011034	Xiphophorus_maculatus
ENSXCOP00000025684	ENSXCOG00000019191	Xiphophorus_couchianus
ENSGAFP00000021660	ENSGAFG00000014592	Gambusia_affinis
ENSPFOP00000015434	ENSPFOG00000015360	Poecilia_formosa
ENSPMEP00000023421	ENSPMEG00000005010	Poecilia_mexicana
ENSPLAP00000002066	ENSPLAG00000003243	Poecilia_latipinna
ENSPREP00000018908	ENSPREG00000012802	Poecilia_reticulata
ENSCVAP00000019322	ENSCVAG00000022685	Cyprinodon_variegatus
ENSFHEP00000010104	ENSFHEG00000011373	Fundulus_heteroclitus
ENSKMAP00000012015	ENSKMAG00000009044	Kryptolebias_marmoratus
ENSGWIP00000045013	ENSGWIG00000022326	Gouania_willdenowi
ENSACLP00000037442	ENSACLG00000025353	Astatotilapia_calliptera
ENSHBUP00000014871	ENSHBUG00000016733	Haplochromis_burtoni
ENSMZEP00005024359	ENSMZEG00005018208	Maylandia_zebra
ENSPNYP00000029999	ENSPNYG00000022622	Pundamilia_nyererei
ENSNBRP00000027274	ENSNBRG00000020830	Neolamprologus_brichardi
ENSONIP00000016401	ENSONIG00000013041	Oreochromis_niloticus
ENSACIP00000017340	ENSACIG00000013508	Amphilophus_citrinellus
ENSORLP00015008776	ENSORLG00015009575	Oryzias_latipes_ASM223469v1
ENSORLP00020003167	ENSORLG00020003948	Oryzias_latipes_ASM223471v1
ENSORLP00000016076	ENSORLG00000012835	Oryzias_latipes_ASM223467v1
ENSOMEP00000012953	ENSOMEG00000014386	Oryzias_melastigma
ENSTRUP00000028011	ENSTRUG00000011097	Takifugu_rubripes
ENSTNIP00000010840	ENSTNIG00000008018	Tetraodon_nigroviridis
ENSCGOP00000007050	ENSCGOG00000003604	Cottoperca_gobio
ENSGACP00000012902	ENSGACG00000009774	Gasterosteus_aculeatus
ENSMMOP00000020834	ENSMMOG00000015837	Mola_mola
ENSLCRP00005049302	ENSLCRG00005018626	Larimichthys_crocea
ENSLBEP00000014317	ENSLBEG00000011133	Labrus_bergylta
ENSCSEP00000030816	ENSCSEG00000019731	Cynoglossus_semilaevis
ENSHCOP00000009976	ENSHCOG00000012508	Hippocampus_comes
ENSPMGP00000008764	ENSPMGG00000007260	Periophthalmus_magnuspinnatus
ENSGMOP00000016341	ENSGMOG00000015258	Gadus_morhua
ENSHHUP00000059150	ENSHHUG00000035159	Hucho_hucho
ENSHHUP00000087222	ENSHHUG00000050457	Hucho_hucho
ENSELUP00000005184	ENSELUG00000006251	Esox_lucius
ENSPKIP00000015533	ENSPKIG00000002222	Paramormyrops_kingsleyae
ENSSFOP00015021582	ENSSFOG00015013893	Scleropages_formosus
ENSLOCP00000009686	ENSLOCG00000007968	Lepisosteus_oculatus
ENSECRP00000028842	ENSECRG00000019512	Erpetoichthys_calabaricus
ENSCINP00000026887	ENSCING00000007055	Ciona_intestinalis
