ENSAOWP00000014874	ENSAOWG00000010154	Apteryx_owenii	ENSAOWT00000016870
ENSAHAP00000007878	ENSAHAG00000005853	Apteryx_haastii	ENSAHAT00000008768
ENSARWP00000003683	ENSARWG00000002739	Apteryx_rowi	ENSARWT00000004271
ENSDNVP00000005159	ENSDNVG00000003699	Dromaius_novaehollandiae	ENSDNVT00000006214
ENSNPEP00000004286	ENSNPEG00000003285	Nothoprocta_perdicaria
ENSSBOP00000037800	ENSSBOG00000034980	Saimiri_boliviensis_boliviensis
ENSANAP00000018779	ENSANAG00000027191	Aotus_nancymaae
ENSCJAP00000025290	ENSCJAG00000013716	Callithrix_jacchus
ENSTBEP00000009060	ENSTBEG00000010482	Tupaia_belangeri
ENSTSYP00000028094	ENSTSYG00000035731	Carlito_syrichta
ENSCCNP00000018167	ENSCCNG00000018438	Castor_canadensis
ENSDORP00000001849	ENSDORG00000001972	Dipodomys_ordii
ENSMOCP00000021314	ENSMOCG00000018711	Microtus_ochrogaster
ENSPEMP00000030673	ENSPEMG00000014537	Peromyscus_maniculatus_bairdii
ENSCGRP00001019106	ENSCGRG00001018650	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000003768	ENSCGRG00000002778	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015020113	ENSCGRG00015015311	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000015540	ENSMAUG00000014974	Mesocricetus_auratus
MGP_SPRETEiJ_P0091134	MGP_SPRETEiJ_G0033251	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000150843	ENSMUSG00000032114	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000008103	ENSMSIG00000007152	Mus_spicilegus
MGP_CAROLIEiJ_P0087546	MGP_CAROLIEiJ_G0032114	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0023203	MGP_PahariEiJ_G0014983	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000068889	ENSRNOG00000011361	Rattus_norvegicus
ENSMUGP00000011829	ENSMUGG00000010331	Meriones_unguiculatus
ENSNGAP00000009253	ENSNGAG00000011986	Nannospalax_galili
ENSJJAP00000022767	ENSJJAG00000022735	Jaculus_jaculus
ENSCPOP00000021749	ENSCPOG00000035396	Cavia_porcellus
ENSCAPP00000000703	ENSCAPG00000000788	Cavia_aperea
ENSCLAP00000023191	ENSCLAG00000015915	Chinchilla_lanigera
ENSODEP00000010847	ENSODEG00000008086	Octodon_degus
ENSHGLP00100018801	ENSHGLG00100013870	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000009075	ENSHGLG00000006518	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000014232	ENSFDAG00000001342	Fukomys_damarensis
ENSSTOP00000012849	ENSSTOG00000014345	Ictidomys_tridecemlineatus
ENSSDAP00000019610	ENSSDAG00000017809	Spermophilus_dauricus
ENSUPAP00010008647	ENSUPAG00010006990	Urocitellus_parryii
ENSMMMP00000025694	ENSMMMG00000022523	Marmota_marmota_marmota
ENSCHOP00000004043	ENSCHOG00000004572	Choloepus_hoffmanni
ENSDNOP00000006119	ENSDNOG00000007889	Dasypus_novemcinctus
ENSOCUP00000014834	ENSOCUG00000017267	Oryctolagus_cuniculus
ENSOPRP00000014813	ENSOPRG00000016219	Ochotona_princeps
ENSLAFP00000023467	ENSLAFG00000031552	Loxodonta_africana
ENSPCAP00000002854	ENSPCAG00000003034	Procavia_capensis
ENSETEP00000008874	ENSETEG00000010936	Echinops_telfairi
ENSEASP00005006670	ENSEASG00005004926	Equus_asinus_asinus
ENSSARP00000002098	ENSSARG00000002324	Sorex_araneus
ENSVURP00010005255	ENSVURG00010004124	Vombatus_ursinus
ENSPCIP00000015584	ENSPCIG00000012103	Phascolarctos_cinereus
ENSMEUP00000012959	ENSMEUG00000014204	Notamacropus_eugenii
ENSSHAP00000012229	ENSSHAG00000010484	Sarcophilus_harrisii
ENSMODP00000059114	ENSMODG00000013328	Monodelphis_domestica
ENSXETP00000025444	ENSXETG00000003665	Xenopus_tropicalis
ENSDCDP00000060244	ENSDCDG00000034616	Denticeps_clupeoides
ENSCHAP00000046773	ENSCHAG00000021559	Clupea_harengus
ENSAMXP00005025607	ENSAMXG00005012958	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000020959	ENSAMXG00000020357	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000024933	ENSPNAG00000009765	Pygocentrus_nattereri
ENSIPUP00000032189	ENSIPUG00000021638	Ictalurus_punctatus
ENSEEEP00000043236	ENSEEEG00000020423	Electrophorus_electricus
ENSDARP00000055553	ENSDARG00000038106	Danio_rerio
ENSCSEP00000003520	ENSCSEG00000002309	Cynoglossus_semilaevis
ENSGWIP00000006378	ENSGWIG00000003726	Gouania_willdenowi
ENSHCOP00000014453	ENSHCOG00000017964	Hippocampus_comes
ENSHCOP00000008829	ENSHCOG00000011159	Hippocampus_comes
ENSMALP00000014759	ENSMALG00000010347	Monopterus_albus
ENSMMOP00000006272	ENSMMOG00000004907	Mola_mola
ENSAPEP00000029921	ENSAPEG00000021249	Amphiprion_percula
ENSAOCP00000010269	ENSAOCG00000014513	Amphiprion_ocellaris
ENSAPOP00000027508	ENSAPOG00000012035	Acanthochromis_polyacanthus
ENSSPAP00000021437	ENSSPAG00000016165	Stegastes_partitus
ENSLCRP00005023420	ENSLCRG00005009425	Larimichthys_crocea
ENSCGOP00000029335	ENSCGOG00000013554	Cottoperca_gobio
ENSGACP00000009012	ENSGACG00000006790	Gasterosteus_aculeatus
ENSPRNP00000054851	ENSPRNG00000025761	Parambassis_ranga
ENSLBEP00000016979	ENSLBEG00000013109	Labrus_bergylta
ENSLBEP00000017033	ENSLBEG00000013128	Labrus_bergylta
ENSHCOP00000016294	ENSHCOG00000020029	Hippocampus_comes
ENSMZEP00005017139	ENSMZEG00005012872	Maylandia_zebra
ENSPNYP00000015369	ENSPNYG00000011642	Pundamilia_nyererei
ENSACLP00000002782	ENSACLG00000001899	Astatotilapia_calliptera
ENSHBUP00000023207	ENSHBUG00000003894	Haplochromis_burtoni
ENSNBRP00000001322	ENSNBRG00000001090	Neolamprologus_brichardi
ENSONIP00000006824	ENSONIG00000005432	Oreochromis_niloticus
ENSACIP00000029415	ENSACIG00000022779	Amphilophus_citrinellus
ENSSLDP00000012291	ENSSLDG00000009766	Seriola_lalandi_dorsalis
ENSSDUP00000007786	ENSSDUG00000005710	Seriola_dumerili
ENSLCAP00010056248	ENSLCAG00010026246	Lates_calcarifer
ENSATEP00000001727	ENSATEG00000001221	Anabas_testudineus
ENSBSLP00000004735	ENSBSLG00000002519	Betta_splendens
ENSMAMP00000020360	ENSMAMG00000013683	Mastacembelus_armatus
ENSPLAP00000008349	ENSPLAG00000010915	Poecilia_latipinna
ENSPMEP00000004832	ENSPMEG00000006138	Poecilia_mexicana
ENSPFOP00000016628	ENSPFOG00000016553	Poecilia_formosa
ENSPREP00000005405	ENSPREG00000003747	Poecilia_reticulata
ENSXCOP00000001206	ENSXCOG00000000978	Xiphophorus_couchianus
ENSXMAP00000001108	ENSXMAG00000001093	Xiphophorus_maculatus
ENSGAFP00000002154	ENSGAFG00000001475	Gambusia_affinis
ENSCVAP00000008333	ENSCVAG00000010138	Cyprinodon_variegatus
ENSFHEP00000013896	ENSFHEG00000015449	Fundulus_heteroclitus
ENSKMAP00000001459	ENSKMAG00000001121	Kryptolebias_marmoratus
ENSORLP00020010643	ENSORLG00020011551	Oryzias_latipes_ASM223471v1
ENSORLP00000016449	ENSORLG00000013125	Oryzias_latipes_ASM223467v1
ENSORLP00015018775	ENSORLG00015019854	Oryzias_latipes_ASM223469v1
ENSOMEP00000032462	ENSOMEG00000017902	Oryzias_melastigma
ENSTNIP00000014683	ENSTNIG00000011732	Tetraodon_nigroviridis
ENSTNIP00000003064	ENSTNIG00000002337	Tetraodon_nigroviridis
ENSTRUP00000054902	ENSTRUG00000022477	Takifugu_rubripes
ENSSMAP00000005849	ENSSMAG00000003612	Scophthalmus_maximus
ENSPMGP00000013235	ENSPMGG00000010906	Periophthalmus_magnuspinnatus
ENSGMOP00000014972	ENSGMOG00000014018	Gadus_morhua
ENSHHUP00000058908	ENSHHUG00000035032	Hucho_hucho
ENSELUP00000038388	ENSELUG00000018208	Esox_lucius
ENSSFOP00015014706	ENSSFOG00015009465	Scleropages_formosus
ENSPKIP00000031180	ENSPKIG00000011747	Paramormyrops_kingsleyae
ENSSFOP00015032834	ENSSFOG00015020976	Scleropages_formosus
ENSPKIP00000022994	ENSPKIG00000006779	Paramormyrops_kingsleyae
ENSLOCP00000003896	ENSLOCG00000003300	Lepisosteus_oculatus
ENSECRP00000018213	ENSECRG00000012179	Erpetoichthys_calabaricus
ENSCMIP00000017968	ENSCMIG00000008503	Callorhinchus_milii
ENSLACP00000023305	ENSLACG00000017569	Latimeria_chalumnae
ENSEBUP00000000361	ENSEBUG00000000540	Eptatretus_burgeri
