ENSGAGP00000022339	ENSGAGG00000016398	Gopherus_agassizii
ENSTTRP00000004349	ENSTTRG00000004614	Tursiops_truncatus
ENSSSCP00000064078	ENSSSCG00000022208	Sus_scrofa_strain_reference
ENSECAP00000052749	ENSECAG00000012481	Equus_caballus
ENSUAMP00000033500	ENSUAMG00000025517	Ursus_americanus
ENSAMEP00000010681	ENSAMEG00000010153	Ailuropoda_melanoleuca
ENSVVUP00000040044	ENSVVUG00000028616	Vulpes_vulpes
ENSCAFP00000053688	ENSCAFG00000016422	Canis_lupus_familiaris
ENSUMAP00000030607	ENSUMAG00000022101	Ursus_maritimus
ENSCAFP00020011287	ENSCAFG00020009134	Canis_lupus_dingo
ENSMPUP00000016278	ENSMPUG00000016381	Mustela_putorius_furo
ENSNVIP00000013553	ENSNVIG00000010660	Neovison_vison
ENSPPRP00000009968	ENSPPRG00000004270	Panthera_pardus
ENSPTIP00000021448	ENSPTIG00000018597	Panthera_tigris_altaica
ENSFCAP00000003482	ENSFCAG00000003778	Felis_catus
ENSMLUP00000016071	ENSMLUG00000017621	Myotis_lucifugus
ENSDNOP00000019667	ENSDNOG00000037065	Dasypus_novemcinctus
ENSPCAP00000000645	ENSPCAG00000000667	Procavia_capensis
ENSLAFP00000000176	ENSLAFG00000000218	Loxodonta_africana
ENSETEP00000013687	ENSETEG00000016866	Echinops_telfairi
ENSOANP00000009750	ENSOANG00000006112	Ornithorhynchus_anatinus
ENSOANP00000028138	ENSOANG00000022066	Ornithorhynchus_anatinus
ENSLACP00000023381	ENSLACG00000022261	Latimeria_chalumnae
ENSECRP00000009139	ENSECRG00000006137	Erpetoichthys_calabaricus
ENSCMIP00000014351	ENSCMIG00000007118	Callorhinchus_milii
