ENSAOWP00000009181	ENSAOWG00000006303	Apteryx_owenii	ENSAOWT00000010411
ENSAHAP00000007749	ENSAHAG00000005778	Apteryx_haastii	ENSAHAT00000008633
ENSARWP00000022256	ENSARWG00000015167	Apteryx_rowi	ENSARWT00000025217
ENSDNVP00000007214	ENSDNVG00000005139	Dromaius_novaehollandiae	ENSDNVT00000008727
ENSNPEP00000004918	ENSNPEG00000003754	Nothoprocta_perdicaria
ENSONIP00000015650	ENSONIG00000012424	Oreochromis_niloticus
ENSACIP00000030809	ENSACIG00000023816	Amphilophus_citrinellus
ENSPRNP00000013624	ENSPRNG00000007449	Parambassis_ranga
ENSORLP00020029709	ENSORLG00020013802	Oryzias_latipes_ASM223471v1
ENSORLP00000030682	ENSORLG00000027890	Oryzias_latipes_ASM223467v1
ENSORLP00015027863	ENSORLG00015010173	Oryzias_latipes_ASM223469v1
ENSOMEP00000002783	ENSOMEG00000003732	Oryzias_melastigma
ENSMAMP00000000081	ENSMAMG00000000061	Mastacembelus_armatus
ENSMALP00000015274	ENSMALG00000010695	Monopterus_albus
ENSATEP00000024875	ENSATEG00000017272	Anabas_testudineus
ENSMMOP00000019474	ENSMMOG00000014773	Mola_mola
ENSLBEP00000006257	ENSLBEG00000004794	Labrus_bergylta
ENSLCRP00005021565	ENSLCRG00005008740	Larimichthys_crocea
ENSCGOP00000045381	ENSCGOG00000020382	Cottoperca_gobio
ENSGACP00000006310	ENSGACG00000004786	Gasterosteus_aculeatus
ENSCSEP00000020588	ENSCSEG00000013150	Cynoglossus_semilaevis
ENSXCOP00000006168	ENSXCOG00000004764	Xiphophorus_couchianus
ENSXMAP00000029474	ENSXMAG00000018450	Xiphophorus_maculatus
ENSGAFP00000017450	ENSGAFG00000011810	Gambusia_affinis
ENSPFOP00000007198	ENSPFOG00000007281	Poecilia_formosa
ENSPMEP00000005618	ENSPMEG00000007006	Poecilia_mexicana
ENSPLAP00000010652	ENSPLAG00000013615	Poecilia_latipinna
ENSPREP00000007725	ENSPREG00000005296	Poecilia_reticulata
ENSFHEP00000027393	ENSFHEG00000010822	Fundulus_heteroclitus
ENSCVAP00000030083	ENSCVAG00000018365	Cyprinodon_variegatus
ENSKMAP00000024292	ENSKMAG00000018016	Kryptolebias_marmoratus
ENSPMGP00000018466	ENSPMGG00000015047	Periophthalmus_magnuspinnatus
ENSHCOP00000000134	ENSHCOG00000000886	Hippocampus_comes
ENSHHUP00000075815	ENSHHUG00000044390	Hucho_hucho
ENSHHUP00000063167	ENSHHUG00000037338	Hucho_hucho
ENSELUP00000012335	ENSELUG00000012590	Esox_lucius
ENSDCDP00000052167	ENSDCDG00000031523	Denticeps_clupeoides
ENSCHAP00000010106	ENSCHAG00000005843	Clupea_harengus
ENSAMXP00000001887	ENSAMXG00000001856	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005039783	ENSAMXG00005018704	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000022205	ENSPNAG00000029483	Pygocentrus_nattereri
ENSIPUP00000005233	ENSIPUG00000003641	Ictalurus_punctatus
ENSEEEP00000009733	ENSEEEG00000004951	Electrophorus_electricus
ENSDARP00000111840	ENSDARG00000017316	Danio_rerio
ENSPKIP00000000512	ENSPKIG00000019147	Paramormyrops_kingsleyae
ENSSFOP00015021637	ENSSFOG00015013940	Scleropages_formosus
ENSLOCP00000012138	ENSLOCG00000009928	Lepisosteus_oculatus
ENSECRP00000025312	ENSECRG00000017120	Erpetoichthys_calabaricus
ENSCMIP00000032079	ENSCMIG00000013724	Callorhinchus_milii
ENSEBUP00000021179	ENSEBUG00000013089	Eptatretus_burgeri
ENSEBUP00000021210	ENSEBUG00000013109	Eptatretus_burgeri
