ENSPVAP00000000837	ENSPVAG00000000884	Pteropus_vampyrus
ENSP00000336528	ENSG00000144852	Homo_sapiens
ENSGGOP00000007205	ENSGGOG00000007361	Gorilla_gorilla
ENSPPYP00000015106	ENSPPYG00000013508	Pongo_abelii
ENSNLEP00000006134	ENSNLEG00000005060	Nomascus_leucogenys
ENSTGEP00000005820	ENSTGEG00000004794	Theropithecus_gelada
ENSPANP00000017806	ENSPANG00000004760	Papio_anubis
ENSCATP00000026981	ENSCATG00000036881	Cercocebus_atys
ENSMLEP00000005389	ENSMLEG00000023855	Mandrillus_leucophaeus
ENSMNEP00000007268	ENSMNEG00000028193	Macaca_nemestrina
ENSMMUP00000002638	ENSMMUG00000001976	Macaca_mulatta
ENSMFAP00000007040	ENSMFAG00000041037	Macaca_fascicularis
ENSCSAP00000003369	ENSCSAG00000007092	Chlorocebus_sabaeus
ENSPTEP00000019199	ENSPTEG00000020562	Piliocolobus_tephrosceles
ENSCANP00000009784	ENSCANG00000028276	Colobus_angolensis_palliatus
ENSRBIP00000035862	ENSRBIG00000041558	Rhinopithecus_bieti
ENSRROP00000007116	ENSRROG00000026989	Rhinopithecus_roxellana
ENSCCAP00000007727	ENSCCAG00000021610	Cebus_capucinus_imitator
ENSSBOP00000002785	ENSSBOG00000014295	Saimiri_boliviensis_boliviensis
ENSCJAP00000016261	ENSCJAG00000008854	Callithrix_jacchus
ENSANAP00000037153	ENSANAG00000036076	Aotus_nancymaae
ENSTSYP00000009863	ENSTSYG00000010757	Carlito_syrichta
ENSPCOP00000025670	ENSPCOG00000025084	Propithecus_coquereli
ENSPSMP00000018405	ENSPSMG00000013043	Prolemur_simus
ENSMICP00000051395	ENSMICG00000049095	Microcebus_murinus
ENSOGAP00000005378	ENSOGAG00000006017	Otolemur_garnettii
ENSCCNP00000000164	ENSCCNG00000000216	Castor_canadensis
ENSDORP00000003703	ENSDORG00000003966	Dipodomys_ordii
ENSSTOP00000013428	ENSSTOG00000014988	Ictidomys_tridecemlineatus
ENSSDAP00000011206	ENSSDAG00000010125	Spermophilus_dauricus
ENSUPAP00010025270	ENSUPAG00010019993	Urocitellus_parryii
ENSMMMP00000011478	ENSMMMG00000010256	Marmota_marmota_marmota
MGP_CAROLIEiJ_P0041565	MGP_CAROLIEiJ_G0020737	Mus_caroli_strain_CAROLI_EIJ
MGP_SPRETEiJ_P0043443	MGP_SPRETEiJ_G0021636	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000023504	ENSMUSG00000022809	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000021951	ENSMSIG00000018649	Mus_spicilegus
MGP_PahariEiJ_P0028943	MGP_PahariEiJ_G0016437	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000003934	ENSRNOG00000002906	Rattus_norvegicus
ENSMUGP00000005681	ENSMUGG00000005229	Meriones_unguiculatus
ENSCGRP00000004014	ENSCGRG00000002954	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015021869	ENSCGRG00015016656	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001014503	ENSCGRG00001015366	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000010659	ENSMAUG00000011479	Mesocricetus_auratus
ENSPEMP00000009936	ENSPEMG00000011080	Peromyscus_maniculatus_bairdii
ENSMOCP00000009806	ENSMOCG00000010007	Microtus_ochrogaster
ENSNGAP00000025044	ENSNGAG00000023122	Nannospalax_galili
ENSJJAP00000006827	ENSJJAG00000011379	Jaculus_jaculus
ENSCLAP00000017704	ENSCLAG00000012141	Chinchilla_lanigera
ENSODEP00000007470	ENSODEG00000005572	Octodon_degus
ENSCPOP00000017618	ENSCPOG00000020161	Cavia_porcellus
ENSCAPP00000017543	ENSCAPG00000017179	Cavia_aperea
ENSHGLP00100003583	ENSHGLG00100002730	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000015752	ENSHGLG00000011275	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000020538	ENSFDAG00000008368	Fukomys_damarensis
ENSOPRP00000009537	ENSOPRG00000010448	Ochotona_princeps
ENSOCUP00000045802	ENSOCUG00000006125	Oryctolagus_cuniculus
ENSLAFP00000006570	ENSLAFG00000007829	Loxodonta_africana	ENSLAFT00000007827
ENSPCAP00000009009	ENSPCAG00000009674	Procavia_capensis	ENSPCAT00000009654
ENSETEP00000014722	ENSETEG00000018117	Echinops_telfairi	ENSETET00000018117
ENSDNOP00000026132	ENSDNOG00000037850	Dasypus_novemcinctus	ENSDNOT00000034377
ENSPCIP00000007264	ENSPCIG00000006162	Phascolarctos_cinereus
ENSVURP00010019612	ENSVURG00010014891	Vombatus_ursinus
ENSMEUP00000000103	ENSMEUG00000000113	Notamacropus_eugenii
ENSSHAP00000005072	ENSSHAG00000004437	Sarcophilus_harrisii
ENSMODP00000022710	ENSMODG00000018212	Monodelphis_domestica
ENSACAP00000001463	ENSACAG00000001535	Anolis_carolinensis
ENSXETP00000024434	ENSXETG00000004427	Xenopus_tropicalis
ENSLACP00000011739	ENSLACG00000010334	Latimeria_chalumnae
ENSEEEP00000041074	ENSEEEG00000019417	Electrophorus_electricus
ENSIPUP00000035605	ENSIPUG00000023864	Ictalurus_punctatus
ENSAMXP00005044386	ENSAMXG00005020500	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000015332	ENSPNAG00000021357	Pygocentrus_nattereri
ENSDARP00000106185	ENSDARG00000029766	Danio_rerio
ENSCHAP00000054058	ENSCHAG00000024533	Clupea_harengus
ENSDCDP00000033434	ENSDCDG00000022788	Denticeps_clupeoides
ENSHHUP00000087369	ENSHHUG00000050537	Hucho_hucho
ENSELUP00000003422	ENSELUG00000004648	Esox_lucius
ENSAOCP00000006983	ENSAOCG00000010669	Amphiprion_ocellaris
ENSAPEP00000000671	ENSAPEG00000000532	Amphiprion_percula
ENSAPOP00000023548	ENSAPOG00000005425	Acanthochromis_polyacanthus
ENSSPAP00000027013	ENSSPAG00000020321	Stegastes_partitus
ENSPRNP00000028151	ENSPRNG00000014058	Parambassis_ranga
ENSFHEP00000031046	ENSFHEG00000016733	Fundulus_heteroclitus
ENSCVAP00000027603	ENSCVAG00000014052	Cyprinodon_variegatus
ENSXCOP00000025401	ENSXCOG00000018970	Xiphophorus_couchianus
ENSXMAP00000032268	ENSXMAG00000022773	Xiphophorus_maculatus
ENSPFOP00000007365	ENSPFOG00000007256	Poecilia_formosa
ENSPLAP00000017016	ENSPLAG00000021338	Poecilia_latipinna
ENSPMEP00000004859	ENSPMEG00000006153	Poecilia_mexicana
ENSPREP00000000959	ENSPREG00000000644	Poecilia_reticulata
ENSGAFP00000031635	ENSGAFG00000021309	Gambusia_affinis
ENSKMAP00000029595	ENSKMAG00000021918	Kryptolebias_marmoratus
ENSORLP00015009487	ENSORLG00015010293	Oryzias_latipes_ASM223469v1
ENSORLP00020014594	ENSORLG00020015591	Oryzias_latipes_ASM223471v1
ENSOMEP00000007406	ENSOMEG00000008488	Oryzias_melastigma
ENSMZEP00005001767	ENSMZEG00005001441	Maylandia_zebra
ENSACLP00000006410	ENSACLG00000004339	Astatotilapia_calliptera
ENSPNYP00000027350	ENSPNYG00000020572	Pundamilia_nyererei
ENSHBUP00000002535	ENSHBUG00000003745	Haplochromis_burtoni
ENSNBRP00000009120	ENSNBRG00000007066	Neolamprologus_brichardi
ENSONIP00000018088	ENSONIG00000014385	Oreochromis_niloticus
ENSACIP00000000773	ENSACIG00000000616	Amphilophus_citrinellus
ENSSDUP00000006294	ENSSDUG00000004600	Seriola_dumerili
ENSSLDP00000025864	ENSSLDG00000020072	Seriola_lalandi_dorsalis
ENSLCAP00010058414	ENSLCAG00010027242	Lates_calcarifer
ENSATEP00000017170	ENSATEG00000011946	Anabas_testudineus
ENSBSLP00000046093	ENSBSLG00000021993	Betta_splendens
ENSMAMP00000022068	ENSMAMG00000014844	Mastacembelus_armatus
ENSTNIP00000009145	ENSTNIG00000006380	Tetraodon_nigroviridis
ENSTNIP00000016937	ENSTNIG00000013932	Tetraodon_nigroviridis
ENSTRUP00000007608	ENSTRUG00000003245	Takifugu_rubripes
ENSLCRP00005038542	ENSLCRG00005014835	Larimichthys_crocea
ENSCGOP00000045866	ENSCGOG00000020567	Cottoperca_gobio
ENSMMOP00000026369	ENSMMOG00000019982	Mola_mola
ENSPMGP00000000963	ENSPMGG00000000874	Periophthalmus_magnuspinnatus
ENSSFOP00015015196	ENSSFOG00015009812	Scleropages_formosus
ENSPKIP00000026744	ENSPKIG00000009082	Paramormyrops_kingsleyae
ENSLOCP00000005358	ENSLOCG00000004476	Lepisosteus_oculatus
ENSECRP00000008532	ENSECRG00000005721	Erpetoichthys_calabaricus
ENSCMIP00000001891	ENSCMIG00000001141	Callorhinchus_milii
ENSCSAVP00000003227	ENSCSAVG00000001918	Ciona_savignyi
