F56C11.3.1	WBGene00018955	Caenorhabditis_elegans_strain_N2	F56C11.3.1
FBpp0304151	FBgn0031068	Drosophila_melanogaster	FBtr0331763
ENSNSUP00000021314	ENSNSUG00000015488	Notechis_scutatus
ENSPPYP00000007901	ENSPPYG00000006980	Pongo_abelii
ENSMNEP00000043257	ENSMNEG00000044314	Macaca_nemestrina
ENSMMUP00000078013	ENSMMUG00000052399	Macaca_mulatta
ENSMFAP00000041969	ENSMFAG00000039787	Macaca_fascicularis
ENSPANP00000013651	ENSPANG00000000514	Papio_anubis
ENSTGEP00000004306	ENSTGEG00000003607	Theropithecus_gelada
ENSCSAP00000007365	ENSCSAG00000011153	Chlorocebus_sabaeus
ENSRBIP00000022497	ENSRBIG00000035198	Rhinopithecus_bieti
ENSRROP00000031937	ENSRROG00000039639	Rhinopithecus_roxellana
ENSPTEP00000036335	ENSPTEG00000034150	Piliocolobus_tephrosceles
ENSMLEP00000003602	ENSMLEG00000015681	Mandrillus_leucophaeus
ENSCANP00000029338	ENSCANG00000038263	Colobus_angolensis_palliatus
ENSNLEP00000010943	ENSNLEG00000008975	Nomascus_leucogenys
ENSCCAP00000001953	ENSCCAG00000012276	Cebus_capucinus_imitator
ENSCJAP00000062804	ENSCJAG00000045500	Callithrix_jacchus
ENSSBOP00000036956	ENSSBOG00000034588	Saimiri_boliviensis_boliviensis
ENSANAP00000033691	ENSANAG00000034502	Aotus_nancymaae
ENSEEUP00000002428	ENSEEUG00000002667	Erinaceus_europaeus
ENSUAMP00000029708	ENSUAMG00000022857	Ursus_americanus
ENSUMAP00000030799	ENSUMAG00000022251	Ursus_maritimus
ENSAMEP00000018667	ENSAMEG00000017675	Ailuropoda_melanoleuca
ENSCAFP00000028781	ENSCAFG00000019461	Canis_lupus_familiaris
ENSCAFP00020033904	ENSCAFG00020026319	Canis_lupus_dingo
ENSVVUP00000013034	ENSVVUG00000009553	Vulpes_vulpes
ENSNVIP00000028783	ENSNVIG00000022204	Neovison_vison
ENSMPUP00000015423	ENSMPUG00000015534	Mustela_putorius_furo
ENSPVAP00000015773	ENSPVAG00000016715	Pteropus_vampyrus
ENSEASP00005006291	ENSEASG00005004659	Equus_asinus_asinus
ENSECAP00000026211	ENSECAG00000036054	Equus_caballus
ENSBIXP00000026802	ENSBIXG00000029372	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005027716	ENSBIXG00005030201	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000023446	ENSBTAG00000017631	Bos_taurus
ENSBMUP00000023691	ENSBMUG00000017765	Bos_mutus
ENSOARP00000018417	ENSOARG00000017165	Ovis_aries
ENSCHIP00000002580	ENSCHIG00000006049	Capra_hircus
ENSSSCP00000008580	ENSSSCG00000008035	Sus_scrofa_strain_reference
ENSTTRP00000010811	ENSTTRG00000011400	Tursiops_truncatus
ENSVPAP00000004171	ENSVPAG00000004493	Vicugna_pacos
ENSPPRP00000001716	ENSPPRG00000023925	Panthera_pardus
ENSPTIP00000010168	ENSPTIG00000011023	Panthera_tigris_altaica
ENSFCAP00000007862	ENSFCAG00000008479	Felis_catus
ENSPCAP00000002164	ENSPCAG00000002339	Procavia_capensis
ENSETEP00000006972	ENSETEG00000008577	Echinops_telfairi
ENSTSYP00000031694	ENSTSYG00000029430	Carlito_syrichta
ENSDORP00000023440	ENSDORG00000025553	Dipodomys_ordii
ENSMLUP00000019210	ENSMLUG00000030630	Myotis_lucifugus
ENSLAFP00000019976	ENSLAFG00000028685	Loxodonta_africana
ENSDNOP00000029745	ENSDNOG00000034791	Dasypus_novemcinctus
ENSCPBP00000000428	ENSCPBG00000000392	Chrysemys_picta_bellii
ENSCPBP00000004034	ENSCPBG00000003288	Chrysemys_picta_bellii
ENSGAGP00000033768	ENSGAGG00000024035	Gopherus_agassizii
ENSCABP00000028367	ENSCABG00000020842	Chelonoidis_abingdonii
ENSPSIP00000009148	ENSPSIG00000008341	Pelodiscus_sinensis
ENSCPRP00005021370	ENSCPRG00005014852	Crocodylus_porosus
ENSAHAP00000018550	ENSAHAG00000013140	Apteryx_haastii
ENSARWP00000004096	ENSARWG00000003004	Apteryx_rowi
ENSDNVP00000019266	ENSDNVG00000013503	Dromaius_novaehollandiae
ENSNPEP00000019146	ENSNPEG00000014262	Nothoprocta_perdicaria
ENSCPRP00005021375	ENSCPRG00005014855	Crocodylus_porosus
ENSCABP00000028371	ENSCABG00000020843	Chelonoidis_abingdonii
ENSGAGP00000033765	ENSGAGG00000024034	Gopherus_agassizii
ENSCPBP00000000403	ENSCPBG00000000320	Chrysemys_picta_bellii
ENSXETP00000024267	ENSXETG00000004572	Xenopus_tropicalis
ENSLACP00000012436	ENSLACG00000010956	Latimeria_chalumnae
ENSCHAP00000055271	ENSCHAG00000025051	Clupea_harengus
ENSDCDP00000006879	ENSDCDG00000003651	Denticeps_clupeoides
ENSAMXP00005047109	ENSAMXG00005021665	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000010502	ENSAMXG00000010225	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000016964	ENSPNAG00000023159	Pygocentrus_nattereri
ENSIPUP00000024636	ENSIPUG00000016666	Ictalurus_punctatus
ENSEEEP00000010700	ENSEEEG00000005416	Electrophorus_electricus
ENSDARP00000093302	ENSDARG00000070061	Danio_rerio
ENSAOCP00000017087	ENSAOCG00000022103	Amphiprion_ocellaris
ENSAPEP00000001859	ENSAPEG00000001380	Amphiprion_percula
ENSAPOP00000006104	ENSAPOG00000007909	Acanthochromis_polyacanthus
ENSSPAP00000016752	ENSSPAG00000012642	Stegastes_partitus
ENSSDUP00000002235	ENSSDUG00000001736	Seriola_dumerili
ENSSLDP00000026930	ENSSLDG00000020931	Seriola_lalandi_dorsalis
ENSCGOP00000001097	ENSCGOG00000000683	Cottoperca_gobio
ENSGACP00000018830	ENSGACG00000014261	Gasterosteus_aculeatus
ENSLBEP00000029917	ENSLBEG00000022631	Labrus_bergylta
ENSLCRP00005024657	ENSLCRG00005009900	Larimichthys_crocea
ENSMALP00000025431	ENSMALG00000017695	Monopterus_albus
ENSMAMP00000007093	ENSMAMG00000004839	Mastacembelus_armatus
ENSATEP00000007681	ENSATEG00000005389	Anabas_testudineus
ENSLCAP00010008114	ENSLCAG00010003938	Lates_calcarifer
ENSLCAP00010037325	ENSLCAG00010017468	Lates_calcarifer
ENSSMAP00000012735	ENSSMAG00000007843	Scophthalmus_maximus
ENSBSLP00000008143	ENSBSLG00000004128	Betta_splendens
ENSGWIP00000019155	ENSGWIG00000010510	Gouania_willdenowi
ENSTRUP00000004185	ENSTRUG00000001812	Takifugu_rubripes
ENSTNIP00000005210	ENSTNIG00000002656	Tetraodon_nigroviridis
ENSMMOP00000000552	ENSMMOG00000000471	Mola_mola
ENSHCOP00000001363	ENSHCOG00000002305	Hippocampus_comes
ENSPMEP00000001979	ENSPMEG00000002959	Poecilia_mexicana
ENSPFOP00000007442	ENSPFOG00000007519	Poecilia_formosa
ENSPLAP00000009290	ENSPLAG00000012006	Poecilia_latipinna
ENSPFOP00000007652	ENSPFOG00000007716	Poecilia_formosa
ENSPLAP00000013079	ENSPLAG00000016538	Poecilia_latipinna
ENSPREP00000029392	ENSPREG00000019902	Poecilia_reticulata
ENSXMAP00000022535	ENSXMAG00000001468	Xiphophorus_maculatus
ENSXCOP00000023999	ENSXCOG00000017923	Xiphophorus_couchianus
ENSGAFP00000014683	ENSGAFG00000009925	Gambusia_affinis
ENSFHEP00000023725	ENSFHEG00000004869	Fundulus_heteroclitus
ENSCVAP00000019455	ENSCVAG00000022801	Cyprinodon_variegatus
ENSKMAP00000023205	ENSKMAG00000017224	Kryptolebias_marmoratus
ENSORLP00020009365	ENSORLG00020010267	Oryzias_latipes_ASM223471v1
ENSORLP00015034979	ENSORLG00015021263	Oryzias_latipes_ASM223469v1
ENSORLP00000016404	ENSORLG00000013089	Oryzias_latipes_ASM223467v1
ENSOMEP00000019731	ENSOMEG00000021536	Oryzias_melastigma
ENSPRNP00000015550	ENSPRNG00000008350	Parambassis_ranga
ENSONIP00000019702	ENSONIG00000015655	Oreochromis_niloticus
ENSNBRP00000007806	ENSNBRG00000006096	Neolamprologus_brichardi
ENSACLP00000018239	ENSACLG00000012470	Astatotilapia_calliptera
ENSMZEP00005007864	ENSMZEG00005005995	Maylandia_zebra
ENSHBUP00000029598	ENSHBUG00000014115	Haplochromis_burtoni
ENSPNYP00000026105	ENSPNYG00000019698	Pundamilia_nyererei
ENSACIP00000020757	ENSACIG00000016121	Amphilophus_citrinellus
ENSPMGP00000018359	ENSPMGG00000014997	Periophthalmus_magnuspinnatus
ENSCSEP00000028789	ENSCSEG00000018436	Cynoglossus_semilaevis
ENSGMOP00000011449	ENSGMOG00000010700	Gadus_morhua
ENSELUP00000012298	ENSELUG00000012558	Esox_lucius
ENSHHUP00000063754	ENSHHUG00000037666	Hucho_hucho
ENSPKIP00000040632	ENSPKIG00000017521	Paramormyrops_kingsleyae
ENSSFOP00015037150	ENSSFOG00015023640	Scleropages_formosus
ENSLOCP00000007325	ENSLOCG00000006067	Lepisosteus_oculatus
ENSECRP00000017733	ENSECRG00000011850	Erpetoichthys_calabaricus
ENSPTEP00000003726	ENSPTEG00000004415	Piliocolobus_tephrosceles
ENSCINP00000031932	ENSCING00000018539	Ciona_intestinalis
YGR029W_mRNA	YGR029W	Saccharomyces_cerevisiae_strain_S288C
