ENSACAP00000002128	ENSACAG00000002245	Anolis_carolinensis
ENSPSIP00000009989	ENSPSIG00000009046	Pelodiscus_sinensis
ENSVURP00010010456	ENSVURG00010008079	Vombatus_ursinus
ENSPCIP00000007169	ENSPCIG00000006094	Phascolarctos_cinereus
ENSMEUP00000012620	ENSMEUG00000013829	Notamacropus_eugenii
ENSMODP00000005607	ENSMODG00000004545	Monodelphis_domestica
ENSSHAP00000001048	ENSSHAG00000000937	Sarcophilus_harrisii
ENSLAFP00000006083	ENSLAFG00000007235	Loxodonta_africana
ENSPCAP00000014251	ENSPCAG00000015272	Procavia_capensis
ENSDNOP00000021427	ENSDNOG00000046515	Dasypus_novemcinctus
ENSBIXP00000020961	ENSBIXG00000024181	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000008180	ENSBTAG00000006232	Bos_taurus
ENSBIXP00005033817	ENSBIXG00005002048	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000010543	ENSBMUG00000008144	Bos_mutus
ENSBBBP00000007277	ENSBBBG00000003820	Bison_bison_bison
ENSCHIP00000019373	ENSCHIG00000018401	Capra_hircus
ENSOARP00000004506	ENSOARG00000004212	Ovis_aries
ENSTTRP00000016167	ENSTTRG00000017053	Tursiops_truncatus	ENSTTRT00000017053
ENSSSCP00000062076	ENSSSCG00000016437	Sus_scrofa_strain_reference
ENSECAP00000005985	ENSECAG00000007991	Equus_caballus
ENSMLUP00000015409	ENSMLUG00000016902	Myotis_lucifugus
ENSPVAP00000013676	ENSPVAG00000014507	Pteropus_vampyrus
ENSAMEP00000014187	ENSAMEG00000013482	Ailuropoda_melanoleuca
ENSUAMP00000003165	ENSUAMG00000002900	Ursus_americanus
ENSCAFP00000039875	ENSCAFG00000004878	Canis_lupus_familiaris
ENSVVUP00000010204	ENSVVUG00000007526	Vulpes_vulpes
ENSNVIP00000001262	ENSNVIG00000001009	Neovison_vison
ENSPPRP00000027910	ENSPPRG00000019709	Panthera_pardus
ENSMPUP00000008898	ENSMPUG00000008970	Mustela_putorius_furo
ENSCAFP00020006800	ENSCAFG00020005513	Canis_lupus_dingo
ENSFCAP00000056870	ENSFCAG00000028189	Felis_catus
ENSUMAP00000022107	ENSUMAG00000016172	Ursus_maritimus
ENSOPRP00000012030	ENSOPRG00000013186	Ochotona_princeps
ENSETEP00000009114	ENSETEG00000011241	Echinops_telfairi
ENSRROP00000034587	ENSRROG00000040841	Rhinopithecus_roxellana
ENSRBIP00000023221	ENSRBIG00000035531	Rhinopithecus_bieti
ENSPTEP00000043000	ENSPTEG00000039243	Piliocolobus_tephrosceles
ENSMNEP00000026179	ENSMNEG00000036537	Macaca_nemestrina
ENSMFAP00000009304	ENSMFAG00000000892	Macaca_fascicularis
ENSCSAP00000002894	ENSCSAG00000006612	Chlorocebus_sabaeus
ENSPANP00000015784	ENSPANG00000009901	Papio_anubis
ENSMLEP00000016519	ENSMLEG00000032445	Mandrillus_leucophaeus
ENSPTRP00000034056	ENSPTRG00000019886	Pan_troglodytes
ENSP00000419162	ENSG00000187260	Homo_sapiens
ENSGGOP00000014193	ENSGGOG00000014552	Gorilla_gorilla
ENSNLEP00000036547	ENSNLEG00000004484	Nomascus_leucogenys
ENSCJAP00000049668	ENSCJAG00000020408	Callithrix_jacchus
ENSSBOP00000024602	ENSSBOG00000028778	Saimiri_boliviensis_boliviensis
ENSANAP00000004463	ENSANAG00000020316	Aotus_nancymaae
ENSCCAP00000030154	ENSCCAG00000033100	Cebus_capucinus_imitator
ENSPCOP00000026329	ENSPCOG00000025519	Propithecus_coquereli
ENSMICP00000027703	ENSMICG00000035281	Microcebus_murinus
ENSMMUP00000008213	ENSMMUG00000006248	Macaca_mulatta
ENSCHOP00000007692	ENSCHOG00000008701	Choloepus_hoffmanni
ENSEASP00005002580	ENSEASG00005002012	Equus_asinus_asinus
MGP_CAROLIEiJ_P0066997	MGP_CAROLIEiJ_G0027022	Mus_caroli_strain_CAROLI_EIJ
ENSPPAP00000014850	ENSPPAG00000030595	Pan_paniscus
ENSPTRP00000091580	ENSPTRG00000052085	Pan_troglodytes
ENSTGEP00000006580	ENSTGEG00000005400	Theropithecus_gelada
ENSCATP00000012232	ENSCATG00000030296	Cercocebus_atys
ENSCANP00000021317	ENSCANG00000034098	Colobus_angolensis_palliatus
ENSTSYP00000004714	ENSTSYG00000005165	Carlito_syrichta
ENSPSMP00000013677	ENSPSMG00000009828	Prolemur_simus
ENSOGAP00000020209	ENSOGAG00000030798	Otolemur_garnettii
ENSMUSP00000064785	ENSMUSG00000055235	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0069621	MGP_SPRETEiJ_G0028018	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000019274	ENSMSIG00000016410	Mus_spicilegus
MGP_PahariEiJ_P0048444	MGP_PahariEiJ_G0021795	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000074405	ENSRNOG00000025735	Rattus_norvegicus
ENSMUGP00000004812	ENSMUGG00000004425	Meriones_unguiculatus
ENSCGRP00001018605	ENSCGRG00001018301	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000024006	ENSCGRG00000017395	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015007905	ENSCGRG00015006172	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000015838	ENSMAUG00000015190	Mesocricetus_auratus
ENSMOCP00000000753	ENSMOCG00000000597	Microtus_ochrogaster
ENSPEMP00000008478	ENSPEMG00000010088	Peromyscus_maniculatus_bairdii
ENSNGAP00000023901	ENSNGAG00000022320	Nannospalax_galili
ENSJJAP00000022007	ENSJJAG00000022192	Jaculus_jaculus
ENSCCNP00000023168	ENSCCNG00000022783	Castor_canadensis
ENSDORP00000011746	ENSDORG00000012494	Dipodomys_ordii
ENSCLAP00000001590	ENSCLAG00000001192	Chinchilla_lanigera
ENSODEP00000015342	ENSODEG00000011320	Octodon_degus
ENSCPOP00000015356	ENSCPOG00000026626	Cavia_porcellus
ENSCAPP00000001900	ENSCAPG00000004042	Cavia_aperea
ENSHGLP00000026671	ENSHGLG00000018974	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100021610	ENSHGLG00100015902	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000002103	ENSFDAG00000011894	Fukomys_damarensis
ENSUPAP00010009272	ENSUPAG00010007501	Urocitellus_parryii
ENSMMMP00000006105	ENSMMMG00000005473	Marmota_marmota_marmota
ENSSTOP00000016555	ENSSTOG00000028782	Ictidomys_tridecemlineatus
ENSOCUP00000003508	ENSOCUG00000004055	Oryctolagus_cuniculus
ENSOANP00000027146	ENSOANG00000006174	Ornithorhynchus_anatinus
ENSXETP00000000074	ENSXETG00000000797	Xenopus_tropicalis
ENSLACP00000012048	ENSLACG00000010607	Latimeria_chalumnae
ENSPKIP00000034945	ENSPKIG00000014071	Paramormyrops_kingsleyae
ENSSFOP00015037386	ENSSFOG00015023794	Scleropages_formosus
ENSLOCP00000012215	ENSLOCG00000009989	Lepisosteus_oculatus
ENSPMAP00000006031	ENSPMAG00000005479	Petromyzon_marinus	ENSPMAT00000006059
ENSPMAP00000000595	ENSPMAG00000000540	Petromyzon_marinus	ENSPMAT00000000596
ENSEBUP00000020715	ENSEBUG00000012810	Eptatretus_burgeri	ENSEBUT00000021292
