ENSDCDP00000001379	ENSDCDG00000000755	Denticeps_clupeoides
ENSORLP00000007979	ENSORLG00000006350	Oryzias_latipes_ASM223467v1
ENSORLP00015029421	ENSORLG00015012586	Oryzias_latipes_ASM223469v1
ENSORLP00020029677	ENSORLG00020013754	Oryzias_latipes_ASM223471v1
ENSMALP00000020982	ENSMALG00000014655	Monopterus_albus
ENSGACP00000018784	ENSGACG00000014228	Gasterosteus_aculeatus
ENSCGOP00000022361	ENSCGOG00000010733	Cottoperca_gobio
ENSLBEP00000018991	ENSLBEG00000014612	Labrus_bergylta
ENSSDUP00000007582	ENSSDUG00000005560	Seriola_dumerili
ENSSLDP00000016884	ENSSLDG00000013361	Seriola_lalandi_dorsalis
ENSLCAP00010024878	ENSLCAG00010011641	Lates_calcarifer
ENSATEP00000025343	ENSATEG00000017586	Anabas_testudineus
ENSBSLP00000002671	ENSBSLG00000001516	Betta_splendens
ENSMAMP00000031880	ENSMAMG00000021452	Mastacembelus_armatus
ENSSPAP00000021765	ENSSPAG00000016442	Stegastes_partitus
ENSGWIP00000018223	ENSGWIG00000010103	Gouania_willdenowi
ENSHBUP00000018501	ENSHBUG00000020619	Haplochromis_burtoni
ENSMZEP00005023831	ENSMZEG00005017827	Maylandia_zebra
ENSACLP00000035777	ENSACLG00000024227	Astatotilapia_calliptera
ENSPNYP00000030355	ENSPNYG00000022879	Pundamilia_nyererei
ENSNBRP00000005176	ENSNBRG00000004078	Neolamprologus_brichardi
ENSONIP00000002325	ENSONIG00000001864	Oreochromis_niloticus
ENSACIP00000022609	ENSACIG00000017582	Amphilophus_citrinellus
ENSAOCP00000000017	ENSAOCG00000002828	Amphiprion_ocellaris
ENSAPEP00000020497	ENSAPEG00000014654	Amphiprion_percula
ENSAPOP00000010759	ENSAPOG00000013256	Acanthochromis_polyacanthus
ENSKMAP00000001409	ENSKMAG00000001122	Kryptolebias_marmoratus
ENSGMOP00000020020	ENSGMOG00000018628	Gadus_morhua
ENSHHUP00000024989	ENSHHUG00000015746	Hucho_hucho
ENSELUP00000026882	ENSELUG00000002930	Esox_lucius
ENSSFOP00015008445	ENSSFOG00015005505	Scleropages_formosus
ENSSFOP00015008405	ENSSFOG00015005491	Scleropages_formosus
ENSPKIP00000031278	ENSPKIG00000011815	Paramormyrops_kingsleyae
ENSLOCP00000012832	ENSLOCG00000010465	Lepisosteus_oculatus
ENSECRP00000004596	ENSECRG00000003121	Erpetoichthys_calabaricus
ENSPVIP00000013697	ENSPVIG00000010593	Pogona_vitticeps
ENSACAP00000000522	ENSACAG00000000523	Anolis_carolinensis
ENSNSUP00000022199	ENSNSUG00000016141	Notechis_scutatus
ENSSMRP00000003487	ENSSMRG00000002934	Salvator_merianae
ENSSPUP00000008558	ENSSPUG00000006649	Sphenodon_punctatus
ENSGAGP00000026532	ENSGAGG00000019336	Gopherus_agassizii
ENSCPBP00000007110	ENSCPBG00000005599	Chrysemys_picta_bellii
ENSCABP00000020354	ENSCABG00000015019	Chelonoidis_abingdonii
ENSPSIP00000020466	ENSPSIG00000018115	Pelodiscus_sinensis
ENSNPEP00000014282	ENSNPEG00000010690	Nothoprocta_perdicaria
ENSCPGP00000022610	ENSCPGG00000015702	Calidris_pygmaea
ENSCPUP00000005650	ENSCPUG00000004133	Calidris_pugnax
ENSABRP00000004314	ENSABRG00000003987	Anser_brachyrhynchus
ENSAPLP00000011453	ENSAPLG00000011691	Anas_platyrhynchos_platyrhynchos
ENSCJPP00005022125	ENSCJPG00005017695	Coturnix_japonica
ENSMGAP00000015254	ENSMGAG00000014412	Meleagris_gallopavo
ENSGALP00000024815	ENSGALG00000015412	Gallus_gallus
ENSNMEP00000010926	ENSNMEG00000010307	Numida_meleagris
ENSJHYP00000001258	ENSJHYG00000001092	Junco_hyemalis
ENSZALP00000016877	ENSZALG00000013674	Zonotrichia_albicollis
ENSSCAP00000018326	ENSSCAG00000013263	Serinus_canaria
ENSLSDP00000013563	ENSLSDG00000009834	Lonchura_striata_domestica
ENSTGUP00000013893	ENSTGUG00000013493	Taeniopygia_guttata
ENSFALP00000001718	ENSFALG00000001654	Ficedula_albicollis
ENSCCEP00000002733	ENSCCEG00000003049	Cyanistes_caeruleus
ENSPMJP00000000333	ENSPMJG00000000308	Parus_major
ENSLCOP00000018567	ENSLCOG00000013139	Lepidothrix_coronata
ENSMVIP00005008634	ENSMVIG00005006419	Manacus_vitellinus
ENSMUNP00000015701	ENSMUNG00000012094	Melopsittacus_undulatus
ENSAOWP00000005185	ENSAOWG00000003580	Apteryx_owenii
ENSAHAP00000003368	ENSAHAG00000002672	Apteryx_haastii
ENSARWP00000023716	ENSARWG00000016154	Apteryx_rowi
ENSDNVP00000012982	ENSDNVG00000009181	Dromaius_novaehollandiae
ENSCPRP00005015554	ENSCPRG00005010899	Crocodylus_porosus
ENSETEP00000006583	ENSETEG00000008097	Echinops_telfairi
ENSOPRP00000003193	ENSOPRG00000003479	Ochotona_princeps
ENSPVAP00000013454	ENSPVAG00000014275	Pteropus_vampyrus
ENSMLUP00000015929	ENSMLUG00000017473	Myotis_lucifugus
ENSEASP00005015624	ENSEASG00005010889	Equus_asinus_asinus
ENSECAP00000033038	ENSECAG00000014459	Equus_caballus
ENSMPUP00000002697	ENSMPUG00000002726	Mustela_putorius_furo
ENSNVIP00000004128	ENSNVIG00000003268	Neovison_vison
ENSUMAP00000001430	ENSUMAG00000001367	Ursus_maritimus
ENSUAMP00000034057	ENSUAMG00000025946	Ursus_americanus
ENSAMEP00000002595	ENSAMEG00000002460	Ailuropoda_melanoleuca
ENSCAFP00000013262	ENSCAFG00000009020	Canis_lupus_familiaris
ENSCAFP00020012320	ENSCAFG00020009901	Canis_lupus_dingo
ENSVVUP00000029410	ENSVVUG00000021511	Vulpes_vulpes
ENSPPRP00000029686	ENSPPRG00000022426	Panthera_pardus
ENSPTIP00000020578	ENSPTIG00000018006	Panthera_tigris_altaica
ENSFCAP00000025313	ENSFCAG00000025839	Felis_catus
ENSBIXP00000025530	ENSBIXG00000007741	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005016655	ENSBIXG00005003379	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000006796	ENSBTAG00000005155	Bos_taurus
ENSBMUP00000020621	ENSBMUG00000015524	Bos_mutus
ENSBBBP00000007181	ENSBBBG00000001249	Bison_bison_bison
ENSCHIP00000014568	ENSCHIG00000015560	Capra_hircus
ENSOARP00000018611	ENSOARG00000017337	Ovis_aries
ENSTTRP00000006777	ENSTTRG00000007164	Tursiops_truncatus
ENSVPAP00000005400	ENSVPAG00000005814	Vicugna_pacos
ENSSSCP00000066463	ENSSSCG00000027571	Sus_scrofa_strain_reference
ENSSARP00000003492	ENSSARG00000003872	Sorex_araneus
ENSPSMP00000001590	ENSPSMG00000001160	Prolemur_simus
ENSMICP00000020558	ENSMICG00000011874	Microcebus_murinus
ENSPCOP00000005285	ENSPCOG00000013506	Propithecus_coquereli
ENSOGAP00000001579	ENSOGAG00000001771	Otolemur_garnettii
ENSPTRP00000026120	ENSPTRG00000015129	Pan_troglodytes
ENSPPAP00000005789	ENSPPAG00000023593	Pan_paniscus
ENSP00000377769	ENSG00000169379	Homo_sapiens
ENSGGOP00000003507	ENSGGOG00000003567	Gorilla_gorilla
ENSPPYP00000015238	ENSPPYG00000013629	Pongo_abelii
ENSNLEP00000002297	ENSNLEG00000001772	Nomascus_leucogenys
ENSPTEP00000032157	ENSPTEG00000030941	Piliocolobus_tephrosceles
ENSCANP00000021940	ENSCANG00000034413	Colobus_angolensis_palliatus
ENSRROP00000020400	ENSRROG00000034150	Rhinopithecus_roxellana
ENSRBIP00000001054	ENSRBIG00000005607	Rhinopithecus_bieti
ENSTGEP00000027282	ENSTGEG00000022023	Theropithecus_gelada
ENSPANP00000009809	ENSPANG00000018309	Papio_anubis
ENSMLEP00000027994	ENSMLEG00000038191	Mandrillus_leucophaeus
ENSCATP00000001984	ENSCATG00000009050	Cercocebus_atys
ENSMFAP00000026258	ENSMFAG00000044585	Macaca_fascicularis
ENSMNEP00000019597	ENSMNEG00000033653	Macaca_nemestrina
ENSMMUP00000068995	ENSMMUG00000020335	Macaca_mulatta
ENSCSAP00000002253	ENSCSAG00000005948	Chlorocebus_sabaeus
ENSCCAP00000013439	ENSCCAG00000024532	Cebus_capucinus_imitator
ENSSBOP00000023140	ENSSBOG00000028083	Saimiri_boliviensis_boliviensis
ENSCJAP00000069148	ENSCJAG00000008622	Callithrix_jacchus
ENSANAP00000031743	ENSANAG00000033604	Aotus_nancymaae
ENSCCNP00000014222	ENSCCNG00000014723	Castor_canadensis
ENSDORP00000005752	ENSDORG00000006144	Dipodomys_ordii
ENSCGRP00001024736	ENSCGRG00001022552	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015007343	ENSCGRG00015005710	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000003642	ENSCGRG00000002688	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000018501	ENSMAUG00000017043	Mesocricetus_auratus
ENSPEMP00000019563	ENSPEMG00000017809	Peromyscus_maniculatus_bairdii
ENSMOCP00000017279	ENSMOCG00000015922	Microtus_ochrogaster
ENSMUSP00000086703	ENSMUSG00000022911	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000025040	ENSMSIG00000021172	Mus_spicilegus
MGP_SPRETEiJ_P0043892	MGP_SPRETEiJ_G0021763	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0042008	MGP_CAROLIEiJ_G0020856	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0029367	MGP_PahariEiJ_G0016561	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000067810	ENSRNOG00000047194	Rattus_norvegicus
ENSMUGP00000022998	ENSMUGG00000019253	Meriones_unguiculatus
ENSNGAP00000002444	ENSNGAG00000002155	Nannospalax_galili
ENSJJAP00000005873	ENSJJAG00000010679	Jaculus_jaculus
ENSJJAP00000013695	ENSJJAG00000016364	Jaculus_jaculus
ENSUPAP00010016340	ENSUPAG00010013047	Urocitellus_parryii
ENSSDAP00000016060	ENSSDAG00000014523	Spermophilus_dauricus
ENSMMMP00000018318	ENSMMMG00000016230	Marmota_marmota_marmota
ENSSTOP00000002236	ENSSTOG00000002503	Ictidomys_tridecemlineatus
ENSCLAP00000009158	ENSCLAG00000006379	Chinchilla_lanigera
ENSODEP00000015427	ENSODEG00000011381	Octodon_degus
ENSCPOP00000002327	ENSCPOG00000002558	Cavia_porcellus
ENSCAPP00000004175	ENSCAPG00000006764	Cavia_aperea
ENSHGLP00100019615	ENSHGLG00100014461	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000005305	ENSHGLG00000003881	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000009382	ENSFDAG00000006556	Fukomys_damarensis
ENSOCUP00000026791	ENSOCUG00000025555	Oryctolagus_cuniculus
ENSTSYP00000017937	ENSTSYG00000030051	Carlito_syrichta
ENSTBEP00000002663	ENSTBEG00000003078	Tupaia_belangeri
ENSLAFP00000024021	ENSLAFG00000000848	Loxodonta_africana
ENSPCAP00000005850	ENSPCAG00000006254	Procavia_capensis
ENSEEUP00000009857	ENSEEUG00000010823	Erinaceus_europaeus
ENSDNOP00000019099	ENSDNOG00000038378	Dasypus_novemcinctus
ENSCHOP00000011348	ENSCHOG00000012808	Choloepus_hoffmanni
ENSVURP00010000234	ENSVURG00010000224	Vombatus_ursinus
ENSPCIP00000036581	ENSPCIG00000026984	Phascolarctos_cinereus
ENSMEUP00000007342	ENSMEUG00000008036	Notamacropus_eugenii
ENSSHAP00000000383	ENSSHAG00000000337	Sarcophilus_harrisii
ENSSHAP00000000951	ENSSHAG00000000850	Sarcophilus_harrisii
ENSMODP00000021193	ENSMODG00000016988	Monodelphis_domestica
ENSOANP00000000768	ENSOANG00000000482	Ornithorhynchus_anatinus
ENSTSYP00000000563	ENSTSYG00000000608	Carlito_syrichta
ENSPMGP00000024242	ENSPMGG00000019612	Periophthalmus_magnuspinnatus
ENSXETP00000004358	ENSXETG00000003969	Xenopus_tropicalis
ENSSFOP00015036226	ENSSFOG00015023057	Scleropages_formosus
ENSHHUP00000043307	ENSHHUG00000026593	Hucho_hucho
ENSLACP00000008225	ENSLACG00000007279	Latimeria_chalumnae
ENSCMIP00000004484	ENSCMIG00000002676	Callorhinchus_milii
ENSTRUP00000033077	ENSTRUG00000013035	Takifugu_rubripes
ENSTRUP00000008535	ENSTRUG00000003641	Takifugu_rubripes
ENSTNIP00000011136	ENSTNIG00000008306	Tetraodon_nigroviridis
ENSTNIP00000007333	ENSTNIG00000004680	Tetraodon_nigroviridis
ENSLACP00000018544	ENSLACG00000016326	Latimeria_chalumnae
ENSXETP00000031986	ENSXETG00000011304	Xenopus_tropicalis
ENSCMIP00000006058	ENSCMIG00000003486	Callorhinchus_milii
ENSPMAP00000002604	ENSPMAG00000002382	Petromyzon_marinus
ENSEBUP00000010218	ENSEBUG00000006528	Eptatretus_burgeri
