ENSACAP00000005463	ENSACAG00000005567	Anolis_carolinensis
ENSMUGP00000031731	ENSMUGG00000026377	Meriones_unguiculatus
ENSCGRP00001013187	ENSCGRG00001014395	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015037396	ENSCGRG00015028015	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000016167	ENSCGRG00000011728	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000004379	ENSMAUG00000005570	Mesocricetus_auratus
ENSMOCP00000025638	ENSMOCG00000021684	Microtus_ochrogaster
ENSPEMP00000013761	ENSPEMG00000013737	Peromyscus_maniculatus_bairdii
ENSNGAP00000023145	ENSNGAG00000021783	Nannospalax_galili
ENSJJAP00000019629	ENSJJAG00000020544	Jaculus_jaculus
ENSSDAP00000000194	ENSSDAG00000000187	Spermophilus_dauricus
ENSUPAP00010015375	ENSUPAG00010012247	Urocitellus_parryii
ENSMMMP00000000423	ENSMMMG00000000363	Marmota_marmota_marmota
ENSSTOP00000014167	ENSSTOG00000015825	Ictidomys_tridecemlineatus
ENSCCNP00000028672	ENSCCNG00000027584	Castor_canadensis
ENSDORP00000010143	ENSDORG00000010797	Dipodomys_ordii
ENSCLAP00000005338	ENSCLAG00000003791	Chinchilla_lanigera
ENSODEP00000018965	ENSODEG00000013988	Octodon_degus
ENSCPOP00000009649	ENSCPOG00000010748	Cavia_porcellus
ENSHGLP00000023260	ENSHGLG00000016581	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100026470	ENSHGLG00100019409	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000013721	ENSFDAG00000000548	Fukomys_damarensis
ENSTBEP00000008426	ENSTBEG00000009735	Tupaia_belangeri
ENSDNOP00000030684	ENSDNOG00000049492	Dasypus_novemcinctus
ENSPCOP00000024453	ENSPCOG00000024427	Propithecus_coquereli
ENSMICP00000009918	ENSMICG00000010890	Microcebus_murinus
ENSPSMP00000015916	ENSPSMG00000011323	Prolemur_simus
ENSPTEP00000036700	ENSPTEG00000034424	Piliocolobus_tephrosceles
ENSCANP00000019701	ENSCANG00000033281	Colobus_angolensis_palliatus
ENSRBIP00000024336	ENSRBIG00000036052	Rhinopithecus_bieti
ENSCATP00000015730	ENSCATG00000031821	Cercocebus_atys
ENSMLEP00000037365	ENSMLEG00000042770	Mandrillus_leucophaeus
ENSTGEP00000023390	ENSTGEG00000018916	Theropithecus_gelada
ENSPANP00000045207	ENSPANG00000017192	Papio_anubis
ENSMNEP00000034068	ENSMNEG00000040229	Macaca_nemestrina
ENSMFAP00000023748	ENSMFAG00000043482	Macaca_fascicularis
ENSMMUP00000020875	ENSMMUG00000015873	Macaca_mulatta
ENSCSAP00000009295	ENSCSAG00000013118	Chlorocebus_sabaeus
ENSRROP00000014327	ENSRROG00000031380	Rhinopithecus_roxellana
ENSPTRP00000081962	ENSPTRG00000006472	Pan_troglodytes
ENSPPAP00000035768	ENSPPAG00000040660	Pan_paniscus
ENSP00000419881	ENSG00000182185	Homo_sapiens
ENSPPYP00000006740	ENSPPYG00000005931	Pongo_abelii
ENSNLEP00000030769	ENSNLEG00000001037	Nomascus_leucogenys
ENSSBOP00000035896	ENSSBOG00000034071	Saimiri_boliviensis_boliviensis
ENSCCAP00000009631	ENSCCAG00000022517	Cebus_capucinus_imitator
ENSCJAP00000061196	ENSCJAG00000015123	Callithrix_jacchus
ENSANAP00000041832	ENSANAG00000038193	Aotus_nancymaae
ENSOCUP00000032443	ENSOCUG00000000597	Oryctolagus_cuniculus
ENSOPRP00000004397	ENSOPRG00000004782	Ochotona_princeps
ENSHGLP00000001951	ENSHGLG00000001486	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100000436	ENSHGLG00100000367	Heterocephalus_glaber_HetGla_1.0
ENSTSYP00000006542	ENSTSYG00000007149	Carlito_syrichta
ENSGGOP00000048047	ENSGGOG00000041815	Gorilla_gorilla
ENSEEUP00000001317	ENSEEUG00000001461	Erinaceus_europaeus
ENSSARP00000001222	ENSSARG00000001328	Sorex_araneus
ENSNVIP00000012032	ENSNVIG00000009560	Neovison_vison
ENSMPUP00000007204	ENSMPUG00000007261	Mustela_putorius_furo
ENSUMAP00000013816	ENSUMAG00000010171	Ursus_maritimus
ENSUAMP00000025560	ENSUAMG00000019889	Ursus_americanus
ENSAMEP00000015118	ENSAMEG00000014347	Ailuropoda_melanoleuca
ENSCAFP00000056881	ENSCAFG00000016485	Canis_lupus_familiaris
ENSCAFP00020007383	ENSCAFG00020005982	Canis_lupus_dingo
ENSVVUP00000004512	ENSVVUG00000003528	Vulpes_vulpes
ENSPTIP00000022331	ENSPTIG00000019179	Panthera_tigris_altaica
ENSPPRP00000023619	ENSPPRG00000013897	Panthera_pardus
ENSFCAP00000040807	ENSFCAG00000007657	Felis_catus
ENSPVAP00000011016	ENSPVAG00000011684	Pteropus_vampyrus
ENSMLUP00000000626	ENSMLUG00000000687	Myotis_lucifugus
ENSECAP00000047795	ENSECAG00000014132	Equus_caballus
ENSEASP00005012536	ENSEASG00005008754	Equus_asinus_asinus
ENSTTRP00000014685	ENSTTRG00000015505	Tursiops_truncatus
ENSSSCP00000073155	ENSSSCG00000028877	Sus_scrofa_strain_reference
ENSBIXP00000039842	ENSBIXG00000006232	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005028057	ENSBIXG00005029614	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000016813	ENSBMUG00000012736	Bos_mutus
ENSBTAP00000025252	ENSBTAG00000018971	Bos_taurus
ENSBBBP00000016008	ENSBBBG00000006221	Bison_bison_bison
ENSCHIP00000012969	ENSCHIG00000014545	Capra_hircus
ENSOARP00000022761	ENSOARG00000021175	Ovis_aries
ENSVPAP00000009741	ENSVPAG00000010471	Vicugna_pacos
ENSCHOP00000012287	ENSCHOG00000013872	Choloepus_hoffmanni
ENSSHAP00000000533	ENSSHAG00000000476	Sarcophilus_harrisii
ENSMODP00000012669	ENSMODG00000010114	Monodelphis_domestica
ENSVURP00010030559	ENSVURG00010023369	Vombatus_ursinus
ENSPCIP00000031507	ENSPCIG00000023306	Phascolarctos_cinereus
ENSLACP00000019703	ENSLACG00000017324	Latimeria_chalumnae
ENSCMIP00000038776	ENSCMIG00000016270	Callorhinchus_milii
ENSPKIP00000023778	ENSPKIG00000007276	Paramormyrops_kingsleyae
ENSSFOP00015003948	ENSSFOG00015002588	Scleropages_formosus
ENSCHAP00000036359	ENSCHAG00000017192	Clupea_harengus
ENSDARP00000053846	ENSDARG00000037046	Danio_rerio
ENSCGOP00000030658	ENSCGOG00000014235	Cottoperca_gobio
ENSGACP00000006597	ENSGACG00000004998	Gasterosteus_aculeatus
ENSATEP00000020183	ENSATEG00000014065	Anabas_testudineus
ENSBSLP00000027100	ENSBSLG00000013624	Betta_splendens
ENSHCOP00000010169	ENSHCOG00000012741	Hippocampus_comes
ENSLCAP00010025561	ENSLCAG00010011939	Lates_calcarifer
ENSGMOP00000003813	ENSGMOG00000003614	Gadus_morhua
ENSHHUP00000056015	ENSHHUG00000033427	Hucho_hucho
ENSELUP00000007949	ENSELUG00000008662	Esox_lucius
ENSLOCP00000017199	ENSLOCG00000013955	Lepisosteus_oculatus
ENSPMAP00000007128	ENSPMAG00000006474	Petromyzon_marinus
ENSEBUP00000015903	ENSEBUG00000009999	Eptatretus_burgeri
