ENSPMAP00000007657	ENSPMAG00000006951	Petromyzon_marinus
ENSMUGP00000002343	ENSMUGG00000002196	Meriones_unguiculatus
ENSNGAP00000017221	ENSNGAG00000017717	Nannospalax_galili
ENSCCNP00000021743	ENSCCNG00000021484	Castor_canadensis
ENSSTOP00000021902	ENSSTOG00000023556	Ictidomys_tridecemlineatus
ENSUPAP00010027325	ENSUPAG00010021600	Urocitellus_parryii
ENSSDAP00000012595	ENSSDAG00000011345	Spermophilus_dauricus
ENSMMMP00000015870	ENSMMMG00000014127	Marmota_marmota_marmota
ENSCAPP00000005941	ENSCAPG00000008148	Cavia_aperea
ENSCPOP00000015378	ENSCPOG00000021847	Cavia_porcellus
ENSODEP00000026305	ENSODEG00000019705	Octodon_degus
ENSCLAP00000001325	ENSCLAG00000001009	Chinchilla_lanigera
ENSHGLP00000011443	ENSHGLG00000008204	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100024039	ENSHGLG00100017659	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000009067	ENSFDAG00000017164	Fukomys_damarensis
ENSLACP00000008090	ENSLACG00000007162	Latimeria_chalumnae
ENSHHUP00000081383	ENSHHUG00000047334	Hucho_hucho
ENSHHUP00000032506	ENSHHUG00000020603	Hucho_hucho
ENSELUP00000020240	ENSELUG00000019491	Esox_lucius
ENSLCRP00005023022	ENSLCRG00005009297	Larimichthys_crocea
ENSGACP00000007713	ENSGACG00000005834	Gasterosteus_aculeatus
ENSGWIP00000011431	ENSGWIG00000006720	Gouania_willdenowi
ENSCGOP00000030714	ENSCGOG00000014270	Cottoperca_gobio
ENSLBEP00000015012	ENSLBEG00000011716	Labrus_bergylta
ENSPRNP00000047295	ENSPRNG00000022748	Parambassis_ranga
ENSTNIP00000000227	ENSTNIG00000001190	Tetraodon_nigroviridis
ENSTRUP00000003674	ENSTRUG00000001591	Takifugu_rubripes
ENSMMOP00000009199	ENSMMOG00000007114	Mola_mola
ENSXCOP00000003183	ENSXCOG00000002507	Xiphophorus_couchianus
ENSPMGP00000011016	ENSPMGG00000009129	Periophthalmus_magnuspinnatus
ENSSLDP00000000817	ENSSLDG00000000745	Seriola_lalandi_dorsalis
ENSSDUP00000016339	ENSSDUG00000011934	Seriola_dumerili
ENSLCAP00010025531	ENSLCAG00010011938	Lates_calcarifer
ENSMAMP00000019198	ENSMAMG00000012930	Mastacembelus_armatus
ENSMALP00000028997	ENSMALG00000020062	Monopterus_albus
ENSATEP00000031904	ENSATEG00000021969	Anabas_testudineus
ENSBSLP00000017418	ENSBSLG00000009187	Betta_splendens
ENSAPEP00000034457	ENSAPEG00000024474	Amphiprion_percula
ENSAOCP00000022252	ENSAOCG00000007609	Amphiprion_ocellaris
ENSAPOP00000005043	ENSAPOG00000006679	Acanthochromis_polyacanthus
ENSSPAP00000000926	ENSSPAG00000000731	Stegastes_partitus
ENSMZEP00005006939	ENSMZEG00005005344	Maylandia_zebra
ENSACLP00000017102	ENSACLG00000011657	Astatotilapia_calliptera
ENSHBUP00000000169	ENSHBUG00000001328	Haplochromis_burtoni
ENSPNYP00000003124	ENSPNYG00000002446	Pundamilia_nyererei
ENSNBRP00000002029	ENSNBRG00000001654	Neolamprologus_brichardi
ENSONIP00000020970	ENSONIG00000016646	Oreochromis_niloticus
ENSACIP00000002439	ENSACIG00000001982	Amphilophus_citrinellus
ENSCSEP00000023191	ENSCSEG00000014794	Cynoglossus_semilaevis
ENSPFOP00000009827	ENSPFOG00000009866	Poecilia_formosa
ENSPFOP00000001925	ENSPFOG00000002063	Poecilia_formosa
ENSPLAP00000005076	ENSPLAG00000006889	Poecilia_latipinna
ENSPLAP00000017052	ENSPLAG00000021359	Poecilia_latipinna
ENSPMEP00000026739	ENSPMEG00000010632	Poecilia_mexicana
ENSPREP00000011914	ENSPREG00000008095	Poecilia_reticulata
ENSXMAP00000039633	ENSXMAG00000027823	Xiphophorus_maculatus
ENSGAFP00000019857	ENSGAFG00000013431	Gambusia_affinis
ENSCVAP00000023069	ENSCVAG00000006128	Cyprinodon_variegatus
ENSFHEP00000031398	ENSFHEG00000017267	Fundulus_heteroclitus
ENSKMAP00000027735	ENSKMAG00000020573	Kryptolebias_marmoratus
ENSORLP00020033624	ENSORLG00020019707	Oryzias_latipes_ASM223471v1
ENSORLP00000029845	ENSORLG00000027456	Oryzias_latipes_ASM223467v1
ENSORLP00015000585	ENSORLG00015001185	Oryzias_latipes_ASM223469v1
ENSOMEP00000032816	ENSOMEG00000018443	Oryzias_melastigma
ENSHCOP00000014123	ENSHCOG00000017386	Hippocampus_comes
ENSSMAP00000000410	ENSSMAG00000000268	Scophthalmus_maximus
ENSGMOP00000015606	ENSGMOG00000014546	Gadus_morhua
ENSDCDP00000050093	ENSDCDG00000030617	Denticeps_clupeoides
ENSCHAP00000040386	ENSCHAG00000018912	Clupea_harengus
ENSAMXP00000026570	ENSAMXG00000025865	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005002555	ENSAMXG00005001478	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000018176	ENSPNAG00000006050	Pygocentrus_nattereri
ENSIPUP00000027227	ENSIPUG00000018440	Ictalurus_punctatus
ENSEEEP00000038388	ENSEEEG00000018228	Electrophorus_electricus
ENSDARP00000138208	ENSDARG00000099814	Danio_rerio
ENSPKIP00000012578	ENSPKIG00000000321	Paramormyrops_kingsleyae
ENSSFOP00015011729	ENSSFOG00015007577	Scleropages_formosus
ENSLOCP00000021670	ENSLOCG00000017565	Lepisosteus_oculatus
ENSECRP00000000108	ENSECRG00000000075	Erpetoichthys_calabaricus
ENSCMIP00000001198	ENSCMIG00000000806	Callorhinchus_milii
ENSXETP00000019911	ENSXETG00000003336	Xenopus_tropicalis
ENSAOWP00000009066	ENSAOWG00000006239	Apteryx_owenii
ENSAHAP00000004898	ENSAHAG00000003803	Apteryx_haastii
ENSARWP00000011595	ENSARWG00000008040	Apteryx_rowi
ENSDNVP00000012356	ENSDNVG00000008724	Dromaius_novaehollandiae
ENSNPEP00000020011	ENSNPEG00000014892	Nothoprocta_perdicaria
ENSLCOP00000016402	ENSLCOG00000011694	Lepidothrix_coronata
ENSMVIP00005015311	ENSMVIG00005011018	Manacus_vitellinus
ENSPMJP00000015559	ENSPMJG00000011809	Parus_major
ENSCCEP00000003058	ENSCCEG00000003453	Cyanistes_caeruleus
ENSLSDP00000012091	ENSLSDG00000008846	Lonchura_striata_domestica
ENSTGUP00000013463	ENSTGUG00000013074	Taeniopygia_guttata
ENSSCAP00000002818	ENSSCAG00000002446	Serinus_canaria
ENSZALP00000004419	ENSZALG00000004148	Zonotrichia_albicollis
ENSJHYP00000021346	ENSJHYG00000016163	Junco_hyemalis
ENSFALP00000003902	ENSFALG00000003742	Ficedula_albicollis
ENSCPGP00000023311	ENSCPGG00000016151	Calidris_pygmaea
ENSCPUP00000000297	ENSCPUG00000000254	Calidris_pugnax
ENSMUNP00000005270	ENSMUNG00000004334	Melopsittacus_undulatus
ENSGALP00000047453	ENSGALG00000032563	Gallus_gallus
ENSCJPP00005006728	ENSCJPG00005006231	Coturnix_japonica
ENSMGAP00000014428	ENSMGAG00000013652	Meleagris_gallopavo
ENSNMEP00000019953	ENSNMEG00000017128	Numida_meleagris
ENSABRP00000014618	ENSABRG00000012903	Anser_brachyrhynchus
ENSAPLP00000028848	ENSAPLG00000026413	Anas_platyrhynchos_platyrhynchos
ENSCPRP00005024358	ENSCPRG00005016944	Crocodylus_porosus
ENSGAGP00000016539	ENSGAGG00000012368	Gopherus_agassizii
ENSCABP00000025053	ENSCABG00000018462	Chelonoidis_abingdonii
ENSCPBP00000028439	ENSCPBG00000020084	Chrysemys_picta_bellii
ENSPSIP00000012084	ENSPSIG00000010904	Pelodiscus_sinensis
ENSACAP00000015970	ENSACAG00000016254	Anolis_carolinensis
ENSPVIP00000011344	ENSPVIG00000008906	Pogona_vitticeps
ENSNSUP00000026912	ENSNSUG00000019291	Notechis_scutatus
ENSSMRP00000012227	ENSSMRG00000009562	Salvator_merianae
ENSSPUP00000004199	ENSSPUG00000003244	Sphenodon_punctatus
ENSBTAP00000027357	ENSBTAG00000020533	Bos_taurus
ENSBMUP00000012861	ENSBMUG00000009822	Bos_mutus
ENSBIXP00000021640	ENSBIXG00000024678	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005006671	ENSBIXG00005012099	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBBBP00000011051	ENSBBBG00000019056	Bison_bison_bison
ENSOARP00000022666	ENSOARG00000021091	Ovis_aries
ENSTTRP00000001901	ENSTTRG00000002027	Tursiops_truncatus
ENSEASP00005024144	ENSEASG00005016397	Equus_asinus_asinus
ENSECAP00000002852	ENSECAG00000004253	Equus_caballus
ENSPVAP00000010346	ENSPVAG00000010977	Pteropus_vampyrus
ENSMLUP00000018943	ENSMLUG00000023900	Myotis_lucifugus
ENSCAFP00000040852	ENSCAFG00000015040	Canis_lupus_familiaris
ENSCAFP00020023073	ENSCAFG00020018223	Canis_lupus_dingo
ENSVVUP00000041598	ENSVVUG00000029599	Vulpes_vulpes
ENSUMAP00000022344	ENSUMAG00000016344	Ursus_maritimus
ENSUAMP00000001421	ENSUAMG00000001355	Ursus_americanus
ENSAMEP00000020981	ENSAMEG00000019928	Ailuropoda_melanoleuca
ENSPPRP00000026537	ENSPPRG00000017336	Panthera_pardus
ENSPTIP00000003376	ENSPTIG00000006158	Panthera_tigris_altaica
ENSFCAP00000003195	ENSFCAG00000003462	Felis_catus
ENSMLUP00000019559	ENSMLUG00000004886	Myotis_lucifugus
ENSSARP00000007897	ENSSARG00000008739	Sorex_araneus
ENSMPUP00000005732	ENSMPUG00000005779	Mustela_putorius_furo
ENSNVIP00000005230	ENSNVIG00000004194	Neovison_vison
ENSSSCP00000036304	ENSSSCG00000005057	Sus_scrofa_strain_reference
ENSMOCP00000006847	ENSMOCG00000006547	Microtus_ochrogaster
ENSPEMP00000031782	ENSPEMG00000028511	Peromyscus_maniculatus_bairdii
ENSCGRP00001001818	ENSCGRG00001001721	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015000169	ENSCGRG00015000218	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000011419	ENSCGRG00000008311	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000010364	ENSMAUG00000011266	Mesocricetus_auratus
ENSMSIP00000020542	ENSMSIG00000017444	Mus_spicilegus
ENSMUSP00000044675	ENSMUSG00000037536	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0038088	MGP_SPRETEiJ_G0020056	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000014941	ENSMSIG00000012842	Mus_spicilegus
MGP_CAROLIEiJ_P0036372	MGP_CAROLIEiJ_G0019168	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0084482	MGP_PahariEiJ_G0030185	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000015777	ENSRNOG00000011704	Rattus_norvegicus
ENSMUGP00000021282	ENSMUGG00000017934	Meriones_unguiculatus
ENSNGAP00000015837	ENSNGAG00000016745	Nannospalax_galili
ENSJJAP00000002012	ENSJJAG00000003125	Jaculus_jaculus
ENSSTOP00000013603	ENSSTOG00000015182	Ictidomys_tridecemlineatus
ENSUPAP00010003774	ENSUPAG00010003083	Urocitellus_parryii
ENSSDAP00000020154	ENSSDAG00000018365	Spermophilus_dauricus
ENSMMMP00000003167	ENSMMMG00000002895	Marmota_marmota_marmota
ENSCPOP00000029846	ENSCPOG00000032685	Cavia_porcellus
ENSCAPP00000018662	ENSCAPG00000018000	Cavia_aperea
ENSCLAP00000025873	ENSCLAG00000018001	Chinchilla_lanigera
ENSFDAP00000014765	ENSFDAG00000002205	Fukomys_damarensis
ENSCCNP00000025571	ENSCCNG00000024923	Castor_canadensis
ENSDORP00000024807	ENSDORG00000027170	Dipodomys_ordii
ENSOCUP00000032784	ENSOCUG00000010779	Oryctolagus_cuniculus
ENSPSMP00000001787	ENSPSMG00000001349	Prolemur_simus
ENSOGAP00000015607	ENSOGAG00000015412	Otolemur_garnettii
ENSPPAP00000006500	ENSPPAG00000025212	Pan_paniscus
ENSPTRP00000052649	ENSPTRG00000006373	Pan_troglodytes
ENSGGOP00000006705	ENSGGOG00000006852	Gorilla_gorilla
ENSP00000313159	ENSG00000178974	Homo_sapiens
ENSPPYP00000024620	ENSPPYG00000029688	Pongo_abelii
ENSNLEP00000048163	ENSNLEG00000012813	Nomascus_leucogenys
ENSMFAP00000010731	ENSMFAG00000009535	Macaca_fascicularis
ENSMMUP00000030610	ENSMMUG00000023258	Macaca_mulatta
ENSMNEP00000003980	ENSMNEG00000018599	Macaca_nemestrina
ENSPANP00000007789	ENSPANG00000014185	Papio_anubis
ENSTGEP00000013956	ENSTGEG00000011325	Theropithecus_gelada
ENSCATP00000004698	ENSCATG00000016185	Cercocebus_atys
ENSMLEP00000007274	ENSMLEG00000027651	Mandrillus_leucophaeus
ENSCSAP00000018919	ENSCSAG00000019411	Chlorocebus_sabaeus
ENSRBIP00000012875	ENSRBIG00000030413	Rhinopithecus_bieti
ENSRROP00000001892	ENSRROG00000007681	Rhinopithecus_roxellana
ENSCANP00000004083	ENSCANG00000014527	Colobus_angolensis_palliatus
ENSCJAP00000040568	ENSCJAG00000021876	Callithrix_jacchus
ENSDNOP00000020093	ENSDNOG00000034918	Dasypus_novemcinctus
ENSLAFP00000022895	ENSLAFG00000015594	Loxodonta_africana
ENSPCIP00000053846	ENSPCIG00000035794	Phascolarctos_cinereus
ENSSHAP00000010091	ENSSHAG00000008726	Sarcophilus_harrisii
ENSMODP00000044033	ENSMODG00000007517	Monodelphis_domestica
ENSXETP00000026939	ENSXETG00000009512	Xenopus_tropicalis
ENSLACP00000021668	ENSLACG00000019039	Latimeria_chalumnae
ENSDCDP00000002775	ENSDCDG00000001433	Denticeps_clupeoides
ENSCHAP00000031945	ENSCHAG00000015257	Clupea_harengus
ENSAMXP00000033167	ENSAMXG00000035812	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005042874	ENSAMXG00005019988	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000023778	ENSPNAG00000008261	Pygocentrus_nattereri
ENSEEEP00000008212	ENSEEEG00000004290	Electrophorus_electricus
ENSIPUP00000002544	ENSIPUG00000001840	Ictalurus_punctatus
ENSDARP00000127987	ENSDARG00000071259	Danio_rerio
ENSHHUP00000032064	ENSHHUG00000020353	Hucho_hucho
ENSHHUP00000083504	ENSHHUG00000048455	Hucho_hucho
ENSELUP00000001477	ENSELUG00000002952	Esox_lucius
ENSFHEP00000023908	ENSFHEG00000005190	Fundulus_heteroclitus
ENSCVAP00000023412	ENSCVAG00000006743	Cyprinodon_variegatus
ENSXMAP00000036663	ENSXMAG00000025098	Xiphophorus_maculatus
ENSXCOP00000007008	ENSXCOG00000005413	Xiphophorus_couchianus
ENSGAFP00000010214	ENSGAFG00000006934	Gambusia_affinis
ENSPFOP00000031097	ENSPFOG00000022150	Poecilia_formosa
ENSPLAP00000002536	ENSPLAG00000003827	Poecilia_latipinna
ENSPMEP00000026517	ENSPMEG00000010259	Poecilia_mexicana
ENSPREP00000004417	ENSPREG00000003117	Poecilia_reticulata
ENSKMAP00000024865	ENSKMAG00000018432	Kryptolebias_marmoratus
ENSORLP00000036017	ENSORLG00000023986	Oryzias_latipes_ASM223467v1
ENSORLP00015020322	ENSORLG00015021436	Oryzias_latipes_ASM223469v1
ENSORLP00020000805	ENSORLG00020001501	Oryzias_latipes_ASM223471v1
ENSOMEP00000033881	ENSOMEG00000020131	Oryzias_melastigma
ENSGWIP00000049624	ENSGWIG00000024211	Gouania_willdenowi
ENSACLP00000024388	ENSACLG00000016607	Astatotilapia_calliptera
ENSMZEP00005036946	ENSMZEG00005027538	Maylandia_zebra
ENSPNYP00000010680	ENSPNYG00000008075	Pundamilia_nyererei
ENSHBUP00000024036	ENSHBUG00000005200	Haplochromis_burtoni
ENSNBRP00000008550	ENSNBRG00000006700	Neolamprologus_brichardi
ENSACIP00000029727	ENSACIG00000023023	Amphilophus_citrinellus
ENSSMAP00000003436	ENSSMAG00000002152	Scophthalmus_maximus
ENSAPEP00000002008	ENSAPEG00000001441	Amphiprion_percula
ENSAOCP00000010858	ENSAOCG00000015088	Amphiprion_ocellaris
ENSAPOP00000015852	ENSAPOG00000018908	Acanthochromis_polyacanthus
ENSSPAP00000005668	ENSSPAG00000004386	Stegastes_partitus
ENSPRNP00000035692	ENSPRNG00000017861	Parambassis_ranga
ENSPRNP00000005697	ENSPRNG00000003370	Parambassis_ranga
ENSMAMP00000009703	ENSMAMG00000006547	Mastacembelus_armatus
ENSMALP00000027844	ENSMALG00000019315	Monopterus_albus
ENSATEP00000020531	ENSATEG00000014329	Anabas_testudineus
ENSBSLP00000016500	ENSBSLG00000008704	Betta_splendens
ENSSLDP00000013553	ENSSLDG00000010801	Seriola_lalandi_dorsalis
ENSSDUP00000000071	ENSSDUG00000000126	Seriola_dumerili
ENSLCRP00005042171	ENSLCRG00005016169	Larimichthys_crocea
ENSMMOP00000026800	ENSMMOG00000020266	Mola_mola
ENSLBEP00000032655	ENSLBEG00000024615	Labrus_bergylta
ENSLBEP00000025687	ENSLBEG00000019593	Labrus_bergylta
ENSTRUP00000054853	ENSTRUG00000020409	Takifugu_rubripes
ENSHCOP00000000076	ENSHCOG00000021148	Hippocampus_comes
ENSPMGP00000016422	ENSPMGG00000013488	Periophthalmus_magnuspinnatus
ENSPKIP00000013945	ENSPKIG00000001187	Paramormyrops_kingsleyae
ENSSFOP00015030257	ENSSFOG00015019415	Scleropages_formosus
ENSLOCP00000014455	ENSLOCG00000011757	Lepisosteus_oculatus
ENSECRP00000030648	ENSECRG00000020794	Erpetoichthys_calabaricus
ENSCMIP00000000282	ENSCMIG00000000232	Callorhinchus_milii
ENSCINP00000005770	ENSCING00000002823	Ciona_intestinalis
