ENSCHAP00000056299	ENSCHAG00000024838	Clupea_harengus
ENSGALP00000068949	ENSGALG00000043106	Gallus_gallus
ENSAPOP00000027079	ENSAPOG00000011462	Acanthochromis_polyacanthus
ENSGAGP00000005613	ENSGAGG00000004561	Gopherus_agassizii
ENSPSMP00000029126	ENSPSMG00000020226	Prolemur_simus
ENSAPLP00000005766	ENSAPLG00000006133	Anas_platyrhynchos_platyrhynchos
ENSGAFP00000009671	ENSGAFG00000006583	Gambusia_affinis
ENSCJAP00000050489	ENSCJAG00000005304	Callithrix_jacchus
ENSMFAP00000024604	ENSMFAG00000043874	Macaca_fascicularis
ENSEEUP00000004497	ENSEEUG00000004846	Erinaceus_europaeus	ENSEEUT00000004925
ENSSTOP00000031229	ENSSTOG00000013640	Ictidomys_tridecemlineatus
ENSCANP00000025706	ENSCANG00000036232	Colobus_angolensis_palliatus
ENSVPAP00000004649	ENSVPAG00000005011	Vicugna_pacos
ENSLCOP00000021091	ENSLCOG00000014695	Lepidothrix_coronata
ENSMAMP00000005594	ENSMAMG00000003713	Mastacembelus_armatus
ENSBTAP00000069068	ENSBTAG00000014135	Bos_taurus
ENSMSIP00000005344	ENSMSIG00000004813	Mus_spicilegus
ENSPCAP00000001786	ENSPCAG00000001800	Procavia_capensis
ENSEEEP00000036524	ENSEEEG00000017360	Electrophorus_electricus
ENSEASP00005032654	ENSEASG00005022293	Equus_asinus_asinus
ENSCAFP00000059081	ENSCAFG00000008450	Canis_lupus_familiaris
ENSMEUP00000012061	ENSMEUG00000013203	Notamacropus_eugenii
ENSKMAP00000016292	ENSKMAG00000012163	Kryptolebias_marmoratus
ENSFCAP00000002293	ENSFCAG00000002493	Felis_catus
ENSMMMP00000014608	ENSMMMG00000012914	Marmota_marmota_marmota
ENSGACP00000021777	ENSGACG00000016493	Gasterosteus_aculeatus
ENSETEP00000013570	ENSETEG00000016723	Echinops_telfairi
ENSRBIP00000029744	ENSRBIG00000038741	Rhinopithecus_bieti
ENSJJAP00000011499	ENSJJAG00000014807	Jaculus_jaculus
ENSCGRP00001008825	ENSCGRG00001010983	Cricetulus_griseus_CHOK1GS_HDv1
ENSZALP00000013373	ENSZALG00000011131	Zonotrichia_albicollis
ENSCCAP00000032391	ENSCCAG00000034146	Cebus_capucinus_imitator
ENSABRP00000018652	ENSABRG00000016043	Anser_brachyrhynchus
ENSTGEP00000028002	ENSTGEG00000022552	Theropithecus_gelada
ENSNVIP00000011629	ENSNVIG00000009138	Neovison_vison
MGP_PahariEiJ_P0047339	MGP_PahariEiJ_G0021523	Mus_pahari_strain_PAHARI_EIJ
ENSHBUP00000001136	ENSHBUG00000002325	Haplochromis_burtoni
ENSACLP00000007109	ENSACLG00000004747	Astatotilapia_calliptera
ENSVURP00010010325	ENSVURG00010007351	Vombatus_ursinus	ENSVURT00010011703
ENSGMOP00000017724	ENSGMOG00000016486	Gadus_morhua
ENSBSLP00000042005	ENSBSLG00000020239	Betta_splendens
ENSECAP00000041362	ENSECAG00000006722	Equus_caballus
ENSMNEP00000020422	ENSMNEG00000033941	Macaca_nemestrina
ENSCSEP00000024338	ENSCSEG00000015514	Cynoglossus_semilaevis
ENSMGAP00000007138	ENSMGAG00000007014	Meleagris_gallopavo
ENSDNVP00000000987	ENSDNVG00000000694	Dromaius_novaehollandiae
ENSCGRP00015026290	ENSCGRG00015019777	Cricetulus_griseus_CriGri-PICR
ENSCPRP00005016322	ENSCPRG00005011361	Crocodylus_porosus
ENSMALP00000026643	ENSMALG00000018429	Monopterus_albus
ENSODEP00000016755	ENSODEG00000012341	Octodon_degus
ENSDARP00000101619	ENSDARG00000075098	Danio_rerio
ENSAPEP00000030486	ENSAPEG00000021665	Amphiprion_percula
ENSLBEP00000003748	ENSLBEG00000002846	Labrus_bergylta
ENSCAPP00000007030	ENSCAPG00000009022	Cavia_aperea
ENSPREP00000005877	ENSPREG00000004060	Poecilia_reticulata
ENSPLAP00000010223	ENSPLAG00000013100	Poecilia_latipinna
ENSCLAP00000023332	ENSCLAG00000016000	Chinchilla_lanigera
ENSPMGP00000007686	ENSPMGG00000006363	Periophthalmus_magnuspinnatus
ENSCHOP00000001460	ENSCHOG00000001643	Choloepus_hoffmanni
ENSLAFP00000012277	ENSLAFG00000014654	Loxodonta_africana
ENSELUP00000038580	ENSELUG00000018578	Esox_lucius
ENSMAUP00000024983	ENSMAUG00000021673	Mesocricetus_auratus
ENSACAP00000005709	ENSACAG00000005767	Anolis_carolinensis
ENSDNOP00000008466	ENSDNOG00000010871	Dasypus_novemcinctus
ENSTNIP00000004729	ENSTNIG00000002265	Tetraodon_nigroviridis
ENSACIP00000008695	ENSACIG00000006742	Amphilophus_citrinellus
ENSUMAP00000032445	ENSUMAG00000023369	Ursus_maritimus	ENSUMAT00000038359
ENSPTIP00000013566	ENSPTIG00000013197	Panthera_tigris_altaica
ENSXMAP00000031175	ENSXMAG00000022980	Xiphophorus_maculatus
ENSCPGP00000014882	ENSCPGG00000010496	Calidris_pygmaea
ENSCPOP00000027212	ENSCPOG00000019958	Cavia_porcellus
ENSMUNP00000019915	ENSMUNG00000015193	Melopsittacus_undulatus
ENSXMAP00000021180	ENSXMAG00000022041	Xiphophorus_maculatus
ENSCPBP00000003912	ENSCPBG00000003187	Chrysemys_picta_bellii
ENSSSCP00000016706	ENSSSCG00000015766	Sus_scrofa_strain_reference
ENSORLP00000027471	ENSORLG00000027322	Oryzias_latipes_ASM223467v1
ENSNPEP00000017249	ENSNPEG00000012841	Nothoprocta_perdicaria
ENSFALP00000012062	ENSFALG00000011543	Ficedula_albicollis
ENSPPRP00000009116	ENSPPRG00000003775	Panthera_pardus
ENSAOCP00000004733	ENSAOCG00000008165	Amphiprion_ocellaris
ENSHCOP00000000903	ENSHCOG00000001805	Hippocampus_comes
ENSCCNP00000029750	ENSCCNG00000028500	Castor_canadensis
ENSJHYP00000013023	ENSJHYG00000010096	Junco_hyemalis
ENSLOCP00000016791	ENSLOCG00000013618	Lepisosteus_oculatus
ENSMMOP00000018322	ENSMMOG00000013868	Mola_mola
ENSLCAP00010017534	ENSLCAG00010008315	Lates_calcarifer
ENSMODP00000004570	ENSMODG00000003734	Monodelphis_domestica	ENSMODT00000004670
ENSPPAP00000041732	ENSPPAG00000043468	Pan_paniscus
ENSDCDP00000011234	ENSDCDG00000005508	Denticeps_clupeoides
ENSSBOP00000003070	ENSSBOG00000014364	Saimiri_boliviensis_boliviensis
ENSORLP00000042755	ENSORLG00000025513	Oryzias_latipes_ASM223467v1
ENSIPUP00000003793	ENSIPUG00000002658	Ictalurus_punctatus
ENSEBUP00000009997	ENSEBUG00000006420	Eptatretus_burgeri	ENSEBUT00000010533
ENSNGAP00000006247	ENSNGAG00000009230	Nannospalax_galili
ENSP00000280190	ENSG00000150627	Homo_sapiens
ENSPNAP00000007387	ENSPNAG00000013253	Pygocentrus_nattereri
ENSPEMP00000011804	ENSPEMG00000012332	Peromyscus_maniculatus_bairdii
ENSNMEP00000016936	ENSNMEG00000014861	Numida_meleagris
ENSCJPP00005011577	ENSCJPG00005009956	Coturnix_japonica
ENSNSUP00000012946	ENSNSUG00000009691	Notechis_scutatus
ENSTGUP00000006584	ENSTGUG00000006388	Taeniopygia_guttata
ENSHHUP00000025114	ENSHHUG00000015799	Hucho_hucho
ENSCVAP00000005135	ENSCVAG00000006518	Cyprinodon_variegatus
ENSAMXP00005002226	ENSAMXG00005001208	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSCPUP00000010619	ENSCPUG00000007545	Calidris_pugnax
ENSVVUP00000017175	ENSVVUG00000012663	Vulpes_vulpes
ENSRROP00000014447	ENSRROG00000031418	Rhinopithecus_roxellana
MGP_SPRETEiJ_P0087935	MGP_SPRETEiJ_G0032172	Mus_spretus_strain_SPRET/EiJ
ENSPVIP00000000958	ENSPVIG00000000886	Pogona_vitticeps
ENSMLUP00000006736	ENSMLUG00000007353	Myotis_lucifugus
ENSMUGP00000001801	ENSMUGG00000001322	Meriones_unguiculatus
ENSPTEP00000019312	ENSPTEG00000020648	Piliocolobus_tephrosceles
ENSCGRP00000013701	ENSCGRG00000009940	Cricetulus_griseus_CriGri_1.0
ENSPKIP00000027919	ENSPKIG00000009737	Paramormyrops_kingsleyae
ENSCABP00000006855	ENSCABG00000005186	Chelonoidis_abingdonii
ENSNLEP00000020378	ENSNLEG00000016773	Nomascus_leucogenys
ENSPFOP00000009085	ENSPFOG00000008516	Poecilia_formosa
ENSPMEP00000010852	ENSPMEG00000012857	Poecilia_mexicana
ENSSMRP00000012079	ENSSMRG00000009452	Salvator_merianae
MGP_CAROLIEiJ_P0084450	MGP_CAROLIEiJ_G0031057	Mus_caroli_strain_CAROLI_EIJ
ENSPCIP00000016820	ENSPCIG00000011114	Phascolarctos_cinereus	ENSPCIT00000020767
ENSORLP00020020663	ENSORLG00020021655	Oryzias_latipes_ASM223471v1
ENSLACP00000002863	ENSLACG00000002558	Latimeria_chalumnae
ENSGGOP00000010241	ENSGGOG00000010477	Gorilla_gorilla
ENSORLP00015021148	ENSORLG00015022362	Oryzias_latipes_ASM223469v1
ENSTTRP00000014257	ENSTTRG00000015039	Tursiops_truncatus
ENSBSLP00000037237	ENSBSLG00000017933	Betta_splendens
ENSMPUP00000011956	ENSMPUG00000012048	Mustela_putorius_furo
ENSATEP00000003445	ENSATEG00000002342	Anabas_testudineus
ENSDORP00000026587	ENSDORG00000026217	Dipodomys_ordii
ENSAHAP00000023511	ENSAHAG00000016446	Apteryx_haastii
ENSSHAP00000018338	ENSSHAG00000015564	Sarcophilus_harrisii
ENSFDAP00000020263	ENSFDAG00000008594	Fukomys_damarensis
ENSOARP00000007075	ENSOARG00000006596	Ovis_aries
ENSHGLP00100004357	ENSHGLG00100003302	Heterocephalus_glaber_HetGla_1.0
ENSSPUP00000013906	ENSSPUG00000010629	Sphenodon_punctatus
ENSMVIP00005018528	ENSMVIG00005012780	Manacus_vitellinus
ENSCSAP00000014952	ENSCSAG00000003086	Chlorocebus_sabaeus
ENSSDUP00000032865	ENSSDUG00000023615	Seriola_dumerili
ENSSMAP00000020422	ENSSMAG00000012503	Scophthalmus_maximus
ENSCHIP00000028680	ENSCHIG00000024100	Capra_hircus
ENSMUSP00000117710	ENSMUSG00000039375	Mus_musculus_strain_reference_(CL57BL6)
ENSTBEP00000005513	ENSTBEG00000006358	Tupaia_belangeri
ENSPVAP00000010856	ENSPVAG00000011512	Pteropus_vampyrus
ENSSLDP00000024898	ENSSLDG00000019354	Seriola_lalandi_dorsalis
ENSHHUP00000070152	ENSHHUG00000041232	Hucho_hucho
ENSCPGP00000014901	ENSCPGG00000010523	Calidris_pygmaea
ENSANAP00000037837	ENSANAG00000036299	Aotus_nancymaae
ENSBIXP00005012285	ENSBIXG00005016760	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
