FBpp0293340	FBgn0035078	Drosophila_melanogaster	FBtr0304800
FBpp0081809	FBgn0037852	Drosophila_melanogaster	FBtr0082333
C42C1.10.1	WBGene00016588	Caenorhabditis_elegans_strain_N2	C42C1.10.1
ENSACAP00000006364	ENSACAG00000006493	Anolis_carolinensis
ENSPPAP00000026332	ENSPPAG00000036265	Pan_paniscus
ENSPTRP00000016381	ENSPTRG00000009641	Pan_troglodytes
ENSP00000385312	ENSG00000125454	Homo_sapiens
ENSGGOP00000024646	ENSGGOG00000025764	Gorilla_gorilla
ENSNLEP00000000996	ENSNLEG00000000813	Nomascus_leucogenys
ENSRROP00000008163	ENSRROG00000028519	Rhinopithecus_roxellana
ENSRBIP00000018524	ENSRBIG00000033257	Rhinopithecus_bieti
ENSCANP00000003320	ENSCANG00000011921	Colobus_angolensis_palliatus
ENSRROP00000011999	ENSRROG00000030328	Rhinopithecus_roxellana
ENSRBIP00000025166	ENSRBIG00000036466	Rhinopithecus_bieti
ENSCSAP00000001074	ENSCSAG00000004737	Chlorocebus_sabaeus
ENSMFAP00000014469	ENSMFAG00000030383	Macaca_fascicularis
ENSMMUP00000023689	ENSMMUG00000018031	Macaca_mulatta
ENSPANP00000016118	ENSPANG00000020160	Papio_anubis
ENSTGEP00000000526	ENSTGEG00000000529	Theropithecus_gelada
ENSMLEP00000032659	ENSMLEG00000040542	Mandrillus_leucophaeus
ENSCATP00000031858	ENSCATG00000039036	Cercocebus_atys
ENSMNEP00000025725	ENSMNEG00000036328	Macaca_nemestrina
ENSPTEP00000043762	ENSPTEG00000039793	Piliocolobus_tephrosceles
ENSPPYP00000009685	ENSPPYG00000008625	Pongo_abelii
ENSTSYP00000016338	ENSTSYG00000010346	Carlito_syrichta
ENSPCOP00000032179	ENSPCOG00000028872	Propithecus_coquereli
ENSPSMP00000006240	ENSPSMG00000004696	Prolemur_simus
ENSMICP00000038724	ENSMICG00000007405	Microcebus_murinus
ENSOGAP00000002745	ENSOGAG00000003064	Otolemur_garnettii
ENSTBEP00000012988	ENSTBEG00000014948	Tupaia_belangeri
MGP_SPRETEiJ_P0032421	MGP_SPRETEiJ_G0018258	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000033828	ENSMSIG00000028240	Mus_spicilegus
ENSMUSP00000137534	ENSMUSG00000020744	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0030976	MGP_CAROLIEiJ_G0017413	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0037701	MGP_PahariEiJ_G0018543	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000005292	ENSRNOG00000003918	Rattus_norvegicus
ENSRNOP00000021855	ENSRNOG00000016331	Rattus_norvegicus
ENSMUGP00000027226	ENSMUGG00000022673	Meriones_unguiculatus
ENSCGRP00000009193	ENSCGRG00000006728	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001014304	ENSCGRG00001015218	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015012165	ENSCGRG00015009339	Cricetulus_griseus_CriGri-PICR
ENSPEMP00000009799	ENSPEMG00000010997	Peromyscus_maniculatus_bairdii
ENSNGAP00000022767	ENSNGAG00000021538	Nannospalax_galili
ENSJJAP00000004211	ENSJJAG00000008643	Jaculus_jaculus
ENSCPOP00000004651	ENSCPOG00000005170	Cavia_porcellus
ENSCAPP00000011282	ENSCAPG00000012384	Cavia_aperea
ENSODEP00000015510	ENSODEG00000011447	Octodon_degus
ENSHGLP00100003108	ENSHGLG00100002377	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000010819	ENSFDAG00000018483	Fukomys_damarensis
ENSCCNP00000025815	ENSCCNG00000025100	Castor_canadensis
ENSSDAP00000005777	ENSSDAG00000005381	Spermophilus_dauricus
ENSUPAP00010030563	ENSUPAG00010023991	Urocitellus_parryii
ENSMMMP00000012032	ENSMMMG00000010758	Marmota_marmota_marmota
ENSOPRP00000011334	ENSOPRG00000012421	Ochotona_princeps
ENSEEUP00000014467	ENSEEUG00000015844	Erinaceus_europaeus
ENSECAP00000045210	ENSECAG00000010421	Equus_caballus
ENSSSCP00000073234	ENSSSCG00000017208	Sus_scrofa_strain_reference
ENSCHOP00000007601	ENSCHOG00000008600	Choloepus_hoffmanni
ENSLAFP00000002405	ENSLAFG00000002874	Loxodonta_africana
ENSPCAP00000005544	ENSPCAG00000005991	Procavia_capensis
ENSETEP00000000247	ENSETEG00000000319	Echinops_telfairi
ENSDNOP00000021884	ENSDNOG00000043697	Dasypus_novemcinctus
ENSPVAP00000007967	ENSPVAG00000008437	Pteropus_vampyrus
ENSMLUP00000013897	ENSMLUG00000015251	Myotis_lucifugus
ENSMPUP00000013782	ENSMPUG00000013885	Mustela_putorius_furo
ENSNVIP00000013638	ENSNVIG00000010719	Neovison_vison
ENSUMAP00000011513	ENSUMAG00000008660	Ursus_maritimus
ENSUAMP00000013049	ENSUAMG00000010523	Ursus_americanus
ENSAMEP00000009806	ENSAMEG00000009328	Ailuropoda_melanoleuca
ENSCAFP00020000204	ENSCAFG00020000256	Canis_lupus_dingo
ENSCAFP00000007096	ENSCAFG00000004762	Canis_lupus_familiaris
ENSVVUP00000015418	ENSVVUG00000011319	Vulpes_vulpes
ENSPTIP00000020706	ENSPTIG00000018082	Panthera_tigris_altaica
ENSPPRP00000008070	ENSPPRG00000003012	Panthera_pardus
ENSFCAP00000013469	ENSFCAG00000014520	Felis_catus
ENSCHIP00000002006	ENSCHIG00000004195	Capra_hircus
ENSOARP00000011460	ENSOARG00000010679	Ovis_aries
ENSBIXP00005027535	ENSBIXG00005030519	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000006812	ENSBIXG00000012893	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000000237	ENSBTAG00000000202	Bos_taurus
ENSBMUP00000011355	ENSBMUG00000008730	Bos_mutus
ENSBBBP00000014211	ENSBBBG00000021969	Bison_bison_bison
ENSTTRP00000013676	ENSTTRG00000014424	Tursiops_truncatus
ENSVPAP00000011028	ENSVPAG00000011850	Vicugna_pacos
ENSEASP00005000581	ENSEASG00005000534	Equus_asinus_asinus
ENSPCIP00000005779	ENSPCIG00000004843	Phascolarctos_cinereus
ENSVURP00010015493	ENSVURG00010011865	Vombatus_ursinus
ENSMEUP00000008004	ENSMEUG00000008772	Notamacropus_eugenii
ENSSHAP00000021765	ENSSHAG00000018430	Sarcophilus_harrisii
ENSMODP00000009092	ENSMODG00000007328	Monodelphis_domestica
ENSOANP00000013235	ENSOANG00000008326	Ornithorhynchus_anatinus
ENSXETP00000026798	ENSXETG00000009620	Xenopus_tropicalis
ENSLACP00000002166	ENSLACG00000001936	Latimeria_chalumnae
ENSSFOP00015007665	ENSSFOG00015005036	Scleropages_formosus
ENSPKIP00000007843	ENSPKIG00000023578	Paramormyrops_kingsleyae
ENSAMXP00005018915	ENSAMXG00005009827	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000048334	ENSAMXG00000042010	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000012953	ENSPNAG00000018781	Pygocentrus_nattereri
ENSIPUP00000033329	ENSIPUG00000022393	Ictalurus_punctatus
ENSEEEP00000040440	ENSEEEG00000019156	Electrophorus_electricus
ENSDARP00000130698	ENSDARG00000100385	Danio_rerio
ENSDCDP00000040802	ENSDCDG00000026726	Denticeps_clupeoides
ENSLBEP00000036500	ENSLBEG00000027312	Labrus_bergylta
ENSMMOP00000006685	ENSMMOG00000005225	Mola_mola
ENSLCRP00005017830	ENSLCRG00005007330	Larimichthys_crocea
ENSCGOP00000023195	ENSCGOG00000011067	Cottoperca_gobio
ENSGACP00000016201	ENSGACG00000012238	Gasterosteus_aculeatus
ENSLCAP00010029548	ENSLCAG00010013884	Lates_calcarifer
ENSSMAP00000022114	ENSSMAG00000013531	Scophthalmus_maximus
ENSSLDP00000033473	ENSSLDG00000025602	Seriola_lalandi_dorsalis
ENSSDUP00000003644	ENSSDUG00000002752	Seriola_dumerili
ENSMALP00000008341	ENSMALG00000005931	Monopterus_albus
ENSMAMP00000035121	ENSMAMG00000023579	Mastacembelus_armatus
ENSCSEP00000019675	ENSCSEG00000012562	Cynoglossus_semilaevis
ENSPMGP00000022501	ENSPMGG00000018208	Periophthalmus_magnuspinnatus
ENSATEP00000035877	ENSATEG00000024664	Anabas_testudineus
ENSBSLP00000019907	ENSBSLG00000010277	Betta_splendens
ENSAPEP00000013278	ENSAPEG00000009453	Amphiprion_percula
ENSAOCP00000019010	ENSAOCG00000024241	Amphiprion_ocellaris
ENSAPOP00000016931	ENSAPOG00000020092	Acanthochromis_polyacanthus
ENSAPOP00000034286	ENSAPOG00000023445	Acanthochromis_polyacanthus
ENSSPAP00000019472	ENSSPAG00000014696	Stegastes_partitus
ENSPRNP00000033843	ENSPRNG00000017023	Parambassis_ranga
ENSPNYP00000019776	ENSPNYG00000014951	Pundamilia_nyererei
ENSHBUP00000009652	ENSHBUG00000011202	Haplochromis_burtoni
ENSACLP00000038207	ENSACLG00000025797	Astatotilapia_calliptera
ENSACLP00000041565	ENSACLG00000027978	Astatotilapia_calliptera
ENSMZEP00005017353	ENSMZEG00005013042	Maylandia_zebra
ENSNBRP00000006337	ENSNBRG00000004977	Neolamprologus_brichardi
ENSONIP00000002813	ENSONIG00000002254	Oreochromis_niloticus
ENSACIP00000005852	ENSACIG00000004612	Amphilophus_citrinellus
ENSGWIP00000008096	ENSGWIG00000004764	Gouania_willdenowi
ENSCVAP00000001943	ENSCVAG00000002996	Cyprinodon_variegatus
ENSCVAP00000027464	ENSCVAG00000013809	Cyprinodon_variegatus
ENSFHEP00000022475	ENSFHEG00000002829	Fundulus_heteroclitus
ENSXCOP00000001010	ENSXCOG00000000832	Xiphophorus_couchianus
ENSXMAP00000029208	ENSXMAG00000025472	Xiphophorus_maculatus
ENSGAFP00000028199	ENSGAFG00000019079	Gambusia_affinis
ENSPFOP00000012063	ENSPFOG00000012036	Poecilia_formosa
ENSPMEP00000029805	ENSPMEG00000015817	Poecilia_mexicana
ENSPLAP00000026356	ENSPLAG00000014082	Poecilia_latipinna
ENSPREP00000003233	ENSPREG00000002343	Poecilia_reticulata
ENSKMAP00000027997	ENSKMAG00000020771	Kryptolebias_marmoratus
ENSORLP00000012120	ENSORLG00000009665	Oryzias_latipes_ASM223467v1
ENSORLP00020031738	ENSORLG00020016920	Oryzias_latipes_ASM223471v1
ENSORLP00015025318	ENSORLG00015000664	Oryzias_latipes_ASM223469v1
ENSOMEP00000012415	ENSOMEG00000013800	Oryzias_melastigma
ENSHCOP00000006887	ENSHCOG00000008758	Hippocampus_comes
ENSTRUP00000027197	ENSTRUG00000010778	Takifugu_rubripes
ENSTNIP00000014902	ENSTNIG00000011941	Tetraodon_nigroviridis
ENSGMOP00000011425	ENSGMOG00000010671	Gadus_morhua
ENSHHUP00000013792	ENSHHUG00000008498	Hucho_hucho
ENSHHUP00000017178	ENSHHUG00000010705	Hucho_hucho
ENSELUP00000030409	ENSELUG00000007624	Esox_lucius
ENSLOCP00000016412	ENSLOCG00000013316	Lepisosteus_oculatus
ENSECRP00000031657	ENSECRG00000021437	Erpetoichthys_calabaricus
ENSCMIP00000043218	ENSCMIG00000017942	Callorhinchus_milii
ENSEBUP00000025904	ENSEBUG00000015971	Eptatretus_burgeri
ENSCSAVP00000015833	ENSCSAVG00000009305	Ciona_savignyi
ENSCINP00000023489	ENSCING00000012632	Ciona_intestinalis
YGR096W_mRNA	YGR096W	Saccharomyces_cerevisiae_strain_S288C
