ENSCABP00000017626	ENSCABG00000013105	Chelonoidis_abingdonii
ENSLAFP00000019032	ENSLAFG00000002828	Loxodonta_africana
ENSPCAP00000007696	ENSPCAG00000008283	Procavia_capensis
ENSMICP00000041521	ENSMICG00000046858	Microcebus_murinus
ENSPCOP00000000587	ENSPCOG00000001809	Propithecus_coquereli
ENSPSMP00000026093	ENSPSMG00000018298	Prolemur_simus
ENSOGAP00000009247	ENSOGAG00000010342	Otolemur_garnettii
ENSP00000378195	ENSG00000119737	Homo_sapiens
ENSPPAP00000000692	ENSPPAG00000002907	Pan_paniscus
ENSGGOP00000012198	ENSGGOG00000012504	Gorilla_gorilla
ENSPPYP00000013853	ENSPPYG00000012413	Pongo_abelii
ENSNLEP00000033963	ENSNLEG00000035582	Nomascus_leucogenys
ENSRBIP00000003049	ENSRBIG00000014561	Rhinopithecus_bieti
ENSRROP00000000127	ENSRROG00000000277	Rhinopithecus_roxellana
ENSCANP00000028272	ENSCANG00000037563	Colobus_angolensis_palliatus
ENSPTEP00000031510	ENSPTEG00000030428	Piliocolobus_tephrosceles
ENSTGEP00000005758	ENSTGEG00000004764	Theropithecus_gelada
ENSMLEP00000008078	ENSMLEG00000028198	Mandrillus_leucophaeus
ENSMMUP00000010616	ENSMMUG00000008105	Macaca_mulatta
ENSCSAP00000018959	ENSCSAG00000019451	Chlorocebus_sabaeus
ENSCJAP00000060243	ENSCJAG00000010519	Callithrix_jacchus
ENSSBOP00000005384	ENSSBOG00000019537	Saimiri_boliviensis_boliviensis
ENSCCAP00000000394	ENSCCAG00000002270	Cebus_capucinus_imitator
ENSANAP00000002969	ENSANAG00000019363	Aotus_nancymaae
ENSTBEP00000010467	ENSTBEG00000012106	Tupaia_belangeri
ENSCCNP00000030740	ENSCCNG00000029371	Castor_canadensis
ENSDORP00000021214	ENSDORG00000001719	Dipodomys_ordii
ENSSTOP00000007633	ENSSTOG00000008520	Ictidomys_tridecemlineatus
ENSSDAP00000010348	ENSSDAG00000009418	Spermophilus_dauricus
ENSHGLP00000027115	ENSHGLG00000019285	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100022525	ENSHGLG00100016566	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000011478	ENSFDAG00000019020	Fukomys_damarensis
ENSCPOP00000022145	ENSCPOG00000011888	Cavia_porcellus
ENSCLAP00000025641	ENSCLAG00000017751	Chinchilla_lanigera
ENSPEMP00000008625	ENSPEMG00000010191	Peromyscus_maniculatus_bairdii
ENSMAUP00000000798	ENSMAUG00000000620	Mesocricetus_auratus
ENSMOCP00000003559	ENSMOCG00000002848	Microtus_ochrogaster
MGP_SPRETEiJ_P0027376	MGP_SPRETEiJ_G0017010	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000105057	ENSMUSG00000043999	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0026029	MGP_CAROLIEiJ_G0016167	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0029925	MGP_PahariEiJ_G0016723	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000029471	ENSRNOG00000022176	Rattus_norvegicus
ENSOCUP00000000707	ENSOCUG00000000815	Oryctolagus_cuniculus
ENSVURP00010019206	ENSVURG00010014637	Vombatus_ursinus
ENSPCIP00000010621	ENSPCIG00000008642	Phascolarctos_cinereus
ENSMEUP00000014503	ENSMEUG00000015883	Notamacropus_eugenii
ENSSHAP00000017192	ENSSHAG00000014612	Sarcophilus_harrisii
ENSMODP00000028429	ENSMODG00000023107	Monodelphis_domestica
ENSXETP00000035785	ENSXETG00000013943	Xenopus_tropicalis
ENSLACP00000020996	ENSLACG00000018447	Latimeria_chalumnae
ENSLACP00000007351	ENSLACG00000006523	Latimeria_chalumnae
ENSDCDP00000022363	ENSDCDG00000017197	Denticeps_clupeoides
ENSCHAP00000049839	ENSCHAG00000022883	Clupea_harengus
ENSPNAP00000020854	ENSPNAG00000027792	Pygocentrus_nattereri
ENSAMXP00000025977	ENSAMXG00000025271	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSIPUP00000004583	ENSIPUG00000003220	Ictalurus_punctatus
ENSEEEP00000017910	ENSEEEG00000008837	Electrophorus_electricus
ENSDARP00000133546	ENSDARG00000098526	Danio_rerio
ENSTRUP00000041927	ENSTRUG00000016399	Takifugu_rubripes
ENSTNIP00000019697	ENSTNIG00000016595	Tetraodon_nigroviridis
ENSGACP00000007498	ENSGACG00000005682	Gasterosteus_aculeatus
ENSXCOP00000012737	ENSXCOG00000009628	Xiphophorus_couchianus
ENSXMAP00000019947	ENSXMAG00000019900	Xiphophorus_maculatus
ENSGAFP00000010529	ENSGAFG00000007124	Gambusia_affinis
ENSPFOP00000020122	ENSPFOG00000019996	Poecilia_formosa
ENSPLAP00000003998	ENSPLAG00000005597	Poecilia_latipinna
ENSPMEP00000009958	ENSPMEG00000011846	Poecilia_mexicana
ENSPREP00000033910	ENSPREG00000022973	Poecilia_reticulata
ENSCVAP00000024203	ENSCVAG00000008119	Cyprinodon_variegatus
ENSFHEP00000005601	ENSFHEG00000006576	Fundulus_heteroclitus
ENSKMAP00000022966	ENSKMAG00000017037	Kryptolebias_marmoratus
ENSORLP00015002020	ENSORLG00015002660	Oryzias_latipes_ASM223469v1
ENSORLP00020017553	ENSORLG00020000549	Oryzias_latipes_ASM223471v1
ENSORLP00000013592	ENSORLG00000010839	Oryzias_latipes_ASM223467v1
ENSOMEP00000022073	ENSOMEG00000001409	Oryzias_melastigma
ENSGWIP00000018706	ENSGWIG00000010303	Gouania_willdenowi
ENSPMGP00000024437	ENSPMGG00000019768	Periophthalmus_magnuspinnatus
ENSBSLP00000032537	ENSBSLG00000015928	Betta_splendens
ENSSLDP00000026994	ENSSLDG00000020978	Seriola_lalandi_dorsalis
ENSSDUP00000009482	ENSSDUG00000006967	Seriola_dumerili
ENSSMAP00000012318	ENSSMAG00000007593	Scophthalmus_maximus
ENSPRNP00000036885	ENSPRNG00000018415	Parambassis_ranga
ENSLBEP00000014511	ENSLBEG00000011300	Labrus_bergylta
ENSACLP00000001598	ENSACLG00000001123	Astatotilapia_calliptera
ENSMZEP00005008211	ENSMZEG00005006252	Maylandia_zebra
ENSPNYP00000024733	ENSPNYG00000018685	Pundamilia_nyererei
ENSHBUP00000007912	ENSHBUG00000009399	Haplochromis_burtoni
ENSNBRP00000019333	ENSNBRG00000014887	Neolamprologus_brichardi
ENSONIP00000026566	ENSONIG00000021264	Oreochromis_niloticus
ENSACIP00000027685	ENSACIG00000021457	Amphilophus_citrinellus
ENSMMOP00000004441	ENSMMOG00000003542	Mola_mola
ENSCSEP00000009547	ENSCSEG00000006128	Cynoglossus_semilaevis
ENSMALP00000004721	ENSMALG00000003431	Monopterus_albus
ENSMAMP00000032200	ENSMAMG00000021657	Mastacembelus_armatus
ENSLCRP00005043277	ENSLCRG00005016609	Larimichthys_crocea
ENSCGOP00000024961	ENSCGOG00000011823	Cottoperca_gobio
ENSAOCP00000005840	ENSAOCG00000000566	Amphiprion_ocellaris
ENSAPEP00000019001	ENSAPEG00000013572	Amphiprion_percula
ENSAPOP00000015068	ENSAPOG00000018003	Acanthochromis_polyacanthus
ENSAPOP00000014917	ENSAPOG00000017843	Acanthochromis_polyacanthus
ENSSPAP00000029350	ENSSPAG00000022074	Stegastes_partitus
ENSATEP00000028624	ENSATEG00000019762	Anabas_testudineus
ENSLCAP00010033714	ENSLCAG00010015846	Lates_calcarifer
ENSHCOP00000024026	ENSHCOG00000013014	Hippocampus_comes
ENSGMOP00000021803	ENSGMOG00000020316	Gadus_morhua
ENSELUP00000010730	ENSELUG00000011209	Esox_lucius
ENSHHUP00000089550	ENSHHUG00000051702	Hucho_hucho
ENSPKIP00000038033	ENSPKIG00000015985	Paramormyrops_kingsleyae
ENSLOCP00000021467	ENSLOCG00000017362	Lepisosteus_oculatus
ENSECRP00000030194	ENSECRG00000020497	Erpetoichthys_calabaricus
