ENSACAP00000021812	ENSACAG00000028583	Anolis_carolinensis
ENSMUSP00000033152	ENSMUSG00000030865	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0081974	MGP_CAROLIEiJ_G0030421	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0018762	MGP_PahariEiJ_G0013631	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000025832	ENSRNOG00000019112	Rattus_norvegicus
ENSMUGP00000011540	ENSMUGG00000010105	Meriones_unguiculatus
ENSCGRP00000001008	ENSCGRG00000000789	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015019606	ENSCGRG00015015076	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001017336	ENSCGRG00001017404	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000013344	ENSMAUG00000013421	Mesocricetus_auratus
ENSMOCP00000024555	ENSMOCG00000020942	Microtus_ochrogaster
ENSPEMP00000019992	ENSPEMG00000018102	Peromyscus_maniculatus_bairdii
ENSNGAP00000014924	ENSNGAG00000016093	Nannospalax_galili
ENSJJAP00000009325	ENSJJAG00000013230	Jaculus_jaculus
ENSUPAP00010013641	ENSUPAG00010011009	Urocitellus_parryii
ENSSTOP00000022282	ENSSTOG00000024854	Ictidomys_tridecemlineatus
ENSSDAP00000006307	ENSSDAG00000005815	Spermophilus_dauricus
ENSCAPP00000011395	ENSCAPG00000012473	Cavia_aperea
ENSCPOP00000013820	ENSCPOG00000015334	Cavia_porcellus
ENSHGLP00100013560	ENSHGLG00100010026	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000017034	ENSHGLG00000012194	Heterocephalus_glaber_HetGla_female_1.0
ENSODEP00000017229	ENSODEG00000012692	Octodon_degus
ENSCLAP00000015220	ENSCLAG00000010480	Chinchilla_lanigera
ENSOPRP00000011075	ENSOPRG00000012135	Ochotona_princeps
ENSOCUP00000030225	ENSOCUG00000000793	Oryctolagus_cuniculus
ENSP00000300113	ENSG00000166869	Homo_sapiens
ENSGGOP00000004209	ENSGGOG00000004293	Gorilla_gorilla
ENSPTRP00000013478	ENSPTRG00000007894	Pan_troglodytes
ENSPPAP00000037319	ENSPPAG00000041421	Pan_paniscus
ENSPPYP00000008138	ENSPPYG00000007197	Pongo_abelii
ENSNLEP00000014515	ENSNLEG00000011946	Nomascus_leucogenys
ENSCATP00000023441	ENSCATG00000035279	Cercocebus_atys
ENSTGEP00000023770	ENSTGEG00000019218	Theropithecus_gelada
ENSPANP00000012413	ENSPANG00000009027	Papio_anubis
ENSMLEP00000028862	ENSMLEG00000038646	Mandrillus_leucophaeus
ENSMFAP00000039339	ENSMFAG00000045880	Macaca_fascicularis
ENSMMUP00000065629	ENSMMUG00000063053	Macaca_mulatta
ENSCSAP00000002933	ENSCSAG00000006646	Chlorocebus_sabaeus
ENSRROP00000041353	ENSRROG00000043885	Rhinopithecus_roxellana
ENSPTEP00000015890	ENSPTEG00000017516	Piliocolobus_tephrosceles
ENSRBIP00000019110	ENSRBIG00000033550	Rhinopithecus_bieti
ENSCANP00000032671	ENSCANG00000040001	Colobus_angolensis_palliatus
ENSMNEP00000011000	ENSMNEG00000029883	Macaca_nemestrina
ENSCCAP00000026736	ENSCCAG00000031154	Cebus_capucinus_imitator
ENSSBOP00000027748	ENSSBOG00000030280	Saimiri_boliviensis_boliviensis
ENSANAP00000019096	ENSANAG00000027365	Aotus_nancymaae
ENSCJAP00000072189	ENSCJAG00000038981	Callithrix_jacchus
ENSTSYP00000034807	ENSTSYG00000032454	Carlito_syrichta
ENSMICP00000048109	ENSMICG00000042210	Microcebus_murinus
ENSPCOP00000030100	ENSPCOG00000027760	Propithecus_coquereli
ENSPSMP00000027349	ENSPSMG00000019116	Prolemur_simus
ENSOGAP00000004993	ENSOGAG00000005582	Otolemur_garnettii
ENSDNOP00000033556	ENSDNOG00000037863	Dasypus_novemcinctus
ENSPCAP00000014818	ENSPCAG00000015876	Procavia_capensis
ENSPVAP00000002658	ENSPVAG00000002815	Pteropus_vampyrus
ENSSARP00000004305	ENSSARG00000004747	Sorex_araneus
ENSLAFP00000029301	ENSLAFG00000029582	Loxodonta_africana
ENSETEP00000010620	ENSETEG00000013084	Echinops_telfairi
ENSMLUP00000021596	ENSMLUG00000024026	Myotis_lucifugus
ENSPCIP00000049469	ENSPCIG00000025435	Phascolarctos_cinereus
ENSVURP00010025204	ENSVURG00010019298	Vombatus_ursinus
ENSMEUP00000006655	ENSMEUG00000007291	Notamacropus_eugenii
ENSSHAP00000003577	ENSSHAG00000003141	Sarcophilus_harrisii
ENSOANP00000011626	ENSOANG00000007302	Ornithorhynchus_anatinus
ENSLACP00000022603	ENSLACG00000022104	Latimeria_chalumnae
