FBpp0077104	FBgn0031635	Drosophila_melanogaster	FBtr0077413
F37C12.2.2	WBGene00018150	Caenorhabditis_elegans_strain_N2	F37C12.2.2
ENSACAP00000000128	ENSACAG00000000120	Anolis_carolinensis
ENSKMAP00000014542	ENSKMAG00000010901	Kryptolebias_marmoratus
ENSOMEP00000028057	ENSOMEG00000010897	Oryzias_melastigma
ENSORLP00000023184	ENSORLG00000018538	Oryzias_latipes_ASM223467v1
ENSGWIP00000027369	ENSGWIG00000014318	Gouania_willdenowi
ENSTRUP00000010465	ENSTRUG00000004404	Takifugu_rubripes
ENSTNIP00000005552	ENSTNIG00000002983	Tetraodon_nigroviridis
ENSMMOP00000007568	ENSMMOG00000005888	Mola_mola
ENSCSEP00000020277	ENSCSEG00000012930	Cynoglossus_semilaevis
ENSHCOP00000024034	ENSHCOG00000013031	Hippocampus_comes
ENSPMGP00000003618	ENSPMGG00000003111	Periophthalmus_magnuspinnatus
ENSGMOP00000012997	ENSGMOG00000012129	Gadus_morhua
ENSHHUP00000004538	ENSHHUG00000002770	Hucho_hucho
ENSHHUP00000028267	ENSHHUG00000017979	Hucho_hucho
ENSELUP00000042859	ENSELUG00000024261	Esox_lucius
ENSAMXP00000043720	ENSAMXG00000035557	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005044818	ENSAMXG00005020621	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000001929	ENSPNAG00000008444	Pygocentrus_nattereri
ENSEEEP00000022631	ENSEEEG00000010972	Electrophorus_electricus
ENSIPUP00000030445	ENSIPUG00000020560	Ictalurus_punctatus
ENSDARP00000070422	ENSDARG00000053840	Danio_rerio
ENSDCDP00000032767	ENSDCDG00000022430	Denticeps_clupeoides
ENSDCDP00000000661	ENSDCDG00000000401	Denticeps_clupeoides
ENSCHAP00000041138	ENSCHAG00000019125	Clupea_harengus
ENSSFOP00015014010	ENSSFOG00015009029	Scleropages_formosus
ENSPKIP00000037993	ENSPKIG00000015962	Paramormyrops_kingsleyae
ENSLOCP00000003377	ENSLOCG00000002857	Lepisosteus_oculatus
ENSECRP00000028803	ENSECRG00000019510	Erpetoichthys_calabaricus
ENSCMIP00000011348	ENSCMIG00000005896	Callorhinchus_milii
ENSEBUP00000002605	ENSEBUG00000001999	Eptatretus_burgeri
ENSCINP00000032903	ENSCING00000024907	Ciona_intestinalis
