R10F2.5.1	WBGene00019996	Caenorhabditis_elegans_strain_N2	R10F2.5.1
FBpp0087126	FBgn0033685	Drosophila_melanogaster	FBtr0088019
ENSACAP00000001110	ENSACAG00000001106	Anolis_carolinensis
ENSSDUP00000013746	ENSSDUG00000009984	Seriola_dumerili
ENSSLDP00000004515	ENSSLDG00000003542	Seriola_lalandi_dorsalis
ENSSMAP00000006203	ENSSMAG00000003827	Scophthalmus_maximus
ENSLCAP00010007400	ENSLCAG00010003615	Lates_calcarifer
ENSATEP00000014034	ENSATEG00000009753	Anabas_testudineus
ENSBSLP00000046117	ENSBSLG00000022030	Betta_splendens
ENSMAMP00000011209	ENSMAMG00000007603	Mastacembelus_armatus
ENSAPEP00000008228	ENSAPEG00000005918	Amphiprion_percula
ENSAOCP00000026537	ENSAOCG00000001002	Amphiprion_ocellaris
ENSAPOP00000020797	ENSAPOG00000024408	Acanthochromis_polyacanthus
ENSSPAP00000027066	ENSSPAG00000020406	Stegastes_partitus
ENSPRNP00000028647	ENSPRNG00000014273	Parambassis_ranga
ENSACLP00000041345	ENSACLG00000027829	Astatotilapia_calliptera
ENSPNYP00000017723	ENSPNYG00000013399	Pundamilia_nyererei
ENSMZEP00005009400	ENSMZEG00005007120	Maylandia_zebra
ENSHBUP00000026691	ENSHBUG00000009513	Haplochromis_burtoni
ENSNBRP00000012685	ENSNBRG00000009883	Neolamprologus_brichardi
ENSONIP00000020476	ENSONIG00000016265	Oreochromis_niloticus
ENSACIP00000023200	ENSACIG00000018007	Amphilophus_citrinellus
ENSFHEP00000021327	ENSFHEG00000001008	Fundulus_heteroclitus
ENSCVAP00000014816	ENSCVAG00000017554	Cyprinodon_variegatus
ENSXMAP00000014795	ENSXMAG00000014752	Xiphophorus_maculatus
ENSXCOP00000001921	ENSXCOG00000001546	Xiphophorus_couchianus
ENSGAFP00000012683	ENSGAFG00000008568	Gambusia_affinis
ENSPFOP00000013531	ENSPFOG00000013493	Poecilia_formosa
ENSPMEP00000016286	ENSPMEG00000018949	Poecilia_mexicana
ENSPLAP00000030203	ENSPLAG00000021099	Poecilia_latipinna
ENSPREP00000008352	ENSPREG00000005686	Poecilia_reticulata
ENSKMAP00000018645	ENSKMAG00000013842	Kryptolebias_marmoratus
ENSORLP00015003625	ENSORLG00015004386	Oryzias_latipes_ASM223469v1
ENSORLP00020018329	ENSORLG00020019302	Oryzias_latipes_ASM223471v1
ENSORLP00000018173	ENSORLG00000014500	Oryzias_latipes_ASM223467v1
ENSOMEP00000017186	ENSOMEG00000018874	Oryzias_melastigma
ENSPMGP00000002749	ENSPMGG00000002392	Periophthalmus_magnuspinnatus
ENSCHAP00000038104	ENSCHAG00000017793	Clupea_harengus
ENSDCDP00000021095	ENSDCDG00000016632	Denticeps_clupeoides
ENSAMXP00005025702	ENSAMXG00005012986	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000034778	ENSAMXG00000042434	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000029327	ENSPNAG00000015372	Pygocentrus_nattereri
ENSEEEP00000050956	ENSEEEG00000023929	Electrophorus_electricus
ENSIPUP00000022938	ENSIPUG00000015510	Ictalurus_punctatus
ENSDARP00000138083	ENSDARG00000101888	Danio_rerio
ENSGMOP00000008492	ENSGMOG00000007938	Gadus_morhua
ENSSFOP00015008805	ENSSFOG00015005723	Scleropages_formosus
ENSPKIP00000020104	ENSPKIG00000004997	Paramormyrops_kingsleyae
ENSKMAP00000016317	ENSKMAG00000012172	Kryptolebias_marmoratus
ENSBSLP00000046097	ENSBSLG00000022029	Betta_splendens
ENSCSEP00000016106	ENSCSEG00000010362	Cynoglossus_semilaevis
ENSHCOP00000002913	ENSHCOG00000004224	Hippocampus_comes
ENSMMOP00000017917	ENSMMOG00000013598	Mola_mola
ENSTNIP00000023084	ENSTNIG00000019817	Tetraodon_nigroviridis
ENSAPOP00000031524	ENSAPOG00000018789	Acanthochromis_polyacanthus
ENSXMAP00000029705	ENSXMAG00000028561	Xiphophorus_maculatus
ENSAOCP00000010085	ENSAOCG00000014297	Amphiprion_ocellaris
ENSPRNP00000018196	ENSPRNG00000009501	Parambassis_ranga
ENSGWIP00000009154	ENSGWIG00000005401	Gouania_willdenowi
ENSPNYP00000004138	ENSPNYG00000003173	Pundamilia_nyererei
ENSMZEP00005035190	ENSMZEG00005026304	Maylandia_zebra
ENSHBUP00000000536	ENSHBUG00000001728	Haplochromis_burtoni
ENSACLP00000006948	ENSACLG00000004687	Astatotilapia_calliptera
ENSONIP00000017218	ENSONIG00000013682	Oreochromis_niloticus
ENSNBRP00000018603	ENSNBRG00000014319	Neolamprologus_brichardi
ENSACIP00000019864	ENSACIG00000015426	Amphilophus_citrinellus
ENSLCRP00005054824	ENSLCRG00005020381	Larimichthys_crocea
ENSLBEP00000023092	ENSLBEG00000017707	Labrus_bergylta
ENSCGOP00000020391	ENSCGOG00000009863	Cottoperca_gobio
ENSGACP00000003035	ENSGACG00000002331	Gasterosteus_aculeatus
ENSLCAP00010008402	ENSLCAG00010004068	Lates_calcarifer
ENSLCAP00010053992	ENSLCAG00010025135	Lates_calcarifer
ENSSLDP00000011665	ENSSLDG00000009259	Seriola_lalandi_dorsalis
ENSSDUP00000009681	ENSSDUG00000007103	Seriola_dumerili
ENSSMAP00000002145	ENSSMAG00000001314	Scophthalmus_maximus
ENSMALP00000018298	ENSMALG00000012707	Monopterus_albus
ENSMAMP00000006547	ENSMAMG00000004443	Mastacembelus_armatus
ENSATEP00000008949	ENSATEG00000006263	Anabas_testudineus
ENSSPAP00000012139	ENSSPAG00000009188	Stegastes_partitus
ENSAPEP00000030714	ENSAPEG00000021818	Amphiprion_percula
ENSORLP00000011907	ENSORLG00000009500	Oryzias_latipes_ASM223467v1
ENSORLP00020031258	ENSORLG00020016190	Oryzias_latipes_ASM223471v1
ENSORLP00015006905	ENSORLG00015007773	Oryzias_latipes_ASM223469v1
ENSOMEP00000024803	ENSOMEG00000005663	Oryzias_melastigma
ENSFHEP00000000344	ENSFHEG00000001061	Fundulus_heteroclitus
ENSCVAP00000020258	ENSCVAG00000001534	Cyprinodon_variegatus
ENSXMAP00000004798	ENSXMAG00000004775	Xiphophorus_maculatus
ENSXCOP00000025130	ENSXCOG00000018765	Xiphophorus_couchianus
ENSPFOP00000000439	ENSPFOG00000000446	Poecilia_formosa
ENSPLAP00000013103	ENSPLAG00000016596	Poecilia_latipinna
ENSPMEP00000007438	ENSPMEG00000009145	Poecilia_mexicana
ENSPREP00000014605	ENSPREG00000009882	Poecilia_reticulata
ENSGAFP00000028120	ENSGAFG00000019016	Gambusia_affinis
ENSHCOP00000014047	ENSHCOG00000017318	Hippocampus_comes
ENSPMGP00000019345	ENSPMGG00000015711	Periophthalmus_magnuspinnatus
ENSGMOP00000018899	ENSGMOG00000017579	Gadus_morhua
ENSHHUP00000048677	ENSHHUG00000029498	Hucho_hucho
ENSELUP00000006538	ENSELUG00000007413	Esox_lucius
ENSDCDP00000062636	ENSDCDG00000035436	Denticeps_clupeoides
ENSCHAP00000001787	ENSCHAG00000001289	Clupea_harengus
ENSAMXP00000049919	ENSAMXG00000039731	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005022893	ENSAMXG00005011803	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000021702	ENSPNAG00000004456	Pygocentrus_nattereri
ENSIPUP00000008488	ENSIPUG00000005816	Ictalurus_punctatus
ENSDARP00000132652	ENSDARG00000104403	Danio_rerio
ENSSFOP00015031100	ENSSFOG00015019909	Scleropages_formosus
ENSLOCP00000003699	ENSLOCG00000003127	Lepisosteus_oculatus
ENSECRP00000025889	ENSECRG00000017499	Erpetoichthys_calabaricus
ENSCMIP00000031243	ENSCMIG00000013431	Callorhinchus_milii
ENSEBUP00000017898	ENSEBUG00000011170	Eptatretus_burgeri
ENSCSAVP00000006366	ENSCSAVG00000003809	Ciona_savignyi
ENSCINP00000034759	ENSCING00000022731	Ciona_intestinalis
