ENSVURP00010015133	ENSVURG00010011574	Vombatus_ursinus
ENSPPRP00000028044	ENSPPRG00000020078	Panthera_pardus
ENSPTIP00000005509	ENSPTIG00000007707	Panthera_tigris_altaica
ENSMLUP00000014999	ENSMLUG00000016456	Myotis_lucifugus
ENSMLUP00000020462	ENSMLUG00000024804	Myotis_lucifugus
ENSEEUP00000005639	ENSEEUG00000006153	Erinaceus_europaeus
ENSTSYP00000034872	ENSTSYG00000033725	Carlito_syrichta
ENSDNOP00000006764	ENSDNOG00000008730	Dasypus_novemcinctus
ENSLAFP00000008246	ENSLAFG00000009839	Loxodonta_africana
ENSPCAP00000001648	ENSPCAG00000001704	Procavia_capensis
ENSETEP00000016373	ENSETEG00000020154	Echinops_telfairi
ENSPCOP00000008060	ENSPCOG00000015304	Propithecus_coquereli
ENSPSMP00000009797	ENSPSMG00000007152	Prolemur_simus
ENSMICP00000008095	ENSMICG00000008885	Microcebus_murinus
ENSOGAP00000022154	ENSOGAG00000032438	Otolemur_garnettii
ENSPTRP00000040313	ENSPTRG00000012413	Pan_troglodytes
ENSPPAP00000027853	ENSPPAG00000036988	Pan_paniscus
ENSP00000390436	ENSG00000074047	Homo_sapiens
ENSGGOP00000009432	ENSGGOG00000009653	Gorilla_gorilla
ENSPPYP00000014260	ENSPPYG00000012778	Pongo_abelii
ENSNLEP00000001150	ENSNLEG00000000944	Nomascus_leucogenys
ENSTGEP00000001397	ENSTGEG00000001312	Theropithecus_gelada
ENSTGEP00000004440	ENSTGEG00000003737	Theropithecus_gelada
ENSMLEP00000000403	ENSMLEG00000000952	Mandrillus_leucophaeus
ENSMMUP00000057562	ENSMMUG00000001868	Macaca_mulatta
ENSMFAP00000033988	ENSMFAG00000003477	Macaca_fascicularis
ENSMNEP00000009570	ENSMNEG00000029215	Macaca_nemestrina
ENSPANP00000016599	ENSPANG00000024168	Papio_anubis
ENSCATP00000022030	ENSCATG00000034671	Cercocebus_atys
ENSCSAP00000012714	ENSCSAG00000016668	Chlorocebus_sabaeus
ENSPTEP00000024886	ENSPTEG00000025273	Piliocolobus_tephrosceles
ENSCANP00000038691	ENSCANG00000043023	Colobus_angolensis_palliatus
ENSRROP00000045881	ENSRROG00000045806	Rhinopithecus_roxellana
ENSRBIP00000043119	ENSRBIG00000044751	Rhinopithecus_bieti
ENSCCAP00000010773	ENSCCAG00000023139	Cebus_capucinus_imitator
ENSSBOP00000039163	ENSSBOG00000035626	Saimiri_boliviensis_boliviensis
ENSCJAP00000024501	ENSCJAG00000013342	Callithrix_jacchus
ENSANAP00000034027	ENSANAG00000034664	Aotus_nancymaae
ENSOCUP00000047570	ENSOCUG00000000638	Oryctolagus_cuniculus
ENSOPRP00000010222	ENSOPRG00000011185	Ochotona_princeps
ENSTBEP00000007182	ENSTBEG00000008264	Tupaia_belangeri
ENSCCNP00000032953	ENSCCNG00000031231	Castor_canadensis
ENSDORP00000007787	ENSDORG00000008299	Dipodomys_ordii
MGP_SPRETEiJ_P0020489	MGP_SPRETEiJ_G0015317	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000010083	ENSMSIG00000008829	Mus_spicilegus
ENSMUSP00000054837	ENSMUSG00000048402	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0019462	MGP_CAROLIEiJ_G0014510	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0074755	MGP_PahariEiJ_G0027746	Mus_pahari_strain_PAHARI_EIJ
ENSMUGP00000026384	ENSMUGG00000021973	Meriones_unguiculatus
ENSCGRP00000020078	ENSCGRG00000014620	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001025542	ENSCGRG00001023112	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015012091	ENSCGRG00015009260	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000007157	ENSMAUG00000008873	Mesocricetus_auratus
ENSMOCP00000017317	ENSMOCG00000015946	Microtus_ochrogaster
ENSPEMP00000003861	ENSPEMG00000005696	Peromyscus_maniculatus_bairdii
ENSNGAP00000010318	ENSNGAG00000012764	Nannospalax_galili
ENSJJAP00000018105	ENSJJAG00000019457	Jaculus_jaculus
ENSUPAP00010023977	ENSUPAG00010019007	Urocitellus_parryii
ENSMMMP00000017007	ENSMMMG00000015099	Marmota_marmota_marmota
ENSSTOP00000004130	ENSSTOG00000004582	Ictidomys_tridecemlineatus
ENSCLAP00000005472	ENSCLAG00000003886	Chinchilla_lanigera
ENSODEP00000010795	ENSODEG00000008042	Octodon_degus
ENSCPOP00000024493	ENSCPOG00000015189	Cavia_porcellus
ENSCAPP00000010028	ENSCAPG00000011349	Cavia_aperea
ENSHGLP00000006209	ENSHGLG00000004535	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100011810	ENSHGLG00100008772	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000002988	ENSFDAG00000012545	Fukomys_damarensis
ENSOANP00000015427	ENSOANG00000009722	Ornithorhynchus_anatinus
ENSOANP00000018859	ENSOANG00000011898	Ornithorhynchus_anatinus
ENSPVIP00000009573	ENSPVIG00000007622	Pogona_vitticeps
ENSACAP00000004127	ENSACAG00000004133	Anolis_carolinensis
ENSNSUP00000014774	ENSNSUG00000010924	Notechis_scutatus
ENSSMRP00000015288	ENSSMRG00000011875	Salvator_merianae
ENSSPUP00000022966	ENSSPUG00000017627	Sphenodon_punctatus
ENSNPEP00000015755	ENSNPEG00000011750	Nothoprocta_perdicaria
ENSAOWP00000022336	ENSAOWG00000015083	Apteryx_owenii
ENSMUNP00000016545	ENSMUNG00000012743	Melopsittacus_undulatus
ENSFALP00000013805	ENSFALG00000013217	Ficedula_albicollis
ENSCPRP00005001611	ENSCPRG00005001216	Crocodylus_porosus
ENSGAGP00000010549	ENSGAGG00000008248	Gopherus_agassizii
ENSCABP00000010356	ENSCABG00000007755	Chelonoidis_abingdonii
ENSCPBP00000018914	ENSCPBG00000013726	Chrysemys_picta_bellii
ENSPSIP00000009617	ENSPSIG00000008752	Pelodiscus_sinensis
ENSLACP00000019749	ENSLACG00000017364	Latimeria_chalumnae
ENSPFOP00000014873	ENSPFOG00000014778	Poecilia_formosa
ENSPMEP00000030502	ENSPMEG00000016938	Poecilia_mexicana
ENSPLAP00000014250	ENSPLAG00000017926	Poecilia_latipinna
ENSPREP00000005968	ENSPREG00000004151	Poecilia_reticulata
ENSXMAP00000039439	ENSXMAG00000026745	Xiphophorus_maculatus
ENSXCOP00000000688	ENSXCOG00000000525	Xiphophorus_couchianus
ENSGAFP00000016922	ENSGAFG00000011412	Gambusia_affinis
ENSCVAP00000015738	ENSCVAG00000018681	Cyprinodon_variegatus
ENSFHEP00000000650	ENSFHEG00000001376	Fundulus_heteroclitus
ENSKMAP00000008055	ENSKMAG00000006055	Kryptolebias_marmoratus
ENSAOCP00000017517	ENSAOCG00000022692	Amphiprion_ocellaris
ENSAPEP00000032975	ENSAPEG00000023332	Amphiprion_percula
ENSAPOP00000030891	ENSAPOG00000017824	Acanthochromis_polyacanthus
ENSSPAP00000031245	ENSSPAG00000023421	Stegastes_partitus
ENSPRNP00000055588	ENSPRNG00000026045	Parambassis_ranga
ENSACIP00000031321	ENSACIG00000024203	Amphilophus_citrinellus
ENSCGOP00000029054	ENSCGOG00000013614	Cottoperca_gobio
ENSGACP00000002018	ENSGACG00000001547	Gasterosteus_aculeatus
ENSMMOP00000025305	ENSMMOG00000019206	Mola_mola
ENSHCOP00000006082	ENSHCOG00000007969	Hippocampus_comes
ENSSMAP00000003249	ENSSMAG00000002040	Scophthalmus_maximus
ENSLCAP00010037285	ENSLCAG00010017449	Lates_calcarifer
ENSSDUP00000001511	ENSSDUG00000001079	Seriola_dumerili
ENSATEP00000008491	ENSATEG00000005931	Anabas_testudineus
ENSBSLP00000030603	ENSBSLG00000014810	Betta_splendens
ENSLBEP00000036071	ENSLBEG00000027012	Labrus_bergylta
ENSGWIP00000005442	ENSGWIG00000002927	Gouania_willdenowi
ENSOMEP00000032544	ENSOMEG00000018141	Oryzias_melastigma
ENSPMGP00000029695	ENSPMGG00000023903	Periophthalmus_magnuspinnatus	ENSPMGT00000031613
ENSCSEP00000024229	ENSCSEG00000015457	Cynoglossus_semilaevis	ENSCSET00000024555
ENSPMGP00000012927	ENSPMGG00000010656	Periophthalmus_magnuspinnatus	ENSPMGT00000013798
ENSGMOP00000011077	ENSGMOG00000010335	Gadus_morhua
ENSHHUP00000071363	ENSHHUG00000041900	Hucho_hucho
ENSELUP00000030621	ENSELUG00000007884	Esox_lucius
ENSAMXP00000040026	ENSAMXG00000043175	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005056169	ENSAMXG00005024957	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000012341	ENSPNAG00000018076	Pygocentrus_nattereri
ENSIPUP00000035271	ENSIPUG00000023662	Ictalurus_punctatus
ENSEEEP00000040132	ENSEEEG00000019021	Electrophorus_electricus
ENSDARP00000010693	ENSDARG00000025641	Danio_rerio
ENSDCDP00000038148	ENSDCDG00000025641	Denticeps_clupeoides
ENSAMXP00000028852	ENSAMXG00000029155	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005032459	ENSAMXG00005015759	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSEEEP00000006803	ENSEEEG00000003571	Electrophorus_electricus
ENSDARP00000015266	ENSDARG00000020884	Danio_rerio
ENSDCDP00000027421	ENSDCDG00000020021	Denticeps_clupeoides
ENSHHUP00000047294	ENSHHUG00000028740	Hucho_hucho
ENSHHUP00000090532	ENSHHUG00000052267	Hucho_hucho
ENSELUP00000037867	ENSELUG00000017638	Esox_lucius
ENSTRUP00000026295	ENSTRUG00000010444	Takifugu_rubripes
ENSTNIP00000013152	ENSTNIG00000010251	Tetraodon_nigroviridis
ENSCSEP00000014325	ENSCSEG00000009207	Cynoglossus_semilaevis
ENSMMOP00000002516	ENSMMOG00000002038	Mola_mola
ENSLBEP00000016638	ENSLBEG00000012757	Labrus_bergylta
ENSLCAP00010005365	ENSLCAG00010002691	Lates_calcarifer
ENSBSLP00000040770	ENSBSLG00000019708	Betta_splendens
ENSGWIP00000002687	ENSGWIG00000001449	Gouania_willdenowi
ENSCGOP00000028465	ENSCGOG00000013349	Cottoperca_gobio
ENSCGOP00000005605	ENSCGOG00000002964	Cottoperca_gobio
ENSLCRP00005020814	ENSLCRG00005008478	Larimichthys_crocea
ENSMALP00000008755	ENSMALG00000006241	Monopterus_albus
ENSMAMP00000033529	ENSMAMG00000022543	Mastacembelus_armatus
ENSATEP00000018015	ENSATEG00000012337	Anabas_testudineus
ENSSDUP00000003113	ENSSDUG00000002283	Seriola_dumerili
ENSSLDP00000018220	ENSSLDG00000014148	Seriola_lalandi_dorsalis
ENSSMAP00000000083	ENSSMAG00000000059	Scophthalmus_maximus
ENSFHEP00000028846	ENSFHEG00000013278	Fundulus_heteroclitus
ENSCVAP00000011490	ENSCVAG00000013874	Cyprinodon_variegatus
ENSXMAP00000006466	ENSXMAG00000006443	Xiphophorus_maculatus
ENSXCOP00000014158	ENSXCOG00000010724	Xiphophorus_couchianus
ENSGAFP00000030315	ENSGAFG00000020427	Gambusia_affinis
ENSPREP00000019383	ENSPREG00000013102	Poecilia_reticulata
ENSKMAP00000024315	ENSKMAG00000018024	Kryptolebias_marmoratus
ENSORLP00000001639	ENSORLG00000001328	Oryzias_latipes_ASM223467v1
ENSORLP00020005012	ENSORLG00020005906	Oryzias_latipes_ASM223471v1
ENSORLP00015008590	ENSORLG00015009385	Oryzias_latipes_ASM223469v1
ENSOMEP00000015723	ENSOMEG00000017339	Oryzias_melastigma
ENSONIP00000004536	ENSONIG00000003608	Oreochromis_niloticus
ENSNBRP00000027686	ENSNBRG00000020988	Neolamprologus_brichardi
ENSACLP00000010728	ENSACLG00000007319	Astatotilapia_calliptera
ENSMZEP00005015905	ENSMZEG00005011934	Maylandia_zebra
ENSPNYP00000013054	ENSPNYG00000009879	Pundamilia_nyererei
ENSACIP00000009895	ENSACIG00000007662	Amphilophus_citrinellus
ENSAOCP00000001039	ENSAOCG00000003981	Amphiprion_ocellaris
ENSAPEP00000010218	ENSAPEG00000007312	Amphiprion_percula
ENSAPOP00000001305	ENSAPOG00000002587	Acanthochromis_polyacanthus
ENSSPAP00000026709	ENSSPAG00000020058	Stegastes_partitus
ENSPRNP00000006711	ENSPRNG00000004021	Parambassis_ranga
ENSHCOP00000020966	ENSHCOG00000007459	Hippocampus_comes
ENSSFOP00015032241	ENSSFOG00015020575	Scleropages_formosus
ENSSFOP00015002563	ENSSFOG00015001470	Scleropages_formosus
ENSLOCP00000002357	ENSLOCG00000002028	Lepisosteus_oculatus
ENSECRP00000024572	ENSECRG00000016646	Erpetoichthys_calabaricus
ENSCMIP00000020695	ENSCMIG00000009495	Callorhinchus_milii
ENSCJAP00000058816	ENSCJAG00000039046	Callithrix_jacchus
ENSEBUP00000024725	ENSEBUG00000015258	Eptatretus_burgeri	ENSEBUT00000025301
ENSHHUP00000014664	ENSHHUG00000009081	Hucho_hucho
ENSPNAP00000009831	ENSPNAG00000003376	Pygocentrus_nattereri
ENSPMAP00000003838	ENSPMAG00000003528	Petromyzon_marinus	ENSPMAT00000003854
ENSPMAP00000003835	ENSPMAG00000003522	Petromyzon_marinus	ENSPMAT00000003851
ENSPMAP00000008574	ENSPMAG00000007805	Petromyzon_marinus	ENSPMAT00000008612
ENSEBUP00000019939	ENSEBUG00000012387	Eptatretus_burgeri	ENSEBUT00000020515
ENSONIP00000007940	ENSONIG00000006298	Oreochromis_niloticus
ENSLCRP00005034024	ENSLCRG00005013353	Larimichthys_crocea
ENSGAFP00000027574	ENSGAFG00000018625	Gambusia_affinis
ENSPREP00000003581	ENSPREG00000002565	Poecilia_reticulata
ENSCMIP00000035702	ENSCMIG00000015091	Callorhinchus_milii
