ENSCPGP00000009960	ENSCPGG00000007097	Calidris_pygmaea
ENSMUSP00000055327	ENSMUSG00000046168	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0038791	MGP_SPRETEiJ_G0020279	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0037064	MGP_CAROLIEiJ_G0019387	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0085167	MGP_PahariEiJ_G0030405	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000037710	ENSRNOG00000021831	Rattus_norvegicus
ENSMUGP00000021509	ENSMUGG00000018102	Meriones_unguiculatus
ENSMOCP00000015297	ENSMOCG00000014538	Microtus_ochrogaster
ENSPEMP00000008281	ENSPEMG00000009982	Peromyscus_maniculatus_bairdii
ENSCGRP00001025203	ENSCGRG00001022876	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000008590	ENSCGRG00000006267	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000008215	ENSMAUG00000009681	Mesocricetus_auratus
ENSNGAP00000009317	ENSNGAG00000012047	Nannospalax_galili
ENSCCNP00000008097	ENSCCNG00000008618	Castor_canadensis
ENSUPAP00010004940	ENSUPAG00010004022	Urocitellus_parryii
ENSSTOP00000000916	ENSSTOG00000001023	Ictidomys_tridecemlineatus
ENSSDAP00000019675	ENSSDAG00000017939	Spermophilus_dauricus
ENSMMMP00000026294	ENSMMMG00000023037	Marmota_marmota_marmota
ENSOCUP00000002680	ENSOCUG00000003085	Oryctolagus_cuniculus
ENSOPRP00000001972	ENSOPRG00000002161	Ochotona_princeps
ENSTBEP00000000983	ENSTBEG00000001161	Tupaia_belangeri
ENSPTRP00000010005	ENSPTRG00000005881	Pan_troglodytes
ENSPPAP00000001483	ENSPPAG00000006776	Pan_paniscus
ENSP00000324191	ENSG00000198553	Homo_sapiens
ENSGGOP00000001595	ENSGGOG00000001621	Gorilla_gorilla
ENSPPYP00000006123	ENSPPYG00000005375	Pongo_abelii
ENSNLEP00000004558	ENSNLEG00000003786	Nomascus_leucogenys
ENSPTEP00000031666	ENSPTEG00000030546	Piliocolobus_tephrosceles
ENSCANP00000006907	ENSCANG00000023047	Colobus_angolensis_palliatus
ENSRROP00000024866	ENSRROG00000036212	Rhinopithecus_roxellana
ENSRBIP00000041345	ENSRBIG00000044018	Rhinopithecus_bieti
ENSMFAP00000030392	ENSMFAG00000042387	Macaca_fascicularis
ENSMNEP00000009901	ENSMNEG00000029373	Macaca_nemestrina
ENSMLEP00000007901	ENSMLEG00000028084	Mandrillus_leucophaeus
ENSPANP00000034998	ENSPANG00000029368	Papio_anubis
ENSCATP00000023717	ENSCATG00000035411	Cercocebus_atys
ENSMMUP00000052094	ENSMMUG00000010899	Macaca_mulatta
ENSTGEP00000005388	ENSTGEG00000004484	Theropithecus_gelada
ENSSBOP00000012536	ENSSBOG00000023070	Saimiri_boliviensis_boliviensis
ENSCCAP00000031647	ENSCCAG00000033873	Cebus_capucinus_imitator
ENSANAP00000013634	ENSANAG00000024727	Aotus_nancymaae
ENSTSYP00000009720	ENSTSYG00000010615	Carlito_syrichta
ENSPCOP00000014595	ENSPCOG00000018995	Propithecus_coquereli
ENSMICP00000046653	ENSMICG00000042205	Microcebus_murinus
ENSPSMP00000023233	ENSPSMG00000016450	Prolemur_simus
ENSLAFP00000000590	ENSLAFG00000000702	Loxodonta_africana
ENSPCAP00000015990	ENSPCAG00000017087	Procavia_capensis
ENSDNOP00000004749	ENSDNOG00000006130	Dasypus_novemcinctus
ENSPCIP00000025867	ENSPCIG00000019428	Phascolarctos_cinereus
ENSVURP00010023354	ENSVURG00010017902	Vombatus_ursinus
ENSMEUP00000001845	ENSMEUG00000002022	Notamacropus_eugenii
ENSSHAP00000001709	ENSSHAG00000001523	Sarcophilus_harrisii
ENSOANP00000024476	ENSOANG00000015538	Ornithorhynchus_anatinus
ENSXETP00000037227	ENSXETG00000013025	Xenopus_tropicalis
ENSCMIP00000033776	ENSCMIG00000014397	Callorhinchus_milii	ENSCMIT00000034286
ENSHHUP00000058986	ENSHHUG00000035066	Hucho_hucho
ENSHHUP00000063821	ENSHHUG00000037706	Hucho_hucho
ENSIPUP00000030122	ENSIPUG00000020361	Ictalurus_punctatus
ENSLOCP00000011315	ENSLOCG00000009277	Lepisosteus_oculatus
ENSECRP00000026507	ENSECRG00000017923	Erpetoichthys_calabaricus
ENSLACP00000015328	ENSLACG00000013493	Latimeria_chalumnae
ENSCMIP00000043636	ENSCMIG00000018091	Callorhinchus_milii	ENSCMIT00000044260
