ENSEBUP00000008901	ENSEBUG00000005758	Eptatretus_burgeri	ENSEBUT00000009415
ENSEBUP00000024650	ENSEBUG00000015216	Eptatretus_burgeri	ENSEBUT00000025226
ENSPVAP00000012178	ENSPVAG00000012909	Pteropus_vampyrus
MGP_CAROLIEiJ_P0084137	MGP_CAROLIEiJ_G0030961	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0047036	MGP_PahariEiJ_G0021430	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000055596	ENSRNOG00000015440	Rattus_norvegicus
ENSMUGP00000004962	ENSMUGG00000004507	Meriones_unguiculatus
ENSCGRP00001016089	ENSCGRG00001016491	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000023233	ENSCGRG00000016821	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015033400	ENSCGRG00015025113	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000017330	ENSMAUG00000016235	Mesocricetus_auratus
ENSPEMP00000023632	ENSPEMG00000020615	Peromyscus_maniculatus_bairdii
ENSMOCP00000014489	ENSMOCG00000013972	Microtus_ochrogaster
ENSNGAP00000018258	ENSNGAG00000018413	Nannospalax_galili
ENSJJAP00000012745	ENSJJAG00000015655	Jaculus_jaculus
ENSCCNP00000019912	ENSCCNG00000019908	Castor_canadensis
ENSDORP00000002536	ENSDORG00000002696	Dipodomys_ordii
ENSHGLP00000004966	ENSHGLG00000003638	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000020164	ENSFDAG00000008637	Fukomys_damarensis
ENSCLAP00000001060	ENSCLAG00000000817	Chinchilla_lanigera
ENSODEP00000005387	ENSODEG00000004076	Octodon_degus
ENSCPOP00000002674	ENSCPOG00000002943	Cavia_porcellus
ENSCAPP00000017049	ENSCAPG00000016803	Cavia_aperea
ENSSTOP00000012199	ENSSTOG00000013599	Ictidomys_tridecemlineatus
ENSMMMP00000016266	ENSMMMG00000014218	Marmota_marmota_marmota
ENSOCUP00000010872	ENSOCUG00000012620	Oryctolagus_cuniculus
ENSOPRP00000001397	ENSOPRG00000001480	Ochotona_princeps
ENSPPAP00000027620	ENSPPAG00000036871	Pan_paniscus
ENSPTRP00000091996	ENSPTRG00000020145	Pan_troglodytes
ENSP00000298139	ENSG00000165392	Homo_sapiens
ENSGGOP00000024577	ENSGGOG00000022154	Gorilla_gorilla
ENSPPYP00000020730	ENSPPYG00000018494	Pongo_abelii
ENSNLEP00000045895	ENSNLEG00000012006	Nomascus_leucogenys
ENSMLEP00000028175	ENSMLEG00000038296	Mandrillus_leucophaeus
ENSCATP00000035398	ENSCATG00000040557	Cercocebus_atys
ENSTGEP00000006571	ENSTGEG00000005390	Theropithecus_gelada
ENSPANP00000018132	ENSPANG00000018594	Papio_anubis
ENSMMUP00000029828	ENSMMUG00000022655	Macaca_mulatta
ENSMFAP00000023572	ENSMFAG00000043428	Macaca_fascicularis
ENSMNEP00000017229	ENSMNEG00000032617	Macaca_nemestrina
ENSCSAP00000011889	ENSCSAG00000015810	Chlorocebus_sabaeus
ENSCANP00000027447	ENSCANG00000037137	Colobus_angolensis_palliatus
ENSPTEP00000034030	ENSPTEG00000032346	Piliocolobus_tephrosceles
ENSRROP00000044898	ENSRROG00000045381	Rhinopithecus_roxellana
ENSRBIP00000015492	ENSRBIG00000031825	Rhinopithecus_bieti
ENSSBOP00000021357	ENSSBOG00000027238	Saimiri_boliviensis_boliviensis
ENSCCAP00000012032	ENSCCAG00000023793	Cebus_capucinus_imitator
ENSCJAP00000022986	ENSCJAG00000012511	Callithrix_jacchus
ENSANAP00000030110	ENSANAG00000032806	Aotus_nancymaae
ENSTSYP00000011640	ENSTSYG00000012689	Carlito_syrichta
ENSMICP00000009696	ENSMICG00000010630	Microcebus_murinus
ENSPCOP00000004573	ENSPCOG00000012938	Propithecus_coquereli
ENSPSMP00000011116	ENSPSMG00000008034	Prolemur_simus
ENSOGAP00000008598	ENSOGAG00000009600	Otolemur_garnettii
ENSDNOP00000006580	ENSDNOG00000008481	Dasypus_novemcinctus
ENSCHOP00000007944	ENSCHOG00000008966	Choloepus_hoffmanni
ENSLAFP00000003703	ENSLAFG00000004434	Loxodonta_africana
ENSPCAP00000013009	ENSPCAG00000013763	Procavia_capensis
ENSETEP00000016133	ENSETEG00000019854	Echinops_telfairi
ENSTBEP00000011064	ENSTBEG00000012702	Tupaia_belangeri
ENSPCIP00000026907	ENSPCIG00000020146	Phascolarctos_cinereus
ENSVURP00010015722	ENSVURG00010012030	Vombatus_ursinus
ENSMEUP00000007589	ENSMEUG00000008271	Notamacropus_eugenii
ENSSHAP00000006408	ENSSHAG00000005577	Sarcophilus_harrisii
ENSMODP00000037910	ENSMODG00000018997	Monodelphis_domestica
ENSOANP00000009476	ENSOANG00000005952	Ornithorhynchus_anatinus
ENSOANP00000032607	ENSOANG00000030751	Ornithorhynchus_anatinus
ENSAPLP00000013541	ENSAPLG00000013706	Anas_platyrhynchos_platyrhynchos
ENSSPUP00000022914	ENSSPUG00000017579	Sphenodon_punctatus
ENSSPUP00000022898	ENSSPUG00000017560	Sphenodon_punctatus
ENSPVIP00000009035	ENSPVIG00000007237	Pogona_vitticeps	ENSPVIT00000011531
ENSACAP00000003095	ENSACAG00000003109	Anolis_carolinensis	ENSACAT00000003174
ENSNSUP00000021048	ENSNSUG00000015288	Notechis_scutatus
ENSSMRP00000024069	ENSSMRG00000018682	Salvator_merianae	ENSSMRT00000028205
ENSAOWP00000007616	ENSAOWG00000005067	Apteryx_owenii
ENSAHAP00000028128	ENSAHAG00000019547	Apteryx_haastii
ENSARWP00000007217	ENSARWG00000004834	Apteryx_rowi
ENSDNVP00000016706	ENSDNVG00000011683	Dromaius_novaehollandiae
ENSNPEP00000021869	ENSNPEG00000016214	Nothoprocta_perdicaria
ENSCPUP00000022887	ENSCPUG00000015553	Calidris_pugnax
ENSCPGP00000002393	ENSCPGG00000000903	Calidris_pygmaea
ENSMUNP00000003174	ENSMUNG00000002725	Melopsittacus_undulatus
ENSGALP00000068726	ENSGALG00000040909	Gallus_gallus
ENSMGAP00000004913	ENSMGAG00000004960	Meleagris_gallopavo
ENSCJPP00005010230	ENSCJPG00005008700	Coturnix_japonica
ENSNMEP00000016220	ENSNMEG00000014290	Numida_meleagris
ENSABRP00000023413	ENSABRG00000019658	Anser_brachyrhynchus
ENSAPLP00000001441	ENSAPLG00000001616	Anas_platyrhynchos_platyrhynchos
ENSMVIP00005006620	ENSMVIG00005004920	Manacus_vitellinus
ENSLCOP00000012452	ENSLCOG00000009001	Lepidothrix_coronata
ENSLSDP00000017027	ENSLSDG00000012222	Lonchura_striata_domestica
ENSTGUP00000001824	ENSTGUG00000001765	Taeniopygia_guttata
ENSJHYP00000001761	ENSJHYG00000001530	Junco_hyemalis
ENSZALP00000012085	ENSZALG00000009877	Zonotrichia_albicollis
ENSSCAP00000005340	ENSSCAG00000004279	Serinus_canaria
ENSPMJP00000006898	ENSPMJG00000005741	Parus_major
ENSCCEP00000027076	ENSCCEG00000023670	Cyanistes_caeruleus
ENSCPRP00005001650	ENSCPRG00005001240	Crocodylus_porosus
ENSGAGP00000031531	ENSGAGG00000022647	Gopherus_agassizii
ENSCABP00000019601	ENSCABG00000014474	Chelonoidis_abingdonii
ENSCPBP00000018417	ENSCPBG00000013421	Chrysemys_picta_bellii
ENSPSIP00000014985	ENSPSIG00000013411	Pelodiscus_sinensis
ENSXETP00000036841	ENSXETG00000013161	Xenopus_tropicalis
ENSLACP00000001756	ENSLACG00000001569	Latimeria_chalumnae
ENSAMXP00000010342	ENSAMXG00000010066	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005049702	ENSAMXG00005022524	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000015793	ENSPNAG00000021848	Pygocentrus_nattereri
ENSEEEP00000017959	ENSEEEG00000008853	Electrophorus_electricus
ENSIPUP00000002921	ENSIPUG00000002090	Ictalurus_punctatus
ENSDARP00000133164	ENSDARG00000098211	Danio_rerio
ENSCHAP00000024514	ENSCHAG00000011541	Clupea_harengus
ENSDCDP00000047875	ENSDCDG00000029742	Denticeps_clupeoides
ENSHHUP00000048441	ENSHHUG00000029343	Hucho_hucho
ENSELUP00000038002	ENSELUG00000017817	Esox_lucius
ENSSFOP00015009427	ENSSFOG00015006123	Scleropages_formosus
ENSPKIP00000011013	ENSPKIG00000025497	Paramormyrops_kingsleyae
ENSLOCP00000013227	ENSLOCG00000010792	Lepisosteus_oculatus
ENSECRP00000011428	ENSECRG00000007612	Erpetoichthys_calabaricus
ENSCMIP00000026210	ENSCMIG00000011480	Callorhinchus_milii
ENSCINP00000004562	ENSCING00000002232	Ciona_intestinalis
ENSCSAVP00000017212	ENSCSAVG00000010124	Ciona_savignyi
F18C5.2.1	WBGene00006944	Caenorhabditis_elegans_strain_N2
