ENSCABP00000023773	ENSCABG00000017504	Chelonoidis_abingdonii
ENSLCAP00010002372	ENSLCAG00010001328	Lates_calcarifer
ENSSMAP00000003734	ENSSMAG00000002327	Scophthalmus_maximus
ENSTNIP00000001356	ENSTNIG00000003552	Tetraodon_nigroviridis
ENSTRUP00000025009	ENSTRUG00000009946	Takifugu_rubripes
ENSPMGP00000011516	ENSPMGG00000009538	Periophthalmus_magnuspinnatus
ENSGMOP00000018938	ENSGMOG00000017619	Gadus_morhua
ENSELUP00000026520	ENSELUG00000002444	Esox_lucius
ENSHHUP00000020702	ENSHHUG00000012973	Hucho_hucho
ENSDCDP00000003085	ENSDCDG00000001591	Denticeps_clupeoides	ENSDCDT00000003417
ENSCHAP00000058099	ENSCHAG00000026203	Clupea_harengus	ENSCHAT00000062605
ENSAMXP00000047294	ENSAMXG00000000591	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000055627
ENSAMXP00005026981	ENSAMXG00005013542	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000004817	ENSPNAG00000001593	Pygocentrus_nattereri
ENSIPUP00000032873	ENSIPUG00000022085	Ictalurus_punctatus
ENSEEEP00000019378	ENSEEEG00000009492	Electrophorus_electricus
ENSDARP00000039201	ENSDARG00000026771	Danio_rerio
ENSPKIP00000024685	ENSPKIG00000007837	Paramormyrops_kingsleyae
ENSSFOP00015020334	ENSSFOG00015013071	Scleropages_formosus
ENSLOCP00000011704	ENSLOCG00000009578	Lepisosteus_oculatus
ENSECRP00000011644	ENSECRG00000007758	Erpetoichthys_calabaricus
ENSCMIP00000034323	ENSCMIG00000014566	Callorhinchus_milii
