ENSACAP00000011603	ENSACAG00000011834	Anolis_carolinensis
ENSSMAP00000031857	ENSSMAG00000019520	Scophthalmus_maximus
ENSAPEP00000025143	ENSAPEG00000017894	Amphiprion_percula
ENSAOCP00000010582	ENSAOCG00000014817	Amphiprion_ocellaris
ENSAPOP00000000211	ENSAPOG00000001396	Acanthochromis_polyacanthus
ENSSPAP00000023050	ENSSPAG00000017406	Stegastes_partitus
ENSSPAP00000022957	ENSSPAG00000017331	Stegastes_partitus
ENSPRNP00000018988	ENSPRNG00000009913	Parambassis_ranga
ENSGWIP00000019667	ENSGWIG00000010729	Gouania_willdenowi
ENSHBUP00000011472	ENSHBUG00000013113	Haplochromis_burtoni
ENSPNYP00000000712	ENSPNYG00000000521	Pundamilia_nyererei
ENSACLP00000003212	ENSACLG00000002216	Astatotilapia_calliptera
ENSMZEP00005003699	ENSMZEG00005002869	Maylandia_zebra
ENSNBRP00000023043	ENSNBRG00000017629	Neolamprologus_brichardi
ENSONIP00000009244	ENSONIG00000007330	Oreochromis_niloticus
ENSACIP00000002105	ENSACIG00000001694	Amphilophus_citrinellus
ENSFHEP00000010645	ENSFHEG00000012018	Fundulus_heteroclitus
ENSCVAP00000012940	ENSCVAG00000015417	Cyprinodon_variegatus
ENSXMAP00000016010	ENSXMAG00000015980	Xiphophorus_maculatus
ENSGAFP00000026875	ENSGAFG00000018158	Gambusia_affinis
ENSPMEP00000005625	ENSPMEG00000000859	Poecilia_mexicana
ENSPLAP00000012243	ENSPLAG00000015495	Poecilia_latipinna
ENSPFOP00000029829	ENSPFOG00000015695	Poecilia_formosa
ENSPREP00000026111	ENSPREG00000017643	Poecilia_reticulata
ENSXCOP00000008182	ENSXCOG00000006281	Xiphophorus_couchianus
ENSKMAP00000022161	ENSKMAG00000016464	Kryptolebias_marmoratus
ENSORLP00020017689	ENSORLG00020018687	Oryzias_latipes_ASM223471v1
ENSORLP00000031065	ENSORLG00000016077	Oryzias_latipes_ASM223467v1
ENSORLP00015013357	ENSORLG00015014255	Oryzias_latipes_ASM223469v1
ENSOMEP00000024068	ENSOMEG00000004496	Oryzias_melastigma
ENSLCRP00005016109	ENSLCRG00005006738	Larimichthys_crocea
ENSLBEP00000032078	ENSLBEG00000024203	Labrus_bergylta
ENSTRUP00000028206	ENSTRUG00000011175	Takifugu_rubripes
ENSTNIP00000013574	ENSTNIG00000010659	Tetraodon_nigroviridis
ENSMMOP00000007651	ENSMMOG00000005950	Mola_mola
ENSCGOP00000006717	ENSCGOG00000003485	Cottoperca_gobio
ENSGACP00000018301	ENSGACG00000013857	Gasterosteus_aculeatus
ENSGMOP00000005064	ENSGMOG00000004778	Gadus_morhua
ENSELUP00000016604	ENSELUG00000016376	Esox_lucius
ENSHHUP00000087695	ENSHHUG00000050713	Hucho_hucho
ENSPKIP00000006094	ENSPKIG00000022514	Paramormyrops_kingsleyae
ENSSFOP00015006235	ENSSFOG00015004098	Scleropages_formosus
ENSLOCP00000009731	ENSLOCG00000008009	Lepisosteus_oculatus
ENSECRP00000019745	ENSECRG00000013217	Erpetoichthys_calabaricus
ENSLACP00000014494	ENSLACG00000012754	Latimeria_chalumnae
ENSLAFP00000017240	ENSLAFG00000023002	Loxodonta_africana
ENSEBUP00000000179	ENSEBUG00000000404	Eptatretus_burgeri
ENSPMAP00000007165	ENSPMAG00000006496	Petromyzon_marinus
ENSCINP00000023840	ENSCING00000012867	Ciona_intestinalis
ENSCSAVP00000015721	ENSCSAVG00000009232	Ciona_savignyi
ENSPTEP00000007742	ENSPTEG00000008803	Piliocolobus_tephrosceles
ENSPTEP00000007895	ENSPTEG00000008976	Piliocolobus_tephrosceles
ENSHHUP00000064765	ENSHHUG00000038265	Hucho_hucho
FBpp0084251	FBgn0039339	Drosophila_melanogaster
