ENSVURP00010009698	ENSVURG00010007473	Vombatus_ursinus
ENSRBIP00000008913	ENSRBIG00000028252	Rhinopithecus_bieti
ENSMFAP00000008487	ENSMFAG00000001201	Macaca_fascicularis
ENSMMUP00000039367	ENSMMUG00000021535	Macaca_mulatta
ENSMNEP00000035435	ENSMNEG00000040836	Macaca_nemestrina
ENSCSAP00000016382	ENSCSAG00000001645	Chlorocebus_sabaeus
ENSCATP00000003759	ENSCATG00000014200	Cercocebus_atys
ENSPANP00000001652	ENSPANG00000003119	Papio_anubis
ENSTGEP00000006752	ENSTGEG00000005505	Theropithecus_gelada
ENSMLEP00000033823	ENSMLEG00000041059	Mandrillus_leucophaeus
ENSCCAP00000013176	ENSCCAG00000024302	Cebus_capucinus_imitator
ENSSBOP00000009407	ENSSBOG00000021509	Saimiri_boliviensis_boliviensis
ENSCJAP00000024450	ENSCJAG00000012221	Callithrix_jacchus
ENSANAP00000013733	ENSANAG00000024725	Aotus_nancymaae
ENSTSYP00000018528	ENSTSYG00000011184	Carlito_syrichta
ENSPSMP00000019403	ENSPSMG00000013546	Prolemur_simus
ENSMICP00000036962	ENSMICG00000001399	Microcebus_murinus
ENSPCOP00000028119	ENSPCOG00000026639	Propithecus_coquereli
ENSOGAP00000012465	ENSOGAG00000013919	Otolemur_garnettii
ENSOCUP00000003284	ENSOCUG00000003785	Oryctolagus_cuniculus
ENSOPRP00000013894	ENSOPRG00000015208	Ochotona_princeps
ENSTBEP00000001447	ENSTBEG00000001658	Tupaia_belangeri
ENSHGLP00000011523	ENSHGLG00000008264	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100025630	ENSHGLG00100018797	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000000129	ENSHGLG00000000150	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100005331	ENSHGLG00100004047	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00100000461	ENSHGLG00100000388	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000018933	ENSFDAG00000009479	Fukomys_damarensis
ENSCLAP00000006948	ENSCLAG00000004892	Chinchilla_lanigera
ENSODEP00000009677	ENSODEG00000007245	Octodon_degus
ENSCPOP00000028224	ENSCPOG00000001289	Cavia_porcellus
ENSCAPP00000002834	ENSCAPG00000005727	Cavia_aperea
ENSSSCP00000007211	ENSSSCG00000006760	Sus_scrofa_strain_reference
ENSVPAP00000004410	ENSVPAG00000004754	Vicugna_pacos
ENSBIXP00005036886	ENSBIXG00005018665	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000039917	ENSBIXG00000003923	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000003902	ENSBMUG00000003071	Bos_mutus
ENSBTAP00000015051	ENSBTAG00000011322	Bos_taurus
ENSBBBP00000001889	ENSBBBG00000011140	Bison_bison_bison
ENSCHIP00000003265	ENSCHIG00000007296	Capra_hircus
ENSOARP00000021404	ENSOARG00000019936	Ovis_aries
ENSTTRP00000000292	ENSTTRG00000000311	Tursiops_truncatus
ENSECAP00000036126	ENSECAG00000015193	Equus_caballus
ENSEASP00005007635	ENSEASG00005005568	Equus_asinus_asinus
ENSPVAP00000007757	ENSPVAG00000008209	Pteropus_vampyrus
ENSUMAP00000017645	ENSUMAG00000012833	Ursus_maritimus
ENSUAMP00000027314	ENSUAMG00000021158	Ursus_americanus
ENSAMEP00000003433	ENSAMEG00000003215	Ailuropoda_melanoleuca
ENSMPUP00000005316	ENSMPUG00000005355	Mustela_putorius_furo
ENSNVIP00000006132	ENSNVIG00000004780	Neovison_vison
ENSCAFP00020001503	ENSCAFG00020000962	Canis_lupus_dingo
ENSCAFP00000013694	ENSCAFG00000009298	Canis_lupus_familiaris
ENSVVUP00000010272	ENSVVUG00000007577	Vulpes_vulpes
ENSPPRP00000008704	ENSPPRG00000003595	Panthera_pardus
ENSPTIP00000017608	ENSPTIG00000015933	Panthera_tigris_altaica
ENSFCAP00000037332	ENSFCAG00000009242	Felis_catus
ENSMMMP00000014978	ENSMMMG00000013352	Marmota_marmota_marmota
ENSDORP00000026201	ENSDORG00000010311	Dipodomys_ordii
ENSUAMP00000017468	ENSUAMG00000013864	Ursus_americanus
ENSETEP00000008027	ENSETEG00000009883	Echinops_telfairi
ENSSARP00000011251	ENSSARG00000012451	Sorex_araneus
ENSEEUP00000008484	ENSEEUG00000009271	Erinaceus_europaeus
ENSOANP00000030608	ENSOANG00000032125	Ornithorhynchus_anatinus
ENSMLUP00000006843	ENSMLUG00000007488	Myotis_lucifugus
ENSOANP00000032221	ENSOANG00000031372	Ornithorhynchus_anatinus
ENSPVIP00000002657	ENSPVIG00000002268	Pogona_vitticeps
ENSACAP00000002399	ENSACAG00000002309	Anolis_carolinensis
ENSNSUP00000018757	ENSNSUG00000013710	Notechis_scutatus
ENSSMRP00000005048	ENSSMRG00000004142	Salvator_merianae
ENSSPUP00000016385	ENSSPUG00000012692	Sphenodon_punctatus
ENSAHAP00000026799	ENSAHAG00000018650	Apteryx_haastii
ENSAOWP00000011238	ENSAOWG00000007618	Apteryx_owenii
ENSARWP00000025256	ENSARWG00000017145	Apteryx_rowi
ENSDNVP00000016242	ENSDNVG00000011388	Dromaius_novaehollandiae
ENSNPEP00000020084	ENSNPEG00000014938	Nothoprocta_perdicaria
ENSLCOP00000009373	ENSLCOG00000006834	Lepidothrix_coronata
ENSMVIP00005023503	ENSMVIG00005016494	Manacus_vitellinus
ENSTGUP00000001607	ENSTGUG00000001553	Taeniopygia_guttata
ENSLSDP00000010882	ENSLSDG00000008010	Lonchura_striata_domestica
ENSFALP00000003619	ENSFALG00000003475	Ficedula_albicollis
ENSZALP00000012115	ENSZALG00000010205	Zonotrichia_albicollis
ENSJHYP00000022339	ENSJHYG00000016842	Junco_hyemalis
ENSSCAP00000021811	ENSSCAG00000015672	Serinus_canaria
ENSCCEP00000005720	ENSCCEG00000006251	Cyanistes_caeruleus
ENSPMJP00000015828	ENSPMJG00000011991	Parus_major
ENSCPGP00000010616	ENSCPGG00000007563	Calidris_pygmaea
ENSCPUP00000012871	ENSCPUG00000009144	Calidris_pugnax
ENSMUNP00000007309	ENSMUNG00000005864	Melopsittacus_undulatus
ENSCJPP00005021732	ENSCJPG00005017327	Coturnix_japonica
ENSMGAP00000005433	ENSMGAG00000005437	Meleagris_gallopavo
ENSGALP00000002998	ENSGALG00000001939	Gallus_gallus
ENSNMEP00000014758	ENSNMEG00000013184	Numida_meleagris
ENSABRP00000014441	ENSABRG00000012762	Anser_brachyrhynchus
ENSAPLP00000024055	ENSAPLG00000011009	Anas_platyrhynchos_platyrhynchos
ENSCPRP00005021558	ENSCPRG00005014993	Crocodylus_porosus
ENSGAGP00000016816	ENSGAGG00000012565	Gopherus_agassizii
ENSCABP00000007483	ENSCABG00000005660	Chelonoidis_abingdonii
ENSCPBP00000021505	ENSCPBG00000015455	Chrysemys_picta_bellii
ENSPSIP00000003945	ENSPSIG00000003724	Pelodiscus_sinensis
ENSXETP00000004648	ENSXETG00000003444	Xenopus_tropicalis
ENSTNIP00000015382	ENSTNIG00000012412	Tetraodon_nigroviridis
ENSGMOP00000007103	ENSGMOG00000006659	Gadus_morhua
ENSDCDP00000050002	ENSDCDG00000030589	Denticeps_clupeoides
ENSDCDP00000045372	ENSDCDG00000028633	Denticeps_clupeoides
ENSEEEP00000006028	ENSEEEG00000003210	Electrophorus_electricus
ENSEEEP00000006026	ENSEEEG00000003209	Electrophorus_electricus
ENSEEEP00000003100	ENSEEEG00000001756	Electrophorus_electricus
ENSEEEP00000001628	ENSEEEG00000001045	Electrophorus_electricus
ENSIPUP00000033757	ENSIPUG00000022675	Ictalurus_punctatus
ENSAMXP00000005041	ENSAMXG00000004916	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005034985	ENSAMXG00005016850	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000033426	ENSPNAG00000022109	Pygocentrus_nattereri
ENSDARP00000156528	ENSDARG00000063594	Danio_rerio
ENSCHAP00000061255	ENSCHAG00000027223	Clupea_harengus
ENSLBEP00000015193	ENSLBEG00000011815	Labrus_bergylta
ENSMMOP00000019791	ENSMMOG00000015010	Mola_mola
ENSAOCP00000016486	ENSAOCG00000021475	Amphiprion_ocellaris
ENSAPEP00000034897	ENSAPEG00000024778	Amphiprion_percula
ENSAPOP00000005522	ENSAPOG00000007292	Acanthochromis_polyacanthus
ENSSPAP00000026285	ENSSPAG00000019806	Stegastes_partitus
ENSPRNP00000043219	ENSPRNG00000020957	Parambassis_ranga
ENSFHEP00000002750	ENSFHEG00000003557	Fundulus_heteroclitus
ENSCVAP00000018836	ENSCVAG00000022173	Cyprinodon_variegatus
ENSPFOP00000007786	ENSPFOG00000007764	Poecilia_formosa
ENSPMEP00000020256	ENSPMEG00000023411	Poecilia_mexicana
ENSPLAP00000010759	ENSPLAG00000013780	Poecilia_latipinna
ENSPREP00000031682	ENSPREG00000021467	Poecilia_reticulata
ENSXCOP00000020549	ENSXCOG00000015396	Xiphophorus_couchianus
ENSXMAP00000012590	ENSXMAG00000012561	Xiphophorus_maculatus
ENSGAFP00000029576	ENSGAFG00000019945	Gambusia_affinis
ENSKMAP00000004052	ENSKMAG00000003058	Kryptolebias_marmoratus
ENSORLP00020025838	ENSORLG00020008004	Oryzias_latipes_ASM223471v1
ENSORLP00000020074	ENSORLG00000016039	Oryzias_latipes_ASM223467v1
ENSORLP00015023129	ENSORLG00015002909	Oryzias_latipes_ASM223469v1
ENSOMEP00000032483	ENSOMEG00000017914	Oryzias_melastigma
ENSPNYP00000028435	ENSPNYG00000021396	Pundamilia_nyererei
ENSHBUP00000005539	ENSHBUG00000006987	Haplochromis_burtoni
ENSMZEP00005031354	ENSMZEG00005023371	Maylandia_zebra
ENSACLP00000027203	ENSACLG00000018459	Astatotilapia_calliptera
ENSONIP00000020899	ENSONIG00000016595	Oreochromis_niloticus
ENSNBRP00000003000	ENSNBRG00000002336	Neolamprologus_brichardi
ENSACIP00000021711	ENSACIG00000016845	Amphilophus_citrinellus
ENSGACP00000014858	ENSGACG00000011240	Gasterosteus_aculeatus
ENSMAMP00000007113	ENSMAMG00000004776	Mastacembelus_armatus
ENSSMAP00000031775	ENSSMAG00000019442	Scophthalmus_maximus
ENSCSEP00000027311	ENSCSEG00000017446	Cynoglossus_semilaevis
ENSATEP00000035503	ENSATEG00000024393	Anabas_testudineus
ENSBSLP00000043945	ENSBSLG00000020852	Betta_splendens
ENSMALP00000026192	ENSMALG00000018182	Monopterus_albus
ENSLCRP00005047661	ENSLCRG00005018007	Larimichthys_crocea
ENSCGOP00000034339	ENSCGOG00000015919	Cottoperca_gobio
ENSSLDP00000022460	ENSSLDG00000017509	Seriola_lalandi_dorsalis
ENSSDUP00000005777	ENSSDUG00000004226	Seriola_dumerili
ENSLCAP00010054767	ENSLCAG00010025517	Lates_calcarifer
ENSGWIP00000008409	ENSGWIG00000004914	Gouania_willdenowi
ENSPMGP00000007724	ENSPMGG00000006401	Periophthalmus_magnuspinnatus
ENSHHUP00000051104	ENSHHUG00000030782	Hucho_hucho
ENSHHUP00000088733	ENSHHUG00000051269	Hucho_hucho
ENSELUP00000003858	ENSELUG00000005094	Esox_lucius
ENSDCDP00000028235	ENSDCDG00000020401	Denticeps_clupeoides
ENSCHAP00000036589	ENSCHAG00000017125	Clupea_harengus
ENSAMXP00005052448	ENSAMXG00005023521	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000050254	ENSAMXG00000029985	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000005923	ENSPNAG00000002064	Pygocentrus_nattereri
ENSEEEP00000014181	ENSEEEG00000007035	Electrophorus_electricus
ENSIPUP00000035713	ENSIPUG00000023934	Ictalurus_punctatus
ENSDARP00000087484	ENSDARG00000077095	Danio_rerio
ENSPMGP00000023567	ENSPMGG00000019061	Periophthalmus_magnuspinnatus
ENSPMGP00000023572	ENSPMGG00000019067	Periophthalmus_magnuspinnatus
ENSCSEP00000007691	ENSCSEG00000004957	Cynoglossus_semilaevis
ENSHCOP00000008036	ENSHCOG00000010224	Hippocampus_comes
ENSLBEP00000017901	ENSLBEG00000013807	Labrus_bergylta
ENSPFOP00000000725	ENSPFOG00000000703	Poecilia_formosa
ENSPMEP00000024764	ENSPMEG00000007300	Poecilia_mexicana
ENSPLAP00000008623	ENSPLAG00000011311	Poecilia_latipinna
ENSPLAP00000002843	ENSPLAG00000004242	Poecilia_latipinna
ENSPREP00000002973	ENSPREG00000002172	Poecilia_reticulata
ENSXMAP00000018807	ENSXMAG00000018751	Xiphophorus_maculatus
ENSXCOP00000023756	ENSXCOG00000017742	Xiphophorus_couchianus
ENSGAFP00000011230	ENSGAFG00000007608	Gambusia_affinis
ENSCVAP00000026908	ENSCVAG00000012817	Cyprinodon_variegatus
ENSFHEP00000005581	ENSFHEG00000006556	Fundulus_heteroclitus
ENSORLP00000020420	ENSORLG00000016313	Oryzias_latipes_ASM223467v1
ENSORLP00020012578	ENSORLG00020013494	Oryzias_latipes_ASM223471v1
ENSOMEP00000032941	ENSOMEG00000018647	Oryzias_melastigma
ENSGWIP00000038483	ENSGWIG00000018816	Gouania_willdenowi
ENSMAMP00000024821	ENSMAMG00000016666	Mastacembelus_armatus
ENSMALP00000031607	ENSMALG00000021806	Monopterus_albus
ENSATEP00000035109	ENSATEG00000024129	Anabas_testudineus
ENSBSLP00000005471	ENSBSLG00000002650	Betta_splendens
ENSSLDP00000012294	ENSSLDG00000009772	Seriola_lalandi_dorsalis
ENSSDUP00000000041	ENSSDUG00000000082	Seriola_dumerili
ENSSMAP00000011806	ENSSMAG00000007266	Scophthalmus_maximus
ENSLCAP00010006736	ENSLCAG00010003303	Lates_calcarifer
ENSAOCP00000018435	ENSAOCG00000001712	Amphiprion_ocellaris
ENSAPEP00000007323	ENSAPEG00000005291	Amphiprion_percula
ENSAPOP00000029897	ENSAPOG00000016110	Acanthochromis_polyacanthus
ENSSPAP00000003489	ENSSPAG00000002694	Stegastes_partitus
ENSPRNP00000046524	ENSPRNG00000022269	Parambassis_ranga
ENSMZEP00005036165	ENSMZEG00005026986	Maylandia_zebra
ENSACLP00000012867	ENSACLG00000008727	Astatotilapia_calliptera
ENSPNYP00000008464	ENSPNYG00000006455	Pundamilia_nyererei
ENSHBUP00000000103	ENSHBUG00000001251	Haplochromis_burtoni
ENSNBRP00000019378	ENSNBRG00000014900	Neolamprologus_brichardi
ENSONIP00000024378	ENSONIG00000019367	Oreochromis_niloticus
ENSACIP00000019757	ENSACIG00000015340	Amphilophus_citrinellus
ENSKMAP00000001731	ENSKMAG00000001374	Kryptolebias_marmoratus
ENSCGOP00000001214	ENSCGOG00000000392	Cottoperca_gobio
ENSGACP00000010479	ENSGACG00000007904	Gasterosteus_aculeatus
ENSLCRP00005015561	ENSLCRG00005006568	Larimichthys_crocea
ENSMMOP00000004118	ENSMMOG00000003294	Mola_mola
ENSTRUP00000027188	ENSTRUG00000010772	Takifugu_rubripes
ENSTNIP00000005131	ENSTNIG00000002579	Tetraodon_nigroviridis
ENSLBEP00000005508	ENSLBEG00000004194	Labrus_bergylta
ENSLBEP00000006480	ENSLBEG00000005006	Labrus_bergylta
ENSLCAP00010035153	ENSLCAG00010016479	Lates_calcarifer
ENSSPAP00000016875	ENSSPAG00000012727	Stegastes_partitus
ENSSPAP00000010562	ENSSPAG00000008033	Stegastes_partitus
ENSSDUP00000001659	ENSSDUG00000001318	Seriola_dumerili
ENSLCRP00005051000	ENSLCRG00005019234	Larimichthys_crocea
ENSMMOP00000005098	ENSMMOG00000003915	Mola_mola
ENSMMOP00000028497	ENSMMOG00000021505	Mola_mola
ENSTRUP00000050195	ENSTRUG00000022948	Takifugu_rubripes
ENSLCRP00005020385	ENSLCRG00005008323	Larimichthys_crocea
ENSLCRP00005002669	ENSLCRG00005001278	Larimichthys_crocea
ENSLCRP00005012903	ENSLCRG00005005596	Larimichthys_crocea
ENSLBEP00000018275	ENSLBEG00000013112	Labrus_bergylta
ENSAPEP00000002991	ENSAPEG00000002159	Amphiprion_percula
ENSAPEP00000003230	ENSAPEG00000002335	Amphiprion_percula
ENSAPEP00000003331	ENSAPEG00000002371	Amphiprion_percula
ENSAPEP00000003844	ENSAPEG00000002497	Amphiprion_percula
ENSAPEP00000014564	ENSAPEG00000010150	Amphiprion_percula
ENSAOCP00000020937	ENSAOCG00000005377	Amphiprion_ocellaris
ENSAPEP00000013000	ENSAPEG00000009040	Amphiprion_percula
ENSAPEP00000013124	ENSAPEG00000009340	Amphiprion_percula
ENSAOCP00000025566	ENSAOCG00000013221	Amphiprion_ocellaris
ENSAPEP00000015409	ENSAPEG00000010828	Amphiprion_percula
ENSAOCP00000001654	ENSAOCG00000004703	Amphiprion_ocellaris
ENSAOCP00000008498	ENSAOCG00000012525	Amphiprion_ocellaris
ENSAPEP00000022187	ENSAPEG00000015712	Amphiprion_percula
ENSSPAP00000021443	ENSSPAG00000015453	Stegastes_partitus
ENSAOCP00000001845	ENSAOCG00000004947	Amphiprion_ocellaris
ENSAPEP00000034838	ENSAPEG00000024745	Amphiprion_percula
ENSSPAP00000013153	ENSSPAG00000009737	Stegastes_partitus
ENSSPAP00000002118	ENSSPAG00000001280	Stegastes_partitus
ENSSPAP00000018557	ENSSPAG00000013582	Stegastes_partitus
ENSSPAP00000030006	ENSSPAG00000022535	Stegastes_partitus
ENSAOCP00000014353	ENSAOCG00000019014	Amphiprion_ocellaris
ENSAOCP00000020954	ENSAOCG00000000253	Amphiprion_ocellaris
ENSAOCP00000018407	ENSAOCG00000023594	Amphiprion_ocellaris
ENSAPEP00000032778	ENSAPEG00000023228	Amphiprion_percula
ENSAOCP00000016295	ENSAOCG00000021221	Amphiprion_ocellaris
ENSAPEP00000034863	ENSAPEG00000024752	Amphiprion_percula
ENSAOCP00000027216	ENSAOCG00000015994	Amphiprion_ocellaris
ENSAOCP00000025708	ENSAOCG00000013489	Amphiprion_ocellaris
ENSAOCP00000026706	ENSAOCG00000015112	Amphiprion_ocellaris
ENSAPEP00000029227	ENSAPEG00000020637	Amphiprion_percula
ENSSPAP00000022354	ENSSPAG00000016790	Stegastes_partitus
ENSSPAP00000018104	ENSSPAG00000013623	Stegastes_partitus
ENSSPAP00000015753	ENSSPAG00000011829	Stegastes_partitus
ENSAPEP00000009876	ENSAPEG00000007098	Amphiprion_percula
ENSAOCP00000023246	ENSAOCG00000009302	Amphiprion_ocellaris
ENSAOCP00000005578	ENSAOCG00000000559	Amphiprion_ocellaris
ENSAPEP00000009405	ENSAPEG00000006681	Amphiprion_percula
ENSAOCP00000011534	ENSAOCG00000015852	Amphiprion_ocellaris
ENSAPEP00000006886	ENSAPEG00000004923	Amphiprion_percula
ENSPRNP00000038383	ENSPRNG00000019025	Parambassis_ranga
ENSPRNP00000038429	ENSPRNG00000019038	Parambassis_ranga
ENSPRNP00000038811	ENSPRNG00000019179	Parambassis_ranga
ENSPRNP00000038824	ENSPRNG00000019185	Parambassis_ranga
ENSPRNP00000038709	ENSPRNG00000019123	Parambassis_ranga
ENSPRNP00000038571	ENSPRNG00000019045	Parambassis_ranga
ENSPRNP00000049604	ENSPRNG00000023664	Parambassis_ranga
ENSPRNP00000023365	ENSPRNG00000011916	Parambassis_ranga
ENSPRNP00000004061	ENSPRNG00000002333	Parambassis_ranga
ENSPRNP00000049232	ENSPRNG00000023484	Parambassis_ranga
ENSPNYP00000009015	ENSPNYG00000006864	Pundamilia_nyererei
ENSMZEP00005033608	ENSMZEG00005025127	Maylandia_zebra
ENSMZEP00005022123	ENSMZEG00005016593	Maylandia_zebra
ENSACIP00000016609	ENSACIG00000012934	Amphilophus_citrinellus
ENSTNIP00000003331	ENSTNIG00000000768	Tetraodon_nigroviridis
ENSMMOP00000020456	ENSMMOG00000015553	Mola_mola
ENSLCRP00005061143	ENSLCRG00005022557	Larimichthys_crocea
ENSLCAP00010020743	ENSLCAG00010009804	Lates_calcarifer
ENSLCAP00010034235	ENSLCAG00010016090	Lates_calcarifer
ENSCSEP00000027515	ENSCSEG00000017582	Cynoglossus_semilaevis
ENSMALP00000021550	ENSMALG00000015080	Monopterus_albus
ENSMALP00000027467	ENSMALG00000019027	Monopterus_albus
ENSPNYP00000008125	ENSPNYG00000006225	Pundamilia_nyererei
ENSNBRP00000018930	ENSNBRG00000014580	Neolamprologus_brichardi
ENSCSEP00000002123	ENSCSEG00000001424	Cynoglossus_semilaevis
ENSCSEP00000002098	ENSCSEG00000001420	Cynoglossus_semilaevis
ENSCSEP00000002102	ENSCSEG00000001421	Cynoglossus_semilaevis
ENSCSEP00000002135	ENSCSEG00000001441	Cynoglossus_semilaevis
ENSLCAP00010022942	ENSLCAG00010010777	Lates_calcarifer
ENSATEP00000020284	ENSATEG00000013918	Anabas_testudineus
ENSPMGP00000014086	ENSPMGG00000011301	Periophthalmus_magnuspinnatus
ENSLCRP00005001267	ENSLCRG00005000607	Larimichthys_crocea
ENSHCOP00000025518	ENSHCOG00000015728	Hippocampus_comes
ENSGWIP00000008662	ENSGWIG00000004594	Gouania_willdenowi
ENSSMAP00000012174	ENSSMAG00000007496	Scophthalmus_maximus
ENSSMAP00000016253	ENSSMAG00000009954	Scophthalmus_maximus
ENSCSEP00000009113	ENSCSEG00000005850	Cynoglossus_semilaevis
ENSSDUP00000021541	ENSSDUG00000015672	Seriola_dumerili
ENSSLDP00000028559	ENSSLDG00000022078	Seriola_lalandi_dorsalis
ENSLCAP00010024941	ENSLCAG00010011646	Lates_calcarifer
ENSLCRP00005040821	ENSLCRG00005015745	Larimichthys_crocea
ENSLCRP00005024421	ENSLCRG00005009796	Larimichthys_crocea
ENSLCRP00005060408	ENSLCRG00005022331	Larimichthys_crocea
ENSLCRP00005057187	ENSLCRG00005021235	Larimichthys_crocea
ENSLCRP00005060055	ENSLCRG00005022207	Larimichthys_crocea
ENSLCRP00005065222	ENSLCRG00005023789	Larimichthys_crocea
ENSLCRP00005065228	ENSLCRG00005023792	Larimichthys_crocea
ENSMALP00000027432	ENSMALG00000018942	Monopterus_albus
ENSMALP00000026413	ENSMALG00000018315	Monopterus_albus
ENSMALP00000026212	ENSMALG00000018191	Monopterus_albus
ENSMALP00000010535	ENSMALG00000007506	Monopterus_albus
ENSORLP00020006969	ENSORLG00020007857	Oryzias_latipes_ASM223471v1
ENSORLP00015002796	ENSORLG00015003490	Oryzias_latipes_ASM223469v1
ENSORLP00000034350	ENSORLG00000029726	Oryzias_latipes_ASM223467v1
ENSOMEP00000017001	ENSOMEG00000018678	Oryzias_melastigma
ENSOMEP00000019100	ENSOMEG00000020901	Oryzias_melastigma
ENSORLP00015029058	ENSORLG00015012161	Oryzias_latipes_ASM223469v1
ENSORLP00000040650	ENSORLG00000024609	Oryzias_latipes_ASM223467v1
ENSORLP00020002342	ENSORLG00020003108	Oryzias_latipes_ASM223471v1
ENSORLP00015016315	ENSORLG00015017386	Oryzias_latipes_ASM223469v1
ENSORLP00000039979	ENSORLG00000025612	Oryzias_latipes_ASM223467v1
ENSORLP00000026451	ENSORLG00000025217	Oryzias_latipes_ASM223467v1
ENSORLP00020002402	ENSORLG00020003178	Oryzias_latipes_ASM223471v1
ENSOMEP00000018902	ENSOMEG00000020678	Oryzias_melastigma
ENSORLP00000027916	ENSORLG00000027540	Oryzias_latipes_ASM223467v1
ENSORLP00020010031	ENSORLG00020011000	Oryzias_latipes_ASM223471v1
ENSORLP00020027893	ENSORLG00020011093	Oryzias_latipes_ASM223471v1
ENSORLP00000044926	ENSORLG00000027714	Oryzias_latipes_ASM223467v1
ENSORLP00015007081	ENSORLG00015007911	Oryzias_latipes_ASM223469v1
ENSORLP00015026354	ENSORLG00015007939	Oryzias_latipes_ASM223469v1
ENSORLP00000036665	ENSORLG00000028611	Oryzias_latipes_ASM223467v1
ENSOMEP00000025604	ENSOMEG00000006986	Oryzias_melastigma
ENSORLP00015008101	ENSORLG00015008924	Oryzias_latipes_ASM223469v1
ENSORLP00015029099	ENSORLG00015012042	Oryzias_latipes_ASM223469v1
ENSORLP00000028229	ENSORLG00000026194	Oryzias_latipes_ASM223467v1
ENSORLP00015009841	ENSORLG00015010636	Oryzias_latipes_ASM223469v1
ENSORLP00015010010	ENSORLG00015010836	Oryzias_latipes_ASM223469v1
ENSORLP00000044108	ENSORLG00000023395	Oryzias_latipes_ASM223467v1
ENSORLP00000030413	ENSORLG00000022151	Oryzias_latipes_ASM223467v1
ENSORLP00015015285	ENSORLG00015016185	Oryzias_latipes_ASM223469v1
ENSORLP00015018169	ENSORLG00015019201	Oryzias_latipes_ASM223469v1
ENSORLP00015018156	ENSORLG00015019194	Oryzias_latipes_ASM223469v1
ENSORLP00015031771	ENSORLG00015016206	Oryzias_latipes_ASM223469v1
ENSORLP00000041460	ENSORLG00000029123	Oryzias_latipes_ASM223467v1
