ENSPMAP00000009228	ENSPMAG00000008370	Petromyzon_marinus	ENSPMAT00000009268
ENSEBUP00000018284	ENSEBUG00000011409	Eptatretus_burgeri	ENSEBUT00000018860
ENSAOWP00000025120	ENSAOWG00000017007	Apteryx_owenii	ENSAOWT00000028484
ENSAHAP00000000608	ENSAHAG00000000547	Apteryx_haastii	ENSAHAT00000000698
ENSARWP00000002772	ENSARWG00000002082	Apteryx_rowi	ENSARWT00000003228
ENSDNVP00000022285	ENSDNVG00000015517	Dromaius_novaehollandiae	ENSDNVT00000026873
ENSNPEP00000017721	ENSNPEG00000013176	Nothoprocta_perdicaria
ENSMUGP00000025268	ENSMUGG00000021075	Meriones_unguiculatus
ENSCGRP00015030318	ENSCGRG00015022787	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000010562	ENSCGRG00000007753	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001005887	ENSCGRG00001007789	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000024028	ENSMAUG00000020988	Mesocricetus_auratus
ENSPEMP00000018544	ENSPEMG00000017099	Peromyscus_maniculatus_bairdii
ENSMOCP00000012733	ENSMOCG00000012738	Microtus_ochrogaster
ENSNGAP00000015560	ENSNGAG00000016542	Nannospalax_galili
ENSJJAP00000010290	ENSJJAG00000013905	Jaculus_jaculus
ENSCCNP00000003934	ENSCCNG00000004127	Castor_canadensis
ENSOCUP00000000606	ENSOCUG00000000697	Oryctolagus_cuniculus
ENSOPRP00000010239	ENSOPRG00000011202	Ochotona_princeps
ENSOANP00000016103	ENSOANG00000010161	Ornithorhynchus_anatinus
ENSXETP00000014687	ENSXETG00000000502	Xenopus_tropicalis
ENSLACP00000016953	ENSLACG00000014930	Latimeria_chalumnae
ENSSFOP00015017606	ENSSFOG00015011290	Scleropages_formosus
ENSPKIP00000003205	ENSPKIG00000020740	Paramormyrops_kingsleyae
ENSELUP00000022518	ENSELUG00000021466	Esox_lucius
ENSHHUP00000086690	ENSHHUG00000050153	Hucho_hucho
ENSHHUP00000073956	ENSHHUG00000043396	Hucho_hucho
ENSTRUP00000027989	ENSTRUG00000011088	Takifugu_rubripes
ENSTNIP00000005717	ENSTNIG00000003144	Tetraodon_nigroviridis
ENSMMOP00000026201	ENSMMOG00000019864	Mola_mola
ENSLCRP00005009291	ENSLCRG00005004051	Larimichthys_crocea
ENSLBEP00000001153	ENSLBEG00000000916	Labrus_bergylta
ENSGACP00000007826	ENSGACG00000005913	Gasterosteus_aculeatus
ENSSMAP00000020162	ENSSMAG00000012337	Scophthalmus_maximus
ENSCSEP00000012897	ENSCSEG00000008340	Cynoglossus_semilaevis
ENSSDUP00000011217	ENSSDUG00000008064	Seriola_dumerili
ENSSLDP00000011120	ENSSLDG00000008775	Seriola_lalandi_dorsalis
ENSMAMP00000016303	ENSMAMG00000011006	Mastacembelus_armatus
ENSMALP00000024685	ENSMALG00000017157	Monopterus_albus
ENSATEP00000024120	ENSATEG00000016754	Anabas_testudineus
ENSBSLP00000032214	ENSBSLG00000015758	Betta_splendens
ENSAOCP00000002197	ENSAOCG00000005297	Amphiprion_ocellaris
ENSAPEP00000021531	ENSAPEG00000015373	Amphiprion_percula
ENSAPOP00000021195	ENSAPOG00000001611	Acanthochromis_polyacanthus
ENSSPAP00000030838	ENSSPAG00000023138	Stegastes_partitus
ENSPRNP00000034740	ENSPRNG00000017397	Parambassis_ranga
ENSGWIP00000042936	ENSGWIG00000021490	Gouania_willdenowi
ENSMZEP00005008478	ENSMZEG00005006437	Maylandia_zebra
ENSACLP00000029992	ENSACLG00000020239	Astatotilapia_calliptera
ENSHBUP00000032863	ENSHBUG00000019419	Haplochromis_burtoni
ENSPNYP00000011625	ENSPNYG00000008757	Pundamilia_nyererei
ENSNBRP00000012940	ENSNBRG00000009896	Neolamprologus_brichardi
ENSONIP00000002647	ENSONIG00000002123	Oreochromis_niloticus
ENSACIP00000021172	ENSACIG00000016294	Amphilophus_citrinellus
ENSXMAP00000002745	ENSXMAG00000002741	Xiphophorus_maculatus
ENSXCOP00000026997	ENSXCOG00000020169	Xiphophorus_couchianus
ENSGAFP00000023463	ENSGAFG00000015845	Gambusia_affinis
ENSPFOP00000005023	ENSPFOG00000004952	Poecilia_formosa
ENSPLAP00000020175	ENSPLAG00000002877	Poecilia_latipinna
ENSPMEP00000017124	ENSPMEG00000019883	Poecilia_mexicana
ENSPREP00000006350	ENSPREG00000004409	Poecilia_reticulata
ENSCVAP00000023237	ENSCVAG00000006474	Cyprinodon_variegatus
ENSFHEP00000000057	ENSFHEG00000023430	Fundulus_heteroclitus
ENSKMAP00000003532	ENSKMAG00000002613	Kryptolebias_marmoratus
ENSORLP00020001244	ENSORLG00020001950	Oryzias_latipes_ASM223471v1
ENSORLP00000004281	ENSORLG00000003446	Oryzias_latipes_ASM223467v1
ENSORLP00015011277	ENSORLG00015012119	Oryzias_latipes_ASM223469v1
ENSOMEP00000013253	ENSOMEG00000014718	Oryzias_melastigma
ENSPMGP00000029239	ENSPMGG00000023516	Periophthalmus_magnuspinnatus
ENSHCOP00000010712	ENSHCOG00000013399	Hippocampus_comes
ENSGMOP00000017679	ENSGMOG00000016448	Gadus_morhua
ENSAMXP00000003559	ENSAMXG00000003453	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005040183	ENSAMXG00005018891	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000001195	ENSPNAG00000008026	Pygocentrus_nattereri
ENSIPUP00000033527	ENSIPUG00000022542	Ictalurus_punctatus
ENSEEEP00000039173	ENSEEEG00000018613	Electrophorus_electricus
ENSDARP00000104754	ENSDARG00000017199	Danio_rerio
ENSCHAP00000028504	ENSCHAG00000013564	Clupea_harengus
ENSDCDP00000060113	ENSDCDG00000034547	Denticeps_clupeoides
ENSLOCP00000008717	ENSLOCG00000007202	Lepisosteus_oculatus
ENSECRP00000022160	ENSECRG00000014981	Erpetoichthys_calabaricus
ENSCMIP00000042976	ENSCMIG00000017853	Callorhinchus_milii
FBpp0087307	FBgn0033540	Drosophila_melanogaster
Y111B2A.17.2	WBGene00013738	Caenorhabditis_elegans_strain_N2
YNR026C_mRNA	YNR026C	Saccharomyces_cerevisiae_strain_S288C
YCR067C_mRNA	YCR067C	Saccharomyces_cerevisiae_strain_S288C
ENSCINP00000018483	ENSCING00000009103	Ciona_intestinalis
ENSCSAVP00000001502	ENSCSAVG00000000856	Ciona_savignyi
YGR200C_mRNA	YGR200C	Saccharomyces_cerevisiae_strain_S288C
