ENSAOWP00000010954	ENSAOWG00000007543	Apteryx_owenii
ENSHGLP00100025281	ENSHGLG00100018545	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000004544	ENSFDAG00000013742	Fukomys_damarensis
ENSCLAP00000007778	ENSCLAG00000005458	Chinchilla_lanigera
ENSODEP00000016295	ENSODEG00000011998	Octodon_degus
ENSCPOP00000030305	ENSCPOG00000032026	Cavia_porcellus
ENSCAPP00000001833	ENSCAPG00000003887	Cavia_aperea
ENSSTOP00000000518	ENSSTOG00000000574	Ictidomys_tridecemlineatus
ENSSDAP00000011223	ENSSDAG00000010145	Spermophilus_dauricus
ENSUPAP00010028135	ENSUPAG00010022234	Urocitellus_parryii
ENSMMMP00000013494	ENSMMMG00000012036	Marmota_marmota_marmota
ENSMSIP00000012058	ENSMSIG00000010507	Mus_spicilegus
MGP_SPRETEiJ_P0029935	MGP_SPRETEiJ_G0017640	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000002133	ENSMUSG00000002064	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0028537	MGP_CAROLIEiJ_G0016797	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0035273	MGP_PahariEiJ_G0017934	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000016297	ENSRNOG00000012121	Rattus_norvegicus
ENSMUGP00000028503	ENSMUGG00000023632	Meriones_unguiculatus
ENSMOCP00000009653	ENSMOCG00000009842	Microtus_ochrogaster
ENSPEMP00000031492	ENSPEMG00000025863	Peromyscus_maniculatus_bairdii
ENSCGRP00015020529	ENSCGRG00015015698	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000010393	ENSCGRG00000007626	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000024545	ENSMAUG00000021372	Mesocricetus_auratus
ENSNGAP00000008394	ENSNGAG00000011385	Nannospalax_galili
ENSJJAP00000024808	ENSJJAG00000024171	Jaculus_jaculus
ENSCGRP00001026178	ENSCGRG00001023577	Cricetulus_griseus_CHOK1GS_HDv1
ENSRNOP00000066516	ENSRNOG00000050719	Rattus_norvegicus
ENSBIXP00005035208	ENSBIXG00005000077	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000001253	ENSBIXG00000028751	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000073145	ENSBTAG00000012845	Bos_taurus
ENSBMUP00000010048	ENSBMUG00000007784	Bos_mutus
ENSBBBP00000024081	ENSBBBG00000018913	Bison_bison_bison
ENSCHIP00000016405	ENSCHIG00000016674	Capra_hircus
ENSOARP00000002578	ENSOARG00000002429	Ovis_aries
ENSSSCP00000018831	ENSSSCG00000017772	Sus_scrofa_strain_reference
ENSTTRP00000003851	ENSTTRG00000004090	Tursiops_truncatus
ENSECAP00000017585	ENSECAG00000020083	Equus_caballus
ENSEASP00005014200	ENSEASG00005009910	Equus_asinus_asinus
ENSMLUP00000011308	ENSMLUG00000012419	Myotis_lucifugus
ENSEEUP00000005856	ENSEEUG00000006450	Erinaceus_europaeus
ENSEEUP00000002805	ENSEEUG00000003065	Erinaceus_europaeus
ENSSARP00000006318	ENSSARG00000006980	Sorex_araneus
ENSUAMP00000003380	ENSUAMG00000003113	Ursus_americanus
ENSUMAP00000016047	ENSUMAG00000011795	Ursus_maritimus
ENSAMEP00000005059	ENSAMEG00000004792	Ailuropoda_melanoleuca
ENSNVIP00000021940	ENSNVIG00000017158	Neovison_vison
ENSCAFP00020014537	ENSCAFG00020011758	Canis_lupus_dingo
ENSCAFP00000042499	ENSCAFG00000030569	Canis_lupus_familiaris
ENSVVUP00000023245	ENSVVUG00000017035	Vulpes_vulpes
ENSPTIP00000015178	ENSPTIG00000014353	Panthera_tigris_altaica
ENSPPRP00000000147	ENSPPRG00000025010	Panthera_pardus
ENSFCAP00000017638	ENSFCAG00000029011	Felis_catus
ENSPVAP00000002754	ENSPVAG00000002917	Pteropus_vampyrus
ENSOCUP00000011930	ENSOCUG00000013874	Oryctolagus_cuniculus
ENSOPRP00000011438	ENSOPRG00000012539	Ochotona_princeps
ENSCHOP00000004813	ENSCHOG00000005439	Choloepus_hoffmanni
ENSDNOP00000034184	ENSDNOG00000039044	Dasypus_novemcinctus
ENSLAFP00000008047	ENSLAFG00000009592	Loxodonta_africana
ENSPCAP00000015850	ENSPCAG00000016947	Procavia_capensis
ENSETEP00000011280	ENSETEG00000013902	Echinops_telfairi
ENSOANP00000002287	ENSOANG00000001444	Ornithorhynchus_anatinus
ENSNSUP00000012220	ENSNSUG00000009184	Notechis_scutatus	ENSNSUT00000013021
ENSNSUP00000012218	ENSNSUG00000009183	Notechis_scutatus	ENSNSUT00000013019
ENSACAP00000013599	ENSACAG00000013866	Anolis_carolinensis
ENSSMRP00000016973	ENSSMRG00000013228	Salvator_merianae
ENSXETP00000037403	ENSXETG00000012966	Xenopus_tropicalis
ENSAMXP00000029996	ENSAMXG00000006040	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005019772	ENSAMXG00005010249	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000009703	ENSPNAG00000015181	Pygocentrus_nattereri
ENSEEEP00000010843	ENSEEEG00000005490	Electrophorus_electricus
ENSIPUP00000036649	ENSIPUG00000024543	Ictalurus_punctatus
ENSDARP00000029000	ENSDARG00000024026	Danio_rerio
ENSFHEP00000023532	ENSFHEG00000004571	Fundulus_heteroclitus
ENSCVAP00000021931	ENSCVAG00000004290	Cyprinodon_variegatus
ENSXCOP00000012967	ENSXCOG00000009819	Xiphophorus_couchianus
ENSXMAP00000014302	ENSXMAG00000014282	Xiphophorus_maculatus
ENSGAFP00000001342	ENSGAFG00000000936	Gambusia_affinis
ENSPMEP00000011269	ENSPMEG00000013316	Poecilia_mexicana
ENSPREP00000014304	ENSPREG00000009686	Poecilia_reticulata
ENSPLAP00000003626	ENSPLAG00000005149	Poecilia_latipinna
ENSPFOP00000011121	ENSPFOG00000011142	Poecilia_formosa
ENSKMAP00000025992	ENSKMAG00000019258	Kryptolebias_marmoratus
ENSORLP00000003816	ENSORLG00000003058	Oryzias_latipes_ASM223467v1
ENSORLP00020031312	ENSORLG00020016257	Oryzias_latipes_ASM223471v1
ENSORLP00015034867	ENSORLG00015021078	Oryzias_latipes_ASM223469v1
ENSOMEP00000008841	ENSOMEG00000010158	Oryzias_melastigma
ENSOMEP00000013679	ENSOMEG00000015136	Oryzias_melastigma
ENSGWIP00000003940	ENSGWIG00000002119	Gouania_willdenowi
ENSAOCP00000021780	ENSAOCG00000006796	Amphiprion_ocellaris
ENSAPEP00000025886	ENSAPEG00000018415	Amphiprion_percula
ENSAPOP00000031863	ENSAPOG00000019399	Acanthochromis_polyacanthus
ENSSPAP00000021921	ENSSPAG00000016564	Stegastes_partitus
ENSPRNP00000023581	ENSPRNG00000012005	Parambassis_ranga
ENSACLP00000008583	ENSACLG00000005842	Astatotilapia_calliptera
ENSHBUP00000034283	ENSHBUG00000021715	Haplochromis_burtoni
ENSMZEP00005033193	ENSMZEG00005024775	Maylandia_zebra
ENSPNYP00000023015	ENSPNYG00000017377	Pundamilia_nyererei
ENSNBRP00000001384	ENSNBRG00000001135	Neolamprologus_brichardi
ENSONIP00000006922	ENSONIG00000005510	Oreochromis_niloticus
ENSACIP00000006304	ENSACIG00000004965	Amphilophus_citrinellus
ENSLCAP00010052710	ENSLCAG00010024527	Lates_calcarifer
ENSSMAP00000001313	ENSSMAG00000000825	Scophthalmus_maximus
ENSSDUP00000023216	ENSSDUG00000016877	Seriola_dumerili
ENSSLDP00000018962	ENSSLDG00000014892	Seriola_lalandi_dorsalis
ENSMALP00000000072	ENSMALG00000000106	Monopterus_albus
ENSBSLP00000004857	ENSBSLG00000002618	Betta_splendens
ENSCGOP00000014907	ENSCGOG00000007232	Cottoperca_gobio
ENSLBEP00000037459	ENSLBEG00000027956	Labrus_bergylta
ENSMMOP00000014309	ENSMMOG00000010956	Mola_mola
ENSMMOP00000014305	ENSMMOG00000010952	Mola_mola
ENSTRUP00000054449	ENSTRUG00000014371	Takifugu_rubripes
ENSTNIP00000003861	ENSTNIG00000000130	Tetraodon_nigroviridis
ENSLCRP00005041984	ENSLCRG00005016118	Larimichthys_crocea
ENSGACP00000027121	ENSGACG00000020512	Gasterosteus_aculeatus
ENSCSEP00000028405	ENSCSEG00000018175	Cynoglossus_semilaevis
ENSATEP00000010075	ENSATEG00000007088	Anabas_testudineus
ENSMAMP00000030079	ENSMAMG00000020283	Mastacembelus_armatus
ENSPMGP00000021451	ENSPMGG00000017370	Periophthalmus_magnuspinnatus
ENSHCOP00000007752	ENSHCOG00000009849	Hippocampus_comes
ENSHHUP00000020064	ENSHHUG00000012559	Hucho_hucho
ENSHHUP00000013911	ENSHHUG00000008509	Hucho_hucho
ENSELUP00000004521	ENSELUG00000005674	Esox_lucius
ENSSFOP00015008449	ENSSFOG00015005521	Scleropages_formosus
ENSPKIP00000034183	ENSPKIG00000013612	Paramormyrops_kingsleyae
ENSLOCP00000006924	ENSLOCG00000005733	Lepisosteus_oculatus
ENSECRP00000009929	ENSECRG00000006641	Erpetoichthys_calabaricus
ENSLACP00000020872	ENSLACG00000018338	Latimeria_chalumnae
ENSCMIP00000043601	ENSCMIG00000018079	Callorhinchus_milii
ENSCINP00000029849	ENSCING00000018806	Ciona_intestinalis
ENSCSAVP00000009569	ENSCSAVG00000005618	Ciona_savignyi
R12E2.13.1	WBGene00020038	Caenorhabditis_elegans_strain_N2
