ENSACAP00000005122	ENSACAG00000005254	Anolis_carolinensis
ENSARWP00000011188	ENSARWG00000007773	Apteryx_rowi
ENSDNVP00000015200	ENSDNVG00000010700	Dromaius_novaehollandiae
ENSNPEP00000006388	ENSNPEG00000004827	Nothoprocta_perdicaria
ENSTGEP00000036339	ENSTGEG00000028922	Theropithecus_gelada
ENSCATP00000004603	ENSCATG00000015912	Cercocebus_atys
ENSPANP00000020255	ENSPANG00000022494	Papio_anubis
ENSMLEP00000035168	ENSMLEG00000041723	Mandrillus_leucophaeus
ENSMNEP00000005276	ENSMNEG00000024016	Macaca_nemestrina
ENSMFAP00000024477	ENSMFAG00000043829	Macaca_fascicularis
ENSMMUP00000049294	ENSMMUG00000017234	Macaca_mulatta
ENSCSAP00000001722	ENSCSAG00000005412	Chlorocebus_sabaeus
ENSPTEP00000037581	ENSPTEG00000035126	Piliocolobus_tephrosceles
ENSPTEP00000004840	ENSPTEG00000005636	Piliocolobus_tephrosceles
ENSCANP00000002685	ENSCANG00000009742	Colobus_angolensis_palliatus
ENSRBIP00000019287	ENSRBIG00000033634	Rhinopithecus_bieti
ENSRROP00000013549	ENSRROG00000031009	Rhinopithecus_roxellana
ENSP00000225972	ENSG00000108829	Homo_sapiens
ENSGGOP00000027098	ENSGGOG00000006310	Gorilla_gorilla
ENSPPAP00000030315	ENSPPAG00000038146	Pan_paniscus
ENSPTRP00000015962	ENSPTRG00000009398	Pan_troglodytes
ENSPPYP00000009308	ENSPPYG00000008284	Pongo_abelii
ENSNLEP00000032643	ENSNLEG00000027978	Nomascus_leucogenys
ENSSBOP00000002949	ENSSBOG00000014866	Saimiri_boliviensis_boliviensis
ENSCJAP00000043006	ENSCJAG00000032795	Callithrix_jacchus
ENSCJAP00000066575	ENSCJAG00000045929	Callithrix_jacchus
ENSCCAP00000025622	ENSCCAG00000030588	Cebus_capucinus_imitator
ENSANAP00000007039	ENSANAG00000021578	Aotus_nancymaae
ENSCCAP00000018927	ENSCCAG00000027300	Cebus_capucinus_imitator
ENSANAP00000041714	ENSANAG00000038143	Aotus_nancymaae
ENSNLEP00000044122	ENSNLEG00000028791	Nomascus_leucogenys
ENSTSYP00000034802	ENSTSYG00000029605	Carlito_syrichta
ENSPSMP00000034761	ENSPSMG00000023941	Prolemur_simus
ENSPCOP00000016159	ENSPCOG00000019835	Propithecus_coquereli
ENSMICP00000017105	ENSMICG00000030215	Microcebus_murinus
ENSOGAP00000018599	ENSOGAG00000000949	Otolemur_garnettii
ENSSDAP00000021577	ENSSDAG00000019619	Spermophilus_dauricus
ENSSTOP00000007981	ENSSTOG00000008913	Ictidomys_tridecemlineatus
ENSUPAP00010006920	ENSUPAG00010005570	Urocitellus_parryii
ENSMMMP00000025604	ENSMMMG00000022449	Marmota_marmota_marmota
ENSCLAP00000018405	ENSCLAG00000012618	Chinchilla_lanigera
ENSODEP00000023102	ENSODEG00000016947	Octodon_degus
ENSHGLP00100018344	ENSHGLG00100013521	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000014295	ENSHGLG00000010223	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000002236	ENSFDAG00000012005	Fukomys_damarensis
ENSCPOP00000028131	ENSCPOG00000036326	Cavia_porcellus
ENSCAPP00000010234	ENSCAPG00000011529	Cavia_aperea
MGP_SPRETEiJ_P0030714	MGP_SPRETEiJ_G0017833	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000002778	ENSMSIG00000002597	Mus_spicilegus
ENSMUSP00000021239	ENSMUSG00000020869	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0029297	MGP_CAROLIEiJ_G0016987	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0036009	MGP_PahariEiJ_G0018118	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000004941	ENSRNOG00000003524	Rattus_norvegicus
ENSMUGP00000012318	ENSMUGG00000010713	Meriones_unguiculatus
ENSCGRP00001002984	ENSCGRG00001003469	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000003288	ENSCGRG00000002415	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015032166	ENSCGRG00015024279	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000023153	ENSMAUG00000020384	Mesocricetus_auratus
ENSMOCP00000015129	ENSMOCG00000014423	Microtus_ochrogaster
ENSPEMP00000029623	ENSPEMG00000029228	Peromyscus_maniculatus_bairdii
ENSNGAP00000014341	ENSNGAG00000015675	Nannospalax_galili
ENSJJAP00000004451	ENSJJAG00000009353	Jaculus_jaculus
ENSDORP00000024046	ENSDORG00000030092	Dipodomys_ordii
ENSOCUP00000003978	ENSOCUG00000004613	Oryctolagus_cuniculus
ENSOPRP00000012096	ENSOPRG00000013264	Ochotona_princeps
ENSTSYP00000009158	ENSTSYG00000010009	Carlito_syrichta
ENSCCNP00000004469	ENSCCNG00000004742	Castor_canadensis
ENSCCNP00000004383	ENSCCNG00000004650	Castor_canadensis
ENSTBEP00000013962	ENSTBEG00000016081	Tupaia_belangeri
ENSPVAP00000015651	ENSPVAG00000016584	Pteropus_vampyrus
ENSMLUP00000005065	ENSMLUG00000005547	Myotis_lucifugus
ENSMPUP00000015345	ENSMPUG00000015455	Mustela_putorius_furo
ENSNVIP00000009426	ENSNVIG00000007451	Neovison_vison
ENSUAMP00000014081	ENSUAMG00000011311	Ursus_americanus
ENSUMAP00000020239	ENSUMAG00000014791	Ursus_maritimus
ENSAMEP00000012469	ENSAMEG00000011852	Ailuropoda_melanoleuca
ENSCAFP00020030183	ENSCAFG00020023533	Canis_lupus_dingo
ENSCAFP00000025084	ENSCAFG00000017036	Canis_lupus_familiaris
ENSVVUP00000006122	ENSVVUG00000004778	Vulpes_vulpes
ENSPTIP00000002888	ENSPTIG00000005798	Panthera_tigris_altaica
ENSPPRP00000019666	ENSPPRG00000010949	Panthera_pardus
ENSFCAP00000025552	ENSFCAG00000031770	Felis_catus
ENSSARP00000001824	ENSSARG00000002019	Sorex_araneus
ENSEEUP00000009723	ENSEEUG00000010679	Erinaceus_europaeus
ENSECAP00000015725	ENSECAG00000018072	Equus_caballus
ENSEASP00005027312	ENSEASG00005018614	Equus_asinus_asinus
ENSECAP00000037344	ENSECAG00000035015	Equus_caballus
ENSEASP00005008409	ENSEASG00005006054	Equus_asinus_asinus
ENSTTRP00000000193	ENSTTRG00000000207	Tursiops_truncatus
ENSSSCP00000020740	ENSSSCG00000028019	Sus_scrofa_strain_reference
ENSOARP00000004749	ENSOARG00000004440	Ovis_aries
ENSCHIP00000003973	ENSCHIG00000008137	Capra_hircus
ENSBIXP00000030294	ENSBIXG00000001141	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005029155	ENSBIXG00005000367	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000007978	ENSBTAG00000006072	Bos_taurus
ENSBMUP00000029578	ENSBMUG00000022125	Bos_mutus
ENSBBBP00000012761	ENSBBBG00000000544	Bison_bison_bison
ENSVPAP00000003998	ENSVPAG00000004301	Vicugna_pacos
ENSLAFP00000000391	ENSLAFG00000000458	Loxodonta_africana
ENSPCAP00000002397	ENSPCAG00000002571	Procavia_capensis
ENSETEP00000007808	ENSETEG00000009608	Echinops_telfairi
ENSCHOP00000004536	ENSCHOG00000005121	Choloepus_hoffmanni
ENSDNOP00000023447	ENSDNOG00000044387	Dasypus_novemcinctus
ENSPCIP00000041342	ENSPCIG00000030228	Phascolarctos_cinereus
ENSVURP00010028014	ENSVURG00010021447	Vombatus_ursinus
ENSMEUP00000004303	ENSMEUG00000004719	Notamacropus_eugenii
ENSSHAP00000004268	ENSSHAG00000003759	Sarcophilus_harrisii
ENSMODP00000026133	ENSMODG00000020901	Monodelphis_domestica
ENSXETP00000041998	ENSXETG00000020270	Xenopus_tropicalis
ENSLACP00000017110	ENSLACG00000015077	Latimeria_chalumnae
ENSCMIP00000000299	ENSCMIG00000000241	Callorhinchus_milii
ENSPMAP00000006791	ENSPMAG00000006148	Petromyzon_marinus	ENSPMAT00000006821
ENSEBUP00000022767	ENSEBUG00000014032	Eptatretus_burgeri	ENSEBUT00000023343
ENSCSAVP00000015336	ENSCSAVG00000008999	Ciona_savignyi
ENSCINP00000026904	ENSCING00000015026	Ciona_intestinalis
