ENSCCNP00000000354	ENSCCNG00000000384	Castor_canadensis
ENSVURP00010019634	ENSVURG00010014986	Vombatus_ursinus
ENSMEUP00000008378	ENSMEUG00000009171	Notamacropus_eugenii
ENSOANP00000029393	ENSOANG00000031694	Ornithorhynchus_anatinus
ENSCPGP00000012283	ENSCPGG00000008726	Calidris_pygmaea
ENSCPUP00000009167	ENSCPUG00000006534	Calidris_pugnax
ENSZALP00000023332	ENSZALG00000018046	Zonotrichia_albicollis
ENSJHYP00000001700	ENSJHYG00000001426	Junco_hyemalis
ENSSCAP00000013073	ENSSCAG00000009744	Serinus_canaria
ENSLSDP00000008547	ENSLSDG00000006377	Lonchura_striata_domestica
ENSTGUP00000013774	ENSTGUG00000013379	Taeniopygia_guttata
ENSFALP00000005549	ENSFALG00000005333	Ficedula_albicollis
ENSCCEP00000016186	ENSCCEG00000015180	Cyanistes_caeruleus
ENSPMJP00000013962	ENSPMJG00000010598	Parus_major
ENSMVIP00005016400	ENSMVIG00005011790	Manacus_vitellinus
ENSLCOP00000001860	ENSLCOG00000001481	Lepidothrix_coronata
ENSABRP00000011536	ENSABRG00000010338	Anser_brachyrhynchus
ENSAPLP00000029982	ENSAPLG00000019941	Anas_platyrhynchos_platyrhynchos
ENSCJPP00005021739	ENSCJPG00005017365	Coturnix_japonica
ENSMGAP00000015110	ENSMGAG00000014286	Meleagris_gallopavo
ENSNMEP00000019780	ENSNMEG00000017016	Numida_meleagris
ENSGALP00000024104	ENSGALG00000014973	Gallus_gallus
ENSAOWP00000020470	ENSAOWG00000013853	Apteryx_owenii
ENSAHAP00000018393	ENSAHAG00000013045	Apteryx_haastii
ENSARWP00000009573	ENSARWG00000006682	Apteryx_rowi
ENSDNVP00000009783	ENSDNVG00000006911	Dromaius_novaehollandiae
ENSNPEP00000008783	ENSNPEG00000006605	Nothoprocta_perdicaria
ENSCPRP00005004790	ENSCPRG00005003458	Crocodylus_porosus
ENSCABP00000024977	ENSCABG00000018384	Chelonoidis_abingdonii
ENSGAGP00000007885	ENSGAGG00000006281	Gopherus_agassizii
ENSCPBP00000002623	ENSCPBG00000002112	Chrysemys_picta_bellii
ENSPSIP00000011348	ENSPSIG00000010275	Pelodiscus_sinensis
ENSACAP00000011263	ENSACAG00000011507	Anolis_carolinensis
ENSPVIP00000034548	ENSPVIG00000025220	Pogona_vitticeps
ENSNSUP00000026696	ENSNSUG00000019155	Notechis_scutatus
ENSSMRP00000006091	ENSSMRG00000004908	Salvator_merianae
ENSXETP00000004573	ENSXETG00000003811	Xenopus_tropicalis
ENSLACP00000015313	ENSLACG00000013479	Latimeria_chalumnae
ENSSFOP00015019131	ENSSFOG00015012306	Scleropages_formosus
ENSPKIP00000029732	ENSPKIG00000010864	Paramormyrops_kingsleyae
ENSSFOP00015015124	ENSSFOG00015009744	Scleropages_formosus
ENSAMXP00000046648	ENSAMXG00000040468	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005041598	ENSAMXG00005019467	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000015400	ENSPNAG00000021434	Pygocentrus_nattereri
ENSIPUP00000035630	ENSIPUG00000023877	Ictalurus_punctatus
ENSEEEP00000041081	ENSEEEG00000019446	Electrophorus_electricus
ENSDARP00000123809	ENSDARG00000086215	Danio_rerio
ENSCHAP00000053539	ENSCHAG00000024335	Clupea_harengus
ENSDCDP00000034171	ENSDCDG00000023143	Denticeps_clupeoides
ENSMALP00000011270	ENSMALG00000008009	Monopterus_albus
ENSMAMP00000021999	ENSMAMG00000014805	Mastacembelus_armatus
ENSATEP00000017230	ENSATEG00000012003	Anabas_testudineus
ENSBSLP00000047968	ENSBSLG00000022811	Betta_splendens
ENSLCAP00010058434	ENSLCAG00010027251	Lates_calcarifer
ENSSMAP00000029964	ENSSMAG00000018385	Scophthalmus_maximus
ENSSDUP00000006161	ENSSDUG00000004554	Seriola_dumerili
ENSSLDP00000025957	ENSSLDG00000020164	Seriola_lalandi_dorsalis
ENSMMOP00000026365	ENSMMOG00000019977	Mola_mola
ENSTRUP00000053334	ENSTRUG00000025978	Takifugu_rubripes
ENSLCRP00005034785	ENSLCRG00005013632	Larimichthys_crocea
ENSAPEP00000000574	ENSAPEG00000000409	Amphiprion_percula
ENSAOCP00000007024	ENSAOCG00000010746	Amphiprion_ocellaris
ENSAPOP00000003808	ENSAPOG00000005361	Acanthochromis_polyacanthus
ENSSPAP00000027117	ENSSPAG00000020459	Stegastes_partitus
ENSSPAP00000010198	ENSSPAG00000007776	Stegastes_partitus
ENSPRNP00000004904	ENSPRNG00000002773	Parambassis_ranga
ENSMZEP00005001905	ENSMZEG00005001501	Maylandia_zebra
ENSACLP00000006556	ENSACLG00000004407	Astatotilapia_calliptera
ENSHBUP00000002583	ENSHBUG00000003778	Haplochromis_burtoni
ENSPNYP00000027437	ENSPNYG00000020677	Pundamilia_nyererei
ENSNBRP00000009267	ENSNBRG00000007192	Neolamprologus_brichardi
ENSACIP00000000865	ENSACIG00000000737	Amphilophus_citrinellus
ENSPFOP00000007539	ENSPFOG00000007604	Poecilia_formosa
ENSPLAP00000030315	ENSPLAG00000021276	Poecilia_latipinna
ENSPMEP00000004799	ENSPMEG00000006082	Poecilia_mexicana
ENSGAFP00000031639	ENSGAFG00000021311	Gambusia_affinis
ENSXCOP00000025410	ENSXCOG00000018979	Xiphophorus_couchianus
ENSPREP00000001062	ENSPREG00000000813	Poecilia_reticulata
ENSXMAP00000038248	ENSXMAG00000004049	Xiphophorus_maculatus
ENSFHEP00000015055	ENSFHEG00000016644	Fundulus_heteroclitus
ENSCVAP00000027567	ENSCVAG00000014000	Cyprinodon_variegatus
ENSKMAP00000029571	ENSKMAG00000021899	Kryptolebias_marmoratus
ENSORLP00020014669	ENSORLG00020015726	Oryzias_latipes_ASM223471v1
ENSORLP00000026596	ENSORLG00000023966	Oryzias_latipes_ASM223467v1
ENSORLP00015009537	ENSORLG00015010364	Oryzias_latipes_ASM223469v1
ENSOMEP00000007335	ENSOMEG00000008430	Oryzias_melastigma
ENSGACP00000004759	ENSGACG00000003631	Gasterosteus_aculeatus
ENSLBEP00000025429	ENSLBEG00000019380	Labrus_bergylta
ENSHCOP00000019728	ENSHCOG00000005283	Hippocampus_comes
ENSCSEP00000017815	ENSCSEG00000011432	Cynoglossus_semilaevis
ENSGWIP00000030155	ENSGWIG00000015704	Gouania_willdenowi
ENSTNIP00000000801	ENSTNIG00000001394	Tetraodon_nigroviridis
ENSPMGP00000000983	ENSPMGG00000000897	Periophthalmus_magnuspinnatus
ENSGMOP00000020306	ENSGMOG00000018904	Gadus_morhua
ENSHHUP00000087186	ENSHHUG00000050438	Hucho_hucho
ENSHHUP00000054890	ENSHHUG00000032894	Hucho_hucho
ENSELUP00000028212	ENSELUG00000004697	Esox_lucius
ENSLOCP00000008498	ENSLOCG00000007020	Lepisosteus_oculatus
ENSECRP00000008578	ENSECRG00000005748	Erpetoichthys_calabaricus
ENSCMIP00000000879	ENSCMIG00000000592	Callorhinchus_milii
