ENSPKIP00000014940	ENSPKIG00000001730	Paramormyrops_kingsleyae
ENSPNYP00000010256	ENSPNYG00000007725	Pundamilia_nyererei	ENSPNYT00000010509
ENSHBUP00000011690	ENSHBUG00000013415	Haplochromis_burtoni	ENSHBUT00000018939
ENSNBRP00000026682	ENSNBRG00000020329	Neolamprologus_brichardi	ENSNBRT00000027385
ENSONIP00000018047	ENSONIG00000014354	Oreochromis_niloticus	ENSONIT00000018062
ENSACIP00000024000	ENSACIG00000018605	Amphilophus_citrinellus
ENSFHEP00000006149	ENSFHEG00000007276	Fundulus_heteroclitus
ENSCVAP00000030298	ENSCVAG00000018908	Cyprinodon_variegatus
ENSXMAP00000014461	ENSXMAG00000014407	Xiphophorus_maculatus
ENSXCOP00000002106	ENSXCOG00000001677	Xiphophorus_couchianus
ENSGAFP00000019369	ENSGAFG00000013013	Gambusia_affinis
ENSPMEP00000022592	ENSPMEG00000003652	Poecilia_mexicana
ENSPLAP00000026169	ENSPLAG00000013782	Poecilia_latipinna
ENSPMEP00000017778	ENSPMEG00000020785	Poecilia_mexicana
ENSPFOP00000024419	ENSPFOG00000022633	Poecilia_formosa
ENSPLAP00000011849	ENSPLAG00000015049	Poecilia_latipinna
ENSGAFP00000019212	ENSGAFG00000012979	Gambusia_affinis
ENSPREP00000016262	ENSPREG00000010914	Poecilia_reticulata
ENSKMAP00000005533	ENSKMAG00000004093	Kryptolebias_marmoratus
ENSCSEP00000031023	ENSCSEG00000019849	Cynoglossus_semilaevis
ENSBSLP00000026942	ENSBSLG00000012713	Betta_splendens
ENSGACP00000005537	ENSGACG00000004169	Gasterosteus_aculeatus
ENSLACP00000022627	ENSLACG00000022597	Latimeria_chalumnae
ENSXETP00000003904	ENSXETG00000004389	Xenopus_tropicalis
ENSCHAP00000051360	ENSCHAG00000023521	Clupea_harengus
ENSDCDP00000044938	ENSDCDG00000028426	Denticeps_clupeoides
ENSAMXP00005009323	ENSAMXG00005005316	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000020842	ENSAMXG00000020193	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000008083	ENSPNAG00000013726	Pygocentrus_nattereri
ENSEEEP00000009441	ENSEEEG00000004820	Electrophorus_electricus
ENSIPUP00000022517	ENSIPUG00000015255	Ictalurus_punctatus
ENSHHUP00000074875	ENSHHUG00000043892	Hucho_hucho
ENSELUP00000028077	ENSELUG00000004519	Esox_lucius
ENSLOCP00000019142	ENSLOCG00000015546	Lepisosteus_oculatus
ENSECRP00000025859	ENSECRG00000017425	Erpetoichthys_calabaricus
ENSCMIP00000006361	ENSCMIG00000003636	Callorhinchus_milii
ENSSMRP00000018988	ENSSMRG00000014793	Salvator_merianae
ENSSMRP00000018989	ENSSMRG00000014794	Salvator_merianae
ENSPVIP00000022124	ENSPVIG00000016723	Pogona_vitticeps
ENSACAP00000003184	ENSACAG00000003288	Anolis_carolinensis
ENSSPUP00000008665	ENSSPUG00000006704	Sphenodon_punctatus
ENSGAGP00000019966	ENSGAGG00000014704	Gopherus_agassizii
ENSCABP00000018095	ENSCABG00000013438	Chelonoidis_abingdonii
ENSCPBP00000029669	ENSCPBG00000020899	Chrysemys_picta_bellii
ENSPSIP00000014173	ENSPSIG00000012719	Pelodiscus_sinensis
ENSAOWP00000019041	ENSAOWG00000012945	Apteryx_owenii
ENSARWP00000013041	ENSARWG00000009034	Apteryx_rowi
ENSNPEP00000021027	ENSNPEG00000015611	Nothoprocta_perdicaria
ENSAPLP00000018004	ENSAPLG00000005586	Anas_platyrhynchos_platyrhynchos
ENSABRP00000023028	ENSABRG00000019439	Anser_brachyrhynchus
ENSCPRP00005020042	ENSCPRG00005013963	Crocodylus_porosus
ENSPCIP00000013203	ENSPCIG00000010411	Phascolarctos_cinereus
ENSVURP00010018613	ENSVURG00010014155	Vombatus_ursinus
ENSMEUP00000004305	ENSMEUG00000004713	Notamacropus_eugenii
ENSSHAP00000006272	ENSSHAG00000005461	Sarcophilus_harrisii
ENSMODP00000002213	ENSMODG00000001813	Monodelphis_domestica
ENSLAFP00000029331	ENSLAFG00000016854	Loxodonta_africana
ENSPCAP00000001489	ENSPCAG00000001595	Procavia_capensis
ENSETEP00000013456	ENSETEG00000016584	Echinops_telfairi
ENSCHOP00000009046	ENSCHOG00000010214	Choloepus_hoffmanni
ENSDNOP00000018108	ENSDNOG00000045036	Dasypus_novemcinctus
ENSP00000384869	ENSG00000162994	Homo_sapiens
ENSGGOP00000030871	ENSGGOG00000038513	Gorilla_gorilla
ENSPTRP00000051955	ENSPTRG00000011927	Pan_troglodytes
ENSPPAP00000009117	ENSPPAG00000027781	Pan_paniscus
ENSPPYP00000013842	ENSPPYG00000012404	Pongo_abelii
ENSNLEP00000011234	ENSNLEG00000009217	Nomascus_leucogenys
ENSPANP00000018559	ENSPANG00000016915	Papio_anubis
ENSTGEP00000006855	ENSTGEG00000005595	Theropithecus_gelada
ENSMLEP00000020880	ENSMLEG00000034643	Mandrillus_leucophaeus
ENSMFAP00000044372	ENSMFAG00000039539	Macaca_fascicularis
ENSMNEP00000006314	ENSMNEG00000027284	Macaca_nemestrina
ENSMMUP00000014892	ENSMMUG00000011346	Macaca_mulatta
ENSCATP00000014068	ENSCATG00000031096	Cercocebus_atys
ENSCSAP00000010243	ENSCSAG00000014126	Chlorocebus_sabaeus
ENSPTEP00000030580	ENSPTEG00000029760	Piliocolobus_tephrosceles
ENSCANP00000004236	ENSCANG00000014850	Colobus_angolensis_palliatus
ENSRROP00000011968	ENSRROG00000030314	Rhinopithecus_roxellana
ENSRBIP00000002648	ENSRBIG00000012857	Rhinopithecus_bieti
ENSCCAP00000011637	ENSCCAG00000023572	Cebus_capucinus_imitator
ENSSBOP00000031543	ENSSBOG00000031988	Saimiri_boliviensis_boliviensis
ENSCJAP00000018489	ENSCJAG00000010057	Callithrix_jacchus
ENSANAP00000039463	ENSANAG00000037135	Aotus_nancymaae
ENSTSYP00000000063	ENSTSYG00000000066	Carlito_syrichta
ENSPSMP00000022905	ENSPSMG00000016232	Prolemur_simus
ENSPCOP00000025613	ENSPCOG00000025050	Propithecus_coquereli
ENSMICP00000036366	ENSMICG00000034817	Microcebus_murinus
ENSTBEP00000003891	ENSTBEG00000004507	Tupaia_belangeri
ENSHGLP00000014315	ENSHGLG00000010240	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100018951	ENSHGLG00100013986	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000007663	ENSFDAG00000016108	Fukomys_damarensis
ENSCLAP00000017684	ENSCLAG00000012126	Chinchilla_lanigera
ENSODEP00000017249	ENSODEG00000012708	Octodon_degus
ENSCAPP00000005058	ENSCAPG00000007461	Cavia_aperea
ENSCPOP00000007252	ENSCPOG00000008064	Cavia_porcellus
ENSUPAP00010015808	ENSUPAG00010012644	Urocitellus_parryii
ENSSTOP00000007297	ENSSTOG00000008134	Ictidomys_tridecemlineatus
ENSSDAP00000009769	ENSSDAG00000008874	Spermophilus_dauricus
ENSMMMP00000008462	ENSMMMG00000007544	Marmota_marmota_marmota
ENSMSIP00000027092	ENSMSIG00000022853	Mus_spicilegus
ENSMUSP00000020753	ENSMUSG00000020461	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0027335	MGP_SPRETEiJ_G0017003	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0025995	MGP_CAROLIEiJ_G0016160	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0029957	MGP_PahariEiJ_G0016730	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000006085	ENSRNOG00000004456	Rattus_norvegicus
ENSMUGP00000028367	ENSMUGG00000023531	Meriones_unguiculatus
ENSCGRP00000022913	ENSCGRG00000016597	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015036393	ENSCGRG00015027273	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001027368	ENSCGRG00001024398	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000003851	ENSMAUG00000004445	Mesocricetus_auratus
ENSMOCP00000017420	ENSMOCG00000016020	Microtus_ochrogaster
ENSPEMP00000000783	ENSPEMG00000000562	Peromyscus_maniculatus_bairdii
ENSNGAP00000009323	ENSNGAG00000012024	Nannospalax_galili
ENSJJAP00000012646	ENSJJAG00000015620	Jaculus_jaculus
ENSCCNP00000023987	ENSCCNG00000023518	Castor_canadensis
ENSDORP00000005887	ENSDORG00000006289	Dipodomys_ordii
ENSOPRP00000010200	ENSOPRG00000011170	Ochotona_princeps
ENSOCUP00000003128	ENSOCUG00000003609	Oryctolagus_cuniculus
ENSOCUP00000043263	ENSOCUG00000032713	Oryctolagus_cuniculus
ENSOGAP00000003840	ENSOGAG00000004301	Otolemur_garnettii
ENSPVAP00000015541	ENSPVAG00000016469	Pteropus_vampyrus
ENSMLUP00000014599	ENSMLUG00000016016	Myotis_lucifugus
ENSBIXP00000011691	ENSBIXG00000016905	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005014055	ENSBIXG00005018120	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000020868	ENSBMUG00000015707	Bos_mutus
ENSBTAP00000070722	ENSBTAG00000000295	Bos_taurus
ENSBBBP00000001344	ENSBBBG00000010444	Bison_bison_bison
ENSCHIP00000026578	ENSCHIG00000022862	Capra_hircus
ENSOARP00000002937	ENSOARG00000002758	Ovis_aries
ENSTTRP00000013213	ENSTTRG00000013937	Tursiops_truncatus
ENSSSCP00000008966	ENSSSCG00000008402	Sus_scrofa_strain_reference
ENSVPAP00000006597	ENSVPAG00000007090	Vicugna_pacos
ENSUMAP00000023025	ENSUMAG00000016805	Ursus_maritimus
ENSUAMP00000025191	ENSUAMG00000019637	Ursus_americanus
ENSAMEP00000004273	ENSAMEG00000004031	Ailuropoda_melanoleuca
ENSNVIP00000002690	ENSNVIG00000002157	Neovison_vison
ENSMPUP00000010417	ENSMPUG00000010494	Mustela_putorius_furo
ENSCAFP00000048987	ENSCAFG00000002819	Canis_lupus_familiaris
ENSCAFP00020034188	ENSCAFG00020026536	Canis_lupus_dingo
ENSVVUP00000013429	ENSVVUG00000009864	Vulpes_vulpes
ENSPPRP00000011884	ENSPPRG00000005593	Panthera_pardus
ENSPTIP00000025894	ENSPTIG00000021504	Panthera_tigris_altaica
ENSFCAP00000024877	ENSFCAG00000024453	Felis_catus
ENSSARP00000004086	ENSSARG00000004503	Sorex_araneus
ENSEEUP00000011863	ENSEEUG00000013017	Erinaceus_europaeus
ENSECAP00000049665	ENSECAG00000022052	Equus_caballus
ENSEASP00005000792	ENSEASG00005000691	Equus_asinus_asinus
ENSCCNP00000031310	ENSCCNG00000029827	Castor_canadensis
ENSOANP00000017728	ENSOANG00000011190	Ornithorhynchus_anatinus
ENSLBEP00000000711	ENSLBEG00000000579	Labrus_bergylta
ENSGACP00000015298	ENSGACG00000011571	Gasterosteus_aculeatus
ENSLCRP00005038528	ENSLCRG00005014949	Larimichthys_crocea
ENSATEP00000031182	ENSATEG00000021499	Anabas_testudineus
ENSSMAP00000008092	ENSSMAG00000004979	Scophthalmus_maximus
ENSCSEP00000002382	ENSCSEG00000001598	Cynoglossus_semilaevis
ENSSDUP00000004199	ENSSDUG00000003147	Seriola_dumerili
ENSSLDP00000030088	ENSSLDG00000023200	Seriola_lalandi_dorsalis
ENSLCAP00010005495	ENSLCAG00010002759	Lates_calcarifer
ENSAPOP00000033893	ENSAPOG00000022752	Acanthochromis_polyacanthus
ENSAOCP00000011501	ENSAOCG00000015819	Amphiprion_ocellaris
ENSPRNP00000014591	ENSPRNG00000007870	Parambassis_ranga
ENSHBUP00000002184	ENSHBUG00000003390	Haplochromis_burtoni
ENSACLP00000003967	ENSACLG00000002692	Astatotilapia_calliptera
ENSPNYP00000026565	ENSPNYG00000020015	Pundamilia_nyererei
ENSMZEP00005005743	ENSMZEG00005004449	Maylandia_zebra
ENSORLP00020016660	ENSORLG00020017704	Oryzias_latipes_ASM223471v1
ENSORLP00000043318	ENSORLG00000030264	Oryzias_latipes_ASM223467v1
ENSORLP00015003085	ENSORLG00015003795	Oryzias_latipes_ASM223469v1
ENSOMEP00000020985	ENSOMEG00000000614	Oryzias_melastigma
ENSPFOP00000013146	ENSPFOG00000013069	Poecilia_formosa
ENSPMEP00000029602	ENSPMEG00000015427	Poecilia_mexicana
ENSGAFP00000021053	ENSGAFG00000014193	Gambusia_affinis
ENSCINP00000025525	ENSCING00000014028	Ciona_intestinalis
ENSPVIP00000001057	ENSPVIG00000000992	Pogona_vitticeps
ENSPSMP00000029723	ENSPSMG00000020634	Prolemur_simus	ENSPSMT00000034305
ENSGMOP00000012443	ENSGMOG00000011629	Gadus_morhua
ENSHHUP00000082693	ENSHHUG00000047740	Hucho_hucho
ENSHHUP00000035684	ENSHHUG00000022440	Hucho_hucho
ENSELUP00000031932	ENSELUG00000009702	Esox_lucius
ENSCHAP00000014487	ENSCHAG00000007778	Clupea_harengus
ENSCHAP00000013798	ENSCHAG00000007084	Clupea_harengus
ENSDCDP00000009851	ENSDCDG00000004436	Denticeps_clupeoides
ENSAMXP00000034196	ENSAMXG00000036289	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005021137	ENSAMXG00005010720	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000002568	ENSPNAG00000009004	Pygocentrus_nattereri
ENSEEEP00000009955	ENSEEEG00000002958	Electrophorus_electricus
ENSDARP00000109883	ENSDARG00000091618	Danio_rerio
ENSVURP00010020231	ENSVURG00010015450	Vombatus_ursinus
ENSPCIP00000034415	ENSPCIG00000025462	Phascolarctos_cinereus
ENSSHAP00000010155	ENSSHAG00000008777	Sarcophilus_harrisii
ENSMODP00000012659	ENSMODG00000010107	Monodelphis_domestica
ENSPPAP00000014841	ENSPPAG00000030517	Pan_paniscus
ENSPTRP00000074049	ENSPTRG00000014058	Pan_troglodytes
ENSP00000441158	ENSG00000070371	Homo_sapiens
ENSGGOP00000024160	ENSGGOG00000006207	Gorilla_gorilla
ENSPPYP00000012913	ENSPPYG00000011576	Pongo_abelii
ENSNLEP00000006401	ENSNLEG00000005221	Nomascus_leucogenys
ENSMLEP00000017151	ENSMLEG00000032739	Mandrillus_leucophaeus
ENSCATP00000031048	ENSCATG00000038670	Cercocebus_atys
ENSPANP00000016685	ENSPANG00000016741	Papio_anubis
ENSTGEP00000004083	ENSTGEG00000003403	Theropithecus_gelada
ENSMFAP00000019080	ENSMFAG00000032523	Macaca_fascicularis
ENSMMUP00000007189	ENSMMUG00000005432	Macaca_mulatta
ENSMNEP00000036393	ENSMNEG00000041306	Macaca_nemestrina
ENSCSAP00000007725	ENSCSAG00000011559	Chlorocebus_sabaeus
ENSCANP00000015291	ENSCANG00000031056	Colobus_angolensis_palliatus
ENSPTEP00000009862	ENSPTEG00000011158	Piliocolobus_tephrosceles
ENSRBIP00000031250	ENSRBIG00000039464	Rhinopithecus_bieti
ENSRROP00000004969	ENSRROG00000020543	Rhinopithecus_roxellana
ENSCCAP00000003720	ENSCCAG00000018635	Cebus_capucinus_imitator
ENSSBOP00000029372	ENSSBOG00000030956	Saimiri_boliviensis_boliviensis
ENSCJAP00000062139	ENSCJAG00000047873	Callithrix_jacchus
ENSANAP00000028648	ENSANAG00000032136	Aotus_nancymaae
ENSTSYP00000000984	ENSTSYG00000001063	Carlito_syrichta
ENSPSMP00000019351	ENSPSMG00000013644	Prolemur_simus
ENSPCOP00000016716	ENSPCOG00000020137	Propithecus_coquereli
ENSOGAP00000001213	ENSOGAG00000001362	Otolemur_garnettii
ENSCLAP00000024487	ENSCLAG00000016811	Chinchilla_lanigera
ENSODEP00000022510	ENSODEG00000016517	Octodon_degus
ENSCPOP00000025161	ENSCPOG00000002261	Cavia_porcellus
ENSHGLP00100003186	ENSHGLG00100002430	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000001656	ENSHGLG00000001259	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000020323	ENSFDAG00000008532	Fukomys_damarensis
ENSUPAP00010014698	ENSUPAG00010011775	Urocitellus_parryii
ENSSTOP00000002551	ENSSTOG00000002838	Ictidomys_tridecemlineatus
ENSSDAP00000011562	ENSSDAG00000010075	Spermophilus_dauricus
ENSMMMP00000003329	ENSMMMG00000002805	Marmota_marmota_marmota
ENSUAMP00000027292	ENSUAMG00000021145	Ursus_americanus
ENSUMAP00000008753	ENSUMAG00000005060	Ursus_maritimus
ENSAMEP00000011944	ENSAMEG00000011289	Ailuropoda_melanoleuca
ENSNVIP00000029130	ENSNVIG00000022420	Neovison_vison
ENSMPUP00000003799	ENSMPUG00000003829	Mustela_putorius_furo
ENSCAFP00020012882	ENSCAFG00020008131	Canis_lupus_dingo
ENSCAFP00000052978	ENSCAFG00000014736	Canis_lupus_familiaris
ENSVVUP00000035065	ENSVVUG00000023881	Vulpes_vulpes
ENSPPRP00000012750	ENSPPRG00000006295	Panthera_pardus
ENSPTIP00000004214	ENSPTIG00000006578	Panthera_tigris_altaica
ENSFCAP00000019647	ENSFCAG00000002747	Felis_catus
ENSECAP00000038376	ENSECAG00000033498	Equus_caballus
ENSEASP00005008494	ENSEASG00005006111	Equus_asinus_asinus
ENSSARP00000007337	ENSSARG00000008056	Sorex_araneus
ENSEEUP00000014301	ENSEEUG00000015646	Erinaceus_europaeus
ENSPVAP00000001569	ENSPVAG00000001663	Pteropus_vampyrus
ENSPCAP00000005116	ENSPCAG00000005306	Procavia_capensis
ENSETEP00000003727	ENSETEG00000004555	Echinops_telfairi
ENSDNOP00000009912	ENSDNOG00000012763	Dasypus_novemcinctus
ENSOCUP00000001087	ENSOCUG00000001254	Oryctolagus_cuniculus
ENSOPRP00000010661	ENSOPRG00000011658	Ochotona_princeps
ENSTBEP00000011651	ENSTBEG00000013416	Tupaia_belangeri
ENSAOWP00000013268	ENSAOWG00000008974	Apteryx_owenii
ENSAHAP00000026686	ENSAHAG00000018463	Apteryx_haastii
ENSARWP00000013527	ENSARWG00000008703	Apteryx_rowi
ENSDNVP00000005281	ENSDNVG00000003792	Dromaius_novaehollandiae
ENSNPEP00000013917	ENSNPEG00000010267	Nothoprocta_perdicaria
ENSCCEP00000023286	ENSCCEG00000020495	Cyanistes_caeruleus
ENSPMJP00000023382	ENSPMJG00000016816	Parus_major
ENSFALP00000008187	ENSFALG00000007848	Ficedula_albicollis
ENSTGUP00000009125	ENSTGUG00000008809	Taeniopygia_guttata
ENSTGUP00000016668	ENSTGUG00000016370	Taeniopygia_guttata
ENSLSDP00000005675	ENSLSDG00000003783	Lonchura_striata_domestica
ENSSCAP00000005766	ENSSCAG00000004565	Serinus_canaria
ENSJHYP00000018944	ENSJHYG00000014407	Junco_hyemalis
ENSZALP00000011179	ENSZALG00000009473	Zonotrichia_albicollis
ENSLCOP00000017900	ENSLCOG00000012648	Lepidothrix_coronata
ENSMVIP00005020492	ENSMVIG00005014483	Manacus_vitellinus
ENSMUNP00000017395	ENSMUNG00000013370	Melopsittacus_undulatus
ENSCPGP00000017627	ENSCPGG00000012358	Calidris_pygmaea
ENSCPUP00000009263	ENSCPUG00000006602	Calidris_pugnax
ENSGALP00000048174	ENSGALG00000041760	Gallus_gallus
ENSMGAP00000019712	ENSMGAG00000000798	Meleagris_gallopavo
ENSCJPP00005023793	ENSCJPG00005018810	Coturnix_japonica
ENSNMEP00000003665	ENSNMEG00000002556	Numida_meleagris
ENSAPLP00000021207	ENSAPLG00000000990	Anas_platyrhynchos_platyrhynchos
ENSABRP00000007383	ENSABRG00000005293	Anser_brachyrhynchus
ENSCPRP00005001780	ENSCPRG00005001313	Crocodylus_porosus
ENSGAGP00000021762	ENSGAGG00000015968	Gopherus_agassizii
ENSCABP00000019848	ENSCABG00000014582	Chelonoidis_abingdonii
ENSCPBP00000013996	ENSCPBG00000010431	Chrysemys_picta_bellii
ENSPSIP00000005552	ENSPSIG00000005084	Pelodiscus_sinensis
ENSSPUP00000004980	ENSSPUG00000003769	Sphenodon_punctatus
ENSPVIP00000007605	ENSPVIG00000006213	Pogona_vitticeps
ENSNSUP00000007823	ENSNSUG00000006069	Notechis_scutatus
ENSSMRP00000017829	ENSSMRG00000013905	Salvator_merianae
ENSACAP00000002436	ENSACAG00000002301	Anolis_carolinensis
ENSPVIP00000008831	ENSPVIG00000007086	Pogona_vitticeps
ENSXETP00000024395	ENSXETG00000009511	Xenopus_tropicalis
ENSLACP00000010273	ENSLACG00000009050	Latimeria_chalumnae
ENSCMIP00000033221	ENSCMIG00000013777	Callorhinchus_milii
ENSECRP00000031068	ENSECRG00000021008	Erpetoichthys_calabaricus
ENSPMGP00000017701	ENSPMGG00000014473	Periophthalmus_magnuspinnatus
ENSPMGP00000017705	ENSPMGG00000014485	Periophthalmus_magnuspinnatus
ENSLCRP00005029974	ENSLCRG00005011895	Larimichthys_crocea
ENSLBEP00000005489	ENSLBEG00000004145	Labrus_bergylta
ENSCGOP00000038060	ENSCGOG00000014173	Cottoperca_gobio
ENSGACP00000026704	ENSGACG00000020216	Gasterosteus_aculeatus
ENSTNIP00000007812	ENSTNIG00000005143	Tetraodon_nigroviridis
ENSTRUP00000018581	ENSTRUG00000007501	Takifugu_rubripes
ENSTNIP00000006997	ENSTNIG00000004363	Tetraodon_nigroviridis
ENSCVAP00000014430	ENSCVAG00000017056	Cyprinodon_variegatus
ENSMMOP00000007432	ENSMMOG00000005791	Mola_mola
ENSMAMP00000007597	ENSMAMG00000005094	Mastacembelus_armatus
ENSMALP00000002436	ENSMALG00000001820	Monopterus_albus
ENSATEP00000005970	ENSATEG00000004119	Anabas_testudineus
ENSBSLP00000050487	ENSBSLG00000023361	Betta_splendens
ENSSLDP00000003946	ENSSLDG00000003135	Seriola_lalandi_dorsalis
ENSSLDP00000026722	ENSSLDG00000020736	Seriola_lalandi_dorsalis
ENSSDUP00000025335	ENSSDUG00000018330	Seriola_dumerili
ENSSMAP00000001109	ENSSMAG00000000692	Scophthalmus_maximus
ENSLCAP00010035363	ENSLCAG00010016549	Lates_calcarifer
ENSAPEP00000020566	ENSAPEG00000014591	Amphiprion_percula
ENSAOCP00000020845	ENSAOCG00000005254	Amphiprion_ocellaris
ENSAPOP00000006594	ENSAPOG00000008522	Acanthochromis_polyacanthus
ENSSPAP00000008062	ENSSPAG00000006082	Stegastes_partitus
ENSPRNP00000048586	ENSPRNG00000022607	Parambassis_ranga
ENSPFOP00000012720	ENSPFOG00000012479	Poecilia_formosa
ENSPMEP00000028269	ENSPMEG00000013361	Poecilia_mexicana
ENSPLAP00000014271	ENSPLAG00000018039	Poecilia_latipinna
ENSPREP00000013182	ENSPREG00000008915	Poecilia_reticulata
ENSXMAP00000000183	ENSXMAG00000000159	Xiphophorus_maculatus
ENSXCOP00000006319	ENSXCOG00000004880	Xiphophorus_couchianus
ENSGAFP00000022931	ENSGAFG00000015481	Gambusia_affinis
ENSCVAP00000014297	ENSCVAG00000017040	Cyprinodon_variegatus
ENSFHEP00000030235	ENSFHEG00000015543	Fundulus_heteroclitus
ENSKMAP00000017703	ENSKMAG00000013118	Kryptolebias_marmoratus
ENSORLP00020030858	ENSORLG00020015613	Oryzias_latipes_ASM223471v1
ENSORLP00015035590	ENSORLG00015022313	Oryzias_latipes_ASM223469v1
ENSORLP00000033788	ENSORLG00000012174	Oryzias_latipes_ASM223467v1
ENSOMEP00000009745	ENSOMEG00000011028	Oryzias_melastigma
ENSMZEP00005031278	ENSMZEG00005023314	Maylandia_zebra
ENSACLP00000038202	ENSACLG00000025746	Astatotilapia_calliptera
ENSPNYP00000029047	ENSPNYG00000021868	Pundamilia_nyererei
ENSHBUP00000031853	ENSHBUG00000017936	Haplochromis_burtoni
ENSONIP00000022094	ENSONIG00000017523	Oreochromis_niloticus
ENSACIP00000005857	ENSACIG00000004577	Amphilophus_citrinellus
ENSNBRP00000023213	ENSNBRG00000017772	Neolamprologus_brichardi
ENSNBRP00000023205	ENSNBRG00000017743	Neolamprologus_brichardi
ENSTNIP00000003708	ENSTNIG00000001074	Tetraodon_nigroviridis
ENSCSEP00000018049	ENSCSEG00000011486	Cynoglossus_semilaevis
ENSGWIP00000027520	ENSGWIG00000014393	Gouania_willdenowi
ENSHCOP00000009726	ENSHCOG00000012301	Hippocampus_comes
ENSTNIP00000007811	ENSTNIG00000005142	Tetraodon_nigroviridis
ENSHHUP00000009025	ENSHHUG00000005517	Hucho_hucho
ENSTNIP00000008704	ENSTNIG00000005967	Tetraodon_nigroviridis
ENSSLDP00000012118	ENSSLDG00000009484	Seriola_lalandi_dorsalis
ENSSDUP00000007686	ENSSDUG00000005578	Seriola_dumerili
ENSLCAP00010056914	ENSLCAG00010026385	Lates_calcarifer
ENSMALP00000015038	ENSMALG00000010519	Monopterus_albus
ENSMAMP00000020590	ENSMAMG00000013799	Mastacembelus_armatus
ENSATEP00000001575	ENSATEG00000001007	Anabas_testudineus
ENSBSLP00000005533	ENSBSLG00000002679	Betta_splendens
ENSMMOP00000006301	ENSMMOG00000004924	Mola_mola
ENSTRUP00000000706	ENSTRUG00000000313	Takifugu_rubripes
ENSLCRP00005024525	ENSLCRG00005009451	Larimichthys_crocea
ENSCGOP00000033359	ENSCGOG00000013796	Cottoperca_gobio
