ENSLACP00000017967	ENSLACG00000015830	Latimeria_chalumnae
ENSPSMP00000033704	ENSPSMG00000023217	Prolemur_simus
ENSPCOP00000005878	ENSPCOG00000013978	Propithecus_coquereli
ENSOGAP00000001354	ENSOGAG00000001524	Otolemur_garnettii
ENSMSIP00000013564	ENSMSIG00000011725	Mus_spicilegus
MGP_SPRETEiJ_P0068590	MGP_SPRETEiJ_G0027836	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000095380	ENSMUSG00000073700	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0066012	MGP_CAROLIEiJ_G0026843	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0081116	MGP_PahariEiJ_G0029191	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000004508	ENSRNOG00000003334	Rattus_norvegicus
ENSMUGP00000010238	ENSMUGG00000009053	Meriones_unguiculatus
ENSPEMP00000002238	ENSPEMG00000002249	Peromyscus_maniculatus_bairdii
ENSMOCP00000025847	ENSMOCG00000021835	Microtus_ochrogaster
ENSCGRP00000009781	ENSCGRG00000007160	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015010462	ENSCGRG00015008083	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001002998	ENSCGRG00001003495	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000023835	ENSMAUG00000020874	Mesocricetus_auratus
ENSNGAP00000014160	ENSNGAG00000015551	Nannospalax_galili
ENSJJAP00000010766	ENSJJAG00000014276	Jaculus_jaculus
ENSCCNP00000015749	ENSCCNG00000016143	Castor_canadensis
ENSMMMP00000020193	ENSMMMG00000017838	Marmota_marmota_marmota
ENSSTOP00000019857	ENSSTOG00000021548	Ictidomys_tridecemlineatus
ENSOPRP00000011118	ENSOPRG00000012186	Ochotona_princeps
ENSEEUP00000013824	ENSEEUG00000015144	Erinaceus_europaeus
ENSPVAP00000012280	ENSPVAG00000013022	Pteropus_vampyrus
ENSMLUP00000000961	ENSMLUG00000001052	Myotis_lucifugus
ENSBIXP00005013661	ENSBIXG00005017789	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000035921	ENSBIXG00000003417	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000010998	ENSBTAG00000008350	Bos_taurus
ENSBMUP00000001229	ENSBMUG00000001003	Bos_mutus
ENSBBBP00000011885	ENSBBBG00000019775	Bison_bison_bison
ENSCHIP00000032599	ENSCHIG00000026513	Capra_hircus
ENSOARP00000012168	ENSOARG00000011354	Ovis_aries
ENSTTRP00000006003	ENSTTRG00000006345	Tursiops_truncatus
ENSSSCP00000062101	ENSSSCG00000003379	Sus_scrofa_strain_reference
ENSNVIP00000007141	ENSNVIG00000005668	Neovison_vison
ENSMPUP00000006716	ENSMPUG00000006770	Mustela_putorius_furo
ENSUMAP00000033497	ENSUMAG00000024144	Ursus_maritimus
ENSUAMP00000009699	ENSUAMG00000008046	Ursus_americanus
ENSAMEP00000010127	ENSAMEG00000009634	Ailuropoda_melanoleuca
ENSCAFP00020010234	ENSCAFG00020008304	Canis_lupus_dingo
ENSCAFP00000029015	ENSCAFG00000019619	Canis_lupus_familiaris
ENSPPRP00000016712	ENSPPRG00000008919	Panthera_pardus
ENSPTIP00000020960	ENSPTIG00000018261	Panthera_tigris_altaica
ENSFCAP00000037075	ENSFCAG00000046144	Felis_catus
ENSECAP00000031218	ENSECAG00000038258	Equus_caballus
ENSEASP00005031201	ENSEASG00005021248	Equus_asinus_asinus
ENSTBEP00000013134	ENSTBEG00000015136	Tupaia_belangeri
ENSLAFP00000018429	ENSLAFG00000005852	Loxodonta_africana
ENSPCAP00000012222	ENSPCAG00000013114	Procavia_capensis
ENSETEP00000013521	ENSETEG00000016661	Echinops_telfairi
ENSDNOP00000021125	ENSDNOG00000030684	Dasypus_novemcinctus
ENSOANP00000019449	ENSOANG00000012293	Ornithorhynchus_anatinus
ENSAOWP00000008606	ENSAOWG00000005912	Apteryx_owenii
ENSAHAP00000020665	ENSAHAG00000014524	Apteryx_haastii
ENSARWP00000000907	ENSARWG00000000743	Apteryx_rowi
ENSDNVP00000007433	ENSDNVG00000005303	Dromaius_novaehollandiae
ENSNPEP00000007490	ENSNPEG00000005608	Nothoprocta_perdicaria
ENSAPLP00000020226	ENSAPLG00000026961	Anas_platyrhynchos_platyrhynchos
ENSABRP00000002453	ENSABRG00000002404	Anser_brachyrhynchus
ENSNMEP00000004394	ENSNMEG00000004811	Numida_meleagris
ENSNMEP00000004392	ENSNMEG00000004809	Numida_meleagris
ENSMGAP00000000689	ENSMGAG00000001266	Meleagris_gallopavo
ENSCJPP00005008223	ENSCJPG00005007401	Coturnix_japonica
ENSGALP00000053476	ENSGALG00000035211	Gallus_gallus
ENSFALP00000010245	ENSFALG00000009824	Ficedula_albicollis
ENSPMJP00000013760	ENSPMJG00000010447	Parus_major
ENSZALP00000016467	ENSZALG00000013372	Zonotrichia_albicollis
ENSJHYP00000019166	ENSJHYG00000014574	Junco_hyemalis
ENSTGUP00000002658	ENSTGUG00000002586	Taeniopygia_guttata
ENSLSDP00000005190	ENSLSDG00000004071	Lonchura_striata_domestica
ENSLSDP00000005197	ENSLSDG00000004076	Lonchura_striata_domestica
ENSSCAP00000003262	ENSSCAG00000002759	Serinus_canaria
ENSCCEP00000017550	ENSCCEG00000016231	Cyanistes_caeruleus
ENSLCOP00000005246	ENSLCOG00000003919	Lepidothrix_coronata
ENSLCOP00000005245	ENSLCOG00000003918	Lepidothrix_coronata
ENSMVIP00005025290	ENSMVIG00005017701	Manacus_vitellinus
ENSMUNP00000020616	ENSMUNG00000015678	Melopsittacus_undulatus
ENSCPGP00000009788	ENSCPGG00000006974	Calidris_pygmaea
ENSCPUP00000027739	ENSCPUG00000018671	Calidris_pugnax
ENSCPRP00005016153	ENSCPRG00005011272	Crocodylus_porosus
ENSGAGP00000020416	ENSGAGG00000015047	Gopherus_agassizii
ENSCABP00000024005	ENSCABG00000017683	Chelonoidis_abingdonii
ENSCPBP00000022544	ENSCPBG00000016107	Chrysemys_picta_bellii
ENSPSIP00000005023	ENSPSIG00000004691	Pelodiscus_sinensis
ENSPVIP00000022829	ENSPVIG00000017231	Pogona_vitticeps
ENSACAP00000005930	ENSACAG00000006084	Anolis_carolinensis
ENSNSUP00000024430	ENSNSUG00000017656	Notechis_scutatus
ENSSMRP00000000089	ENSSMRG00000000088	Salvator_merianae
ENSNSUP00000024431	ENSNSUG00000017657	Notechis_scutatus
ENSPMAP00000005056	ENSPMAG00000004610	Petromyzon_marinus
ENSEBUP00000010338	ENSEBUG00000006657	Eptatretus_burgeri
ENSCINP00000014893	ENSCING00000007259	Ciona_intestinalis
ENSCSAVP00000018227	ENSCSAVG00000010717	Ciona_savignyi
