ENSPVIP00000032066	ENSPVIG00000023536	Pogona_vitticeps	ENSPVIT00000039275
ENSACAP00000007339	ENSACAG00000007512	Anolis_carolinensis	ENSACAT00000007495
ENSNSUP00000002177	ENSNSUG00000001843	Notechis_scutatus
ENSSSCP00000011754	ENSSSCG00000011020	Sus_scrofa_strain_reference
ENSSARP00000008912	ENSSARG00000009851	Sorex_araneus
ENSUAMP00000001504	ENSUAMG00000001434	Ursus_americanus
ENSUMAP00000021743	ENSUMAG00000015912	Ursus_maritimus
ENSAMEP00000018029	ENSAMEG00000017066	Ailuropoda_melanoleuca
ENSNVIP00000031852	ENSNVIG00000024522	Neovison_vison
ENSMPUP00000016308	ENSMPUG00000016412	Mustela_putorius_furo
ENSCAFP00000005917	ENSCAFG00000003987	Canis_lupus_familiaris
ENSCAFP00020034454	ENSCAFG00020026729	Canis_lupus_dingo
ENSVVUP00000002688	ENSVVUG00000002113	Vulpes_vulpes
ENSPPRP00000025428	ENSPPRG00000015694	Panthera_pardus
ENSPTIP00000011270	ENSPTIG00000011740	Panthera_tigris_altaica
ENSFCAP00000032326	ENSFCAG00000031219	Felis_catus
ENSPVAP00000000790	ENSPVAG00000000839	Pteropus_vampyrus
ENSMLUP00000014608	ENSMLUG00000016037	Myotis_lucifugus
ENSECAP00000033248	ENSECAG00000024077	Equus_caballus
ENSEASP00005010146	ENSEASG00005007216	Equus_asinus_asinus
ENSLAFP00000009543	ENSLAFG00000011422	Loxodonta_africana
ENSPCAP00000004373	ENSPCAG00000004673	Procavia_capensis
ENSETEP00000009364	ENSETEG00000011539	Echinops_telfairi
ENSDNOP00000026584	ENSDNOG00000037118	Dasypus_novemcinctus
ENSOANP00000009632	ENSOANG00000006047	Ornithorhynchus_anatinus
ENSXETP00000042406	ENSXETG00000010300	Xenopus_tropicalis
ENSLACP00000006957	ENSLACG00000006177	Latimeria_chalumnae
ENSECRP00000008436	ENSECRG00000005654	Erpetoichthys_calabaricus
ENSCMIP00000009879	ENSCMIG00000005209	Callorhinchus_milii
