ENSACAP00000003096	ENSACAG00000003190	Anolis_carolinensis
ENSDORP00000025810	ENSDORG00000026016	Dipodomys_ordii
ENSCCNP00000019708	ENSCCNG00000019777	Castor_canadensis
ENSMMMP00000024476	ENSMMMG00000021424	Marmota_marmota_marmota
ENSSDAP00000018327	ENSSDAG00000016757	Spermophilus_dauricus
ENSSTOP00000019286	ENSSTOG00000023879	Ictidomys_tridecemlineatus
ENSUPAP00010022769	ENSUPAG00010018073	Urocitellus_parryii
ENSMOCP00000000805	ENSMOCG00000000626	Microtus_ochrogaster
ENSPEMP00000003237	ENSPEMG00000004475	Peromyscus_maniculatus_bairdii
ENSCGRP00015021902	ENSCGRG00015016689	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000018360	ENSCGRG00000013361	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001013682	ENSCGRG00001014752	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000021711	ENSMAUG00000019356	Mesocricetus_auratus
ENSMSIP00000028595	ENSMSIG00000024039	Mus_spicilegus
MGP_SPRETEiJ_P0075024	MGP_SPRETEiJ_G0029028	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000031646	ENSMUSG00000029641	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0072207	MGP_CAROLIEiJ_G0028030	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0060415	MGP_PahariEiJ_G0024596	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000001264	ENSRNOG00000000956	Rattus_norvegicus
ENSNGAP00000023043	ENSNGAG00000021721	Nannospalax_galili
ENSJJAP00000020150	ENSJJAG00000020910	Jaculus_jaculus
ENSODEP00000007745	ENSODEG00000005775	Octodon_degus
ENSCLAP00000005453	ENSCLAG00000003867	Chinchilla_lanigera
ENSCPOP00000033066	ENSCPOG00000031264	Cavia_porcellus
ENSHGLP00100016001	ENSHGLG00100011809	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000007284	ENSHGLG00000005304	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000020713	ENSFDAG00000008237	Fukomys_damarensis
ENSOCUP00000007020	ENSOCUG00000008121	Oryctolagus_cuniculus
ENSOPRP00000010047	ENSOPRG00000011011	Ochotona_princeps
ENSTBEP00000009371	ENSTBEG00000010841	Tupaia_belangeri
ENSPTRP00000053604	ENSPTRG00000005729	Pan_troglodytes
ENSPPAP00000009531	ENSPPAG00000027996	Pan_paniscus
ENSP00000241463	ENSG00000122035	Homo_sapiens
ENSGGOP00000008588	ENSGGOG00000008785	Gorilla_gorilla
ENSPPYP00000005961	ENSPPYG00000005234	Pongo_abelii
ENSNLEP00000000398	ENSNLEG00000000329	Nomascus_leucogenys
ENSMFAP00000026357	ENSMFAG00000044628	Macaca_fascicularis
ENSMNEP00000018908	ENSMNEG00000033345	Macaca_nemestrina
ENSMMUP00000061376	ENSMMUG00000049650	Macaca_mulatta
ENSTGEP00000024506	ENSTGEG00000019796	Theropithecus_gelada
ENSPANP00000006339	ENSPANG00000004651	Papio_anubis
ENSMLEP00000023830	ENSMLEG00000036089	Mandrillus_leucophaeus
ENSCATP00000020126	ENSCATG00000033838	Cercocebus_atys
ENSCSAP00000014003	ENSCSAG00000017985	Chlorocebus_sabaeus
ENSRBIP00000040687	ENSRBIG00000043749	Rhinopithecus_bieti
ENSRROP00000017423	ENSRROG00000032810	Rhinopithecus_roxellana
ENSPTEP00000016356	ENSPTEG00000017992	Piliocolobus_tephrosceles
ENSCANP00000030618	ENSCANG00000038972	Colobus_angolensis_palliatus
ENSSBOP00000017402	ENSSBOG00000025363	Saimiri_boliviensis_boliviensis
ENSCCAP00000008193	ENSCCAG00000021842	Cebus_capucinus_imitator
ENSCJAP00000035954	ENSCJAG00000019369	Callithrix_jacchus
ENSANAP00000020418	ENSANAG00000027999	Aotus_nancymaae
ENSTSYP00000008430	ENSTSYG00000009211	Carlito_syrichta
ENSPCOP00000003117	ENSPCOG00000009447	Propithecus_coquereli
ENSMICP00000035656	ENSMICG00000029724	Microcebus_murinus
ENSPSMP00000034352	ENSPSMG00000023672	Prolemur_simus
ENSOGAP00000007316	ENSOGAG00000008177	Otolemur_garnettii
ENSMLUP00000014883	ENSMLUG00000016335	Myotis_lucifugus
ENSPVAP00000000072	ENSPVAG00000000078	Pteropus_vampyrus
ENSCHIP00000016761	ENSCHIG00000016902	Capra_hircus
ENSOARP00000013502	ENSOARG00000012603	Ovis_aries
ENSBIXP00000026527	ENSBIXG00000029865	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005029578	ENSBIXG00005009524	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000006899	ENSBTAG00000005244	Bos_taurus
ENSBMUP00000031179	ENSBMUG00000023279	Bos_mutus
ENSBBBP00000003635	ENSBBBG00000007545	Bison_bison_bison
ENSTTRP00000008083	ENSTTRG00000008534	Tursiops_truncatus
ENSSSCP00000034216	ENSSSCG00000039890	Sus_scrofa_strain_reference
ENSSARP00000010160	ENSSARG00000011269	Sorex_araneus
ENSECAP00000010631	ENSECAG00000012858	Equus_caballus
ENSEASP00005032904	ENSEASG00005022497	Equus_asinus_asinus
ENSAMEP00000016678	ENSAMEG00000015812	Ailuropoda_melanoleuca
ENSUMAP00000023202	ENSUMAG00000016927	Ursus_maritimus
ENSUAMP00000021408	ENSUAMG00000016809	Ursus_americanus
ENSMPUP00000009287	ENSMPUG00000009362	Mustela_putorius_furo
ENSNVIP00000002377	ENSNVIG00000001923	Neovison_vison
ENSCAFP00000010139	ENSCAFG00000006798	Canis_lupus_familiaris
ENSCAFP00020032477	ENSCAFG00020025312	Canis_lupus_dingo
ENSVVUP00000012521	ENSVVUG00000009191	Vulpes_vulpes
ENSPPRP00000005656	ENSPPRG00000001350	Panthera_pardus
ENSPTIP00000023481	ENSPTIG00000019926	Panthera_tigris_altaica
ENSFCAP00000006272	ENSFCAG00000006749	Felis_catus
ENSLAFP00000003061	ENSLAFG00000003673	Loxodonta_africana
ENSETEP00000001399	ENSETEG00000001731	Echinops_telfairi
ENSDNOP00000007867	ENSDNOG00000010166	Dasypus_novemcinctus
ENSOANP00000014415	ENSOANG00000009056	Ornithorhynchus_anatinus
ENSXETP00000033174	ENSXETG00000016439	Xenopus_tropicalis
ENSLACP00000014798	ENSLACG00000013026	Latimeria_chalumnae
ENSECRP00000011892	ENSECRG00000007941	Erpetoichthys_calabaricus
ENSLOCP00000004988	ENSLOCG00000004176	Lepisosteus_oculatus
ENSCMIP00000019720	ENSCMIG00000009168	Callorhinchus_milii
ENSEBUP00000014165	ENSEBUG00000008932	Eptatretus_burgeri
