ENSCPBP00000020130	ENSCPBG00000014494	Chrysemys_picta_bellii
ENSCGRP00000015670	ENSCGRG00000011350	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000006999	ENSMAUG00000008767	Mesocricetus_auratus
ENSNGAP00000026128	ENSNGAG00000023862	Nannospalax_galili
ENSJJAP00000009969	ENSJJAG00000013684	Jaculus_jaculus
ENSCLAP00000002715	ENSCLAG00000001961	Chinchilla_lanigera
ENSODEP00000001539	ENSODEG00000001209	Octodon_degus
ENSHGLP00000001419	ENSHGLG00000001099	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100021669	ENSHGLG00100015950	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000015882	ENSFDAG00000004065	Fukomys_damarensis
ENSUPAP00010010361	ENSUPAG00010008373	Urocitellus_parryii
ENSSTOP00000003339	ENSSTOG00000003725	Ictidomys_tridecemlineatus
ENSSDAP00000004383	ENSSDAG00000004085	Spermophilus_dauricus
ENSMMMP00000012795	ENSMMMG00000011419	Marmota_marmota_marmota
ENSOCUP00000011777	ENSOCUG00000013685	Oryctolagus_cuniculus
ENSOPRP00000011182	ENSOPRG00000012253	Ochotona_princeps
ENSPTRP00000037938	ENSPTRG00000022058	Pan_troglodytes
ENSPPAP00000035470	ENSPPAG00000040549	Pan_paniscus
ENSP00000362393	ENSG00000122145	Homo_sapiens
ENSGGOP00000008792	ENSGGOG00000008990	Gorilla_gorilla
ENSPPYP00000022951	ENSPPYG00000020504	Pongo_abelii
ENSNLEP00000002631	ENSNLEG00000002116	Nomascus_leucogenys
ENSPANP00000003499	ENSPANG00000025094	Papio_anubis
ENSCATP00000023162	ENSCATG00000035150	Cercocebus_atys
ENSTGEP00000033245	ENSTGEG00000026560	Theropithecus_gelada
ENSMLEP00000013397	ENSMLEG00000030879	Mandrillus_leucophaeus
ENSCSAP00000006933	ENSCSAG00000010713	Chlorocebus_sabaeus
ENSMMUP00000079613	ENSMMUG00000054447	Macaca_mulatta
ENSMNEP00000000472	ENSMNEG00000002289	Macaca_nemestrina
ENSMFAP00000045717	ENSMFAG00000000575	Macaca_fascicularis
ENSCANP00000033363	ENSCANG00000040347	Colobus_angolensis_palliatus
ENSPTEP00000008988	ENSPTEG00000010206	Piliocolobus_tephrosceles
ENSRROP00000001403	ENSRROG00000005628	Rhinopithecus_roxellana
ENSRBIP00000029874	ENSRBIG00000038825	Rhinopithecus_bieti
ENSCCAP00000010518	ENSCCAG00000023002	Cebus_capucinus_imitator
ENSCJAP00000017623	ENSCJAG00000009617	Callithrix_jacchus
ENSANAP00000006151	ENSANAG00000021162	Aotus_nancymaae
ENSTSYP00000006655	ENSTSYG00000007267	Carlito_syrichta
ENSMICP00000008213	ENSMICG00000009019	Microcebus_murinus
ENSPCOP00000021673	ENSPCOG00000022867	Propithecus_coquereli
ENSPSMP00000015889	ENSPSMG00000011310	Prolemur_simus
ENSOGAP00000002473	ENSOGAG00000002759	Otolemur_garnettii
ENSTBEP00000008775	ENSTBEG00000010144	Tupaia_belangeri
ENSUMAP00000032778	ENSUMAG00000023615	Ursus_maritimus
ENSUAMP00000021953	ENSUAMG00000017279	Ursus_americanus
ENSAMEP00000006156	ENSAMEG00000005830	Ailuropoda_melanoleuca
ENSMPUP00000012525	ENSMPUG00000012619	Mustela_putorius_furo
ENSNVIP00000003282	ENSNVIG00000002616	Neovison_vison
ENSPPRP00000022561	ENSPPRG00000013034	Panthera_pardus
ENSPTIP00000014656	ENSPTIG00000014001	Panthera_tigris_altaica
ENSFCAP00000028564	ENSFCAG00000002301	Felis_catus
ENSECAP00000012163	ENSECAG00000014426	Equus_caballus
ENSEASP00005015360	ENSEASG00005010727	Equus_asinus_asinus
ENSPVAP00000008338	ENSPVAG00000008832	Pteropus_vampyrus
ENSMLUP00000015337	ENSMLUG00000016826	Myotis_lucifugus
ENSVPAP00000011112	ENSVPAG00000011942	Vicugna_pacos
ENSSSCP00000013248	ENSSSCG00000012449	Sus_scrofa_strain_reference
ENSTTRP00000013330	ENSTTRG00000014058	Tursiops_truncatus
ENSBTAP00000055948	ENSBTAG00000048060	Bos_taurus
ENSBIXP00005041153	ENSBIXG00005024042	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000014309	ENSBMUG00000010881	Bos_mutus
ENSBBBP00000007061	ENSBBBG00000007219	Bison_bison_bison
ENSOARP00000000457	ENSOARG00000000455	Ovis_aries
ENSCHIP00000016111	ENSCHIG00000016490	Capra_hircus
ENSPCAP00000008955	ENSPCAG00000009589	Procavia_capensis
ENSLAFP00000001573	ENSLAFG00000001881	Loxodonta_africana
ENSETEP00000005376	ENSETEG00000006623	Echinops_telfairi
ENSXETP00000041480	ENSXETG00000002356	Xenopus_tropicalis
ENSLACP00000007191	ENSLACG00000006381	Latimeria_chalumnae
ENSCHAP00000027858	ENSCHAG00000013451	Clupea_harengus
ENSDCDP00000031239	ENSDCDG00000021734	Denticeps_clupeoides
ENSAMXP00000014004	ENSAMXG00000013612	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005047050	ENSAMXG00005021638	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000025711	ENSPNAG00000001458	Pygocentrus_nattereri
ENSEEEP00000047963	ENSEEEG00000022595	Electrophorus_electricus
ENSIPUP00000021555	ENSIPUG00000014534	Ictalurus_punctatus
ENSATEP00000028145	ENSATEG00000019437	Anabas_testudineus
ENSBSLP00000019325	ENSBSLG00000010060	Betta_splendens
ENSMMOP00000012463	ENSMMOG00000009582	Mola_mola
ENSSDUP00000016223	ENSSDUG00000011823	Seriola_dumerili
ENSSLDP00000031146	ENSSLDG00000023919	Seriola_lalandi_dorsalis
ENSLCAP00010003350	ENSLCAG00010001754	Lates_calcarifer
ENSKMAP00000020900	ENSKMAG00000015530	Kryptolebias_marmoratus
ENSLBEP00000020465	ENSLBEG00000015715	Labrus_bergylta
ENSCGOP00000008138	ENSCGOG00000004171	Cottoperca_gobio
ENSLCRP00005048615	ENSLCRG00005018365	Larimichthys_crocea
ENSPRNP00000021800	ENSPRNG00000011241	Parambassis_ranga
ENSSMAP00000019197	ENSSMAG00000011740	Scophthalmus_maximus
ENSMAMP00000021921	ENSMAMG00000014706	Mastacembelus_armatus
ENSMALP00000014961	ENSMALG00000010509	Monopterus_albus
ENSCSEP00000028468	ENSCSEG00000018204	Cynoglossus_semilaevis
ENSXMAP00000035044	ENSXMAG00000023372	Xiphophorus_maculatus
ENSXCOP00000015469	ENSXCOG00000011705	Xiphophorus_couchianus
ENSGAFP00000002660	ENSGAFG00000001835	Gambusia_affinis
ENSPFOP00000003016	ENSPFOG00000003081	Poecilia_formosa
ENSPLAP00000010451	ENSPLAG00000013371	Poecilia_latipinna
ENSPREP00000032435	ENSPREG00000021982	Poecilia_reticulata
ENSFHEP00000013604	ENSFHEG00000015245	Fundulus_heteroclitus
ENSCVAP00000005308	ENSCVAG00000006677	Cyprinodon_variegatus
ENSMZEP00005008855	ENSMZEG00005006713	Maylandia_zebra
ENSPNYP00000000141	ENSPNYG00000000114	Pundamilia_nyererei
ENSNBRP00000026361	ENSNBRG00000020119	Neolamprologus_brichardi
ENSAPEP00000013503	ENSAPEG00000009606	Amphiprion_percula
ENSAOCP00000028792	ENSAOCG00000018641	Amphiprion_ocellaris
ENSAPOP00000015660	ENSAPOG00000018712	Acanthochromis_polyacanthus
ENSSPAP00000027556	ENSSPAG00000020775	Stegastes_partitus
ENSSPAP00000015447	ENSSPAG00000011619	Stegastes_partitus
ENSPMGP00000018630	ENSPMGG00000015202	Periophthalmus_magnuspinnatus
ENSHCOP00000018636	ENSHCOG00000003323	Hippocampus_comes
ENSORLP00015012235	ENSORLG00015013106	Oryzias_latipes_ASM223469v1
ENSORLP00000013007	ENSORLG00000010380	Oryzias_latipes_ASM223467v1
ENSOMEP00000030474	ENSOMEG00000014761	Oryzias_melastigma
ENSORLP00020017334	ENSORLG00020018368	Oryzias_latipes_ASM223471v1
ENSGWIP00000053303	ENSGWIG00000025632	Gouania_willdenowi
ENSPMEP00000025893	ENSPMEG00000009195	Poecilia_mexicana
ENSTNIP00000019983	ENSTNIG00000016870	Tetraodon_nigroviridis
ENSELUP00000004030	ENSELUG00000005210	Esox_lucius
ENSPKIP00000004688	ENSPKIG00000021685	Paramormyrops_kingsleyae
ENSSFOP00015018337	ENSSFOG00015011756	Scleropages_formosus
ENSLOCP00000018456	ENSLOCG00000014991	Lepisosteus_oculatus
ENSECRP00000021550	ENSECRG00000014468	Erpetoichthys_calabaricus
ENSCMIP00000015885	ENSCMIG00000007692	Callorhinchus_milii
