ENSAOWP00000012137	ENSAOWG00000008320	Apteryx_owenii
ENSPCOP00000009221	ENSPCOG00000015966	Propithecus_coquereli
ENSMICP00000018031	ENSMICG00000009834	Microcebus_murinus
ENSPSMP00000032149	ENSPSMG00000022280	Prolemur_simus
ENSDORP00000003750	ENSDORG00000004017	Dipodomys_ordii
ENSDNOP00000018080	ENSDNOG00000031798	Dasypus_novemcinctus
ENSLAFP00000002776	ENSLAFG00000003339	Loxodonta_africana
ENSSBOP00000040202	ENSSBOG00000036095	Saimiri_boliviensis_boliviensis
ENSCCAP00000020808	ENSCCAG00000028226	Cebus_capucinus_imitator
ENSSBOP00000009988	ENSSBOG00000021837	Saimiri_boliviensis_boliviensis
ENSCCAP00000003405	ENSCCAG00000018015	Cebus_capucinus_imitator
ENSTSYP00000014750	ENSTSYG00000032549	Carlito_syrichta
ENSOGAP00000000739	ENSOGAG00000000827	Otolemur_garnettii
ENSTBEP00000011162	ENSTBEG00000012860	Tupaia_belangeri
ENSNGAP00000020331	ENSNGAG00000019856	Nannospalax_galili
ENSMAUP00000012723	ENSMAUG00000012949	Mesocricetus_auratus
ENSSTOP00000025275	ENSSTOG00000033703	Ictidomys_tridecemlineatus
ENSEEUP00000001101	ENSEEUG00000001231	Erinaceus_europaeus
ENSSARP00000010134	ENSSARG00000011232	Sorex_araneus
ENSPANP00000001970	ENSPANG00000003106	Papio_anubis
ENSSDAP00000007393	ENSSDAG00000006764	Spermophilus_dauricus
ENSSTOP00000002549	ENSSTOG00000002851	Ictidomys_tridecemlineatus
ENSUPAP00010006231	ENSUPAG00010005012	Urocitellus_parryii
ENSMMMP00000002638	ENSMMMG00000002424	Marmota_marmota_marmota
ENSMSIP00000036092	ENSMSIG00000030044	Mus_spicilegus
ENSMSIP00000033938	ENSMSIG00000028327	Mus_spicilegus
ENSMUSP00000093955	ENSMUSG00000071644	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0050054	MGP_SPRETEiJ_G0023584	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0048082	MGP_CAROLIEiJ_G0022671	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0021078	MGP_PahariEiJ_G0014165	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000027305	ENSRNOG00000020075	Rattus_norvegicus
ENSMUGP00000002820	ENSMUGG00000002634	Meriones_unguiculatus
ENSMOCP00000022730	ENSMOCG00000019677	Microtus_ochrogaster
ENSMOCP00000012466	ENSMOCG00000012556	Microtus_ochrogaster
ENSCGRP00000020088	ENSCGRG00000014628	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015005397	ENSCGRG00015004236	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001012167	ENSCGRG00001013631	Cricetulus_griseus_CHOK1GS_HDv1
ENSOCUP00000034272	ENSOCUG00000021109	Oryctolagus_cuniculus
ENSCANP00000039459	ENSCANG00000043393	Colobus_angolensis_palliatus
ENSNVIP00000027368	ENSNVIG00000021149	Neovison_vison
ENSEASP00005010603	ENSEASG00005007513	Equus_asinus_asinus
ENSMLUP00000000312	ENSMLUG00000000342	Myotis_lucifugus
ENSPEMP00000003169	ENSPEMG00000004247	Peromyscus_maniculatus_bairdii
ENSOPRP00000013281	ENSOPRG00000014563	Ochotona_princeps
ENSANAP00000013912	ENSANAG00000024873	Aotus_nancymaae
ENSPPYP00000023853	ENSPPYG00000029434	Pongo_abelii
ENSNLEP00000024608	ENSNLEG00000028478	Nomascus_leucogenys
ENSANAP00000000835	ENSANAG00000006625	Aotus_nancymaae
ENSCCAP00000040077	ENSCCAG00000037846	Cebus_capucinus_imitator
ENSTSYP00000014506	ENSTSYG00000027201	Carlito_syrichta
ENSJJAP00000015590	ENSJJAG00000017710	Jaculus_jaculus
ENSCCNP00000023163	ENSCCNG00000022779	Castor_canadensis
ENSUMAP00000017289	ENSUMAG00000012578	Ursus_maritimus
ENSUAMP00000035909	ENSUAMG00000027238	Ursus_americanus
ENSAMEP00000007128	ENSAMEG00000006745	Ailuropoda_melanoleuca
ENSMPUP00000013837	ENSMPUG00000013942	Mustela_putorius_furo
ENSCAFP00020028785	ENSCAFG00020022536	Canis_lupus_dingo
ENSCAFP00000063643	ENSCAFG00000024483	Canis_lupus_familiaris
ENSCAFP00000023285	ENSCAFG00000015834	Canis_lupus_familiaris
ENSVVUP00000042073	ENSVVUG00000029883	Vulpes_vulpes
ENSVVUP00000019324	ENSVVUG00000014270	Vulpes_vulpes
ENSCAFP00020016249	ENSCAFG00020013031	Canis_lupus_dingo
ENSVVUP00000036907	ENSVVUG00000026419	Vulpes_vulpes
ENSBIXP00005042654	ENSBIXG00005007636	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000018052	ENSBIXG00000021947	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000030952	ENSBMUG00000023113	Bos_mutus
ENSBTAP00000015716	ENSBTAG00000011843	Bos_taurus
ENSBBBP00000010985	ENSBBBG00000019015	Bison_bison_bison
ENSCHIP00000020242	ENSCHIG00000018951	Capra_hircus
ENSCHIP00000025968	ENSCHIG00000022487	Capra_hircus
ENSOARP00000016247	ENSOARG00000015142	Ovis_aries
ENSTTRP00000002304	ENSTTRG00000002459	Tursiops_truncatus
ENSSSCP00000013894	ENSSSCG00000013064	Sus_scrofa_strain_reference
ENSPVAP00000003253	ENSPVAG00000003440	Pteropus_vampyrus
ENSFDAP00000000181	ENSFDAG00000010506	Fukomys_damarensis
ENSFDAP00000021065	ENSFDAG00000007976	Fukomys_damarensis
ENSHGLP00100025085	ENSHGLG00100018407	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000003525	ENSHGLG00000002602	Heterocephalus_glaber_HetGla_female_1.0
ENSCPOP00000020424	ENSCPOG00000025703	Cavia_porcellus
ENSCAPP00000000192	ENSCAPG00000000155	Cavia_aperea
ENSCLAP00000000372	ENSCLAG00000000315	Chinchilla_lanigera
ENSODEP00000002941	ENSODEG00000002254	Octodon_degus
ENSODEP00000026159	ENSODEG00000019539	Octodon_degus
ENSODEP00000011754	ENSODEG00000008725	Octodon_degus
ENSJJAP00000018173	ENSJJAG00000019511	Jaculus_jaculus
ENSANAP00000010161	ENSANAG00000023051	Aotus_nancymaae
ENSCCAP00000004399	ENSCCAG00000019627	Cebus_capucinus_imitator
ENSTSYP00000014186	ENSTSYG00000037581	Carlito_syrichta
ENSDNOP00000028341	ENSDNOG00000046053	Dasypus_novemcinctus
ENSMNEP00000030905	ENSMNEG00000038885	Macaca_nemestrina
ENSPANP00000028781	ENSPANG00000033251	Papio_anubis
ENSMLEP00000001874	ENSMLEG00000007374	Mandrillus_leucophaeus
ENSCATP00000045588	ENSCATG00000045172	Cercocebus_atys
ENSCANP00000018096	ENSCANG00000032502	Colobus_angolensis_palliatus
ENSPPAP00000012383	ENSPPAG00000029376	Pan_paniscus
ENSPTRP00000063925	ENSPTRG00000043395	Pan_troglodytes
ENSGGOP00000044359	ENSGGOG00000043307	Gorilla_gorilla
ENSCCAP00000030256	ENSCCAG00000033143	Cebus_capucinus_imitator
ENSCAFP00000056288	ENSCAFG00000001341	Canis_lupus_familiaris
ENSCANP00000020830	ENSCANG00000033826	Colobus_angolensis_palliatus
ENSRROP00000044075	ENSRROG00000045033	Rhinopithecus_roxellana
ENSMFAP00000016762	ENSMFAG00000031536	Macaca_fascicularis
ENSMNEP00000022265	ENSMNEG00000034791	Macaca_nemestrina
ENSNGAP00000000898	ENSNGAG00000000678	Nannospalax_galili
ENSMAUP00000017955	ENSMAUG00000016675	Mesocricetus_auratus
ENSPCAP00000002726	ENSPCAG00000002886	Procavia_capensis
ENSCGRP00015013769	ENSCGRG00015010574	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001009635	ENSCGRG00001011707	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000019231	ENSCGRG00000014006	Cricetulus_griseus_CriGri_1.0
ENSCAFP00000042930	ENSCAFG00000024643	Canis_lupus_familiaris
ENSCAFP00000038794	ENSCAFG00000017325	Canis_lupus_familiaris
ENSCAFP00020011979	ENSCAFG00020009632	Canis_lupus_dingo
ENSBBBP00000009955	ENSBBBG00000004445	Bison_bison_bison
ENSSHAP00000003451	ENSSHAG00000003032	Sarcophilus_harrisii
ENSSHAP00000015720	ENSSHAG00000013398	Sarcophilus_harrisii
ENSSHAP00000013129	ENSSHAG00000011225	Sarcophilus_harrisii
ENSVURP00010002863	ENSVURG00010002339	Vombatus_ursinus
ENSPCIP00000023513	ENSPCIG00000017806	Phascolarctos_cinereus
ENSMEUP00000000803	ENSMEUG00000000867	Notamacropus_eugenii
ENSMODP00000009556	ENSMODG00000007691	Monodelphis_domestica
ENSMODP00000009552	ENSMODG00000023910	Monodelphis_domestica
ENSOANP00000010099	ENSOANG00000006318	Ornithorhynchus_anatinus
ENSRROP00000007216	ENSRROG00000027147	Rhinopithecus_roxellana
ENSRBIP00000007820	ENSRBIG00000027828	Rhinopithecus_bieti
ENSCATP00000013393	ENSCATG00000030810	Cercocebus_atys
ENSCJAP00000060546	ENSCJAG00000006131	Callithrix_jacchus
ENSOCUP00000027896	ENSOCUG00000024328	Oryctolagus_cuniculus
ENSMMMP00000006406	ENSMMMG00000005740	Marmota_marmota_marmota
ENSNLEP00000014842	ENSNLEG00000012225	Nomascus_leucogenys
ENSCAFP00000051526	ENSCAFG00000049704	Canis_lupus_familiaris
ENSPTEP00000019335	ENSPTEG00000020683	Piliocolobus_tephrosceles
ENSRBIP00000002917	ENSRBIG00000013976	Rhinopithecus_bieti
ENSPTEP00000010282	ENSPTEG00000011670	Piliocolobus_tephrosceles
ENSRBIP00000016444	ENSRBIG00000032258	Rhinopithecus_bieti
ENSMLEP00000024688	ENSMLEG00000036523	Mandrillus_leucophaeus
ENSMNEP00000008419	ENSMNEG00000028722	Macaca_nemestrina
ENSOANP00000019710	ENSOANG00000012459	Ornithorhynchus_anatinus
ENSSMRP00000026391	ENSSMRG00000020382	Salvator_merianae
ENSPVIP00000026126	ENSPVIG00000019515	Pogona_vitticeps
ENSACAP00000019004	ENSACAG00000024492	Anolis_carolinensis
ENSNSUP00000023327	ENSNSUG00000016897	Notechis_scutatus
ENSSPUP00000011234	ENSSPUG00000008624	Sphenodon_punctatus
ENSCABP00000029876	ENSCABG00000021919	Chelonoidis_abingdonii
ENSGAGP00000001647	ENSGAGG00000001317	Gopherus_agassizii
ENSCPBP00000025248	ENSCPBG00000017974	Chrysemys_picta_bellii
ENSPSIP00000004650	ENSPSIG00000004341	Pelodiscus_sinensis
ENSXETP00000027837	ENSXETG00000008639	Xenopus_tropicalis
ENSLACP00000016687	ENSLACG00000014700	Latimeria_chalumnae
ENSDCDP00000044733	ENSDCDG00000028321	Denticeps_clupeoides
ENSCHAP00000052046	ENSCHAG00000023739	Clupea_harengus
ENSPNAP00000035321	ENSPNAG00000025293	Pygocentrus_nattereri
ENSIPUP00000000921	ENSIPUG00000000647	Ictalurus_punctatus
ENSAMXP00000041148	ENSAMXG00000040220	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005030900	ENSAMXG00005014997	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSEEEP00000035445	ENSEEEG00000016854	Electrophorus_electricus
ENSDARP00000072983	ENSDARG00000056119	Danio_rerio
ENSGWIP00000037517	ENSGWIG00000019172	Gouania_willdenowi
ENSHCOP00000007442	ENSHCOG00000009488	Hippocampus_comes
ENSCSEP00000018885	ENSCSEG00000012081	Cynoglossus_semilaevis
ENSLCRP00005012753	ENSLCRG00005005426	Larimichthys_crocea
ENSPMGP00000010204	ENSPMGG00000008459	Periophthalmus_magnuspinnatus
ENSTRUP00000054583	ENSTRUG00000003022	Takifugu_rubripes
ENSTNIP00000008636	ENSTNIG00000005909	Tetraodon_nigroviridis
ENSMMOP00000003867	ENSMMOG00000003099	Mola_mola
ENSCGOP00000037940	ENSCGOG00000017300	Cottoperca_gobio
ENSGACP00000023398	ENSGACG00000017702	Gasterosteus_aculeatus
ENSLBEP00000001796	ENSLBEG00000001378	Labrus_bergylta
ENSSMAP00000002002	ENSSMAG00000001235	Scophthalmus_maximus
ENSORLP00000003899	ENSORLG00000003130	Oryzias_latipes_ASM223467v1
ENSORLP00015033242	ENSORLG00015018521	Oryzias_latipes_ASM223469v1
ENSORLP00020016674	ENSORLG00020017761	Oryzias_latipes_ASM223471v1
ENSOMEP00000033835	ENSOMEG00000020060	Oryzias_melastigma
ENSSDUP00000020911	ENSSDUG00000015202	Seriola_dumerili
ENSSLDP00000002270	ENSSLDG00000001834	Seriola_lalandi_dorsalis
ENSLCAP00010024812	ENSLCAG00010011574	Lates_calcarifer
ENSATEP00000019268	ENSATEG00000013408	Anabas_testudineus
ENSBSLP00000010893	ENSBSLG00000005645	Betta_splendens
ENSCVAP00000031675	ENSCVAG00000021121	Cyprinodon_variegatus
ENSFHEP00000002266	ENSFHEG00000003042	Fundulus_heteroclitus
ENSPLAP00000031131	ENSPLAG00000022878	Poecilia_latipinna
ENSPMEP00000025954	ENSPMEG00000000179	Poecilia_mexicana
ENSPFOP00000010679	ENSPFOG00000010639	Poecilia_formosa
ENSPREP00000024562	ENSPREG00000016570	Poecilia_reticulata
ENSXMAP00000010106	ENSXMAG00000010070	Xiphophorus_maculatus
ENSXCOP00000002503	ENSXCOG00000001996	Xiphophorus_couchianus
ENSGAFP00000002484	ENSGAFG00000001688	Gambusia_affinis
ENSKMAP00000014692	ENSKMAG00000011008	Kryptolebias_marmoratus
ENSMZEP00005004707	ENSMZEG00005003633	Maylandia_zebra
ENSHBUP00000009907	ENSHBUG00000011457	Haplochromis_burtoni
ENSPNYP00000021328	ENSPNYG00000016103	Pundamilia_nyererei
ENSACLP00000021787	ENSACLG00000014785	Astatotilapia_calliptera
ENSNBRP00000004932	ENSNBRG00000003913	Neolamprologus_brichardi
ENSONIP00000006521	ENSONIG00000005190	Oreochromis_niloticus
ENSACIP00000009292	ENSACIG00000007271	Amphilophus_citrinellus
ENSGWIP00000046801	ENSGWIG00000023087	Gouania_willdenowi
ENSPRNP00000003803	ENSPRNG00000001887	Parambassis_ranga
ENSMAMP00000001608	ENSMAMG00000001122	Mastacembelus_armatus
ENSMALP00000019134	ENSMALG00000013360	Monopterus_albus
ENSAOCP00000009517	ENSAOCG00000000857	Amphiprion_ocellaris
ENSAPEP00000015729	ENSAPEG00000011179	Amphiprion_percula
ENSAPOP00000008796	ENSAPOG00000011000	Acanthochromis_polyacanthus
ENSSPAP00000020208	ENSSPAG00000015237	Stegastes_partitus
ENSGMOP00000000537	ENSGMOG00000000548	Gadus_morhua
ENSHHUP00000064309	ENSHHUG00000037952	Hucho_hucho
ENSHHUP00000075595	ENSHHUG00000044268	Hucho_hucho
ENSELUP00000002041	ENSELUG00000003429	Esox_lucius
ENSPKIP00000013569	ENSPKIG00000000945	Paramormyrops_kingsleyae
ENSSFOP00015001790	ENSSFOG00015001181	Scleropages_formosus
ENSECRP00000015389	ENSECRG00000010267	Erpetoichthys_calabaricus
ENSCMIP00000016052	ENSCMIG00000007783	Callorhinchus_milii
ENSLACP00000020268	ENSLACG00000017814	Latimeria_chalumnae
ENSLOCP00000017878	ENSLOCG00000014527	Lepisosteus_oculatus
ENSPMAP00000008200	ENSPMAG00000007383	Petromyzon_marinus
ENSEBUP00000024345	ENSEBUG00000015009	Eptatretus_burgeri
ENSCSAVP00000017596	ENSCSAVG00000010359	Ciona_savignyi
ENSCINP00000004711	ENSCING00000002308	Ciona_intestinalis
ENSHHUP00000027588	ENSHHUG00000017504	Hucho_hucho
ENSCINP00000018468	ENSCING00000014502	Ciona_intestinalis
FBpp0291632	FBgn0029176	Drosophila_melanogaster
F17C11.9a.1	WBGene00008920	Caenorhabditis_elegans_strain_N2
