ENSVURP00010026213	ENSVURG00010020068	Vombatus_ursinus
ENSNVIP00000009058	ENSNVIG00000007122	Neovison_vison
ENSCAFP00020026429	ENSCAFG00020020773	Canis_lupus_dingo
ENSVVUP00000024030	ENSVVUG00000017628	Vulpes_vulpes
ENSPPRP00000002772	ENSPPRG00000023201	Panthera_pardus
ENSPTIP00000026755	ENSPTIG00000022067	Panthera_tigris_altaica
ENSFCAP00000029504	ENSFCAG00000011073	Felis_catus
ENSMLUP00000012582	ENSMLUG00000013825	Myotis_lucifugus
ENSPVAP00000009665	ENSPVAG00000010249	Pteropus_vampyrus
ENSDNOP00000030925	ENSDNOG00000047259	Dasypus_novemcinctus
ENSLAFP00000013698	ENSLAFG00000016315	Loxodonta_africana
ENSCAPP00000001402	ENSCAPG00000002686	Cavia_aperea
ENSDORP00000002257	ENSDORG00000002406	Dipodomys_ordii	ENSDORT00000002402
ENSPTEP00000006147	ENSPTEG00000007076	Piliocolobus_tephrosceles
ENSCAFP00000050160	ENSCAFG00000020210	Canis_lupus_familiaris
ENSPCAP00000006283	ENSPCAG00000006757	Procavia_capensis
ENSCHOP00000000458	ENSCHOG00000000514	Choloepus_hoffmanni
ENSTBEP00000009965	ENSTBEG00000011534	Tupaia_belangeri
ENSOANP00000013010	ENSOANG00000008189	Ornithorhynchus_anatinus
ENSABRP00000003446	ENSABRG00000003250	Anser_brachyrhynchus
ENSAPLP00000026942	ENSAPLG00000015041	Anas_platyrhynchos_platyrhynchos
ENSMGAP00000009116	ENSMGAG00000008865	Meleagris_gallopavo
ENSGALP00000066831	ENSGALG00000000817	Gallus_gallus
ENSNMEP00000005277	ENSNMEG00000005521	Numida_meleagris
ENSCJPP00005002226	ENSCJPG00005002416	Coturnix_japonica
ENSCPGP00000011648	ENSCPGG00000008314	Calidris_pygmaea
ENSCPUP00000015917	ENSCPUG00000011039	Calidris_pugnax
ENSTGUP00000008529	ENSTGUG00000008277	Taeniopygia_guttata
ENSLSDP00000000395	ENSLSDG00000000335	Lonchura_striata_domestica
ENSSCAP00000012252	ENSSCAG00000009160	Serinus_canaria
ENSJHYP00000014028	ENSJHYG00000010873	Junco_hyemalis
ENSZALP00000004054	ENSZALG00000003887	Zonotrichia_albicollis
ENSPMJP00000015926	ENSPMJG00000012054	Parus_major
ENSCCEP00000003565	ENSCCEG00000003935	Cyanistes_caeruleus
ENSFALP00000002724	ENSFALG00000002612	Ficedula_albicollis
ENSMVIP00005000528	ENSMVIG00005000446	Manacus_vitellinus
ENSLCOP00000020144	ENSLCOG00000014275	Lepidothrix_coronata
ENSMUNP00000018197	ENSMUNG00000013920	Melopsittacus_undulatus
ENSDNVP00000002523	ENSDNVG00000001817	Dromaius_novaehollandiae
ENSNPEP00000007498	ENSNPEG00000005589	Nothoprocta_perdicaria
ENSAOWP00000001610	ENSAOWG00000001160	Apteryx_owenii
ENSAHAP00000016949	ENSAHAG00000012078	Apteryx_haastii
ENSARWP00000000847	ENSARWG00000000700	Apteryx_rowi
ENSCPRP00005012236	ENSCPRG00005008701	Crocodylus_porosus
ENSCABP00000022825	ENSCABG00000016788	Chelonoidis_abingdonii
ENSGAGP00000005763	ENSGAGG00000004689	Gopherus_agassizii
ENSCPBP00000039194	ENSCPBG00000027001	Chrysemys_picta_bellii
ENSPSIP00000007095	ENSPSIG00000006555	Pelodiscus_sinensis
ENSPVIP00000014661	ENSPVIG00000011324	Pogona_vitticeps
ENSACAP00000007821	ENSACAG00000007999	Anolis_carolinensis
ENSNSUP00000028654	ENSNSUG00000020377	Notechis_scutatus
ENSSMRP00000009253	ENSSMRG00000007390	Salvator_merianae
ENSSPUP00000006929	ENSSPUG00000005353	Sphenodon_punctatus
ENSXETP00000009806	ENSXETG00000011332	Xenopus_tropicalis
ENSLACP00000005588	ENSLACG00000004968	Latimeria_chalumnae
ENSDCDP00000061437	ENSDCDG00000035051	Denticeps_clupeoides
ENSCHAP00000055138	ENSCHAG00000024989	Clupea_harengus
ENSEEEP00000042039	ENSEEEG00000019862	Electrophorus_electricus
ENSIPUP00000008131	ENSIPUG00000005609	Ictalurus_punctatus
ENSAMXP00000017711	ENSAMXG00000017204	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005018973	ENSAMXG00005009853	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000009616	ENSPNAG00000015093	Pygocentrus_nattereri
ENSDARP00000144440	ENSDARG00000106989	Danio_rerio
ENSFHEP00000012415	ENSFHEG00000013861	Fundulus_heteroclitus
ENSCVAP00000022598	ENSCVAG00000000153	Cyprinodon_variegatus
ENSGAFP00000025608	ENSGAFG00000017293	Gambusia_affinis
ENSXMAP00000031762	ENSXMAG00000026279	Xiphophorus_maculatus
ENSPLAP00000023189	ENSPLAG00000008350	Poecilia_latipinna
ENSPLAP00000008189	ENSPLAG00000010679	Poecilia_latipinna
ENSPMEP00000004970	ENSPMEG00000006295	Poecilia_mexicana
ENSPREP00000034291	ENSPREG00000023221	Poecilia_reticulata
ENSPFOP00000003002	ENSPFOG00000003140	Poecilia_formosa
ENSPFOP00000002989	ENSPFOG00000003130	Poecilia_formosa
ENSORLP00000036853	ENSORLG00000023237	Oryzias_latipes_ASM223467v1
ENSORLP00015026059	ENSORLG00015007514	Oryzias_latipes_ASM223469v1
ENSORLP00020008329	ENSORLG00020009232	Oryzias_latipes_ASM223471v1
ENSOMEP00000022387	ENSOMEG00000001914	Oryzias_melastigma
ENSGWIP00000050912	ENSGWIG00000024682	Gouania_willdenowi
ENSNBRP00000013521	ENSNBRG00000010474	Neolamprologus_brichardi
ENSPNYP00000018115	ENSPNYG00000013683	Pundamilia_nyererei
ENSACIP00000001957	ENSACIG00000001591	Amphilophus_citrinellus
ENSMMOP00000021719	ENSMMOG00000016506	Mola_mola
ENSGACP00000020845	ENSGACG00000015798	Gasterosteus_aculeatus
ENSACLP00000003443	ENSACLG00000002348	Astatotilapia_calliptera
ENSMZEP00005018664	ENSMZEG00005014015	Maylandia_zebra
ENSHBUP00000028828	ENSHBUG00000012845	Haplochromis_burtoni
ENSAPOP00000010424	ENSAPOG00000012874	Acanthochromis_polyacanthus
ENSSDUP00000024368	ENSSDUG00000017711	Seriola_dumerili
ENSSLDP00000017208	ENSSLDG00000013598	Seriola_lalandi_dorsalis
ENSATEP00000005737	ENSATEG00000004069	Anabas_testudineus
ENSBSLP00000026031	ENSBSLG00000012954	Betta_splendens
ENSAOCP00000018839	ENSAOCG00000024020	Amphiprion_ocellaris
ENSSPAP00000007654	ENSSPAG00000005858	Stegastes_partitus
ENSAPEP00000016715	ENSAPEG00000011957	Amphiprion_percula
ENSPRNP00000054269	ENSPRNG00000025516	Parambassis_ranga
ENSMAMP00000031863	ENSMAMG00000021440	Mastacembelus_armatus
ENSCGOP00000002306	ENSCGOG00000001207	Cottoperca_gobio
ENSSMAP00000000360	ENSSMAG00000000232	Scophthalmus_maximus
ENSLCAP00010034672	ENSLCAG00010016280	Lates_calcarifer
ENSLCRP00005021120	ENSLCRG00005008595	Larimichthys_crocea
ENSLBEP00000034515	ENSLBEG00000025947	Labrus_bergylta
ENSTRUP00000053221	ENSTRUG00000025023	Takifugu_rubripes
ENSCSEP00000002537	ENSCSEG00000001696	Cynoglossus_semilaevis
ENSMALP00000030846	ENSMALG00000021324	Monopterus_albus
ENSKMAP00000009621	ENSKMAG00000007223	Kryptolebias_marmoratus
ENSPMGP00000007279	ENSPMGG00000006051	Periophthalmus_magnuspinnatus
ENSPMEP00000033464	ENSPMEG00000021984	Poecilia_mexicana
ENSXCOP00000014940	ENSXCOG00000011323	Xiphophorus_couchianus
ENSHCOP00000018624	ENSHCOG00000003296	Hippocampus_comes
ENSTNIP00000012206	ENSTNIG00000009338	Tetraodon_nigroviridis
ENSGMOP00000016375	ENSGMOG00000015293	Gadus_morhua
ENSHHUP00000070141	ENSHHUG00000041268	Hucho_hucho
ENSHHUP00000027067	ENSHHUG00000017152	Hucho_hucho
ENSELUP00000035061	ENSELUG00000013877	Esox_lucius
ENSPKIP00000026709	ENSPKIG00000009084	Paramormyrops_kingsleyae
ENSSFOP00015024046	ENSSFOG00015015463	Scleropages_formosus
ENSLOCP00000005220	ENSLOCG00000004371	Lepisosteus_oculatus
ENSECRP00000018497	ENSECRG00000012373	Erpetoichthys_calabaricus
ENSCMIP00000034681	ENSCMIG00000014709	Callorhinchus_milii
