ENSAOWP00000018557	ENSAOWG00000012644	Apteryx_owenii	ENSAOWT00000021038
ENSAHAP00000022423	ENSAHAG00000015722	Apteryx_haastii	ENSAHAT00000024731
ENSARWP00000012786	ENSARWG00000008839	Apteryx_rowi	ENSARWT00000014587
ENSDNVP00000023596	ENSDNVG00000016397	Dromaius_novaehollandiae	ENSDNVT00000028487
ENSNPEP00000003431	ENSNPEG00000002621	Nothoprocta_perdicaria
ENSPRNP00000045313	ENSPRNG00000021950	Parambassis_ranga
ENSGWIP00000012519	ENSGWIG00000007250	Gouania_willdenowi
ENSAPEP00000011670	ENSAPEG00000008324	Amphiprion_percula
ENSAOCP00000012363	ENSAOCG00000016857	Amphiprion_ocellaris
ENSAPOP00000003038	ENSAPOG00000004502	Acanthochromis_polyacanthus
ENSSPAP00000016522	ENSSPAG00000012420	Stegastes_partitus
ENSMZEP00005015872	ENSMZEG00005011911	Maylandia_zebra
ENSACLP00000012289	ENSACLG00000008375	Astatotilapia_calliptera
ENSHBUP00000006344	ENSHBUG00000007784	Haplochromis_burtoni
ENSPNYP00000014238	ENSPNYG00000010789	Pundamilia_nyererei
ENSNBRP00000006473	ENSNBRG00000005064	Neolamprologus_brichardi
ENSONIP00000014321	ENSONIG00000011379	Oreochromis_niloticus
ENSACIP00000010495	ENSACIG00000008220	Amphilophus_citrinellus
ENSXMAP00000024228	ENSXMAG00000008514	Xiphophorus_maculatus
ENSXCOP00000021684	ENSXCOG00000016213	Xiphophorus_couchianus
ENSGAFP00000011358	ENSGAFG00000007696	Gambusia_affinis
ENSPFOP00000017227	ENSPFOG00000017126	Poecilia_formosa
ENSPMEP00000030946	ENSPMEG00000017761	Poecilia_mexicana
ENSPLAP00000002086	ENSPLAG00000003287	Poecilia_latipinna
ENSPREP00000020371	ENSPREG00000013783	Poecilia_reticulata
ENSFHEP00000002699	ENSFHEG00000003534	Fundulus_heteroclitus
ENSCVAP00000002572	ENSCVAG00000003693	Cyprinodon_variegatus
ENSPMGP00000026433	ENSPMGG00000021320	Periophthalmus_magnuspinnatus
ENSGMOP00000010456	ENSGMOG00000009780	Gadus_morhua
ENSHHUP00000036810	ENSHHUG00000023079	Hucho_hucho
ENSHHUP00000005088	ENSHHUG00000003164	Hucho_hucho
ENSELUP00000028654	ENSELUG00000005368	Esox_lucius
ENSHHUP00000011739	ENSHHUG00000007164	Hucho_hucho
ENSPKIP00000021387	ENSPKIG00000005809	Paramormyrops_kingsleyae
ENSSFOP00015017399	ENSSFOG00015011194	Scleropages_formosus
ENSLOCP00000002141	ENSLOCG00000001833	Lepisosteus_oculatus
ENSECRP00000010775	ENSECRG00000007156	Erpetoichthys_calabaricus
ENSCMIP00000040324	ENSCMIG00000016819	Callorhinchus_milii
ENSEBUP00000016808	ENSEBUG00000010544	Eptatretus_burgeri
