ENSACAP00000016543	ENSACAG00000016814	Anolis_carolinensis
ENSSSCP00000018337	ENSSSCG00000017304	Sus_scrofa_strain_reference
ENSVPAP00000009659	ENSVPAG00000010382	Vicugna_pacos
ENSHGLP00000021859	ENSHGLG00000015599	Heterocephalus_glaber_HetGla_female_1.0
ENSMODP00000049086	ENSMODG00000037961	Monodelphis_domestica
ENSNLEP00000005649	ENSNLEG00000004662	Nomascus_leucogenys
ENSARWP00000017620	ENSARWG00000012119	Apteryx_rowi
ENSNMEP00000004715	ENSNMEG00000005059	Numida_meleagris
ENSAHAP00000020376	ENSAHAG00000014352	Apteryx_haastii
ENSSDAP00000009257	ENSSDAG00000008422	Spermophilus_dauricus
ENSCAPP00000007019	ENSCAPG00000009060	Cavia_aperea
ENSPSIP00000007278	ENSPSIG00000006708	Pelodiscus_sinensis
ENSMPUP00000015074	ENSMPUG00000015183	Mustela_putorius_furo
ENSMUGP00000022626	ENSMUGG00000018955	Meriones_unguiculatus
ENSCATP00000022578	ENSCATG00000034905	Cercocebus_atys
ENSPTRP00000016128	ENSPTRG00000009502	Pan_troglodytes
ENSABRP00000010099	ENSABRG00000009050	Anser_brachyrhynchus
ENSPPRP00000009121	ENSPPRG00000003678	Panthera_pardus
ENSGAGP00000000879	ENSGAGG00000000736	Gopherus_agassizii	ENSGAGT00000000998
ENSCGRP00015031527	ENSCGRG00015023781	Cricetulus_griseus_CriGri-PICR
ENSCPBP00000016719	ENSCPBG00000012300	Chrysemys_picta_bellii
ENSANAP00000010408	ENSANAG00000023197	Aotus_nancymaae
ENSBIXP00005039340	ENSBIXG00005003664	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSPSMP00000012406	ENSPSMG00000008951	Prolemur_simus
ENSCCNP00000015934	ENSCCNG00000016293	Castor_canadensis
ENSPTRP00000087352	ENSPTRG00000049622	Pan_troglodytes
ENSMOCP00000006520	ENSMOCG00000006171	Microtus_ochrogaster
ENSCAFP00020034585	ENSCAFG00020026821	Canis_lupus_dingo
ENSRNOP00000008019	ENSRNOG00000042255	Rattus_norvegicus
ENSEEUP00000008306	ENSEEUG00000009096	Erinaceus_europaeus
ENSPCAP00000012095	ENSPCAG00000012974	Procavia_capensis
ENSTSYP00000012860	ENSTSYG00000014012	Carlito_syrichta
ENSFDAP00000016983	ENSFDAG00000005638	Fukomys_damarensis
ENSCGRP00001019996	ENSCGRG00001019277	Cricetulus_griseus_CHOK1GS_HDv1
ENSCAFP00000019718	ENSCAFG00000013375	Canis_lupus_familiaris
ENSMICP00000006461	ENSMICG00000007098	Microcebus_murinus
ENSODEP00000009289	ENSODEG00000006947	Octodon_degus
ENSAOWP00000024003	ENSAOWG00000016211	Apteryx_owenii
ENSBIXP00000009925	ENSBIXG00000015541	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSTBEP00000012081	ENSTBEG00000013944	Tupaia_belangeri
ENSOGAP00000013248	ENSOGAG00000014789	Otolemur_garnettii
ENSNGAP00000002709	ENSNGAG00000002606	Nannospalax_galili
ENSPPYP00000010046	ENSPPYG00000008951	Pongo_abelii
ENSMFAP00000009795	ENSMFAG00000037432	Macaca_fascicularis
ENSNPEP00000013059	ENSNPEG00000009740	Nothoprocta_perdicaria
ENSOPRP00000009445	ENSOPRG00000010334	Ochotona_princeps
ENSTGEP00000025519	ENSTGEG00000020553	Theropithecus_gelada
ENSGGOP00000024091	ENSGGOG00000005442	Gorilla_gorilla
