ENSLACP00000010050	ENSLACG00000008858	Latimeria_chalumnae
ENSCHOP00000006902	ENSCHOG00000007786	Choloepus_hoffmanni
ENSDNOP00000009948	ENSDNOG00000012809	Dasypus_novemcinctus
ENSCCNP00000010704	ENSCCNG00000011139	Castor_canadensis
ENSDORP00000009446	ENSDORG00000010050	Dipodomys_ordii
ENSMSIP00000021978	ENSMSIG00000018640	Mus_spicilegus
ENSMUSP00000113717	ENSMUSG00000041328	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0084036	MGP_SPRETEiJ_G0031101	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0080671	MGP_CAROLIEiJ_G0029991	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0017512	MGP_PahariEiJ_G0013211	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000013552	ENSRNOG00000009891	Rattus_norvegicus
ENSMUGP00000006886	ENSMUGG00000006325	Meriones_unguiculatus
ENSCGRP00001013467	ENSCGRG00001014596	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000021075	ENSCGRG00000015317	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015013835	ENSCGRG00015010607	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000024610	ENSMAUG00000021407	Mesocricetus_auratus
ENSMOCP00000002000	ENSMOCG00000001560	Microtus_ochrogaster
ENSNGAP00000005487	ENSNGAG00000007823	Nannospalax_galili
ENSUPAP00010022140	ENSUPAG00010017583	Urocitellus_parryii
ENSSTOP00000004945	ENSSTOG00000005515	Ictidomys_tridecemlineatus
ENSMMMP00000007206	ENSMMMG00000006414	Marmota_marmota_marmota
ENSSDAP00000012049	ENSSDAG00000010853	Spermophilus_dauricus
ENSHGLP00000003353	ENSHGLG00000002473	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100011830	ENSHGLG00100008788	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000015968	ENSFDAG00000004187	Fukomys_damarensis
ENSCLAP00000020190	ENSCLAG00000013830	Chinchilla_lanigera
ENSODEP00000005118	ENSODEG00000003874	Octodon_degus
ENSCPOP00000003702	ENSCPOG00000004103	Cavia_porcellus
ENSCAPP00000013483	ENSCAPG00000014093	Cavia_aperea
ENSOCUP00000040337	ENSOCUG00000004462	Oryctolagus_cuniculus
ENSOPRP00000003819	ENSOPRG00000004139	Ochotona_princeps
ENSTBEP00000015237	ENSTBEG00000017500	Tupaia_belangeri
ENSPPAP00000002110	ENSPPAG00000009517	Pan_paniscus
ENSPTRP00000007096	ENSPTRG00000004126	Pan_troglodytes
ENSP00000298281	ENSG00000165494	Homo_sapiens
ENSGGOP00000013368	ENSGGOG00000013696	Gorilla_gorilla
ENSPPYP00000004264	ENSPPYG00000003734	Pongo_abelii
ENSNLEP00000020090	ENSNLEG00000016535	Nomascus_leucogenys
ENSCATP00000035630	ENSCATG00000040667	Cercocebus_atys
ENSMLEP00000005184	ENSMLEG00000023258	Mandrillus_leucophaeus
ENSTGEP00000003937	ENSTGEG00000003315	Theropithecus_gelada
ENSPANP00000008841	ENSPANG00000006355	Papio_anubis
ENSMFAP00000036705	ENSMFAG00000034679	Macaca_fascicularis
ENSMMUP00000066682	ENSMMUG00000005029	Macaca_mulatta
ENSMNEP00000030748	ENSMNEG00000038813	Macaca_nemestrina
ENSCSAP00000000071	ENSCSAG00000003702	Chlorocebus_sabaeus
ENSRROP00000009312	ENSRROG00000029085	Rhinopithecus_roxellana
ENSRBIP00000009379	ENSRBIG00000028550	Rhinopithecus_bieti
ENSPTEP00000036419	ENSPTEG00000034215	Piliocolobus_tephrosceles
ENSCANP00000015293	ENSCANG00000031092	Colobus_angolensis_palliatus
ENSSBOP00000002958	ENSSBOG00000014934	Saimiri_boliviensis_boliviensis
ENSCJAP00000026942	ENSCJAG00000014595	Callithrix_jacchus
ENSCCAP00000007871	ENSCCAG00000021681	Cebus_capucinus_imitator
ENSANAP00000040773	ENSANAG00000037724	Aotus_nancymaae
ENSTSYP00000000128	ENSTSYG00000000140	Carlito_syrichta
ENSPSMP00000034064	ENSPSMG00000023488	Prolemur_simus
ENSPCOP00000000025	ENSPCOG00000000051	Propithecus_coquereli
ENSMICP00000008188	ENSMICG00000008986	Microcebus_murinus
ENSOGAP00000001698	ENSOGAG00000001905	Otolemur_garnettii
ENSMLUP00000016530	ENSMLUG00000026361	Myotis_lucifugus
ENSMLUP00000001654	ENSMLUG00000001815	Myotis_lucifugus
ENSMLUP00000021003	ENSMLUG00000026427	Myotis_lucifugus
ENSMLUP00000013920	ENSMLUG00000015279	Myotis_lucifugus
ENSMLUP00000011877	ENSMLUG00000013052	Myotis_lucifugus
ENSPVAP00000005164	ENSPVAG00000005456	Pteropus_vampyrus
ENSEASP00005018495	ENSEASG00005012749	Equus_asinus_asinus
ENSECAP00000039712	ENSECAG00000018683	Equus_caballus
ENSBIXP00000027333	ENSBIXG00000006165	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005015710	ENSBIXG00005003173	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000020320	ENSBTAG00000015277	Bos_taurus
ENSBMUP00000014225	ENSBMUG00000010814	Bos_mutus
ENSBBBP00000024620	ENSBBBG00000007044	Bison_bison_bison
ENSCHIP00000023348	ENSCHIG00000020954	Capra_hircus
ENSOARP00000005974	ENSOARG00000005562	Ovis_aries
ENSTTRP00000001061	ENSTTRG00000001132	Tursiops_truncatus
ENSSSCP00000015822	ENSSSCG00000014901	Sus_scrofa_strain_reference
ENSVPAP00000007208	ENSVPAG00000007750	Vicugna_pacos
ENSUAMP00000011440	ENSUAMG00000009332	Ursus_americanus
ENSUMAP00000032725	ENSUMAG00000023574	Ursus_maritimus
ENSAMEP00000005568	ENSAMEG00000005241	Ailuropoda_melanoleuca
ENSNVIP00000001706	ENSNVIG00000001382	Neovison_vison
ENSMPUP00000008036	ENSMPUG00000008094	Mustela_putorius_furo
ENSCAFP00020022639	ENSCAFG00020017859	Canis_lupus_dingo
ENSCAFP00000006880	ENSCAFG00000004609	Canis_lupus_familiaris
ENSVVUP00000023835	ENSVVUG00000017488	Vulpes_vulpes
ENSPPRP00000001245	ENSPPRG00000024270	Panthera_pardus
ENSPTIP00000008689	ENSPTIG00000009975	Panthera_tigris_altaica
ENSFCAP00000023990	ENSFCAG00000022938	Felis_catus
ENSSARP00000001943	ENSSARG00000002099	Sorex_araneus
ENSEEUP00000006276	ENSEEUG00000006847	Erinaceus_europaeus
ENSMLUP00000017224	ENSMLUG00000025090	Myotis_lucifugus
ENSCINP00000015043	ENSCING00000007330	Ciona_intestinalis
ENSOANP00000010456	ENSOANG00000006552	Ornithorhynchus_anatinus
R144.2a.1	WBGene00020092	Caenorhabditis_elegans_strain_N2
YDR228C_mRNA	YDR228C	Saccharomyces_cerevisiae_strain_S288C
