ENSAOWP00000002688	ENSAOWG00000001903	Apteryx_owenii
ENSELUP00000001988	ENSELUG00000003379	Esox_lucius
ENSHHUP00000033483	ENSHHUG00000021150	Hucho_hucho
ENSCVAP00000032214	ENSCVAG00000000566	Cyprinodon_variegatus
ENSFHEP00000032205	ENSFHEG00000018564	Fundulus_heteroclitus
ENSXMAP00000029765	ENSXMAG00000004645	Xiphophorus_maculatus
ENSXCOP00000004869	ENSXCOG00000003818	Xiphophorus_couchianus
ENSGAFP00000003159	ENSGAFG00000002060	Gambusia_affinis
ENSPLAP00000006774	ENSPLAG00000008995	Poecilia_latipinna
ENSPFOP00000013012	ENSPFOG00000012905	Poecilia_formosa
ENSPMEP00000000436	ENSPMEG00000001204	Poecilia_mexicana
ENSPREP00000009684	ENSPREG00000006572	Poecilia_reticulata
ENSKMAP00000018811	ENSKMAG00000013984	Kryptolebias_marmoratus
ENSORLP00020025367	ENSORLG00020007274	Oryzias_latipes_ASM223471v1
ENSORLP00015003054	ENSORLG00015003777	Oryzias_latipes_ASM223469v1
ENSORLP00000039441	ENSORLG00000027340	Oryzias_latipes_ASM223467v1
ENSOMEP00000017797	ENSOMEG00000019523	Oryzias_melastigma
ENSAPOP00000012839	ENSAPOG00000015551	Acanthochromis_polyacanthus
ENSBSLP00000025896	ENSBSLG00000012901	Betta_splendens
ENSTNIP00000002774	ENSTNIG00000008728	Tetraodon_nigroviridis
ENSTNIP00000009299	ENSTNIG00000006528	Tetraodon_nigroviridis
ENSTRUP00000027412	ENSTRUG00000010848	Takifugu_rubripes
ENSLBEP00000037632	ENSLBEG00000028085	Labrus_bergylta
ENSGACP00000002348	ENSGACG00000001798	Gasterosteus_aculeatus
ENSAPEP00000008707	ENSAPEG00000006268	Amphiprion_percula
ENSAOCP00000006152	ENSAOCG00000009758	Amphiprion_ocellaris
ENSSPAP00000023290	ENSSPAG00000017554	Stegastes_partitus
ENSPRNP00000034349	ENSPRNG00000016608	Parambassis_ranga
ENSPNYP00000032060	ENSPNYG00000024203	Pundamilia_nyererei
ENSMZEP00005022803	ENSMZEG00005017069	Maylandia_zebra
ENSACLP00000018672	ENSACLG00000012724	Astatotilapia_calliptera
ENSHBUP00000021828	ENSHBUG00000001752	Haplochromis_burtoni
ENSNBRP00000017124	ENSNBRG00000013208	Neolamprologus_brichardi
ENSONIP00000004572	ENSONIG00000003634	Oreochromis_niloticus
ENSACIP00000004602	ENSACIG00000003609	Amphilophus_citrinellus
ENSHCOP00000016580	ENSHCOG00000020344	Hippocampus_comes
ENSMMOP00000007135	ENSMMOG00000005538	Mola_mola
ENSCSEP00000018809	ENSCSEG00000012042	Cynoglossus_semilaevis
ENSLCAP00010058366	ENSLCAG00010027217	Lates_calcarifer
ENSSMAP00000003529	ENSSMAG00000002201	Scophthalmus_maximus
ENSSLDP00000010009	ENSSLDG00000007961	Seriola_lalandi_dorsalis
ENSSDUP00000006420	ENSSDUG00000004719	Seriola_dumerili
ENSFHEP00000018335	ENSFHEG00000020195	Fundulus_heteroclitus
ENSKMAP00000004379	ENSKMAG00000003342	Kryptolebias_marmoratus
ENSAPOP00000027356	ENSAPOG00000000330	Acanthochromis_polyacanthus
ENSMALP00000025390	ENSMALG00000017654	Monopterus_albus
ENSMAMP00000022422	ENSMAMG00000015084	Mastacembelus_armatus
ENSATEP00000032480	ENSATEG00000022366	Anabas_testudineus
ENSBSLP00000020971	ENSBSLG00000010768	Betta_splendens
ENSCGOP00000038500	ENSCGOG00000017656	Cottoperca_gobio
ENSLCRP00005065463	ENSLCRG00005023856	Larimichthys_crocea
ENSGWIP00000047234	ENSGWIG00000023262	Gouania_willdenowi
ENSPMGP00000015351	ENSPMGG00000012587	Periophthalmus_magnuspinnatus
ENSGMOP00000019180	ENSGMOG00000017835	Gadus_morhua
ENSPKIP00000031731	ENSPKIG00000012103	Paramormyrops_kingsleyae
ENSSFOP00015007585	ENSSFOG00015004693	Scleropages_formosus
ENSHHUP00000029796	ENSHHUG00000018995	Hucho_hucho
ENSHHUP00000029791	ENSHHUG00000018993	Hucho_hucho
ENSHHUP00000076121	ENSHHUG00000044548	Hucho_hucho
ENSELUP00000031041	ENSELUG00000008478	Esox_lucius
ENSTNIP00000010816	ENSTNIG00000007994	Tetraodon_nigroviridis
ENSBSLP00000026622	ENSBSLG00000013279	Betta_splendens
ENSMMOP00000014768	ENSMMOG00000011272	Mola_mola
ENSGWIP00000046713	ENSGWIG00000023055	Gouania_willdenowi
ENSMALP00000018053	ENSMALG00000012596	Monopterus_albus
ENSMAMP00000020898	ENSMAMG00000013888	Mastacembelus_armatus
ENSATEP00000018643	ENSATEG00000012728	Anabas_testudineus
ENSSLDP00000000380	ENSSLDG00000000219	Seriola_lalandi_dorsalis
ENSSDUP00000008480	ENSSDUG00000005753	Seriola_dumerili
ENSSMAP00000008834	ENSSMAG00000005263	Scophthalmus_maximus
ENSLCAP00010002198	ENSLCAG00010001249	Lates_calcarifer
ENSCGOP00000051933	ENSCGOG00000022934	Cottoperca_gobio
ENSGACP00000023091	ENSGACG00000017477	Gasterosteus_aculeatus
ENSLCRP00005020233	ENSLCRG00005008251	Larimichthys_crocea
ENSLBEP00000029094	ENSLBEG00000021671	Labrus_bergylta
ENSLCRP00005020230	ENSLCRG00005008249	Larimichthys_crocea
ENSBSLP00000026653	ENSBSLG00000013346	Betta_splendens
ENSAOCP00000002433	ENSAOCG00000005591	Amphiprion_ocellaris
ENSAPEP00000004202	ENSAPEG00000003048	Amphiprion_percula
ENSAPOP00000005572	ENSAPOG00000007476	Acanthochromis_polyacanthus
ENSSPAP00000012888	ENSSPAG00000009296	Stegastes_partitus
ENSPRNP00000052255	ENSPRNG00000024707	Parambassis_ranga
ENSACLP00000038987	ENSACLG00000026322	Astatotilapia_calliptera
ENSMZEP00005009425	ENSMZEG00005006722	Maylandia_zebra
ENSNBRP00000026002	ENSNBRG00000019879	Neolamprologus_brichardi
ENSPNYP00000032122	ENSPNYG00000024249	Pundamilia_nyererei
ENSHBUP00000005975	ENSHBUG00000007365	Haplochromis_burtoni
ENSONIP00000022339	ENSONIG00000017716	Oreochromis_niloticus
ENSACIP00000024466	ENSACIG00000018727	Amphilophus_citrinellus
ENSFHEP00000023439	ENSFHEG00000004579	Fundulus_heteroclitus
ENSCVAP00000007504	ENSCVAG00000009369	Cyprinodon_variegatus
ENSPFOP00000000454	ENSPFOG00000000453	Poecilia_formosa
ENSPMEP00000005947	ENSPMEG00000007389	Poecilia_mexicana
ENSPLAP00000023685	ENSPLAG00000009838	Poecilia_latipinna
ENSPREP00000030000	ENSPREG00000020270	Poecilia_reticulata
ENSXMAP00000006786	ENSXMAG00000006770	Xiphophorus_maculatus
ENSXCOP00000026728	ENSXCOG00000019963	Xiphophorus_couchianus
ENSGAFP00000027582	ENSGAFG00000018614	Gambusia_affinis
ENSKMAP00000000449	ENSKMAG00000000395	Kryptolebias_marmoratus
ENSORLP00020019613	ENSORLG00020020708	Oryzias_latipes_ASM223471v1
ENSORLP00000007804	ENSORLG00000006209	Oryzias_latipes_ASM223467v1
ENSORLP00015034285	ENSORLG00015020288	Oryzias_latipes_ASM223469v1
ENSOMEP00000010029	ENSOMEG00000011377	Oryzias_melastigma
ENSHCOP00000009082	ENSHCOG00000011461	Hippocampus_comes
ENSGMOP00000017209	ENSGMOG00000016035	Gadus_morhua
ENSLOCP00000015072	ENSLOCG00000012249	Lepisosteus_oculatus
ENSECRP00000006622	ENSECRG00000004402	Erpetoichthys_calabaricus
ENSCMIP00000005027	ENSCMIG00000002960	Callorhinchus_milii
