ENSAOWP00000001734	ENSAOWG00000001191	Apteryx_owenii	ENSAOWT00000001964
ENSAHAP00000004331	ENSAHAG00000003375	Apteryx_haastii	ENSAHAT00000004860
ENSARWP00000005454	ENSARWG00000003889	Apteryx_rowi	ENSARWT00000006254
ENSDNVP00000005050	ENSDNVG00000003597	Dromaius_novaehollandiae	ENSDNVT00000006064
ENSNPEP00000010569	ENSNPEG00000007945	Nothoprocta_perdicaria
ENSFCAP00000050499	ENSFCAG00000001135	Felis_catus
ENSECAP00000031639	ENSECAG00000022677	Equus_caballus
ENSEASP00005025842	ENSEASG00005017640	Equus_asinus_asinus
ENSPVAP00000008533	ENSPVAG00000009045	Pteropus_vampyrus
ENSMLUP00000002242	ENSMLUG00000002445	Myotis_lucifugus
ENSSARP00000000133	ENSSARG00000000144	Sorex_araneus
ENSEEUP00000006153	ENSEEUG00000006686	Erinaceus_europaeus
ENSMSIP00000005992	ENSMSIG00000005382	Mus_spicilegus
ENSMUSP00000078302	ENSMUSG00000032776	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0083450	MGP_SPRETEiJ_G0030960	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0080097	MGP_CAROLIEiJ_G0029858	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0016953	MGP_PahariEiJ_G0013080	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000068515	ENSRNOG00000009932	Rattus_norvegicus
ENSMUGP00000028895	ENSMUGG00000023825	Meriones_unguiculatus
ENSMUGP00000028732	ENSMUGG00000023817	Meriones_unguiculatus
ENSCGRP00000024444	ENSCGRG00000017716	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015028724	ENSCGRG00015021709	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001023372	ENSCGRG00001021616	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000000215	ENSMAUG00000000203	Mesocricetus_auratus
ENSMOCP00000007059	ENSMOCG00000006816	Microtus_ochrogaster
ENSPEMP00000012872	ENSPEMG00000013075	Peromyscus_maniculatus_bairdii
ENSNGAP00000001643	ENSNGAG00000001204	Nannospalax_galili
ENSJJAP00000010609	ENSJJAG00000014138	Jaculus_jaculus
ENSDORP00000017092	ENSDORG00000011605	Dipodomys_ordii
ENSCCNP00000028085	ENSCCNG00000027098	Castor_canadensis
ENSUPAP00010027704	ENSUPAG00010021891	Urocitellus_parryii
ENSSTOP00000023425	ENSSTOG00000026484	Ictidomys_tridecemlineatus
ENSSDAP00000019450	ENSSDAG00000017712	Spermophilus_dauricus
ENSMMMP00000023738	ENSMMMG00000020783	Marmota_marmota_marmota
ENSCPOP00000005102	ENSCPOG00000005659	Cavia_porcellus
ENSCAPP00000010341	ENSCAPG00000011603	Cavia_aperea
ENSCLAP00000020886	ENSCLAG00000014312	Chinchilla_lanigera
ENSODEP00000022342	ENSODEG00000016400	Octodon_degus
ENSHGLP00000005849	ENSHGLG00000004268	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100019852	ENSHGLG00100014632	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000014870	ENSFDAG00000002414	Fukomys_damarensis
ENSOCUP00000003808	ENSOCUG00000004404	Oryctolagus_cuniculus
ENSOPRP00000003894	ENSOPRG00000004214	Ochotona_princeps
ENSTBEP00000009757	ENSTBEG00000011272	Tupaia_belangeri
ENSP00000350377	ENSG00000140563	Homo_sapiens
ENSGGOP00000048247	ENSGGOG00000010843	Gorilla_gorilla
ENSPTRP00000081747	ENSPTRG00000007482	Pan_troglodytes
ENSPPAP00000000218	ENSPPAG00000000288	Pan_paniscus
ENSPPYP00000007714	ENSPPYG00000006801	Pongo_abelii
ENSNLEP00000015061	ENSNLEG00000012382	Nomascus_leucogenys
ENSRROP00000041996	ENSRROG00000044153	Rhinopithecus_roxellana
ENSRBIP00000010612	ENSRBIG00000029130	Rhinopithecus_bieti
ENSCANP00000035312	ENSCANG00000041330	Colobus_angolensis_palliatus
ENSPTEP00000039562	ENSPTEG00000036561	Piliocolobus_tephrosceles
ENSPANP00000014481	ENSPANG00000023213	Papio_anubis
ENSTGEP00000013158	ENSTGEG00000010688	Theropithecus_gelada
ENSMLEP00000023517	ENSMLEG00000035947	Mandrillus_leucophaeus
ENSCATP00000036304	ENSCATG00000040946	Cercocebus_atys
ENSMFAP00000024974	ENSMFAG00000043978	Macaca_fascicularis
ENSMNEP00000024605	ENSMNEG00000035810	Macaca_nemestrina
ENSMMUP00000055645	ENSMMUG00000004787	Macaca_mulatta
ENSCSAP00000013025	ENSCSAG00000016995	Chlorocebus_sabaeus
ENSCCAP00000016048	ENSCCAG00000025750	Cebus_capucinus_imitator
ENSSBOP00000025723	ENSSBOG00000029271	Saimiri_boliviensis_boliviensis
ENSCJAP00000011058	ENSCJAG00000005975	Callithrix_jacchus
ENSANAP00000028916	ENSANAG00000032252	Aotus_nancymaae
ENSTSYP00000012621	ENSTSYG00000013753	Carlito_syrichta
ENSPSMP00000000991	ENSPSMG00000000686	Prolemur_simus
ENSMICP00000015274	ENSMICG00000016758	Microcebus_murinus
ENSPCOP00000031692	ENSPCOG00000028618	Propithecus_coquereli
ENSOGAP00000007773	ENSOGAG00000008665	Otolemur_garnettii
ENSLAFP00000006875	ENSLAFG00000008192	Loxodonta_africana
ENSPCAP00000010290	ENSPCAG00000010943	Procavia_capensis
ENSETEP00000012919	ENSETEG00000015927	Echinops_telfairi
ENSDNOP00000019005	ENSDNOG00000012348	Dasypus_novemcinctus
ENSCHOP00000012248	ENSCHOG00000013822	Choloepus_hoffmanni
ENSOANP00000011506	ENSOANG00000007231	Ornithorhynchus_anatinus
ENSXETP00000009434	ENSXETG00000010771	Xenopus_tropicalis
ENSLACP00000018289	ENSLACG00000016110	Latimeria_chalumnae
ENSDCDP00000028638	ENSDCDG00000020302	Denticeps_clupeoides
ENSCHAP00000027296	ENSCHAG00000013087	Clupea_harengus
ENSAMXP00000022031	ENSAMXG00000021393	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005046764	ENSAMXG00005021266	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000009311	ENSPNAG00000014920	Pygocentrus_nattereri
ENSIPUP00000032903	ENSIPUG00000022109	Ictalurus_punctatus
ENSEEEP00000000459	ENSEEEG00000000324	Electrophorus_electricus
ENSDARP00000101279	ENSDARG00000073970	Danio_rerio
ENSSMAP00000019065	ENSSMAG00000011686	Scophthalmus_maximus
ENSCSEP00000015891	ENSCSEG00000010205	Cynoglossus_semilaevis
ENSLCAP00010057493	ENSLCAG00010026807	Lates_calcarifer
ENSSLDP00000018859	ENSSLDG00000014829	Seriola_lalandi_dorsalis
ENSSDUP00000014173	ENSSDUG00000010322	Seriola_dumerili
ENSMALP00000000599	ENSMALG00000000495	Monopterus_albus
ENSMAMP00000012596	ENSMAMG00000008530	Mastacembelus_armatus
ENSBSLP00000052763	ENSBSLG00000024895	Betta_splendens
ENSATEP00000009627	ENSATEG00000006787	Anabas_testudineus
ENSMMOP00000020659	ENSMMOG00000015720	Mola_mola
ENSTRUP00000020041	ENSTRUG00000008044	Takifugu_rubripes
ENSLCRP00005058311	ENSLCRG00005021661	Larimichthys_crocea
ENSCGOP00000001623	ENSCGOG00000000890	Cottoperca_gobio
ENSGACP00000019610	ENSGACG00000014848	Gasterosteus_aculeatus
ENSAOCP00000017820	ENSAOCG00000022959	Amphiprion_ocellaris
ENSAPEP00000001159	ENSAPEG00000000883	Amphiprion_percula
ENSAPOP00000016910	ENSAPOG00000000891	Acanthochromis_polyacanthus
ENSSPAP00000015214	ENSSPAG00000011476	Stegastes_partitus
ENSPRNP00000039873	ENSPRNG00000019613	Parambassis_ranga
ENSACLP00000030701	ENSACLG00000020734	Astatotilapia_calliptera
ENSPNYP00000009797	ENSPNYG00000007435	Pundamilia_nyererei
ENSHBUP00000032842	ENSHBUG00000019388	Haplochromis_burtoni
ENSMZEP00005006079	ENSMZEG00005004741	Maylandia_zebra
ENSONIP00000003848	ENSONIG00000003073	Oreochromis_niloticus
ENSACIP00000009769	ENSACIG00000007617	Amphilophus_citrinellus
ENSCVAP00000032827	ENSCVAG00000023155	Cyprinodon_variegatus
ENSFHEP00000021595	ENSFHEG00000001445	Fundulus_heteroclitus
ENSPFOP00000018280	ENSPFOG00000018126	Poecilia_formosa
ENSPLAP00000031217	ENSPLAG00000023017	Poecilia_latipinna
ENSPMEP00000015613	ENSPMEG00000018155	Poecilia_mexicana
ENSPREP00000005692	ENSPREG00000003961	Poecilia_reticulata
ENSXMAP00000038965	ENSXMAG00000011839	Xiphophorus_maculatus
ENSXCOP00000023988	ENSXCOG00000017910	Xiphophorus_couchianus
ENSGAFP00000000780	ENSGAFG00000000575	Gambusia_affinis
ENSKMAP00000001970	ENSKMAG00000001545	Kryptolebias_marmoratus
ENSGWIP00000043924	ENSGWIG00000021894	Gouania_willdenowi
ENSORLP00015031442	ENSORLG00015015691	Oryzias_latipes_ASM223469v1
ENSORLP00020016980	ENSORLG00020018015	Oryzias_latipes_ASM223471v1
ENSORLP00000039220	ENSORLG00000014928	Oryzias_latipes_ASM223467v1
ENSOMEP00000017470	ENSOMEG00000019155	Oryzias_melastigma
ENSTNIP00000002263	ENSTNIG00000011898	Tetraodon_nigroviridis
ENSTNIP00000000550	ENSTNIG00000011899	Tetraodon_nigroviridis
ENSHCOP00000004152	ENSHCOG00000005584	Hippocampus_comes
ENSPMGP00000028870	ENSPMGG00000023237	Periophthalmus_magnuspinnatus
ENSGMOP00000020029	ENSGMOG00000018626	Gadus_morhua
ENSELUP00000037652	ENSELUG00000017391	Esox_lucius
ENSHHUP00000018667	ENSHHUG00000011636	Hucho_hucho
ENSDCDP00000062882	ENSDCDG00000035536	Denticeps_clupeoides
ENSCHAP00000052750	ENSCHAG00000023968	Clupea_harengus
ENSAMXP00005052470	ENSAMXG00005023614	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000021042	ENSAMXG00000020432	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00000038770	ENSAMXG00000040393	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000030220	ENSPNAG00000016819	Pygocentrus_nattereri
ENSEEEP00000048810	ENSEEEG00000022956	Electrophorus_electricus
ENSIPUP00000007151	ENSIPUG00000004941	Ictalurus_punctatus
ENSFHEP00000003805	ENSFHEG00000004682	Fundulus_heteroclitus
ENSDARP00000001617	ENSDARG00000001414	Danio_rerio
ENSHHUP00000081780	ENSHHUG00000047529	Hucho_hucho
ENSHHUP00000047210	ENSHHUG00000028677	Hucho_hucho
ENSELUP00000018098	ENSELUG00000000700	Esox_lucius
ENSLCRP00005062116	ENSLCRG00005022834	Larimichthys_crocea
ENSMMOP00000010541	ENSMMOG00000008130	Mola_mola
ENSCGOP00000019693	ENSCGOG00000009520	Cottoperca_gobio
ENSLBEP00000014658	ENSLBEG00000011425	Labrus_bergylta
ENSSMAP00000003066	ENSSMAG00000001909	Scophthalmus_maximus
ENSCSEP00000022445	ENSCSEG00000014305	Cynoglossus_semilaevis
ENSLCAP00010014057	ENSLCAG00010006673	Lates_calcarifer
ENSMAMP00000013788	ENSMAMG00000009351	Mastacembelus_armatus
ENSMALP00000011058	ENSMALG00000007880	Monopterus_albus
ENSATEP00000007354	ENSATEG00000005182	Anabas_testudineus
ENSPLAP00000015667	ENSPLAG00000019624	Poecilia_latipinna
ENSPMEP00000022120	ENSPMEG00000002779	Poecilia_mexicana
ENSPFOP00000019332	ENSPFOG00000019209	Poecilia_formosa
ENSPREP00000009304	ENSPREG00000006337	Poecilia_reticulata
ENSXMAP00000009286	ENSXMAG00000009271	Xiphophorus_maculatus
ENSGAFP00000003089	ENSGAFG00000002121	Gambusia_affinis
ENSCVAP00000020832	ENSCVAG00000002480	Cyprinodon_variegatus
ENSKMAP00000021102	ENSKMAG00000015682	Kryptolebias_marmoratus
ENSORLP00015032676	ENSORLG00015017629	Oryzias_latipes_ASM223469v1
ENSORLP00000010626	ENSORLG00000008458	Oryzias_latipes_ASM223467v1
ENSORLP00020003221	ENSORLG00020000075	Oryzias_latipes_ASM223471v1
ENSOMEP00000004944	ENSOMEG00000005933	Oryzias_melastigma
ENSACLP00000031791	ENSACLG00000021565	Astatotilapia_calliptera
ENSHBUP00000031822	ENSHBUG00000017717	Haplochromis_burtoni
ENSMZEP00005028574	ENSMZEG00005021310	Maylandia_zebra
ENSPNYP00000013386	ENSPNYG00000010077	Pundamilia_nyererei
ENSNBRP00000027385	ENSNBRG00000020791	Neolamprologus_brichardi
ENSONIP00000019041	ENSONIG00000015130	Oreochromis_niloticus
ENSACIP00000030411	ENSACIG00000023507	Amphilophus_citrinellus
ENSSLDP00000020877	ENSSLDG00000016290	Seriola_lalandi_dorsalis
ENSSDUP00000016578	ENSSDUG00000012092	Seriola_dumerili
ENSGACP00000017490	ENSGACG00000013219	Gasterosteus_aculeatus
ENSBSLP00000039194	ENSBSLG00000018786	Betta_splendens
ENSAOCP00000005237	ENSAOCG00000009027	Amphiprion_ocellaris
ENSAPEP00000023136	ENSAPEG00000016136	Amphiprion_percula
ENSAPOP00000008958	ENSAPOG00000011167	Acanthochromis_polyacanthus
ENSSPAP00000026326	ENSSPAG00000019829	Stegastes_partitus
ENSPRNP00000040830	ENSPRNG00000020053	Parambassis_ranga
ENSGWIP00000010641	ENSGWIG00000006254	Gouania_willdenowi
ENSFHEP00000003806	ENSFHEG00000004731	Fundulus_heteroclitus
ENSTNIP00000022432	ENSTNIG00000019232	Tetraodon_nigroviridis
ENSTRUP00000018231	ENSTRUG00000007374	Takifugu_rubripes
ENSHCOP00000019322	ENSHCOG00000004664	Hippocampus_comes
ENSPMGP00000025013	ENSPMGG00000020197	Periophthalmus_magnuspinnatus
ENSGMOP00000016604	ENSGMOG00000015459	Gadus_morhua
ENSSFOP00015036931	ENSSFOG00015023497	Scleropages_formosus
ENSPKIP00000035191	ENSPKIG00000014239	Paramormyrops_kingsleyae
ENSSFOP00015030552	ENSSFOG00015019584	Scleropages_formosus
ENSPKIP00000033592	ENSPKIG00000013245	Paramormyrops_kingsleyae
ENSLOCP00000017733	ENSLOCG00000014405	Lepisosteus_oculatus
ENSECRP00000034012	ENSECRG00000022983	Erpetoichthys_calabaricus
ENSCMIP00000005676	ENSCMIG00000003148	Callorhinchus_milii
