ENSPMAP00000008509	ENSPMAG00000007740	Petromyzon_marinus
ENSMSIP00000022937	ENSMSIG00000019496	Mus_spicilegus
MGP_CAROLIEiJ_P0079510	MGP_CAROLIEiJ_G0029716	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0016379	MGP_PahariEiJ_G0012941	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000028195	ENSRNOG00000020783	Rattus_norvegicus
ENSMUGP00000026048	ENSMUGG00000021734	Meriones_unguiculatus
ENSMUGP00000026174	ENSMUGG00000021825	Meriones_unguiculatus
ENSNGAP00000019649	ENSNGAG00000019398	Nannospalax_galili
ENSJJAP00000008311	ENSJJAG00000012499	Jaculus_jaculus
ENSOCUP00000020097	ENSOCUG00000025295	Oryctolagus_cuniculus
ENSPSMP00000001496	ENSPSMG00000001129	Prolemur_simus
ENSOGAP00000021691	ENSOGAG00000026739	Otolemur_garnettii
ENSMNEP00000001856	ENSMNEG00000008451	Macaca_nemestrina
ENSMFAP00000012506	ENSMFAG00000024844	Macaca_fascicularis
ENSMMUP00000020751	ENSMMUG00000015794	Macaca_mulatta
ENSMLEP00000003354	ENSMLEG00000014494	Mandrillus_leucophaeus
ENSTGEP00000032152	ENSTGEG00000025698	Theropithecus_gelada
ENSPANP00000005963	ENSPANG00000005193	Papio_anubis
ENSCATP00000006448	ENSCATG00000020165	Cercocebus_atys
ENSCSAP00000019140	ENSCSAG00000019644	Chlorocebus_sabaeus
ENSRROP00000005227	ENSRROG00000021627	Rhinopithecus_roxellana
ENSRBIP00000005205	ENSRBIG00000023529	Rhinopithecus_bieti
ENSCANP00000006465	ENSCANG00000021666	Colobus_angolensis_palliatus
ENSPTEP00000011053	ENSPTEG00000012484	Piliocolobus_tephrosceles
ENSPTEP00000011074	ENSPTEG00000012513	Piliocolobus_tephrosceles
ENSPTRP00000019336	ENSPTRG00000011274	Pan_troglodytes
ENSPPAP00000005402	ENSPPAG00000022345	Pan_paniscus
ENSP00000469455	ENSG00000225950	Homo_sapiens
ENSGGOP00000005217	ENSGGOG00000005329	Gorilla_gorilla
ENSPPYP00000011456	ENSPPYG00000010232	Pongo_abelii
ENSNLEP00000005924	ENSNLEG00000004893	Nomascus_leucogenys
ENSCATP00000044371	ENSCATG00000044671	Cercocebus_atys
ENSMFAP00000042583	ENSMFAG00000040056	Macaca_fascicularis
ENSPANP00000021036	ENSPANG00000035775	Papio_anubis
ENSRROP00000025386	ENSRROG00000036451	Rhinopithecus_roxellana
ENSPPYP00000011451	ENSPPYG00000010228	Pongo_abelii
ENSCJAP00000041684	ENSCJAG00000023162	Callithrix_jacchus
ENSSBOP00000001677	ENSSBOG00000008801	Saimiri_boliviensis_boliviensis
ENSANAP00000003310	ENSANAG00000019597	Aotus_nancymaae
ENSCCNP00000022507	ENSCCNG00000022144	Castor_canadensis
ENSBIXP00005043446	ENSBIXG00005027134	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000013087	ENSBIXG00000018056	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000054706	ENSBTAG00000047078	Bos_taurus
ENSBMUP00000020677	ENSBMUG00000015576	Bos_mutus
ENSBBBP00000001495	ENSBBBG00000010592	Bison_bison_bison
ENSCHIP00000005302	ENSCHIG00000009425	Capra_hircus
ENSTTRP00000001184	ENSTTRG00000001260	Tursiops_truncatus
ENSSSCP00000062381	ENSSSCG00000003160	Sus_scrofa_strain_reference
ENSECAP00000006618	ENSECAG00000008681	Equus_caballus
ENSPVAP00000009022	ENSPVAG00000009576	Pteropus_vampyrus
ENSUAMP00000000624	ENSUAMG00000000629	Ursus_americanus
ENSUMAP00000001539	ENSUMAG00000001449	Ursus_maritimus
ENSNVIP00000016336	ENSNVIG00000012815	Neovison_vison
ENSMPUP00000019236	ENSMPUG00000019363	Mustela_putorius_furo
ENSCAFP00000005718	ENSCAFG00000003838	Canis_lupus_familiaris
ENSCAFP00020032748	ENSCAFG00020025476	Canis_lupus_dingo
ENSVVUP00000031603	ENSVVUG00000022989	Vulpes_vulpes
ENSFCAP00000000238	ENSFCAG00000000259	Felis_catus
ENSPPRP00000026838	ENSPPRG00000017829	Panthera_pardus
ENSLAFP00000026587	ENSLAFG00000028677	Loxodonta_africana
ENSSARP00000010634	ENSSARG00000011783	Sorex_araneus
ENSDNOP00000021247	ENSDNOG00000032715	Dasypus_novemcinctus
ENSACAP00000013075	ENSACAG00000013323	Anolis_carolinensis
ENSPVIP00000031313	ENSPVIG00000023015	Pogona_vitticeps
ENSNSUP00000006532	ENSNSUG00000005181	Notechis_scutatus
ENSSMRP00000027907	ENSSMRG00000021490	Salvator_merianae
ENSXETP00000030380	ENSXETG00000006986	Xenopus_tropicalis
ENSLACP00000005834	ENSLACG00000005182	Latimeria_chalumnae
ENSAPLP00000024192	ENSAPLG00000017264	Anas_platyrhynchos_platyrhynchos
ENSTNIP00000008910	ENSTNIG00000006162	Tetraodon_nigroviridis
ENSTRUP00000000613	ENSTRUG00000000279	Takifugu_rubripes
ENSMMOP00000016338	ENSMMOG00000012474	Mola_mola
ENSFHEP00000024594	ENSFHEG00000006263	Fundulus_heteroclitus
ENSCVAP00000013066	ENSCVAG00000015527	Cyprinodon_variegatus
ENSPMEP00000034579	ENSPMEG00000023889	Poecilia_mexicana
ENSPMEP00000010227	ENSPMEG00000012147	Poecilia_mexicana
ENSPFOP00000031306	ENSPFOG00000023272	Poecilia_formosa
ENSPFOP00000010715	ENSPFOG00000010747	Poecilia_formosa
ENSPLAP00000017923	ENSPLAG00000022452	Poecilia_latipinna
ENSPREP00000016585	ENSPREG00000011234	Poecilia_reticulata
ENSXMAP00000022307	ENSXMAG00000025355	Xiphophorus_maculatus
ENSGAFP00000016323	ENSGAFG00000011022	Gambusia_affinis
ENSKMAP00000010257	ENSKMAG00000007708	Kryptolebias_marmoratus
ENSGWIP00000008157	ENSGWIG00000004809	Gouania_willdenowi
ENSAPEP00000029537	ENSAPEG00000020999	Amphiprion_percula
ENSAOCP00000013839	ENSAOCG00000018426	Amphiprion_ocellaris
ENSAPOP00000031774	ENSAPOG00000019245	Acanthochromis_polyacanthus
ENSSPAP00000028895	ENSSPAG00000021746	Stegastes_partitus
ENSPRNP00000025539	ENSPRNG00000012947	Parambassis_ranga
ENSMZEP00005003553	ENSMZEG00005002740	Maylandia_zebra
ENSACLP00000034233	ENSACLG00000023186	Astatotilapia_calliptera
ENSPNYP00000021299	ENSPNYG00000016101	Pundamilia_nyererei
ENSHBUP00000027153	ENSHBUG00000010189	Haplochromis_burtoni
ENSNBRP00000008457	ENSNBRG00000006623	Neolamprologus_brichardi
ENSONIP00000012254	ENSONIG00000009756	Oreochromis_niloticus
ENSACIP00000014785	ENSACIG00000011474	Amphilophus_citrinellus
ENSORLP00015025364	ENSORLG00015006426	Oryzias_latipes_ASM223469v1
ENSORLP00020029417	ENSORLG00020013372	Oryzias_latipes_ASM223471v1
ENSOMEP00000032531	ENSOMEG00000017984	Oryzias_melastigma
ENSCGOP00000022856	ENSCGOG00000010931	Cottoperca_gobio
ENSLBEP00000006331	ENSLBEG00000004891	Labrus_bergylta
ENSLCRP00005025056	ENSLCRG00005010036	Larimichthys_crocea
ENSSLDP00000008421	ENSSLDG00000006674	Seriola_lalandi_dorsalis
ENSSLDP00000021640	ENSSLDG00000016903	Seriola_lalandi_dorsalis
ENSSDUP00000030194	ENSSDUG00000021763	Seriola_dumerili
ENSLCAP00010010054	ENSLCAG00010004810	Lates_calcarifer
ENSSMAP00000012887	ENSSMAG00000007936	Scophthalmus_maximus
ENSMAMP00000031835	ENSMAMG00000021423	Mastacembelus_armatus
ENSMALP00000008655	ENSMALG00000006160	Monopterus_albus
ENSATEP00000032328	ENSATEG00000022271	Anabas_testudineus
ENSBSLP00000025001	ENSBSLG00000012638	Betta_splendens
ENSCSEP00000032568	ENSCSEG00000020898	Cynoglossus_semilaevis
ENSHCOP00000006300	ENSHCOG00000008073	Hippocampus_comes
ENSPMGP00000008205	ENSPMGG00000006800	Periophthalmus_magnuspinnatus
ENSHHUP00000079702	ENSHHUG00000046463	Hucho_hucho
ENSHHUP00000018431	ENSHHUG00000011501	Hucho_hucho
ENSELUP00000020025	ENSELUG00000019283	Esox_lucius
ENSCHAP00000000139	ENSCHAG00000000062	Clupea_harengus
ENSDCDP00000016684	ENSDCDG00000013691	Denticeps_clupeoides
ENSEEEP00000004264	ENSEEEG00000002251	Electrophorus_electricus
ENSIPUP00000014353	ENSIPUG00000009806	Ictalurus_punctatus
ENSAMXP00005021040	ENSAMXG00005010927	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000043706	ENSAMXG00000039277	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000022501	ENSPNAG00000029892	Pygocentrus_nattereri
ENSSFOP00015024711	ENSSFOG00015015899	Scleropages_formosus
ENSPKIP00000019155	ENSPKIG00000004439	Paramormyrops_kingsleyae
ENSLOCP00000008337	ENSLOCG00000006896	Lepisosteus_oculatus
ENSECRP00000031128	ENSECRG00000021095	Erpetoichthys_calabaricus
ENSCMIP00000028674	ENSCMIG00000012438	Callorhinchus_milii
ENSPKIP00000014022	ENSPKIG00000001243	Paramormyrops_kingsleyae
ENSPKIP00000005223	ENSPKIG00000021989	Paramormyrops_kingsleyae
ENSSFOP00015010612	ENSSFOG00015006897	Scleropages_formosus
ENSSFOP00015021332	ENSSFOG00015013732	Scleropages_formosus
ENSAMXP00005038767	ENSAMXG00005018371	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000052073	ENSAMXG00000041536	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000012995	ENSPNAG00000018825	Pygocentrus_nattereri
ENSIPUP00000026728	ENSIPUG00000018109	Ictalurus_punctatus
ENSDARP00000010990	ENSDARG00000018817	Danio_rerio
ENSDCDP00000033370	ENSDCDG00000022758	Denticeps_clupeoides
ENSCHAP00000011904	ENSCHAG00000006667	Clupea_harengus
ENSPLAP00000005575	ENSPLAG00000007514	Poecilia_latipinna
ENSPFOP00000020855	ENSPFOG00000020731	Poecilia_formosa
ENSPMEP00000010767	ENSPMEG00000012744	Poecilia_mexicana
ENSPREP00000033461	ENSPREG00000022671	Poecilia_reticulata
ENSXMAP00000038285	ENSXMAG00000024748	Xiphophorus_maculatus
ENSXCOP00000014479	ENSXCOG00000010981	Xiphophorus_couchianus
ENSGAFP00000019671	ENSGAFG00000013063	Gambusia_affinis
ENSCVAP00000013514	ENSCVAG00000016023	Cyprinodon_variegatus
ENSFHEP00000017236	ENSFHEG00000018941	Fundulus_heteroclitus
ENSKMAP00000002366	ENSKMAG00000001807	Kryptolebias_marmoratus
ENSORLP00015029657	ENSORLG00015012908	Oryzias_latipes_ASM223469v1
ENSORLP00000031660	ENSORLG00000028220	Oryzias_latipes_ASM223467v1
ENSORLP00020013323	ENSORLG00020014260	Oryzias_latipes_ASM223471v1
ENSMZEP00005037536	ENSMZEG00005027991	Maylandia_zebra
ENSACLP00000037735	ENSACLG00000025526	Astatotilapia_calliptera
ENSHBUP00000021059	ENSHBUG00000023327	Haplochromis_burtoni
ENSPNYP00000007061	ENSPNYG00000005390	Pundamilia_nyererei
ENSNBRP00000021647	ENSNBRG00000016587	Neolamprologus_brichardi
ENSONIP00000025919	ENSONIG00000020614	Oreochromis_niloticus
ENSACIP00000006894	ENSACIG00000005408	Amphilophus_citrinellus
ENSTRUP00000044236	ENSTRUG00000017268	Takifugu_rubripes
ENSMMOP00000022879	ENSMMOG00000017395	Mola_mola
ENSTNIP00000006887	ENSTNIG00000004258	Tetraodon_nigroviridis
ENSPMGP00000028713	ENSPMGG00000023099	Periophthalmus_magnuspinnatus
ENSBSLP00000050151	ENSBSLG00000023818	Betta_splendens
ENSMALP00000024732	ENSMALG00000017223	Monopterus_albus
ENSLCRP00005018588	ENSLCRG00005007654	Larimichthys_crocea
ENSSDUP00000010239	ENSSDUG00000007503	Seriola_dumerili
ENSSLDP00000027618	ENSSLDG00000021430	Seriola_lalandi_dorsalis
ENSAOCP00000002430	ENSAOCG00000005539	Amphiprion_ocellaris
ENSAPOP00000021438	ENSAPOG00000002008	Acanthochromis_polyacanthus
ENSPRNP00000017322	ENSPRNG00000009196	Parambassis_ranga
ENSSPAP00000010137	ENSSPAG00000007720	Stegastes_partitus
ENSOMEP00000032916	ENSOMEG00000018614	Oryzias_melastigma
ENSMAMP00000002141	ENSMAMG00000001503	Mastacembelus_armatus
ENSAPEP00000026460	ENSAPEG00000018804	Amphiprion_percula
ENSCGOP00000000949	ENSCGOG00000000595	Cottoperca_gobio
ENSLCAP00010041763	ENSLCAG00010019558	Lates_calcarifer
ENSGACP00000020452	ENSGACG00000015502	Gasterosteus_aculeatus
ENSLBEP00000003366	ENSLBEG00000002609	Labrus_bergylta
ENSHCOP00000006266	ENSHCOG00000008034	Hippocampus_comes
ENSSMAP00000034955	ENSSMAG00000021367	Scophthalmus_maximus
ENSCSEP00000001974	ENSCSEG00000001337	Cynoglossus_semilaevis
ENSGWIP00000016994	ENSGWIG00000009497	Gouania_willdenowi
ENSATEP00000015875	ENSATEG00000011007	Anabas_testudineus
ENSGMOP00000020066	ENSGMOG00000018674	Gadus_morhua
ENSHHUP00000009871	ENSHHUG00000006014	Hucho_hucho
ENSHHUP00000028779	ENSHHUG00000018356	Hucho_hucho
ENSELUP00000009099	ENSELUG00000009682	Esox_lucius
ENSLOCP00000021429	ENSLOCG00000017324	Lepisosteus_oculatus
ENSECRP00000031625	ENSECRG00000021411	Erpetoichthys_calabaricus
ENSTBEP00000004249	ENSTBEG00000004963	Tupaia_belangeri
ENSTSYP00000021524	ENSTSYG00000005350	Carlito_syrichta
ENSCCNP00000013240	ENSCCNG00000013767	Castor_canadensis
ENSDORP00000022184	ENSDORG00000026120	Dipodomys_ordii
MGP_SPRETEiJ_P0055658	MGP_SPRETEiJ_G0024960	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0053564	MGP_CAROLIEiJ_G0024047	Mus_caroli_strain_CAROLI_EIJ
ENSMSIP00000034757	ENSMSIG00000029005	Mus_spicilegus
ENSMUSP00000057989	ENSMUSG00000048482	Mus_musculus_strain_reference_(CL57BL6)
MGP_PahariEiJ_P0064539	MGP_PahariEiJ_G0025485	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000064356	ENSRNOG00000047466	Rattus_norvegicus
ENSMUGP00000020684	ENSMUGG00000017452	Meriones_unguiculatus
ENSCGRP00015010762	ENSCGRG00015008286	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001025386	ENSCGRG00001022995	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000013997	ENSCGRG00000010139	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000024531	ENSMAUG00000021360	Mesocricetus_auratus
ENSPEMP00000022237	ENSPEMG00000019659	Peromyscus_maniculatus_bairdii
ENSMOCP00000000532	ENSMOCG00000000420	Microtus_ochrogaster
ENSNGAP00000003853	ENSNGAG00000004750	Nannospalax_galili
ENSSDAP00000008103	ENSSDAG00000007392	Spermophilus_dauricus
ENSMMMP00000007723	ENSMMMG00000006928	Marmota_marmota_marmota
ENSSTOP00000008471	ENSSTOG00000009446	Ictidomys_tridecemlineatus
ENSUPAP00010015868	ENSUPAG00010012685	Urocitellus_parryii
ENSOCUP00000036666	ENSOCUG00000006731	Oryctolagus_cuniculus
ENSOPRP00000016029	ENSOPRG00000003161	Ochotona_princeps
ENSCJAP00000074271	ENSCJAG00000042188	Callithrix_jacchus
ENSCCAP00000040088	ENSCCAG00000037853	Cebus_capucinus_imitator
ENSANAP00000014207	ENSANAG00000024997	Aotus_nancymaae
ENSSBOP00000022210	ENSSBOG00000027637	Saimiri_boliviensis_boliviensis
ENSMLEP00000026456	ENSMLEG00000037405	Mandrillus_leucophaeus
ENSCATP00000016967	ENSCATG00000032379	Cercocebus_atys
ENSPANP00000043496	ENSPANG00000007184	Papio_anubis
ENSMMUP00000059263	ENSMMUG00000008634	Macaca_mulatta
ENSMFAP00000034633	ENSMFAG00000003789	Macaca_fascicularis
ENSMNEP00000000975	ENSMNEG00000004636	Macaca_nemestrina
ENSCSAP00000018826	ENSCSAG00000019317	Chlorocebus_sabaeus
ENSTGEP00000008397	ENSTGEG00000006864	Theropithecus_gelada
ENSCANP00000016073	ENSCANG00000031466	Colobus_angolensis_palliatus
ENSPTEP00000021795	ENSPTEG00000022793	Piliocolobus_tephrosceles
ENSRROP00000029691	ENSRROG00000038632	Rhinopithecus_roxellana
ENSRBIP00000008117	ENSRBIG00000027942	Rhinopithecus_bieti
ENSP00000414303	ENSG00000176697	Homo_sapiens
ENSGGOP00000032053	ENSGGOG00000036607	Gorilla_gorilla
ENSPPAP00000012096	ENSPPAG00000029232	Pan_paniscus
ENSPTRP00000060385	ENSPTRG00000040882	Pan_troglodytes
ENSPPYP00000003904	ENSPPYG00000003401	Pongo_abelii
ENSNLEP00000021698	ENSNLEG00000017857	Nomascus_leucogenys
ENSLAFP00000029378	ENSLAFG00000008144	Loxodonta_africana
ENSPCAP00000006357	ENSPCAG00000006852	Procavia_capensis
ENSDNOP00000000019	ENSDNOG00000000028	Dasypus_novemcinctus
ENSCHOP00000002988	ENSCHOG00000003377	Choloepus_hoffmanni
ENSPPRP00000011790	ENSPPRG00000005556	Panthera_pardus
ENSPTIP00000018673	ENSPTIG00000016713	Panthera_tigris_altaica
ENSFCAP00000049682	ENSFCAG00000043571	Felis_catus
ENSNVIP00000020966	ENSNVIG00000016376	Neovison_vison
ENSMPUP00000011114	ENSMPUG00000011206	Mustela_putorius_furo
ENSAMEP00000015321	ENSAMEG00000014544	Ailuropoda_melanoleuca
ENSSARP00000001748	ENSSARG00000001950	Sorex_araneus
ENSEEUP00000005442	ENSEEUG00000005994	Erinaceus_europaeus
ENSECAP00000035766	ENSECAG00000015952	Equus_caballus
ENSEASP00005019503	ENSEASG00005013402	Equus_asinus_asinus
ENSCAFP00000014984	ENSCAFG00000010207	Canis_lupus_familiaris
ENSPVAP00000005063	ENSPVAG00000005347	Pteropus_vampyrus
ENSVPAP00000004823	ENSVPAG00000005198	Vicugna_pacos
ENSSSCP00000046671	ENSSSCG00000013333	Sus_scrofa_strain_reference
ENSBIXP00000011214	ENSBIXG00000002567	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005007313	ENSBIXG00005012588	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000010694	ENSBTAG00000008134	Bos_taurus
ENSBMUP00000032554	ENSBMUG00000024294	Bos_mutus
ENSBBBP00000003911	ENSBBBG00000012862	Bison_bison_bison
ENSOARP00000016220	ENSOARG00000015118	Ovis_aries
ENSCHIP00000003028	ENSCHIG00000006804	Capra_hircus
ENSTTRP00000000515	ENSTTRG00000000550	Tursiops_truncatus
ENSMLUP00000014516	ENSMLUG00000015937	Myotis_lucifugus
ENSODEP00000002260	ENSODEG00000001764	Octodon_degus
ENSCLAP00000001391	ENSCLAG00000001053	Chinchilla_lanigera
ENSHGLP00100022884	ENSHGLG00100016826	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000011616	ENSHGLG00000008332	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000019128	ENSFDAG00000005703	Fukomys_damarensis
ENSCAPP00000002481	ENSCAPG00000005463	Cavia_aperea
ENSCPOP00000030529	ENSCPOG00000009920	Cavia_porcellus
ENSMICP00000020046	ENSMICG00000031803	Microcebus_murinus
ENSPCOP00000001515	ENSPCOG00000004782	Propithecus_coquereli
ENSPSMP00000019851	ENSPSMG00000014018	Prolemur_simus
ENSOGAP00000015281	ENSOGAG00000017065	Otolemur_garnettii
ENSETEP00000011979	ENSETEG00000014782	Echinops_telfairi
ENSVURP00010001185	ENSVURG00010001009	Vombatus_ursinus
ENSMEUP00000012626	ENSMEUG00000013846	Notamacropus_eugenii
ENSPCIP00000051655	ENSPCIG00000031372	Phascolarctos_cinereus
ENSSHAP00000017094	ENSSHAG00000014528	Sarcophilus_harrisii
ENSMODP00000046028	ENSMODG00000009461	Monodelphis_domestica
ENSOANP00000020600	ENSOANG00000013030	Ornithorhynchus_anatinus
ENSABRP00000021250	ENSABRG00000018058	Anser_brachyrhynchus
ENSAPLP00000032162	ENSAPLG00000003798	Anas_platyrhynchos_platyrhynchos
ENSCJPP00005018865	ENSCJPG00005015313	Coturnix_japonica
ENSCCEP00000017574	ENSCCEG00000016254	Cyanistes_caeruleus
ENSSCAP00000010235	ENSSCAG00000007771	Serinus_canaria
ENSTGUP00000004879	ENSTGUG00000004743	Taeniopygia_guttata
ENSLSDP00000018939	ENSLSDG00000013514	Lonchura_striata_domestica
ENSPMJP00000003287	ENSPMJG00000002893	Parus_major
ENSZALP00000014237	ENSZALG00000011801	Zonotrichia_albicollis
ENSJHYP00000004979	ENSJHYG00000004081	Junco_hyemalis
ENSFALP00000012806	ENSFALG00000012268	Ficedula_albicollis
ENSNPEP00000011600	ENSNPEG00000008716	Nothoprocta_perdicaria
ENSCPBP00000003584	ENSCPBG00000002914	Chrysemys_picta_bellii
ENSLCOP00000019520	ENSLCOG00000013817	Lepidothrix_coronata
ENSMVIP00005001233	ENSMVIG00005000962	Manacus_vitellinus
ENSGALP00000071950	ENSGALG00000012163	Gallus_gallus
ENSDNVP00000014522	ENSDNVG00000010224	Dromaius_novaehollandiae
ENSCPGP00000016207	ENSCPGG00000011410	Calidris_pygmaea
ENSCPUP00000026376	ENSCPUG00000017770	Calidris_pugnax
ENSMUNP00000005410	ENSMUNG00000004458	Melopsittacus_undulatus
ENSNMEP00000003509	ENSNMEG00000004058	Numida_meleagris
ENSMGAP00000016301	ENSMGAG00000015359	Meleagris_gallopavo
ENSAHAP00000022807	ENSAHAG00000015967	Apteryx_haastii
ENSAOWP00000008330	ENSAOWG00000005726	Apteryx_owenii
ENSARWP00000009398	ENSARWG00000006559	Apteryx_rowi
ENSCPRP00005010417	ENSCPRG00005007419	Crocodylus_porosus
ENSPSIP00000000026	ENSPSIG00000000026	Pelodiscus_sinensis
ENSACAP00000015451	ENSACAG00000015738	Anolis_carolinensis
ENSPVIP00000034922	ENSPVIG00000025507	Pogona_vitticeps
ENSNSUP00000015852	ENSNSUG00000011726	Notechis_scutatus
ENSSPUP00000007317	ENSSPUG00000005639	Sphenodon_punctatus
ENSCABP00000000751	ENSCABG00000000663	Chelonoidis_abingdonii
ENSSMRP00000002189	ENSSMRG00000001884	Salvator_merianae
ENSXETP00000025004	ENSXETG00000004011	Xenopus_tropicalis
ENSLACP00000012950	ENSLACG00000011404	Latimeria_chalumnae
ENSCMIP00000039384	ENSCMIG00000016511	Callorhinchus_milii
ENSGALP00000070337	ENSGALG00000053526	Gallus_gallus
ENSMGAP00000016980	ENSMGAG00000016030	Meleagris_gallopavo
ENSCJPP00005020151	ENSCJPG00005016264	Coturnix_japonica
ENSNMEP00000017804	ENSNMEG00000015518	Numida_meleagris
ENSAPLP00000000630	ENSAPLG00000001212	Anas_platyrhynchos_platyrhynchos
ENSABRP00000013377	ENSABRG00000011906	Anser_brachyrhynchus
ENSCPGP00000017732	ENSCPGG00000012432	Calidris_pygmaea
ENSCPUP00000005128	ENSCPUG00000003766	Calidris_pugnax
ENSLCOP00000018021	ENSLCOG00000012745	Lepidothrix_coronata
ENSMVIP00005000259	ENSMVIG00005000257	Manacus_vitellinus
ENSLSDP00000011544	ENSLSDG00000008492	Lonchura_striata_domestica
ENSTGUP00000012313	ENSTGUG00000011951	Taeniopygia_guttata
ENSZALP00000018532	ENSZALG00000014829	Zonotrichia_albicollis
ENSJHYP00000012178	ENSJHYG00000009517	Junco_hyemalis
ENSSCAP00000010900	ENSSCAG00000008216	Serinus_canaria
ENSCCEP00000005442	ENSCCEG00000005997	Cyanistes_caeruleus
ENSPMJP00000012666	ENSPMJG00000009723	Parus_major
ENSFALP00000006872	ENSFALG00000006590	Ficedula_albicollis
ENSMUNP00000020333	ENSMUNG00000015479	Melopsittacus_undulatus
ENSAOWP00000002325	ENSAOWG00000001669	Apteryx_owenii
ENSARWP00000014670	ENSARWG00000010137	Apteryx_rowi
ENSAHAP00000008117	ENSAHAG00000006016	Apteryx_haastii
ENSDNVP00000006238	ENSDNVG00000004472	Dromaius_novaehollandiae
ENSNPEP00000000757	ENSNPEG00000000604	Nothoprocta_perdicaria
ENSCPRP00005000232	ENSCPRG00005000235	Crocodylus_porosus
ENSCABP00000008121	ENSCABG00000006127	Chelonoidis_abingdonii
ENSGAGP00000018439	ENSGAGG00000013648	Gopherus_agassizii
ENSCPBP00000010566	ENSCPBG00000008107	Chrysemys_picta_bellii
ENSPSIP00000002916	ENSPSIG00000002832	Pelodiscus_sinensis
ENSSPUP00000024628	ENSSPUG00000018870	Sphenodon_punctatus
ENSVURP00010023137	ENSVURG00010017728	Vombatus_ursinus
ENSPCIP00000032284	ENSPCIG00000023966	Phascolarctos_cinereus
ENSSHAP00000007737	ENSSHAG00000006721	Sarcophilus_harrisii
ENSMODP00000060188	ENSMODG00000018011	Monodelphis_domestica
ENSMLUP00000011365	ENSMLUG00000012482	Myotis_lucifugus
ENSPVAP00000002241	ENSPVAG00000002373	Pteropus_vampyrus
ENSEASP00005024986	ENSEASG00005016993	Equus_asinus_asinus
ENSECAP00000022099	ENSECAG00000024611	Equus_caballus
ENSUAMP00000032968	ENSUAMG00000025135	Ursus_americanus
ENSUMAP00000010276	ENSUMAG00000007725	Ursus_maritimus
ENSAMEP00000020304	ENSAMEG00000019233	Ailuropoda_melanoleuca
ENSMPUP00000019996	ENSMPUG00000020130	Mustela_putorius_furo
