ENSCPGP00000001227	ENSCPGG00000000980	Calidris_pygmaea
ENSBIXP00005031191	ENSBIXG00005011523	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000003899	ENSBTAG00000002996	Bos_taurus
ENSBMUP00000008082	ENSBMUG00000006348	Bos_mutus
ENSBBBP00000025922	ENSBBBG00000021423	Bison_bison_bison
ENSBIXP00000002397	ENSBIXG00000008875	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSCHIP00000018029	ENSCHIG00000017637	Capra_hircus
ENSOARP00000010163	ENSOARG00000009463	Ovis_aries
ENSCHIP00000002944	ENSCHIG00000006759	Capra_hircus
ENSTTRP00000002213	ENSTTRG00000002362	Tursiops_truncatus
ENSSSCP00000041119	ENSSSCG00000012309	Sus_scrofa_strain_reference
ENSVPAP00000003827	ENSVPAG00000004119	Vicugna_pacos
ENSEEUP00000003584	ENSEEUG00000003909	Erinaceus_europaeus
ENSSARP00000001612	ENSSARG00000001755	Sorex_araneus
ENSCCNP00000014972	ENSCCNG00000015417	Castor_canadensis
ENSCCNP00000006889	ENSCCNG00000007375	Castor_canadensis
ENSDORP00000000658	ENSDORG00000000705	Dipodomys_ordii
ENSPEMP00000026081	ENSPEMG00000022302	Peromyscus_maniculatus_bairdii
ENSMOCP00000014817	ENSMOCG00000014195	Microtus_ochrogaster
ENSCGRP00001016312	ENSCGRG00001016683	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015011406	ENSCGRG00015008778	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000001261	ENSCGRG00000000977	Cricetulus_griseus_CriGri_1.0
ENSMSIP00000007411	ENSMSIG00000006593	Mus_spicilegus
MGP_SPRETEiJ_P0094526	MGP_SPRETEiJ_G0034026	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000100070	ENSMUSG00000068270	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0090781	MGP_CAROLIEiJ_G0032878	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0088421	MGP_PahariEiJ_G0031426	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000003971	ENSRNOG00000002959	Rattus_norvegicus
ENSMUGP00000024861	ENSMUGG00000020752	Meriones_unguiculatus
ENSNGAP00000000617	ENSNGAG00000000465	Nannospalax_galili
ENSJJAP00000001428	ENSJJAG00000001572	Jaculus_jaculus
ENSHGLP00000004493	ENSHGLG00000003286	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100000621	ENSHGLG00100000520	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000010615	ENSFDAG00000018334	Fukomys_damarensis
ENSCPOP00000004300	ENSCPOG00000004777	Cavia_porcellus
ENSUPAP00010005846	ENSUPAG00010004734	Urocitellus_parryii
ENSSDAP00000009498	ENSSDAG00000008623	Spermophilus_dauricus
ENSSTOP00000014824	ENSSTOG00000016561	Ictidomys_tridecemlineatus
ENSMMMP00000012342	ENSMMMG00000011031	Marmota_marmota_marmota
ENSOCUP00000012328	ENSOCUG00000014342	Oryctolagus_cuniculus
ENSOPRP00000004925	ENSOPRG00000005364	Ochotona_princeps
ENSPTRP00000047412	ENSPTRG00000021905	Pan_troglodytes
ENSPPAP00000032281	ENSPPAG00000039023	Pan_paniscus
ENSP00000365188	ENSG00000158352	Homo_sapiens
ENSGGOP00000034158	ENSGGOG00000004208	Gorilla_gorilla
ENSPPYP00000023613	ENSPPYG00000029762	Pongo_abelii
ENSNLEP00000009954	ENSNLEG00000008164	Nomascus_leucogenys
ENSTGEP00000001382	ENSTGEG00000001295	Theropithecus_gelada
ENSPANP00000000854	ENSPANG00000008176	Papio_anubis
ENSCSAP00000008908	ENSCSAG00000012729	Chlorocebus_sabaeus
ENSCATP00000000063	ENSCATG00000000223	Cercocebus_atys
ENSMLEP00000035546	ENSMLEG00000041911	Mandrillus_leucophaeus
ENSMMUP00000049944	ENSMMUG00000000378	Macaca_mulatta
ENSMNEP00000033774	ENSMNEG00000040120	Macaca_nemestrina
ENSMFAP00000029850	ENSMFAG00000042129	Macaca_fascicularis
ENSPTEP00000032003	ENSPTEG00000030826	Piliocolobus_tephrosceles
ENSCANP00000037570	ENSCANG00000042459	Colobus_angolensis_palliatus
ENSRROP00000034413	ENSRROG00000040758	Rhinopithecus_roxellana
ENSRBIP00000019123	ENSRBIG00000033557	Rhinopithecus_bieti
ENSCCAP00000020033	ENSCCAG00000027850	Cebus_capucinus_imitator
ENSCJAP00000015323	ENSCJAG00000008300	Callithrix_jacchus
ENSSBOP00000029213	ENSSBOG00000030949	Saimiri_boliviensis_boliviensis
ENSANAP00000005074	ENSANAG00000020629	Aotus_nancymaae
ENSTSYP00000033124	ENSTSYG00000036956	Carlito_syrichta
ENSPCOP00000020500	ENSPCOG00000022223	Propithecus_coquereli
ENSMICP00000032741	ENSMICG00000013797	Microcebus_murinus
ENSPSMP00000013668	ENSPSMG00000009817	Prolemur_simus
ENSOGAP00000007101	ENSOGAG00000007932	Otolemur_garnettii
ENSTBEP00000011267	ENSTBEG00000013004	Tupaia_belangeri
ENSAMEP00000019663	ENSAMEG00000018610	Ailuropoda_melanoleuca
ENSCLAP00000005123	ENSCLAG00000003634	Chinchilla_lanigera
ENSODEP00000001266	ENSODEG00000001005	Octodon_degus
ENSMAUP00000005501	ENSMAUG00000007539	Mesocricetus_auratus
ENSCHOP00000003020	ENSCHOG00000003410	Choloepus_hoffmanni
ENSDNOP00000029279	ENSDNOG00000040434	Dasypus_novemcinctus
ENSDNOP00000030856	ENSDNOG00000047805	Dasypus_novemcinctus
ENSLAFP00000014541	ENSLAFG00000017336	Loxodonta_africana
ENSPCAP00000009500	ENSPCAG00000010147	Procavia_capensis
ENSETEP00000012317	ENSETEG00000015196	Echinops_telfairi
ENSOANP00000022060	ENSOANG00000013990	Ornithorhynchus_anatinus
ENSDCDP00000007335	ENSDCDG00000003846	Denticeps_clupeoides	ENSDCDT00000008179
ENSDCDP00000007338	ENSDCDG00000003847	Denticeps_clupeoides	ENSDCDT00000008182
ENSCHAP00000058450	ENSCHAG00000026317	Clupea_harengus	ENSCHAT00000062968
ENSAMXP00000011662	ENSAMXG00000011350	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000011662
ENSAMXP00005017041	ENSAMXG00005008904	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSEEEP00000049702	ENSEEEG00000023367	Electrophorus_electricus
ENSIPUP00000005176	ENSIPUG00000003609	Ictalurus_punctatus
ENSPNAP00000032046	ENSPNAG00000019747	Pygocentrus_nattereri	ENSPNAT00000037092
ENSPNAP00000013852	ENSPNAG00000019734	Pygocentrus_nattereri	ENSPNAT00000021562
ENSEEEP00000000072	ENSEEEG00000000043	Electrophorus_electricus
ENSEEEP00000049699	ENSEEEG00000023365	Electrophorus_electricus
ENSPMGP00000015244	ENSPMGG00000012492	Periophthalmus_magnuspinnatus
ENSPMGP00000015247	ENSPMGG00000012494	Periophthalmus_magnuspinnatus
ENSTRUP00000051464	ENSTRUG00000023577	Takifugu_rubripes
ENSTNIP00000008503	ENSTNIG00000005786	Tetraodon_nigroviridis
ENSMMOP00000019179	ENSMMOG00000014524	Mola_mola
ENSCGOP00000039612	ENSCGOG00000018095	Cottoperca_gobio
ENSCGOP00000039617	ENSCGOG00000018097	Cottoperca_gobio
ENSLBEP00000001651	ENSLBEG00000001305	Labrus_bergylta
ENSACIP00000006205	ENSACIG00000004876	Amphilophus_citrinellus
ENSACIP00000006219	ENSACIG00000004890	Amphilophus_citrinellus
ENSPLAP00000020878	ENSPLAG00000004172	Poecilia_latipinna
ENSPLAP00000002799	ENSPLAG00000004156	Poecilia_latipinna
ENSXCOP00000011487	ENSXCOG00000008671	Xiphophorus_couchianus
ENSXCOP00000011498	ENSXCOG00000008682	Xiphophorus_couchianus
ENSCSEP00000000788	ENSCSEG00000000562	Cynoglossus_semilaevis
ENSCSEP00000000798	ENSCSEG00000000569	Cynoglossus_semilaevis
ENSHCOP00000026684	ENSHCOG00000017837	Hippocampus_comes
ENSPNYP00000009971	ENSPNYG00000007580	Pundamilia_nyererei
ENSPNYP00000010010	ENSPNYG00000007606	Pundamilia_nyererei
ENSPNYP00000009986	ENSPNYG00000007592	Pundamilia_nyererei
ENSMZEP00005027000	ENSMZEG00005020144	Maylandia_zebra
ENSMZEP00005026994	ENSMZEG00005020137	Maylandia_zebra
ENSHBUP00000020538	ENSHBUG00000022797	Haplochromis_burtoni
ENSACLP00000030151	ENSACLG00000020431	Astatotilapia_calliptera
ENSACLP00000030134	ENSACLG00000020421	Astatotilapia_calliptera
ENSONIP00000008718	ENSONIG00000006911	Oreochromis_niloticus
ENSNBRP00000014256	ENSNBRG00000011005	Neolamprologus_brichardi
ENSGWIP00000027627	ENSGWIG00000014428	Gouania_willdenowi
ENSCVAP00000026753	ENSCVAG00000012557	Cyprinodon_variegatus
ENSCVAP00000010450	ENSCVAG00000012575	Cyprinodon_variegatus
ENSFHEP00000017603	ENSFHEG00000019338	Fundulus_heteroclitus
ENSPREP00000015207	ENSPREG00000010265	Poecilia_reticulata
ENSPREP00000015231	ENSPREG00000010274	Poecilia_reticulata
ENSPMEP00000019888	ENSPMEG00000022950	Poecilia_mexicana
ENSPMEP00000019909	ENSPMEG00000022963	Poecilia_mexicana
ENSPFOP00000006350	ENSPFOG00000006333	Poecilia_formosa
ENSXMAP00000036439	ENSXMAG00000028345	Xiphophorus_maculatus
ENSXMAP00000025659	ENSXMAG00000027843	Xiphophorus_maculatus
ENSGAFP00000010770	ENSGAFG00000007285	Gambusia_affinis
ENSKMAP00000005203	ENSKMAG00000003955	Kryptolebias_marmoratus
ENSOMEP00000017364	ENSOMEG00000019033	Oryzias_melastigma
ENSOMEP00000033208	ENSOMEG00000019047	Oryzias_melastigma
ENSORLP00020004149	ENSORLG00020000090	Oryzias_latipes_ASM223471v1
ENSORLP00020004151	ENSORLG00020004938	Oryzias_latipes_ASM223471v1
ENSORLP00000035763	ENSORLG00000028260	Oryzias_latipes_ASM223467v1
ENSORLP00000039853	ENSORLG00000023773	Oryzias_latipes_ASM223467v1
ENSORLP00015020505	ENSORLG00015021638	Oryzias_latipes_ASM223469v1
ENSSPAP00000021945	ENSSPAG00000016574	Stegastes_partitus
ENSSPAP00000021953	ENSSPAG00000016587	Stegastes_partitus
ENSAPOP00000026041	ENSAPOG00000009550	Acanthochromis_polyacanthus
ENSAPOP00000007578	ENSAPOG00000009563	Acanthochromis_polyacanthus
ENSAOCP00000029044	ENSAOCG00000019090	Amphiprion_ocellaris
ENSAOCP00000029060	ENSAOCG00000019133	Amphiprion_ocellaris
ENSAPEP00000021254	ENSAPEG00000015166	Amphiprion_percula
ENSAPEP00000021285	ENSAPEG00000015203	Amphiprion_percula
ENSSLDP00000003638	ENSSLDG00000002900	Seriola_lalandi_dorsalis
ENSSLDP00000003683	ENSSLDG00000002914	Seriola_lalandi_dorsalis
ENSSDUP00000020054	ENSSDUG00000014592	Seriola_dumerili
ENSSMAP00000004594	ENSSMAG00000002848	Scophthalmus_maximus
ENSPRNP00000010295	ENSPRNG00000005966	Parambassis_ranga
ENSLCAP00010052605	ENSLCAG00010024487	Lates_calcarifer
ENSMAMP00000015890	ENSMAMG00000010774	Mastacembelus_armatus
ENSMAMP00000015884	ENSMAMG00000010760	Mastacembelus_armatus
ENSMALP00000018806	ENSMALG00000013131	Monopterus_albus
ENSMALP00000018829	ENSMALG00000013150	Monopterus_albus
ENSATEP00000019527	ENSATEG00000013605	Anabas_testudineus
ENSATEP00000019502	ENSATEG00000013595	Anabas_testudineus
ENSBSLP00000007502	ENSBSLG00000003674	Betta_splendens
ENSLCRP00005027319	ENSLCRG00005010870	Larimichthys_crocea
ENSLBEP00000035156	ENSLBEG00000026403	Labrus_bergylta
ENSHHUP00000061644	ENSHHUG00000036511	Hucho_hucho
ENSHHUP00000061651	ENSHHUG00000036515	Hucho_hucho
ENSELUP00000033918	ENSELUG00000012327	Esox_lucius
ENSHHUP00000010568	ENSHHUG00000006456	Hucho_hucho
ENSPKIP00000014356	ENSPKIG00000001447	Paramormyrops_kingsleyae	ENSPKIT00000038795
ENSPKIP00000014417	ENSPKIG00000001493	Paramormyrops_kingsleyae	ENSPKIT00000038857
ENSSFOP00015029271	ENSSFOG00015018798	Scleropages_formosus	ENSSFOT00015029606
ENSPKIP00000002186	ENSPKIG00000020179	Paramormyrops_kingsleyae	ENSPKIT00000026127
ENSPKIP00000002169	ENSPKIG00000020173	Paramormyrops_kingsleyae	ENSPKIT00000026109
ENSSFOP00015014789	ENSSFOG00015009539	Scleropages_formosus
ENSSFOP00015014766	ENSSFOG00015009526	Scleropages_formosus	ENSSFOT00015014941
ENSORLP00015013830	ENSORLG00015000422	Oryzias_latipes_ASM223469v1
ENSACLP00000004153	ENSACLG00000002795	Astatotilapia_calliptera
ENSIPUP00000033152	ENSIPUG00000022286	Ictalurus_punctatus
ENSORLP00015035200	ENSORLG00015021624	Oryzias_latipes_ASM223469v1
ENSFHEP00000032711	ENSFHEG00000019346	Fundulus_heteroclitus
ENSGWIP00000026001	ENSGWIG00000013647	Gouania_willdenowi
ENSSDUP00000020088	ENSSDUG00000014614	Seriola_dumerili
ENSLCAP00010052615	ENSLCAG00010024490	Lates_calcarifer
ENSLOCP00000017647	ENSLOCG00000014331	Lepisosteus_oculatus
ENSECRP00000014670	ENSECRG00000009792	Erpetoichthys_calabaricus
ENSCMIP00000005627	ENSCMIG00000003252	Callorhinchus_milii
ENSLACP00000015791	ENSLACG00000013906	Latimeria_chalumnae
ENSXETP00000048311	ENSXETG00000021409	Xenopus_tropicalis
ENSGAGP00000013974	ENSGAGG00000010643	Gopherus_agassizii
ENSCABP00000007289	ENSCABG00000005517	Chelonoidis_abingdonii
ENSCPBP00000014240	ENSCPBG00000010610	Chrysemys_picta_bellii
ENSPVIP00000025733	ENSPVIG00000019249	Pogona_vitticeps
ENSNSUP00000019627	ENSNSUG00000014343	Notechis_scutatus
ENSACAP00000005911	ENSACAG00000006061	Anolis_carolinensis
ENSSMRP00000002459	ENSSMRG00000002127	Salvator_merianae
