ENSCABP00000019624	ENSCABG00000014493	Chelonoidis_abingdonii	ENSCABT00000021507
ENSGAGP00000015420	ENSGAGG00000011640	Gopherus_agassizii	ENSGAGT00000017616
ENSCPBP00000024530	ENSCPBG00000017136	Chrysemys_picta_bellii
ENSCAFP00000000332	ENSCAFG00000000229	Canis_lupus_familiaris
ENSCAFP00020030341	ENSCAFG00020023661	Canis_lupus_dingo
ENSVVUP00000024487	ENSVVUG00000017940	Vulpes_vulpes
ENSPPRP00000002728	ENSPPRG00000023243	Panthera_pardus
ENSPTIP00000004138	ENSPTIG00000006721	Panthera_tigris_altaica
ENSFCAP00000001925	ENSFCAG00000002083	Felis_catus
ENSEASP00005010136	ENSEASG00005007208	Equus_asinus_asinus
ENSECAP00000013211	ENSECAG00000015175	Equus_caballus
ENSBIXP00005006705	ENSBIXG00005012184	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000036342	ENSBIXG00000019811	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000057583	ENSBTAG00000018405	Bos_taurus
ENSBMUP00000034462	ENSBMUG00000025649	Bos_mutus
ENSBBBP00000002917	ENSBBBG00000012001	Bison_bison_bison
ENSOARP00000006937	ENSOARG00000006477	Ovis_aries
ENSCHIP00000033472	ENSCHIG00000027023	Capra_hircus
ENSTTRP00000012418	ENSTTRG00000013088	Tursiops_truncatus
ENSVPAP00000008071	ENSVPAG00000008665	Vicugna_pacos
ENSEEUP00000014157	ENSEEUG00000015503	Erinaceus_europaeus
ENSSARP00000002263	ENSSARG00000002477	Sorex_araneus
ENSPVAP00000011413	ENSPVAG00000012112	Pteropus_vampyrus
ENSMLUP00000000955	ENSMLUG00000001037	Myotis_lucifugus
ENSLAFP00000011314	ENSLAFG00000013525	Loxodonta_africana
ENSPCAP00000015052	ENSPCAG00000016037	Procavia_capensis
ENSETEP00000005768	ENSETEG00000007106	Echinops_telfairi
ENSDNOP00000013567	ENSDNOG00000017502	Dasypus_novemcinctus
ENSCHOP00000000916	ENSCHOG00000001035	Choloepus_hoffmanni
ENSVURP00010030227	ENSVURG00010023107	Vombatus_ursinus
ENSPCIP00000044938	ENSPCIG00000023765	Phascolarctos_cinereus
ENSMEUP00000006576	ENSMEUG00000007195	Notamacropus_eugenii
ENSSHAP00000008287	ENSSHAG00000007182	Sarcophilus_harrisii
ENSOANP00000021027	ENSOANG00000013318	Ornithorhynchus_anatinus
ENSXETP00000020929	ENSXETG00000006520	Xenopus_tropicalis
ENSCHAP00000036065	ENSCHAG00000014303	Clupea_harengus
ENSDCDP00000058888	ENSDCDG00000034102	Denticeps_clupeoides
ENSPNAP00000030467	ENSPNAG00000017290	Pygocentrus_nattereri
ENSAMXP00000017837	ENSAMXG00000017335	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSEEEP00000045919	ENSEEEG00000021584	Electrophorus_electricus
ENSIPUP00000036452	ENSIPUG00000024410	Ictalurus_punctatus
ENSIPUP00000036453	ENSIPUG00000024413	Ictalurus_punctatus
ENSDARP00000123109	ENSDARG00000034396	Danio_rerio
ENSTRUP00000037759	ENSTRUG00000014774	Takifugu_rubripes
ENSTNIP00000009861	ENSTNIG00000007060	Tetraodon_nigroviridis
ENSCSEP00000016865	ENSCSEG00000010816	Cynoglossus_semilaevis
ENSMALP00000014297	ENSMALG00000010005	Monopterus_albus
ENSMAMP00000014840	ENSMAMG00000010012	Mastacembelus_armatus
ENSATEP00000036412	ENSATEG00000025019	Anabas_testudineus
ENSBSLP00000054038	ENSBSLG00000025335	Betta_splendens
ENSSMAP00000020340	ENSSMAG00000012409	Scophthalmus_maximus
ENSLCAP00010036157	ENSLCAG00010016732	Lates_calcarifer
ENSSDUP00000026326	ENSSDUG00000019070	Seriola_dumerili
ENSSLDP00000006987	ENSSLDG00000005561	Seriola_lalandi_dorsalis
ENSAOCP00000024528	ENSAOCG00000011411	Amphiprion_ocellaris
ENSAPEP00000012149	ENSAPEG00000008610	Amphiprion_percula
ENSAPOP00000017022	ENSAPOG00000020238	Acanthochromis_polyacanthus
ENSSPAP00000030232	ENSSPAG00000022691	Stegastes_partitus
ENSPRNP00000014933	ENSPRNG00000008037	Parambassis_ranga
ENSPFOP00000006897	ENSPFOG00000006998	Poecilia_formosa
ENSPLAP00000028445	ENSPLAG00000017870	Poecilia_latipinna
ENSPMEP00000006622	ENSPMEG00000008197	Poecilia_mexicana
ENSPREP00000011988	ENSPREG00000008123	Poecilia_reticulata
ENSXMAP00000036029	ENSXMAG00000017920	Xiphophorus_maculatus
ENSXCOP00000018437	ENSXCOG00000013878	Xiphophorus_couchianus
ENSGAFP00000019928	ENSGAFG00000013461	Gambusia_affinis
ENSFHEP00000030826	ENSFHEG00000016374	Fundulus_heteroclitus
ENSCVAP00000024905	ENSCVAG00000009314	Cyprinodon_variegatus
ENSKMAP00000016669	ENSKMAG00000012408	Kryptolebias_marmoratus
ENSORLP00000006811	ENSORLG00000005405	Oryzias_latipes_ASM223467v1
ENSORLP00015012136	ENSORLG00015012976	Oryzias_latipes_ASM223469v1
ENSORLP00020016381	ENSORLG00020017397	Oryzias_latipes_ASM223471v1
ENSOMEP00000016718	ENSOMEG00000018411	Oryzias_melastigma
ENSPNYP00000018380	ENSPNYG00000013809	Pundamilia_nyererei
ENSHBUP00000026602	ENSHBUG00000009575	Haplochromis_burtoni
ENSMZEP00005009411	ENSMZEG00005007092	Maylandia_zebra
ENSACLP00000027890	ENSACLG00000018937	Astatotilapia_calliptera
ENSNBRP00000005214	ENSNBRG00000004105	Neolamprologus_brichardi
ENSONIP00000006400	ENSONIG00000005090	Oreochromis_niloticus
ENSACIP00000021295	ENSACIG00000016271	Amphilophus_citrinellus
ENSGWIP00000053797	ENSGWIG00000025816	Gouania_willdenowi
ENSLCRP00005053604	ENSLCRG00005018229	Larimichthys_crocea
ENSLBEP00000017701	ENSLBEG00000013609	Labrus_bergylta
ENSMMOP00000009627	ENSMMOG00000007461	Mola_mola
ENSCGOP00000022076	ENSCGOG00000008998	Cottoperca_gobio
ENSGACP00000008564	ENSGACG00000006474	Gasterosteus_aculeatus
ENSPMGP00000018224	ENSPMGG00000014847	Periophthalmus_magnuspinnatus
ENSHCOP00000000298	ENSHCOG00000001090	Hippocampus_comes
ENSGMOP00000008547	ENSGMOG00000007987	Gadus_morhua
ENSELUP00000009825	ENSELUG00000010453	Esox_lucius
ENSHHUP00000016438	ENSHHUG00000010230	Hucho_hucho
ENSHHUP00000016701	ENSHHUG00000010425	Hucho_hucho
ENSPKIP00000016612	ENSPKIG00000002833	Paramormyrops_kingsleyae
ENSSFOP00015017183	ENSSFOG00015011038	Scleropages_formosus
ENSLOCP00000000404	ENSLOCG00000000371	Lepisosteus_oculatus
ENSECRP00000023985	ENSECRG00000016242	Erpetoichthys_calabaricus
ENSLACP00000021457	ENSLACG00000018854	Latimeria_chalumnae
ENSCMIP00000046099	ENSCMIG00000018983	Callorhinchus_milii
ENSEBUP00000016653	ENSEBUG00000010439	Eptatretus_burgeri
ENSCINP00000032059	ENSCING00000018550	Ciona_intestinalis
ENSCSAVP00000010433	ENSCSAVG00000006145	Ciona_savignyi
FBpp0085809	FBgn0034401	Drosophila_melanogaster
F58B3.5a.1	WBGene00003415	Caenorhabditis_elegans_strain_N2
YGR264C_mRNA	YGR264C	Saccharomyces_cerevisiae_strain_S288C
