ENSVURP00010032064	ENSVURG00010024472	Vombatus_ursinus
ENSDNOP00000004525	ENSDNOG00000005844	Dasypus_novemcinctus
ENSLAFP00000017854	ENSLAFG00000023141	Loxodonta_africana
ENSPCAP00000010641	ENSPCAG00000011296	Procavia_capensis
ENSETEP00000013497	ENSETEG00000016634	Echinops_telfairi
ENSUAMP00000018783	ENSUAMG00000014873	Ursus_americanus
ENSSARP00000008770	ENSSARG00000009705	Sorex_araneus
ENSOANP00000024765	ENSOANG00000015712	Ornithorhynchus_anatinus
ENSGALP00000046403	ENSGALG00000007144	Gallus_gallus
ENSCJPP00005012978	ENSCJPG00005010972	Coturnix_japonica
ENSMGAP00000002902	ENSMGAG00000003173	Meleagris_gallopavo
ENSNMEP00000001234	ENSNMEG00000001626	Numida_meleagris
ENSABRP00000015593	ENSABRG00000013675	Anser_brachyrhynchus
ENSLSDP00000009571	ENSLSDG00000007108	Lonchura_striata_domestica
ENSTGUP00000000162	ENSTGUG00000000153	Taeniopygia_guttata
ENSSCAP00000006392	ENSSCAG00000004985	Serinus_canaria
ENSZALP00000015411	ENSZALG00000012634	Zonotrichia_albicollis
ENSJHYP00000012250	ENSJHYG00000009570	Junco_hyemalis
ENSFALP00000005870	ENSFALG00000005608	Ficedula_albicollis
ENSPMJP00000009705	ENSPMJG00000007740	Parus_major
ENSCCEP00000000647	ENSCCEG00000000837	Cyanistes_caeruleus
ENSMVIP00005024934	ENSMVIG00005017468	Manacus_vitellinus
ENSLCOP00000005333	ENSLCOG00000003984	Lepidothrix_coronata
ENSCPGP00000002476	ENSCPGG00000001369	Calidris_pygmaea
ENSCPUP00000026874	ENSCPUG00000018094	Calidris_pugnax
ENSMUNP00000012160	ENSMUNG00000009572	Melopsittacus_undulatus
ENSDNVP00000014850	ENSDNVG00000010429	Dromaius_novaehollandiae	ENSDNVT00000017836
ENSNPEP00000003949	ENSNPEG00000003013	Nothoprocta_perdicaria
ENSAOWP00000014515	ENSAOWG00000009907	Apteryx_owenii	ENSAOWT00000016472
ENSAHAP00000003738	ENSAHAG00000002940	Apteryx_haastii	ENSAHAT00000004207
ENSARWP00000003314	ENSARWG00000002489	Apteryx_rowi	ENSARWT00000003866
ENSCPRP00005000945	ENSCPRG00005000728	Crocodylus_porosus
ENSCABP00000011716	ENSCABG00000008744	Chelonoidis_abingdonii
ENSGAGP00000013802	ENSGAGG00000010519	Gopherus_agassizii
ENSCPBP00000028789	ENSCPBG00000020309	Chrysemys_picta_bellii
ENSPSIP00000010294	ENSPSIG00000009346	Pelodiscus_sinensis
ENSPVIP00000011675	ENSPVIG00000009014	Pogona_vitticeps
ENSACAP00000001525	ENSACAG00000001502	Anolis_carolinensis
ENSNSUP00000005435	ENSNSUG00000004238	Notechis_scutatus
ENSSMRP00000027956	ENSSMRG00000021435	Salvator_merianae
ENSSPUP00000007248	ENSSPUG00000005617	Sphenodon_punctatus
ENSXETP00000031762	ENSXETG00000016773	Xenopus_tropicalis
ENSLACP00000022044	ENSLACG00000014935	Latimeria_chalumnae
ENSCMIP00000018068	ENSCMIG00000008537	Callorhinchus_milii
ENSSFOP00015012635	ENSSFOG00015008111	Scleropages_formosus
ENSPKIP00000012038	ENSPKIG00000025617	Paramormyrops_kingsleyae
ENSHHUP00000033697	ENSHHUG00000021268	Hucho_hucho
ENSHHUP00000068783	ENSHHUG00000040495	Hucho_hucho
ENSELUP00000008800	ENSELUG00000009480	Esox_lucius
ENSCGOP00000017437	ENSCGOG00000008138	Cottoperca_gobio
ENSGACP00000008104	ENSGACG00000006112	Gasterosteus_aculeatus
ENSLBEP00000016593	ENSLBEG00000012808	Labrus_bergylta
ENSCVAP00000028664	ENSCVAG00000015844	Cyprinodon_variegatus
ENSFHEP00000014726	ENSFHEG00000016313	Fundulus_heteroclitus
ENSPFOP00000006569	ENSPFOG00000006398	Poecilia_formosa
ENSPMEP00000009837	ENSPMEG00000011712	Poecilia_mexicana
ENSPLAP00000008953	ENSPLAG00000011621	Poecilia_latipinna
ENSPREP00000010534	ENSPREG00000007178	Poecilia_reticulata
ENSXMAP00000002919	ENSXMAG00000002893	Xiphophorus_maculatus
ENSXCOP00000002666	ENSXCOG00000002118	Xiphophorus_couchianus
ENSGAFP00000020450	ENSGAFG00000013816	Gambusia_affinis
ENSKMAP00000029111	ENSKMAG00000021570	Kryptolebias_marmoratus
ENSORLP00020004907	ENSORLG00020005695	Oryzias_latipes_ASM223471v1
ENSORLP00000019801	ENSORLG00000015807	Oryzias_latipes_ASM223467v1
ENSORLP00015010105	ENSORLG00015010934	Oryzias_latipes_ASM223469v1
ENSOMEP00000004934	ENSOMEG00000005979	Oryzias_melastigma
ENSGWIP00000006183	ENSGWIG00000001992	Gouania_willdenowi
ENSACLP00000015969	ENSACLG00000010886	Astatotilapia_calliptera
ENSMZEP00005008006	ENSMZEG00005006101	Maylandia_zebra
ENSPNYP00000006127	ENSPNYG00000004646	Pundamilia_nyererei
ENSHBUP00000034874	ENSHBUG00000022711	Haplochromis_burtoni
ENSNBRP00000000794	ENSNBRG00000000713	Neolamprologus_brichardi
ENSONIP00000021020	ENSONIG00000016684	Oreochromis_niloticus
ENSACIP00000015906	ENSACIG00000012297	Amphilophus_citrinellus
ENSCSEP00000005148	ENSCSEG00000003318	Cynoglossus_semilaevis
ENSHCOP00000024502	ENSHCOG00000013894	Hippocampus_comes
ENSMALP00000027889	ENSMALG00000019339	Monopterus_albus
ENSMAMP00000004624	ENSMAMG00000003129	Mastacembelus_armatus
ENSATEP00000032937	ENSATEG00000022689	Anabas_testudineus
ENSBSLP00000036341	ENSBSLG00000017184	Betta_splendens
ENSSDUP00000017263	ENSSDUG00000012607	Seriola_dumerili
ENSSLDP00000011012	ENSSLDG00000008708	Seriola_lalandi_dorsalis
ENSSMAP00000000879	ENSSMAG00000000549	Scophthalmus_maximus
ENSLCAP00010028797	ENSLCAG00010013459	Lates_calcarifer
ENSAOCP00000027425	ENSAOCG00000016346	Amphiprion_ocellaris
ENSAPEP00000033896	ENSAPEG00000024086	Amphiprion_percula
ENSAPOP00000012708	ENSAPOG00000015498	Acanthochromis_polyacanthus
ENSSPAP00000023783	ENSSPAG00000017948	Stegastes_partitus
ENSPRNP00000050372	ENSPRNG00000023900	Parambassis_ranga
ENSTRUP00000009540	ENSTRUG00000004023	Takifugu_rubripes
ENSTNIP00000009209	ENSTNIG00000006441	Tetraodon_nigroviridis
ENSMMOP00000006646	ENSMMOG00000005192	Mola_mola
ENSLCRP00005008105	ENSLCRG00005003094	Larimichthys_crocea
ENSPMGP00000008139	ENSPMGG00000006728	Periophthalmus_magnuspinnatus
ENSGMOP00000004565	ENSGMOG00000004278	Gadus_morhua
ENSCHAP00000003535	ENSCHAG00000001570	Clupea_harengus
ENSDCDP00000033274	ENSDCDG00000022200	Denticeps_clupeoides
ENSAMXP00000032714	ENSAMXG00000035205	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005047698	ENSAMXG00005021865	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000003184	ENSPNAG00000009680	Pygocentrus_nattereri
ENSEEEP00000041209	ENSEEEG00000019502	Electrophorus_electricus
ENSIPUP00000028881	ENSIPUG00000019515	Ictalurus_punctatus
ENSDARP00000106696	ENSDARG00000088083	Danio_rerio
ENSLOCP00000002115	ENSLOCG00000001801	Lepisosteus_oculatus
ENSEEEP00000014150	ENSEEEG00000007026	Electrophorus_electricus
ENSECRP00000019696	ENSECRG00000013175	Erpetoichthys_calabaricus
ENSEBUP00000018345	ENSEBUG00000011407	Eptatretus_burgeri
ENSCINP00000018367	ENSCING00000009050	Ciona_intestinalis
ENSCSAVP00000007725	ENSCSAVG00000004617	Ciona_savignyi
