ENSPCIP00000030879	ENSPCIG00000022955	Phascolarctos_cinereus
ENSCATP00000030738	ENSCATG00000038527	Cercocebus_atys
ENSOGAP00000017909	ENSOGAG00000033252	Otolemur_garnettii
ENSANAP00000029064	ENSANAG00000032309	Aotus_nancymaae
ENSHGLP00000003998	ENSHGLG00000002943	Heterocephalus_glaber_HetGla_female_1.0
ENSCABP00000010761	ENSCABG00000008057	Chelonoidis_abingdonii	ENSCABT00000011775
ENSSPUP00000014466	ENSSPUG00000011163	Sphenodon_punctatus	ENSSPUT00000015436
ENSGMOP00000019088	ENSGMOG00000017752	Gadus_morhua
ENSACLP00000016760	ENSACLG00000011424	Astatotilapia_calliptera
ENSSMAP00000028369	ENSSMAG00000017370	Scophthalmus_maximus
ENSPFOP00000019605	ENSPFOG00000019484	Poecilia_formosa
ENSSARP00000010472	ENSSARG00000011594	Sorex_araneus
ENSGAGP00000025088	ENSGAGG00000018352	Gopherus_agassizii
ENSETEP00000004521	ENSETEG00000005557	Echinops_telfairi
ENSAPOP00000008002	ENSAPOG00000010060	Acanthochromis_polyacanthus
ENSFHEP00000000683	ENSFHEG00000001415	Fundulus_heteroclitus
ENSPTEP00000040238	ENSPTEG00000037087	Piliocolobus_tephrosceles
ENSNBRP00000021450	ENSNBRG00000016458	Neolamprologus_brichardi
ENSFCAP00000032149	ENSFCAG00000007430	Felis_catus
ENSAOCP00000024856	ENSAOCG00000012036	Amphiprion_ocellaris
ENSCGRP00000010967	ENSCGRG00000007986	Cricetulus_griseus_CriGri_1.0
ENSPVIP00000027644	ENSPVIG00000020542	Pogona_vitticeps
ENSMFAP00000005771	ENSMFAG00000002551	Macaca_fascicularis
ENSMPUP00000005854	ENSMPUG00000005903	Mustela_putorius_furo
ENSMEUP00000010246	ENSMEUG00000011220	Notamacropus_eugenii
ENSSLDP00000019206	ENSSLDG00000015066	Seriola_lalandi_dorsalis
ENSGAGP00000002085	ENSGAGG00000001680	Gopherus_agassizii	ENSGAGT00000002372
ENSPREP00000031400	ENSPREG00000021273	Poecilia_reticulata
ENSSDAP00000012345	ENSSDAG00000011114	Spermophilus_dauricus
ENSSBOP00000025437	ENSSBOG00000029177	Saimiri_boliviensis_boliviensis
ENSPRNP00000019028	ENSPRNG00000009962	Parambassis_ranga
ENSTTRP00000007878	ENSTTRG00000008318	Tursiops_truncatus
ENSBSLP00000029717	ENSBSLG00000014699	Betta_splendens
ENSHGLP00100023953	ENSHGLG00100017594	Heterocephalus_glaber_HetGla_1.0
ENSBIXP00005039955	ENSBIXG00005022451	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSRBIP00000027619	ENSRBIG00000037683	Rhinopithecus_bieti
ENSCSEP00000022216	ENSCSEG00000014165	Cynoglossus_semilaevis
ENSMZEP00005031121	ENSMZEG00005023202	Maylandia_zebra
ENSEASP00005020636	ENSEASG00005014192	Equus_asinus_asinus
ENSGGOP00000009641	ENSGGOG00000009863	Gorilla_gorilla
ENSVURP00010027977	ENSVURG00010021416	Vombatus_ursinus
ENSDCDP00000016750	ENSDCDG00000013715	Denticeps_clupeoides
ENSSFOP00015007867	ENSSFOG00015005164	Scleropages_formosus
ENSCAFP00000044127	ENSCAFG00000004439	Canis_lupus_familiaris
ENSGACP00000026895	ENSGACG00000020350	Gasterosteus_aculeatus
ENSOMEP00000003896	ENSOMEG00000004824	Oryzias_melastigma
ENSMICP00000002851	ENSMICG00000003139	Microcebus_murinus
ENSNVIP00000011100	ENSNVIG00000008748	Neovison_vison
ENSCLAP00000002141	ENSCLAG00000001554	Chinchilla_lanigera
ENSAPEP00000008514	ENSAPEG00000006129	Amphiprion_percula
ENSACAP00000018672	ENSACAG00000028089	Anolis_carolinensis
ENSCGOP00000006214	ENSCGOG00000003259	Cottoperca_gobio
ENSHBUP00000002869	ENSHBUG00000004083	Haplochromis_burtoni
ENSECAP00000020454	ENSECAG00000022897	Equus_caballus
ENSMAMP00000018300	ENSMAMG00000012348	Mastacembelus_armatus
ENSIPUP00000007938	ENSIPUG00000005455	Ictalurus_punctatus
ENSMAMP00000018239	ENSMAMG00000012313	Mastacembelus_armatus
ENSCAFP00020013918	ENSCAFG00020011246	Canis_lupus_dingo
ENSLOCP00000018326	ENSLOCG00000014882	Lepisosteus_oculatus
ENSPEMP00000030605	ENSPEMG00000012056	Peromyscus_maniculatus_bairdii
ENSECRP00000033515	ENSECRG00000022681	Erpetoichthys_calabaricus
ENSDORP00000023931	ENSDORG00000008114	Dipodomys_ordii
ENSTGEP00000025983	ENSTGEG00000020923	Theropithecus_gelada
ENSCAPP00000015877	ENSCAPG00000015896	Cavia_aperea
ENSCVAP00000032228	ENSCVAG00000022112	Cyprinodon_variegatus
ENSCHAP00000035301	ENSCHAG00000016776	Clupea_harengus
ENSELUP00000031618	ENSELUG00000009226	Esox_lucius
ENSLAFP00000026968	ENSLAFG00000028220	Loxodonta_africana
ENSMMUP00000065696	ENSMMUG00000011716	Macaca_mulatta
ENSCCAP00000024077	ENSCCAG00000029809	Cebus_capucinus_imitator
ENSDNOP00000020995	ENSDNOG00000031191	Dasypus_novemcinctus
ENSSHAP00000004350	ENSSHAG00000003830	Sarcophilus_harrisii
ENSBTAP00000010770	ENSBTAG00000008185	Bos_taurus
ENSPVAP00000001253	ENSPVAG00000001333	Pteropus_vampyrus
ENSJJAP00000002276	ENSJJAG00000003755	Jaculus_jaculus
ENSPPAP00000030730	ENSPPAG00000038328	Pan_paniscus
ENSAMXP00005020440	ENSAMXG00005010592	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSMOCP00000021715	ENSMOCG00000018978	Microtus_ochrogaster
ENSP00000245923	ENSG00000125744	Homo_sapiens
ENSHHUP00000028300	ENSHHUG00000018012	Hucho_hucho
ENSORLP00020000976	ENSORLG00020001682	Oryzias_latipes_ASM223471v1
ENSOARP00000010718	ENSOARG00000009994	Ovis_aries
ENSCJAP00000023100	ENSCJAG00000012569	Callithrix_jacchus
ENSMLEP00000015491	ENSMLEG00000031919	Mandrillus_leucophaeus
ENSPNAP00000011193	ENSPNAG00000016860	Pygocentrus_nattereri
ENSVURP00010005001	ENSVURG00010003940	Vombatus_ursinus
ENSMALP00000029598	ENSMALG00000020488	Monopterus_albus
ENSMAUP00000000867	ENSMAUG00000000670	Mesocricetus_auratus
ENSORLP00015025034	ENSORLG00015005944	Oryzias_latipes_ASM223469v1
ENSOPRP00000002197	ENSOPRG00000002351	Ochotona_princeps
ENSODEP00000010716	ENSODEG00000007986	Octodon_degus
ENSEEUP00000009459	ENSEEUG00000010349	Erinaceus_europaeus
ENSAMEP00000013047	ENSAMEG00000012385	Ailuropoda_melanoleuca
ENSPPYP00000011321	ENSPPYG00000010122	Pongo_abelii
ENSLCRP00005023198	ENSLCRG00005009358	Larimichthys_crocea
ENSSDAP00000012332	ENSSDAG00000011100	Spermophilus_dauricus
ENSGAFP00000009537	ENSGAFG00000006495	Gambusia_affinis
ENSPTRP00000062927	ENSPTRG00000047264	Pan_troglodytes
ENSPNYP00000027609	ENSPNYG00000020801	Pundamilia_nyererei
ENSVVUP00000005158	ENSVVUG00000004056	Vulpes_vulpes
ENSPLAP00000004589	ENSPLAG00000006307	Poecilia_latipinna
ENSCPBP00000021312	ENSCPBG00000015314	Chrysemys_picta_bellii
ENSMMMP00000016057	ENSMMMG00000014268	Marmota_marmota_marmota
ENSCHIP00000013111	ENSCHIG00000014657	Capra_hircus
ENSGWIP00000016410	ENSGWIG00000009199	Gouania_willdenowi
ENSDARP00000073887	ENSDARG00000057027	Danio_rerio
ENSRNOP00000022528	ENSRNOG00000016603	Rattus_norvegicus
ENSNSUP00000002933	ENSNSUG00000002411	Notechis_scutatus
ENSUAMP00000026023	ENSUAMG00000020208	Ursus_americanus
ENSAMXP00000027377	ENSAMXG00000042351	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSSMRP00000022661	ENSSMRG00000017600	Salvator_merianae	ENSSMRT00000026501
ENSNGAP00000001604	ENSNGAG00000001176	Nannospalax_galili
ENSPANP00000015276	ENSPANG00000009463	Papio_anubis
ENSPCOP00000001358	ENSPCOG00000004285	Propithecus_coquereli
ENSORLP00000026507	ENSORLG00000009139	Oryzias_latipes_ASM223467v1
ENSFDAP00000006904	ENSFDAG00000015547	Fukomys_damarensis
MGP_SPRETEiJ_P0081043	MGP_SPRETEiJ_G0030366	Mus_spretus_strain_SPRET/EiJ
ENSBMUP00000027344	ENSBMUG00000020491	Bos_mutus
ENSLBEP00000005135	ENSLBEG00000003954	Labrus_bergylta
ENSPPRP00000009975	ENSPPRG00000004264	Panthera_pardus
ENSMAUP00000021179	ENSMAUG00000018994	Mesocricetus_auratus
ENSUMAP00000032741	ENSUMAG00000023591	Ursus_maritimus
ENSMSIP00000006208	ENSMSIG00000005554	Mus_spicilegus
ENSSTOP00000002516	ENSSTOG00000002816	Ictidomys_tridecemlineatus
ENSCCNP00000021883	ENSCCNG00000021610	Castor_canadensis
ENSCSAP00000014868	ENSCSAG00000003175	Chlorocebus_sabaeus
ENSVURP00010004980	ENSVURG00010003924	Vombatus_ursinus
ENSTSYP00000025266	ENSTSYG00000011843	Carlito_syrichta
ENSMNEP00000022252	ENSMNEG00000034805	Macaca_nemestrina
ENSXCOP00000008116	ENSXCOG00000006228	Xiphophorus_couchianus
ENSCGRP00001025824	ENSCGRG00001023308	Cricetulus_griseus_CHOK1GS_HDv1
ENSCPRP00005022194	ENSCPRG00005015475	Crocodylus_porosus
ENSCGRP00015009597	ENSCGRG00015007386	Cricetulus_griseus_CriGri-PICR
ENSPMEP00000025041	ENSPMEG00000007777	Poecilia_mexicana
ENSKMAP00000007923	ENSKMAG00000005961	Kryptolebias_marmoratus
ENSPMGP00000012167	ENSPMGG00000010046	Periophthalmus_magnuspinnatus
ENSPKIP00000036325	ENSPKIG00000014937	Paramormyrops_kingsleyae
ENSLCAP00010051092	ENSLCAG00010023803	Lates_calcarifer
ENSACIP00000017804	ENSACIG00000013878	Amphilophus_citrinellus
ENSMODP00000031019	ENSMODG00000021544	Monodelphis_domestica
ENSGALP00000072720	ENSGALG00000051456	Gallus_gallus
