ENSCABP00000010835	ENSCABG00000008117	Chelonoidis_abingdonii
ENSMODP00000003141	ENSMODG00000002586	Monodelphis_domestica
ENSSHAP00000022110	ENSSHAG00000018712	Sarcophilus_harrisii
ENSGGOP00000018186	ENSGGOG00000007716	Gorilla_gorilla
ENSP00000354782	ENSG00000198821	Homo_sapiens
ENSPTRP00000044167	ENSPTRG00000023523	Pan_troglodytes
ENSPPAP00000040757	ENSPPAG00000043003	Pan_paniscus
ENSPPYP00000000644	ENSPPYG00000000551	Pongo_abelii
ENSNLEP00000018004	ENSNLEG00000014798	Nomascus_leucogenys
ENSMLEP00000040014	ENSMLEG00000044030	Mandrillus_leucophaeus
ENSCSAP00000007146	ENSCSAG00000010930	Chlorocebus_sabaeus
ENSTGEP00000009900	ENSTGEG00000008150	Theropithecus_gelada
ENSMNEP00000036338	ENSMNEG00000041300	Macaca_nemestrina
ENSCATP00000045184	ENSCATG00000045017	Cercocebus_atys
ENSPANP00000042202	ENSPANG00000015050	Papio_anubis
ENSRBIP00000000886	ENSRBIG00000004546	Rhinopithecus_bieti
ENSRROP00000019254	ENSRROG00000033647	Rhinopithecus_roxellana
ENSCANP00000015522	ENSCANG00000031203	Colobus_angolensis_palliatus
ENSCJAP00000042429	ENSCJAG00000017048	Callithrix_jacchus
ENSSBOP00000019048	ENSSBOG00000026118	Saimiri_boliviensis_boliviensis
ENSCCAP00000037658	ENSCCAG00000036679	Cebus_capucinus_imitator
ENSANAP00000007224	ENSANAG00000021685	Aotus_nancymaae
ENSTSYP00000022234	ENSTSYG00000027132	Carlito_syrichta
ENSCPOP00000029500	ENSCPOG00000022786	Cavia_porcellus
ENSCAPP00000001075	ENSCAPG00000001761	Cavia_aperea
ENSCLAP00000007731	ENSCLAG00000005425	Chinchilla_lanigera
ENSODEP00000002571	ENSODEG00000002005	Octodon_degus
ENSHGLP00000004475	ENSHGLG00000003271	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100022694	ENSHGLG00100016685	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000022848	ENSFDAG00000021140	Fukomys_damarensis
ENSUPAP00010019497	ENSUPAG00010015438	Urocitellus_parryii
ENSSDAP00000005389	ENSSDAG00000005039	Spermophilus_dauricus
ENSMMMP00000022973	ENSMMMG00000020139	Marmota_marmota_marmota
ENSSTOP00000019964	ENSSTOG00000027006	Ictidomys_tridecemlineatus
ENSPTEP00000019404	ENSPTEG00000020741	Piliocolobus_tephrosceles
ENSMMUP00000059589	ENSMMUG00000008158	Macaca_mulatta
ENSOCUP00000027572	ENSOCUG00000027626	Oryctolagus_cuniculus
ENSOARP00000012956	ENSOARG00000012086	Ovis_aries
ENSCHIP00000003131	ENSCHIG00000006979	Capra_hircus
ENSBIXP00000043432	ENSBIXG00000005780	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005040660	ENSBIXG00005004004	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000016878	ENSBTAG00000012700	Bos_taurus
ENSBMUP00000020928	ENSBMUG00000015762	Bos_mutus
ENSBBBP00000023803	ENSBBBG00000018592	Bison_bison_bison
ENSSSCP00000030740	ENSSSCG00000006309	Sus_scrofa_strain_reference
ENSECAP00000017734	ENSECAG00000020158	Equus_caballus
ENSEASP00005028105	ENSEASG00005019115	Equus_asinus_asinus
ENSCAFP00020029125	ENSCAFG00020022762	Canis_lupus_dingo
ENSVVUP00000036746	ENSVVUG00000026307	Vulpes_vulpes
ENSMPUP00000015540	ENSMPUG00000015650	Mustela_putorius_furo
ENSNVIP00000019637	ENSNVIG00000015403	Neovison_vison
ENSUMAP00000022712	ENSUMAG00000016591	Ursus_maritimus
ENSAMEP00000000022	ENSAMEG00000000022	Ailuropoda_melanoleuca
ENSPTIP00000022282	ENSPTIG00000019135	Panthera_tigris_altaica
ENSPPRP00000002671	ENSPPRG00000023277	Panthera_pardus
ENSFCAP00000061908	ENSFCAG00000026224	Felis_catus
ENSMLUP00000020035	ENSMLUG00000024275	Myotis_lucifugus
ENSCGRP00015011184	ENSCGRG00015008614	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000022821	ENSMAUG00000020137	Mesocricetus_auratus
ENSMAUP00000008458	ENSMAUG00000009878	Mesocricetus_auratus
ENSPEMP00000026386	ENSPEMG00000022519	Peromyscus_maniculatus_bairdii
ENSMUGP00000003695	ENSMUGG00000003423	Meriones_unguiculatus
ENSMUGP00000003806	ENSMUGG00000003498	Meriones_unguiculatus
ENSRNOP00000004403	ENSRNOG00000003298	Rattus_norvegicus
ENSNGAP00000012262	ENSNGAG00000014185	Nannospalax_galili
MGP_SPRETEiJ_P0022000	MGP_SPRETEiJ_G0015617	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000140926	ENSMUSG00000005763	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000018037	ENSMSIG00000014867	Mus_spicilegus
MGP_CAROLIEiJ_P0020938	MGP_CAROLIEiJ_G0014810	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0076204	MGP_PahariEiJ_G0028047	Mus_pahari_strain_PAHARI_EIJ
ENSCGRP00000011775	ENSCGRG00000008568	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001010415	ENSCGRG00001012304	Cricetulus_griseus_CHOK1GS_HDv1
ENSMOCP00000000462	ENSMOCG00000000372	Microtus_ochrogaster
ENSJJAP00000007604	ENSJJAG00000011957	Jaculus_jaculus
ENSLAFP00000027383	ENSLAFG00000025660	Loxodonta_africana
ENSPCOP00000016387	ENSPCOG00000019960	Propithecus_coquereli
ENSMICP00000019052	ENSMICG00000032743	Microcebus_murinus
ENSPSMP00000013948	ENSPSMG00000010011	Prolemur_simus
ENSOGAP00000016120	ENSOGAG00000029232	Otolemur_garnettii
ENSDORP00000023144	ENSDORG00000026345	Dipodomys_ordii
ENSCCNP00000033300	ENSCCNG00000031528	Castor_canadensis
ENSMFAP00000000472	ENSMFAG00000000076	Macaca_fascicularis
ENSDNOP00000034751	ENSDNOG00000040677	Dasypus_novemcinctus
ENSXETP00000032786	ENSXETG00000016789	Xenopus_tropicalis
ENSLACP00000005871	ENSLACG00000005214	Latimeria_chalumnae
ENSCGOP00000040093	ENSCGOG00000018293	Cottoperca_gobio
ENSLBEP00000024450	ENSLBEG00000018710	Labrus_bergylta
ENSTNIP00000009369	ENSTNIG00000006595	Tetraodon_nigroviridis
ENSMMOP00000017558	ENSMMOG00000013337	Mola_mola
ENSLCRP00005011973	ENSLCRG00005005332	Larimichthys_crocea
ENSPREP00000033223	ENSPREG00000022520	Poecilia_reticulata
ENSFHEP00000033593	ENSFHEG00000020814	Fundulus_heteroclitus
ENSCVAP00000032901	ENSCVAG00000023310	Cyprinodon_variegatus
ENSORLP00000041925	ENSORLG00000027992	Oryzias_latipes_ASM223467v1
ENSORLP00015027761	ENSORLG00015009980	Oryzias_latipes_ASM223469v1
ENSORLP00020005940	ENSORLG00020006772	Oryzias_latipes_ASM223471v1
ENSPRNP00000002257	ENSPRNG00000001358	Parambassis_ranga
ENSMZEP00005016067	ENSMZEG00005012064	Maylandia_zebra
ENSHBUP00000000329	ENSHBUG00000001486	Haplochromis_burtoni
ENSACLP00000005978	ENSACLG00000004030	Astatotilapia_calliptera
ENSONIP00000011324	ENSONIG00000009006	Oreochromis_niloticus
ENSSDUP00000004027	ENSSDUG00000003022	Seriola_dumerili
ENSMAMP00000033769	ENSMAMG00000022706	Mastacembelus_armatus
ENSBSLP00000002306	ENSBSLG00000001331	Betta_splendens
ENSHCOP00000001918	ENSHCOG00000002955	Hippocampus_comes
ENSELUP00000025485	ENSELUG00000024134	Esox_lucius
ENSAMXP00005029400	ENSAMXG00005014544	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000027783	ENSAMXG00000030068	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000026268	ENSPNAG00000011477	Pygocentrus_nattereri
ENSIPUP00000016754	ENSIPUG00000011307	Ictalurus_punctatus
ENSEEEP00000024634	ENSEEEG00000011941	Electrophorus_electricus
ENSCHAP00000004251	ENSCHAG00000002834	Clupea_harengus
ENSPKIP00000028021	ENSPKIG00000009835	Paramormyrops_kingsleyae
ENSLOCP00000011878	ENSLOCG00000009728	Lepisosteus_oculatus
ENSECRP00000003241	ENSECRG00000002223	Erpetoichthys_calabaricus
ENSCMIP00000000733	ENSCMIG00000000510	Callorhinchus_milii
