ENSCHAP00000017625	ENSCHAG00000009256	Clupea_harengus
ENSPREP00000029491	ENSPREG00000019968	Poecilia_reticulata
ENSPLAP00000026828	ENSPLAG00000014937	Poecilia_latipinna
ENSPFOP00000011985	ENSPFOG00000011961	Poecilia_formosa
ENSFHEP00000024667	ENSFHEG00000006401	Fundulus_heteroclitus
ENSCVAP00000008567	ENSCVAG00000010403	Cyprinodon_variegatus
ENSORLP00020028241	ENSORLG00020011588	Oryzias_latipes_ASM223471v1
ENSORLP00000019814	ENSORLG00000015822	Oryzias_latipes_ASM223467v1
ENSORLP00015001381	ENSORLG00015002006	Oryzias_latipes_ASM223469v1
ENSOMEP00000019752	ENSOMEG00000021551	Oryzias_melastigma
ENSGWIP00000028618	ENSGWIG00000014924	Gouania_willdenowi
ENSCSEP00000033620	ENSCSEG00000021575	Cynoglossus_semilaevis
ENSPMGP00000021045	ENSPMGG00000017064	Periophthalmus_magnuspinnatus
ENSHHUP00000082405	ENSHHUG00000047883	Hucho_hucho
ENSELUP00000035664	ENSELUG00000014724	Esox_lucius
ENSSFOP00015035451	ENSSFOG00015022589	Scleropages_formosus
ENSLOCP00000002698	ENSLOCG00000002305	Lepisosteus_oculatus
ENSPSIP00000019466	ENSPSIG00000017249	Pelodiscus_sinensis
ENSCPBP00000036729	ENSCPBG00000025492	Chrysemys_picta_bellii
ENSCPGP00000012317	ENSCPGG00000008739	Calidris_pygmaea
ENSCPUP00000027459	ENSCPUG00000018493	Calidris_pugnax
ENSMUNP00000020960	ENSMUNG00000015888	Melopsittacus_undulatus
ENSTGUP00000005128	ENSTGUG00000004979	Taeniopygia_guttata
ENSLSDP00000018970	ENSLSDG00000013526	Lonchura_striata_domestica
ENSSCAP00000000214	ENSSCAG00000000200	Serinus_canaria
ENSZALP00000016137	ENSZALG00000013128	Zonotrichia_albicollis
ENSFALP00000011062	ENSFALG00000010596	Ficedula_albicollis
ENSCCEP00000017193	ENSCCEG00000015968	Cyanistes_caeruleus
ENSPMJP00000021873	ENSPMJG00000016226	Parus_major
ENSLCOP00000005028	ENSLCOG00000003776	Lepidothrix_coronata
ENSMVIP00005014138	ENSMVIG00005010206	Manacus_vitellinus
ENSGALP00000024215	ENSGALG00000015045	Gallus_gallus
ENSMGAP00000005261	ENSMGAG00000005367	Meleagris_gallopavo
ENSCJPP00005002992	ENSCJPG00005003242	Coturnix_japonica
ENSNMEP00000010656	ENSNMEG00000010053	Numida_meleagris
ENSABRP00000025995	ENSABRG00000021780	Anser_brachyrhynchus
ENSAPLP00000003423	ENSAPLG00000003923	Anas_platyrhynchos_platyrhynchos
ENSDNVP00000021207	ENSDNVG00000014854	Dromaius_novaehollandiae
ENSNPEP00000012614	ENSNPEG00000009419	Nothoprocta_perdicaria
ENSAHAP00000009453	ENSAHAG00000006867	Apteryx_haastii
ENSARWP00000006527	ENSARWG00000004607	Apteryx_rowi
ENSAOWP00000001240	ENSAOWG00000000888	Apteryx_owenii
ENSLACP00000012575	ENSLACG00000011078	Latimeria_chalumnae
ENSHHUP00000078509	ENSHHUG00000045812	Hucho_hucho
ENSELUP00000015080	ENSELUG00000015066	Esox_lucius
ENSLBEP00000034347	ENSLBEG00000025833	Labrus_bergylta
ENSMMOP00000023659	ENSMMOG00000018005	Mola_mola
ENSLCRP00005004187	ENSLCRG00005002198	Larimichthys_crocea
ENSCGOP00000025873	ENSCGOG00000012223	Cottoperca_gobio
ENSATEP00000001200	ENSATEG00000000838	Anabas_testudineus
ENSMAMP00000010086	ENSMAMG00000006812	Mastacembelus_armatus
ENSSDUP00000032131	ENSSDUG00000023083	Seriola_dumerili
ENSSLDP00000012651	ENSSLDG00000010046	Seriola_lalandi_dorsalis
ENSLCAP00010037739	ENSLCAG00010017680	Lates_calcarifer
ENSMZEP00005017813	ENSMZEG00005013400	Maylandia_zebra
ENSACLP00000029004	ENSACLG00000019667	Astatotilapia_calliptera
ENSPNYP00000004086	ENSPNYG00000003164	Pundamilia_nyererei
ENSHBUP00000005138	ENSHBUG00000006500	Haplochromis_burtoni
ENSNBRP00000029807	ENSNBRG00000022688	Neolamprologus_brichardi
ENSONIP00000021369	ENSONIG00000016944	Oreochromis_niloticus
ENSACIP00000031327	ENSACIG00000024206	Amphilophus_citrinellus
ENSPRNP00000036510	ENSPRNG00000018264	Parambassis_ranga
ENSAOCP00000017297	ENSAOCG00000022328	Amphiprion_ocellaris
ENSAPEP00000018495	ENSAPEG00000013196	Amphiprion_percula
ENSAPOP00000006302	ENSAPOG00000008142	Acanthochromis_polyacanthus
ENSAPOP00000025199	ENSAPOG00000008171	Acanthochromis_polyacanthus
ENSSPAP00000017716	ENSSPAG00000013385	Stegastes_partitus
ENSGWIP00000049796	ENSGWIG00000024270	Gouania_willdenowi
ENSPFOP00000008226	ENSPFOG00000008294	Poecilia_formosa
ENSPMEP00000033953	ENSPMEG00000022793	Poecilia_mexicana
ENSPLAP00000002953	ENSPLAG00000004352	Poecilia_latipinna
ENSPREP00000012223	ENSPREG00000008301	Poecilia_reticulata
ENSXMAP00000003035	ENSXMAG00000003028	Xiphophorus_maculatus
ENSGAFP00000025181	ENSGAFG00000016999	Gambusia_affinis
ENSFHEP00000023314	ENSFHEG00000004250	Fundulus_heteroclitus
ENSCVAP00000028811	ENSCVAG00000016126	Cyprinodon_variegatus
ENSKMAP00000009223	ENSKMAG00000006925	Kryptolebias_marmoratus
ENSORLP00000001875	ENSORLG00000001514	Oryzias_latipes_ASM223467v1
ENSORLP00020026180	ENSORLG00020008516	Oryzias_latipes_ASM223471v1
ENSORLP00015016898	ENSORLG00015017885	Oryzias_latipes_ASM223469v1
ENSOMEP00000012060	ENSOMEG00000013422	Oryzias_melastigma
ENSBSLP00000017517	ENSBSLG00000009237	Betta_splendens	ENSBSLT00000019727
ENSGACP00000018119	ENSGACG00000013711	Gasterosteus_aculeatus	ENSGACT00000018154
ENSSMAP00000014104	ENSSMAG00000008662	Scophthalmus_maximus
ENSPMGP00000007524	ENSPMGG00000006248	Periophthalmus_magnuspinnatus
ENSAMXP00005054145	ENSAMXG00005024231	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000049688	ENSAMXG00000041117	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000027467	ENSPNAG00000012965	Pygocentrus_nattereri
ENSDARP00000068382	ENSDARG00000052109	Danio_rerio
ENSSFOP00015011658	ENSSFOG00015007520	Scleropages_formosus
ENSLACP00000022039	ENSLACG00000008429	Latimeria_chalumnae
ENSECRP00000011858	ENSECRG00000007915	Erpetoichthys_calabaricus
