ENSNSUP00000000304	ENSNSUG00000000326	Notechis_scutatus
ENSLCAP00010004760	ENSLCAG00010002426	Lates_calcarifer
ENSSMAP00000011984	ENSSMAG00000007393	Scophthalmus_maximus
ENSKMAP00000029063	ENSKMAG00000021545	Kryptolebias_marmoratus
ENSGWIP00000019743	ENSGWIG00000010765	Gouania_willdenowi
ENSHCOP00000026080	ENSHCOG00000000468	Hippocampus_comes
ENSPMGP00000008978	ENSPMGG00000007429	Periophthalmus_magnuspinnatus
ENSDARP00000126244	ENSDARG00000071198	Danio_rerio
ENSDCDP00000037018	ENSDCDG00000024810	Denticeps_clupeoides
ENSCHAP00000061804	ENSCHAG00000027538	Clupea_harengus
ENSAMXP00005056896	ENSAMXG00005025209	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000039925	ENSAMXG00000031287	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000002203	ENSPNAG00000008628	Pygocentrus_nattereri
ENSIPUP00000006674	ENSIPUG00000004623	Ictalurus_punctatus
ENSEEEP00000000294	ENSEEEG00000000217	Electrophorus_electricus
ENSSFOP00015016908	ENSSFOG00015010885	Scleropages_formosus
ENSPKIP00000029680	ENSPKIG00000010838	Paramormyrops_kingsleyae
ENSGMOP00000006088	ENSGMOG00000005732	Gadus_morhua
ENSLOCP00000008770	ENSLOCG00000007248	Lepisosteus_oculatus
ENSECRP00000021302	ENSECRG00000014363	Erpetoichthys_calabaricus
ENSCMIP00000020777	ENSCMIG00000009554	Callorhinchus_milii
ENSGGOP00000033753	ENSGGOG00000027401	Gorilla_gorilla
ENSP00000461830	ENSG00000133393	Homo_sapiens
ENSPTRP00000063497	ENSPTRG00000007811	Pan_troglodytes
ENSPPAP00000009084	ENSPPAG00000027766	Pan_paniscus
ENSNLEP00000036411	ENSNLEG00000000096	Nomascus_leucogenys
ENSRBIP00000036299	ENSRBIG00000041756	Rhinopithecus_bieti
ENSRROP00000033248	ENSRROG00000040224	Rhinopithecus_roxellana
ENSPTEP00000026594	ENSPTEG00000026620	Piliocolobus_tephrosceles
ENSCANP00000032722	ENSCANG00000040000	Colobus_angolensis_palliatus
ENSMLEP00000012937	ENSMLEG00000030634	Mandrillus_leucophaeus
ENSCATP00000035376	ENSCATG00000040556	Cercocebus_atys
ENSTGEP00000029783	ENSTGEG00000023926	Theropithecus_gelada
ENSMFAP00000045936	ENSMFAG00000000648	Macaca_fascicularis
ENSMMUP00000042648	ENSMMUG00000038422	Macaca_mulatta
ENSMNEP00000003547	ENSMNEG00000016396	Macaca_nemestrina
ENSPANP00000035470	ENSPANG00000033676	Papio_anubis
ENSCSAP00000004283	ENSCSAG00000008023	Chlorocebus_sabaeus
ENSCJAP00000068479	ENSCJAG00000005629	Callithrix_jacchus
ENSSBOP00000026583	ENSSBOG00000029724	Saimiri_boliviensis_boliviensis
ENSCCAP00000028649	ENSCCAG00000032299	Cebus_capucinus_imitator
ENSANAP00000011388	ENSANAG00000023647	Aotus_nancymaae
ENSTSYP00000006799	ENSTSYG00000007431	Carlito_syrichta
ENSMICP00000042481	ENSMICG00000026586	Microcebus_murinus
ENSPSMP00000018341	ENSPSMG00000013001	Prolemur_simus
ENSPCOP00000008115	ENSPCOG00000015328	Propithecus_coquereli
ENSOGAP00000001129	ENSOGAG00000001262	Otolemur_garnettii
ENSMUSP00000023357	ENSMUSG00000022677	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0040480	MGP_CAROLIEiJ_G0020479	Mus_caroli_strain_CAROLI_EIJ
MGP_SPRETEiJ_P0042333	MGP_SPRETEiJ_G0021375	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000024887	ENSMSIG00000021016	Mus_spicilegus
MGP_PahariEiJ_P0027876	MGP_PahariEiJ_G0016185	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000070710	ENSRNOG00000053230	Rattus_norvegicus
ENSMUGP00000026883	ENSMUGG00000022379	Meriones_unguiculatus
ENSCGRP00000017116	ENSCGRG00000012450	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001022425	ENSCGRG00001020973	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015035516	ENSCGRG00015026659	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000011240	ENSMAUG00000011902	Mesocricetus_auratus
ENSPEMP00000001138	ENSPEMG00000000813	Peromyscus_maniculatus_bairdii
ENSMOCP00000003050	ENSMOCG00000002426	Microtus_ochrogaster
ENSJJAP00000012178	ENSJJAG00000015288	Jaculus_jaculus
ENSJJAP00000021648	ENSJJAG00000021949	Jaculus_jaculus
ENSCAPP00000002552	ENSCAPG00000005537	Cavia_aperea	ENSCAPT00000006104
ENSFDAP00000001366	ENSFDAG00000011361	Fukomys_damarensis
ENSODEP00000003916	ENSODEG00000002999	Octodon_degus
ENSNGAP00000012168	ENSNGAG00000014113	Nannospalax_galili
ENSCCNP00000024394	ENSCCNG00000023893	Castor_canadensis
ENSCPOP00000030163	ENSCPOG00000035214	Cavia_porcellus	ENSCPOT00000036186
ENSCLAP00000021073	ENSCLAG00000014435	Chinchilla_lanigera	ENSCLAT00000021274
ENSHGLP00100009574	ENSHGLG00100007097	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000012140	ENSHGLG00000008683	Heterocephalus_glaber_HetGla_female_1.0
ENSMMMP00000022933	ENSMMMG00000020101	Marmota_marmota_marmota
ENSSTOP00000004426	ENSSTOG00000004940	Ictidomys_tridecemlineatus
ENSUPAP00010028681	ENSUPAG00010022640	Urocitellus_parryii
ENSSDAP00000002648	ENSSDAG00000002537	Spermophilus_dauricus
ENSOCUP00000011591	ENSOCUG00000013477	Oryctolagus_cuniculus
ENSOPRP00000010041	ENSOPRG00000011003	Ochotona_princeps
ENSTBEP00000006238	ENSTBEG00000007236	Tupaia_belangeri
ENSBTAP00000043638	ENSBTAG00000032640	Bos_taurus
ENSBMUP00000004369	ENSBMUG00000003429	Bos_mutus
ENSBIXP00000003882	ENSBIXG00000010272	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005009637	ENSBIXG00005014516	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBBBP00000021867	ENSBBBG00000015520	Bison_bison_bison
ENSCHIP00000029053	ENSCHIG00000024326	Capra_hircus
ENSOARP00000009970	ENSOARG00000009297	Ovis_aries
ENSTTRP00000009748	ENSTTRG00000010277	Tursiops_truncatus
ENSVPAP00000010155	ENSVPAG00000010908	Vicugna_pacos
ENSSSCP00000066585	ENSSSCG00000033377	Sus_scrofa_strain_reference
ENSPVAP00000004329	ENSPVAG00000004575	Pteropus_vampyrus
ENSMLUP00000004013	ENSMLUG00000004411	Myotis_lucifugus
ENSEEUP00000013776	ENSEEUG00000015098	Erinaceus_europaeus
ENSECAP00000014545	ENSECAG00000016999	Equus_caballus
ENSUAMP00000033358	ENSUAMG00000025424	Ursus_americanus
ENSUMAP00000007464	ENSUMAG00000005766	Ursus_maritimus
ENSAMEP00000009766	ENSAMEG00000009296	Ailuropoda_melanoleuca
ENSMPUP00000013750	ENSMPUG00000013853	Mustela_putorius_furo
ENSNVIP00000024045	ENSNVIG00000018619	Neovison_vison
ENSCAFP00000036579	ENSCAFG00000029337	Canis_lupus_familiaris
ENSCAFP00020030620	ENSCAFG00020023887	Canis_lupus_dingo
ENSVVUP00000026721	ENSVVUG00000019635	Vulpes_vulpes
ENSPTIP00000023243	ENSPTIG00000019772	Panthera_tigris_altaica
ENSPPRP00000021109	ENSPPRG00000012009	Panthera_pardus
ENSFCAP00000038432	ENSFCAG00000028023	Felis_catus
ENSCHOP00000011077	ENSCHOG00000012511	Choloepus_hoffmanni
ENSDNOP00000021655	ENSDNOG00000041435	Dasypus_novemcinctus
ENSLAFP00000002648	ENSLAFG00000003189	Loxodonta_africana
ENSVURP00010011226	ENSVURG00010008671	Vombatus_ursinus
ENSPCIP00000022343	ENSPCIG00000016944	Phascolarctos_cinereus
ENSMEUP00000004430	ENSMEUG00000004853	Notamacropus_eugenii
ENSMODP00000049261	ENSMODG00000006029	Monodelphis_domestica
ENSMODP00000060108	ENSMODG00000049281	Monodelphis_domestica
ENSMODP00000005184	ENSMODG00000004204	Monodelphis_domestica
ENSSHAP00000004562	ENSSHAG00000004013	Sarcophilus_harrisii
ENSOANP00000008151	ENSOANG00000005132	Ornithorhynchus_anatinus
ENSSARP00000006998	ENSSARG00000007733	Sorex_araneus
ENSCPUP00000006016	ENSCPUG00000004398	Calidris_pugnax
ENSCPGP00000026647	ENSCPGG00000018368	Calidris_pygmaea
ENSMUNP00000001934	ENSMUNG00000001702	Melopsittacus_undulatus
ENSTGUP00000005700	ENSTGUG00000005542	Taeniopygia_guttata
ENSLSDP00000007901	ENSLSDG00000005936	Lonchura_striata_domestica
ENSJHYP00000010865	ENSJHYG00000008494	Junco_hyemalis
ENSZALP00000020302	ENSZALG00000015981	Zonotrichia_albicollis
ENSSCAP00000015525	ENSSCAG00000011386	Serinus_canaria
ENSCCEP00000021935	ENSCCEG00000019866	Cyanistes_caeruleus
ENSPMJP00000017645	ENSPMJG00000013256	Parus_major
ENSFALP00000014668	ENSFALG00000014055	Ficedula_albicollis
ENSLCOP00000007895	ENSLCOG00000005806	Lepidothrix_coronata
ENSMVIP00005005744	ENSMVIG00005004394	Manacus_vitellinus
ENSMGAP00000007261	ENSMGAG00000007169	Meleagris_gallopavo
ENSCJPP00005018729	ENSCJPG00005015232	Coturnix_japonica
ENSGALP00000010542	ENSGALG00000006532	Gallus_gallus
ENSNMEP00000020104	ENSNMEG00000017262	Numida_meleagris
ENSABRP00000023849	ENSABRG00000020025	Anser_brachyrhynchus
ENSAPLP00000007089	ENSAPLG00000007471	Anas_platyrhynchos_platyrhynchos
ENSAHAP00000010592	ENSAHAG00000007684	Apteryx_haastii
ENSARWP00000006341	ENSARWG00000004499	Apteryx_rowi
ENSAOWP00000004849	ENSAOWG00000003359	Apteryx_owenii
ENSDNVP00000019497	ENSDNVG00000013660	Dromaius_novaehollandiae
ENSNPEP00000007906	ENSNPEG00000005937	Nothoprocta_perdicaria
ENSCPRP00005013393	ENSCPRG00005009469	Crocodylus_porosus
ENSGAGP00000021877	ENSGAGG00000016055	Gopherus_agassizii
ENSCABP00000030714	ENSCABG00000022460	Chelonoidis_abingdonii
ENSCPBP00000028678	ENSCPBG00000020227	Chrysemys_picta_bellii
ENSPSIP00000003693	ENSPSIG00000003511	Pelodiscus_sinensis
ENSPVIP00000018322	ENSPVIG00000014003	Pogona_vitticeps
ENSSMRP00000002170	ENSSMRG00000001866	Salvator_merianae
ENSSPUP00000009296	ENSSPUG00000007234	Sphenodon_punctatus
ENSXETP00000050907	ENSXETG00000020430	Xenopus_tropicalis
ENSEBUP00000022076	ENSEBUG00000013616	Eptatretus_burgeri
ENSPMAP00000000992	ENSPMAG00000000904	Petromyzon_marinus
