FBpp0099642	FBgn0032240	Drosophila_melanogaster
ENSPPRP00000027080	ENSPPRG00000018264	Panthera_pardus
ENSFCAP00000045120	ENSFCAG00000040580	Felis_catus
ENSCHIP00000007426	ENSCHIG00000010928	Capra_hircus
ENSOARP00000013454	ENSOARG00000012553	Ovis_aries
ENSBIXP00005033047	ENSBIXG00005013676	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000023389	ENSBIXG00000025884	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000020951	ENSBMUG00000015777	Bos_mutus
ENSBTAP00000011312	ENSBTAG00000008578	Bos_taurus
ENSBBBP00000021709	ENSBBBG00000001281	Bison_bison_bison
ENSPVAP00000014504	ENSPVAG00000015383	Pteropus_vampyrus
ENSMLUP00000003652	ENSMLUG00000004010	Myotis_lucifugus
ENSPSMP00000000117	ENSPSMG00000000120	Prolemur_simus
ENSPCOP00000016162	ENSPCOG00000019837	Propithecus_coquereli
ENSMICP00000043791	ENSMICG00000000222	Microcebus_murinus
ENSCJAP00000026057	ENSCJAG00000014171	Callithrix_jacchus
ENSSBOP00000011293	ENSSBOG00000022455	Saimiri_boliviensis_boliviensis
ENSCCAP00000036816	ENSCCAG00000036308	Cebus_capucinus_imitator
ENSANAP00000034011	ENSANAG00000034659	Aotus_nancymaae
ENSP00000469468	ENSG00000130520	Homo_sapiens
ENSPPYP00000010908	ENSPPYG00000009736	Pongo_abelii
ENSMMUP00000079861	ENSMMUG00000004405	Macaca_mulatta
ENSMFAP00000016037	ENSMFAG00000031194	Macaca_fascicularis
ENSCSAP00000001678	ENSCSAG00000005370	Chlorocebus_sabaeus
ENSTGEP00000017467	ENSTGEG00000014127	Theropithecus_gelada
ENSCANP00000040024	ENSCANG00000043686	Colobus_angolensis_palliatus
ENSHGLP00100010623	ENSHGLG00100007894	Heterocephalus_glaber_HetGla_1.0
ENSCCNP00000027182	ENSCCNG00000026311	Castor_canadensis
ENSUPAP00010023539	ENSUPAG00010018660	Urocitellus_parryii
ENSCAFP00000061431	ENSCAFG00000016040	Canis_lupus_familiaris
ENSSSCP00000064662	ENSSSCG00000034314	Sus_scrofa_strain_reference
ENSFDAP00000018051	ENSFDAG00000010124	Fukomys_damarensis
ENSHGLP00000009137	ENSHGLG00000006568	Heterocephalus_glaber_HetGla_female_1.0
ENSODEP00000015896	ENSODEG00000011712	Octodon_degus
ENSODEP00000027033	ENSODEG00000020549	Octodon_degus
ENSODEP00000006014	ENSODEG00000004519	Octodon_degus
ENSCPOP00000032419	ENSCPOG00000024117	Cavia_porcellus
ENSCAPP00000013546	ENSCAPG00000014140	Cavia_aperea
ENSCLAP00000015753	ENSCLAG00000010828	Chinchilla_lanigera
ENSDORP00000016831	ENSDORG00000024225	Dipodomys_ordii
ENSMUSP00000034311	ENSMUSG00000031848	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000038509	ENSMSIG00000032071	Mus_spicilegus
MGP_SPRETEiJ_P0088324	MGP_SPRETEiJ_G0032276	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0084820	MGP_CAROLIEiJ_G0031158	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0047695	MGP_PahariEiJ_G0021623	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000026567	ENSRNOG00000019572	Rattus_norvegicus
ENSMUGP00000016140	ENSMUGG00000013841	Meriones_unguiculatus
ENSMOCP00000024433	ENSMOCG00000020861	Microtus_ochrogaster
ENSPEMP00000001587	ENSPEMG00000001358	Peromyscus_maniculatus_bairdii
ENSCGRP00015001059	ENSCGRG00015000914	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001013246	ENSCGRG00001014436	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000012910	ENSCGRG00000009398	Cricetulus_griseus_CriGri_1.0
ENSNGAP00000005932	ENSNGAG00000008644	Nannospalax_galili
ENSJJAP00000015182	ENSJJAG00000017420	Jaculus_jaculus
ENSTSYP00000028687	ENSTSYG00000030906	Carlito_syrichta
ENSOPRP00000005107	ENSOPRG00000005575	Ochotona_princeps
ENSLAFP00000014640	ENSLAFG00000017459	Loxodonta_africana
ENSPCAP00000007916	ENSPCAG00000008513	Procavia_capensis
ENSETEP00000006306	ENSETEG00000007762	Echinops_telfairi
ENSCHAP00000040475	ENSCHAG00000018941	Clupea_harengus
ENSDCDP00000034638	ENSDCDG00000023291	Denticeps_clupeoides
ENSAMXP00005003567	ENSAMXG00005002247	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000047689	ENSAMXG00000016932	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000010969	ENSPNAG00000016598	Pygocentrus_nattereri
ENSEEEP00000046402	ENSEEEG00000021845	Electrophorus_electricus
ENSIPUP00000007808	ENSIPUG00000005368	Ictalurus_punctatus
ENSDARP00000037344	ENSDARG00000023852	Danio_rerio
ENSAPEP00000008637	ENSAPEG00000006238	Amphiprion_percula
ENSAOCP00000021542	ENSAOCG00000006414	Amphiprion_ocellaris
ENSAPOP00000023667	ENSAPOG00000005643	Acanthochromis_polyacanthus
ENSSPAP00000015410	ENSSPAG00000011615	Stegastes_partitus
ENSPRNP00000035440	ENSPRNG00000017764	Parambassis_ranga
ENSACLP00000033544	ENSACLG00000022738	Astatotilapia_calliptera
ENSMZEP00005021901	ENSMZEG00005016420	Maylandia_zebra
ENSPNYP00000022236	ENSPNYG00000016794	Pundamilia_nyererei
ENSHBUP00000007373	ENSHBUG00000008858	Haplochromis_burtoni
ENSONIP00000016014	ENSONIG00000012724	Oreochromis_niloticus
ENSNBRP00000029072	ENSNBRG00000022150	Neolamprologus_brichardi
ENSPFOP00000000513	ENSPFOG00000000570	Poecilia_formosa
ENSPLAP00000027560	ENSPLAG00000016267	Poecilia_latipinna
ENSPMEP00000030150	ENSPMEG00000016378	Poecilia_mexicana
ENSPREP00000016701	ENSPREG00000011290	Poecilia_reticulata
ENSXMAP00000032663	ENSXMAG00000026672	Xiphophorus_maculatus
ENSGAFP00000007213	ENSGAFG00000004903	Gambusia_affinis
ENSCVAP00000008739	ENSCVAG00000010601	Cyprinodon_variegatus
ENSCVAP00000018552	ENSCVAG00000021828	Cyprinodon_variegatus
ENSKMAP00000006700	ENSKMAG00000005073	Kryptolebias_marmoratus
ENSORLP00020030378	ENSORLG00020014829	Oryzias_latipes_ASM223471v1
ENSORLP00015027884	ENSORLG00015010205	Oryzias_latipes_ASM223469v1
ENSORLP00000010535	ENSORLG00000008391	Oryzias_latipes_ASM223467v1
ENSOMEP00000002654	ENSOMEG00000003606	Oryzias_melastigma
ENSGWIP00000054742	ENSGWIG00000026126	Gouania_willdenowi
ENSLCRP00005054785	ENSLCRG00005020447	Larimichthys_crocea
ENSSMAP00000034357	ENSSMAG00000021020	Scophthalmus_maximus
ENSATEP00000023861	ENSATEG00000016559	Anabas_testudineus
ENSBSLP00000022904	ENSBSLG00000011527	Betta_splendens
ENSMALP00000026148	ENSMALG00000018159	Monopterus_albus
ENSLCAP00010006876	ENSLCAG00010003389	Lates_calcarifer
ENSLCAP00010031303	ENSLCAG00010014683	Lates_calcarifer
ENSSLDP00000008606	ENSSLDG00000006827	Seriola_lalandi_dorsalis
ENSSDUP00000013196	ENSSDUG00000009588	Seriola_dumerili
ENSMAMP00000009166	ENSMAMG00000006190	Mastacembelus_armatus
ENSCGOP00000030293	ENSCGOG00000014071	Cottoperca_gobio
ENSGACP00000010798	ENSGACG00000008140	Gasterosteus_aculeatus
ENSLBEP00000037416	ENSLBEG00000027930	Labrus_bergylta
ENSTRUP00000048509	ENSTRUG00000021737	Takifugu_rubripes
ENSTNIP00000013090	ENSTNIG00000010191	Tetraodon_nigroviridis
ENSCSEP00000025253	ENSCSEG00000016127	Cynoglossus_semilaevis
ENSHCOP00000006949	ENSHCOG00000008819	Hippocampus_comes
ENSGMOP00000008272	ENSGMOG00000007729	Gadus_morhua
ENSHHUP00000047961	ENSHHUG00000029116	Hucho_hucho
ENSHHUP00000024442	ENSHHUG00000015317	Hucho_hucho
ENSELUP00000034301	ENSELUG00000012821	Esox_lucius
ENSPKIP00000021955	ENSPKIG00000006154	Paramormyrops_kingsleyae
ENSSFOP00015032981	ENSSFOG00015021067	Scleropages_formosus
ENSLOCP00000002347	ENSLOCG00000002025	Lepisosteus_oculatus
ENSECRP00000017407	ENSECRG00000011620	Erpetoichthys_calabaricus
ENSFHEP00000014760	ENSFHEG00000016353	Fundulus_heteroclitus
ENSECAP00000030882	ENSECAG00000010141	Equus_caballus
ENSEASP00005008686	ENSEASG00005006236	Equus_asinus_asinus
ENSEBUP00000005359	ENSEBUG00000003639	Eptatretus_burgeri
ENSXETP00000012408	ENSXETG00000014379	Xenopus_tropicalis
ENSCINP00000024281	ENSCING00000007519	Ciona_intestinalis
ENSCSAVP00000014715	ENSCSAVG00000008596	Ciona_savignyi
ENSPTEP00000003296	ENSPTEG00000003932	Piliocolobus_tephrosceles
ENSPTEP00000006341	ENSPTEG00000007267	Piliocolobus_tephrosceles
YER112W_mRNA	YER112W	Saccharomyces_cerevisiae_strain_S288C
