ENSPMAP00000007332	ENSPMAG00000006629	Petromyzon_marinus
ENSAPLP00000011274	ENSAPLG00000011498	Anas_platyrhynchos_platyrhynchos
ENSMGAP00000007492	ENSMGAG00000007355	Meleagris_gallopavo
ENSGALP00000008272	ENSGALG00000005160	Gallus_gallus
ENSCJPP00005021722	ENSCJPG00005017317	Coturnix_japonica
ENSNMEP00000005208	ENSNMEG00000005205	Numida_meleagris
ENSCPGP00000023585	ENSCPGG00000016328	Calidris_pygmaea
ENSCPUP00000029512	ENSCPUG00000019772	Calidris_pugnax
ENSTGUP00000007858	ENSTGUG00000007616	Taeniopygia_guttata
ENSLSDP00000012070	ENSLSDG00000008833	Lonchura_striata_domestica
ENSSCAP00000014709	ENSSCAG00000010807	Serinus_canaria
ENSJHYP00000000301	ENSJHYG00000000034	Junco_hyemalis
ENSZALP00000017178	ENSZALG00000013916	Zonotrichia_albicollis
ENSCCEP00000015877	ENSCCEG00000014936	Cyanistes_caeruleus
ENSPMJP00000027218	ENSPMJG00000019823	Parus_major
ENSFALP00000005795	ENSFALG00000005565	Ficedula_albicollis
ENSLCOP00000013087	ENSLCOG00000009439	Lepidothrix_coronata
ENSMVIP00005020281	ENSMVIG00005014341	Manacus_vitellinus
ENSMUNP00000008001	ENSMUNG00000006401	Melopsittacus_undulatus
ENSAHAP00000009649	ENSAHAG00000006839	Apteryx_haastii
ENSAOWP00000023388	ENSAOWG00000015752	Apteryx_owenii
ENSARWP00000023448	ENSARWG00000015908	Apteryx_rowi
ENSDNVP00000005654	ENSDNVG00000004061	Dromaius_novaehollandiae
ENSNPEP00000014216	ENSNPEG00000010636	Nothoprocta_perdicaria
ENSCPRP00005016678	ENSCPRG00005011594	Crocodylus_porosus
ENSGAGP00000033719	ENSGAGG00000024002	Gopherus_agassizii
ENSCABP00000011065	ENSCABG00000008242	Chelonoidis_abingdonii
ENSCPBP00000007822	ENSCPBG00000006155	Chrysemys_picta_bellii
ENSPSIP00000009789	ENSPSIG00000008902	Pelodiscus_sinensis
ENSOANP00000003527	ENSOANG00000002224	Ornithorhynchus_anatinus
ENSOANP00000026138	ENSOANG00000020552	Ornithorhynchus_anatinus
ENSMODP00000041140	ENSMODG00000014339	Monodelphis_domestica
ENSSHAP00000019155	ENSSHAG00000016264	Sarcophilus_harrisii
ENSVURP00010016265	ENSVURG00010012452	Vombatus_ursinus
ENSPCIP00000029397	ENSPCIG00000021878	Phascolarctos_cinereus
ENSMEUP00000002561	ENSMEUG00000002803	Notamacropus_eugenii
ENSMODP00000037359	ENSMODG00000025204	Monodelphis_domestica
ENSSHAP00000013729	ENSSHAG00000011738	Sarcophilus_harrisii
ENSAMEP00000012061	ENSAMEG00000011450	Ailuropoda_melanoleuca
ENSUMAP00000031446	ENSUMAG00000022708	Ursus_maritimus
ENSMPUP00000015097	ENSMPUG00000015206	Mustela_putorius_furo
ENSNVIP00000002492	ENSNVIG00000002020	Neovison_vison
ENSCAFP00000026057	ENSCAFG00000017665	Canis_lupus_familiaris
ENSCAFP00020034137	ENSCAFG00020026504	Canis_lupus_dingo
ENSVVUP00000024702	ENSVVUG00000018124	Vulpes_vulpes
ENSPPRP00000015550	ENSPPRG00000008117	Panthera_pardus
ENSPTIP00000018157	ENSPTIG00000016367	Panthera_tigris_altaica
ENSFCAP00000003487	ENSFCAG00000003783	Felis_catus
ENSPVAP00000015890	ENSPVAG00000016846	Pteropus_vampyrus
ENSMLUP00000003330	ENSMLUG00000003657	Myotis_lucifugus
ENSEASP00005003003	ENSEASG00005002304	Equus_asinus_asinus
ENSECAP00000026237	ENSECAG00000005570	Equus_caballus
ENSVPAP00000008715	ENSVPAG00000009366	Vicugna_pacos
ENSSSCP00000039810	ENSSSCG00000017668	Sus_scrofa_strain_reference
ENSOARP00000015021	ENSOARG00000014000	Ovis_aries
ENSCHIP00000032018	ENSCHIG00000026133	Capra_hircus
ENSBIXP00005022061	ENSBIXG00005024970	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000002893	ENSBIXG00000009326	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000006196	ENSBMUG00000004857	Bos_mutus
ENSBTAP00000015439	ENSBTAG00000011623	Bos_taurus
ENSBBBP00000019559	ENSBBBG00000012888	Bison_bison_bison
ENSTTRP00000016316	ENSTTRG00000017213	Tursiops_truncatus
ENSEEUP00000010434	ENSEEUG00000011440	Erinaceus_europaeus
MGP_SPRETEiJ_P0030410	MGP_SPRETEiJ_G0017762	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000018315	ENSMUSG00000018171	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000011162	ENSMSIG00000009755	Mus_spicilegus
MGP_CAROLIEiJ_P0029001	MGP_CAROLIEiJ_G0016917	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0035718	MGP_PahariEiJ_G0018047	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000005658	ENSRNOG00000003967	Rattus_norvegicus
ENSMSIP00000014648	ENSMSIG00000012609	Mus_spicilegus
ENSMUGP00000009413	ENSMUGG00000008407	Meriones_unguiculatus
ENSCGRP00000024834	ENSCGRG00000017989	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001004998	ENSCGRG00001006496	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015010251	ENSCGRG00015007905	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000025374	ENSMAUG00000021931	Mesocricetus_auratus
ENSPEMP00000028244	ENSPEMG00000023827	Peromyscus_maniculatus_bairdii
ENSMOCP00000018623	ENSMOCG00000016862	Microtus_ochrogaster
ENSNGAP00000002126	ENSNGAG00000001666	Nannospalax_galili
ENSJJAP00000007077	ENSJJAG00000011537	Jaculus_jaculus
ENSCPOP00000013269	ENSCPOG00000014728	Cavia_porcellus
ENSODEP00000017832	ENSODEG00000013156	Octodon_degus
ENSCLAP00000015911	ENSCLAG00000010947	Chinchilla_lanigera
ENSHGLP00000010141	ENSHGLG00000007273	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00000013626	ENSHGLG00000009743	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00000010695	ENSHGLG00000007665	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100023538	ENSHGLG00100017286	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00100009969	ENSHGLG00100007401	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000001849	ENSHGLG00000001409	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000022199	ENSFDAG00000007152	Fukomys_damarensis
ENSSTOP00000014531	ENSSTOG00000016230	Ictidomys_tridecemlineatus
ENSUPAP00010005911	ENSUPAG00010004785	Urocitellus_parryii
ENSSDAP00000021823	ENSSDAG00000019841	Spermophilus_dauricus
ENSMMMP00000022922	ENSMMMG00000020090	Marmota_marmota_marmota
ENSOPRP00000002981	ENSOPRG00000003250	Ochotona_princeps
ENSTBEP00000004240	ENSTBEG00000004922	Tupaia_belangeri
ENSDORP00000016503	ENSDORG00000011491	Dipodomys_ordii
ENSOCUP00000003645	ENSOCUG00000004210	Oryctolagus_cuniculus
ENSRBIP00000007661	ENSRBIG00000027746	Rhinopithecus_bieti
ENSRROP00000045599	ENSRROG00000045690	Rhinopithecus_roxellana
ENSPTEP00000041975	ENSPTEG00000038355	Piliocolobus_tephrosceles
ENSMNEP00000046230	ENSMNEG00000045570	Macaca_nemestrina
ENSMMUP00000069176	ENSMMUG00000048926	Macaca_mulatta
ENSMFAP00000019559	ENSMFAG00000032772	Macaca_fascicularis
ENSMLEP00000022040	ENSMLEG00000035223	Mandrillus_leucophaeus
ENSCATP00000003425	ENSCATG00000013305	Cercocebus_atys
ENSPANP00000020395	ENSPANG00000022270	Papio_anubis
ENSCSAP00000002188	ENSCSAG00000005874	Chlorocebus_sabaeus
ENSPPAP00000016879	ENSPPAG00000031521	Pan_paniscus
ENSP00000262291	ENSG00000062716	Homo_sapiens
ENSGGOP00000002286	ENSGGOG00000002322	Gorilla_gorilla
ENSPPYP00000009889	ENSPPYG00000008809	Pongo_abelii
ENSNLEP00000048839	ENSNLEG00000033333	Nomascus_leucogenys
ENSNLEP00000038446	ENSNLEG00000013981	Nomascus_leucogenys
ENSCANP00000031625	ENSCANG00000039437	Colobus_angolensis_palliatus
ENSTGEP00000026021	ENSTGEG00000020948	Theropithecus_gelada
ENSPTRP00000016081	ENSPTRG00000009475	Pan_troglodytes
ENSSBOP00000010770	ENSSBOG00000022209	Saimiri_boliviensis_boliviensis
ENSCCAP00000014915	ENSCCAG00000025212	Cebus_capucinus_imitator
ENSCJAP00000050278	ENSCJAG00000001479	Callithrix_jacchus
ENSANAP00000008894	ENSANAG00000022418	Aotus_nancymaae
ENSTSYP00000002851	ENSTSYG00000003108	Carlito_syrichta
ENSPCOP00000027750	ENSPCOG00000026428	Propithecus_coquereli
ENSMICP00000047046	ENSMICG00000045844	Microcebus_murinus
ENSPSMP00000018520	ENSPSMG00000013121	Prolemur_simus
ENSOGAP00000006991	ENSOGAG00000007808	Otolemur_garnettii
ENSSARP00000007975	ENSSARG00000008812	Sorex_araneus
ENSCHOP00000001161	ENSCHOG00000001310	Choloepus_hoffmanni
ENSDNOP00000017405	ENSDNOG00000024528	Dasypus_novemcinctus
ENSLAFP00000022176	ENSLAFG00000014247	Loxodonta_africana
ENSPCAP00000007339	ENSPCAG00000007853	Procavia_capensis
ENSETEP00000014672	ENSETEG00000018057	Echinops_telfairi
ENSXETP00000047211	ENSXETG00000020171	Xenopus_tropicalis
ENSLACP00000022530	ENSLACG00000010438	Latimeria_chalumnae
ENSECRP00000014815	ENSECRG00000009872	Erpetoichthys_calabaricus
ENSCMIP00000044760	ENSCMIG00000018489	Callorhinchus_milii
ENSPTEP00000009945	ENSPTEG00000011282	Piliocolobus_tephrosceles
ENSCINP00000017660	ENSCING00000008648	Ciona_intestinalis
ENSCSAVP00000005003	ENSCSAVG00000002983	Ciona_savignyi
FBpp0306533	FBgn0052675	Drosophila_melanogaster
FBpp0075848	FBgn0052087	Drosophila_melanogaster
Y37D8A.22.1	WBGene00012559	Caenorhabditis_elegans_strain_N2
